,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,1,1,Tommy Gainey,34,8
1,T2,T2,Billy Horschel,25,6
2,T2,T2,Bill Lunde,28,6
3,T4,T4,Shane Bertsch,20,5
4,T4,T4,Alex Cejka,21,5
5,T4,T4,John Cook,1,5
6,T4,T4,Rickie Fowler,24,5
7,T4,T4,Bobby Gates,29,5
8,T4,T4,Adam Hadwin,5,5
9,T4,T4,J.J. Henry,28,5
10,T4,T4,Matt Kuchar,24,5
11,T4,T4,Derek Lamely,26,5
12,T4,T4,Graeme McDowell,16,5
13,T4,T4,Bryce Molder,27,5
14,T4,T4,Scott Piercy,23,5
15,T4,T4,Andres Romero,22,5
16,T4,T4,Justin Rose,23,5
17,T4,T4,Vijay Singh,25,5
18,T4,T4,Henrik Stenson,15,5
19,T4,T4,Chris Stroud,28,5
20,T4,T4,Michael Thompson,25,5
21,T22,T22,Robert Allenby,25,4
22,T22,T22,Stephen Ames,22,4
23,T22,T22,Arjun Atwal,29,4
24,T22,T22,Briny Baird,19,4
25,T22,T22,Cameron Beckman,25,4
26,T22,T22,Kris Blanks,29,4
27,T22,T22,Steven Bowditch,28,4
28,T22,T22,Michael Bradley,24,4
29,T22,T22,Jonathan Byrd,26,4
30,T22,T22,Chad Campbell,29,4
31,T22,T22,Bud Cauley,8,4
32,T22,T22,Greg Chalmers,28,4
33,T22,T22,Kevin Chappell,26,4
34,T22,T22,K.J. Choi,22,4
35,T22,T22,Ben Crane,23,4
36,T22,T22,Ben Curtis,23,4
37,T22,T22,Brendon de Jonge,30,4
38,T22,T22,Chris DiMarco,31,4
39,T22,T22,Luke Donald,19,4
40,T22,T22,Ross Fisher,8,4
41,T22,T22,Robert Garrigus,26,4
42,T22,T22,Brian Gay,26,4
43,T22,T22,Tom Gillis,19,4
44,T22,T22,Fabián Gómez,26,4
45,T22,T22,Paul Goydos,25,4
46,T22,T22,Hunter Haas,30,4
47,T22,T22,Bill Haas,26,4
48,T22,T22,David Hearn,26,4
49,T22,T22,Charley Hoffman,27,4
50,T22,T22,Lee Janzen,19,4
51,T22,T22,Dustin Johnson,21,4
52,T22,T22,Matt Jones,25,4
53,T22,T22,Bio Kim,25,4
54,T22,T22,José Manuel Lara,1,4
55,T22,T22,Spencer Levin,31,4
56,T22,T22,Jarrod Lyle,29,4
57,T22,T22,Will MacKenzie,14,4
58,T22,T22,John Mallinger,15,4
59,T22,T22,Steve Marino,23,4
60,T22,T22,Shigeki Maruyama,2,4
61,T22,T22,Troy Matteson,28,4
62,T22,T22,William McGirt,32,4
63,T22,T22,Francesco Molinari,11,4
64,T22,T22,Ryan Moore,22,4
65,T22,T22,Nick O'Hern,29,4
66,T22,T22,Joe Ogilvie,24,4
67,T22,T22,Geoff Ogilvy,21,4
68,T22,T22,Ryan Palmer,24,4
69,T22,T22,Rod Pampling,21,4
70,T22,T22,D.A. Points,26,4
71,T22,T22,Ian Poulter,16,4
72,T22,T22,Alex Prugh,29,4
73,T22,T22,Alvaro Quiros,8,4
74,T22,T22,Jim Renner,22,4
75,T22,T22,John Rollins,27,4
76,T22,T22,Rory Sabbatini,24,4
77,T22,T22,Adam Scott,18,4
78,T22,T22,John Senden,26,4
79,T22,T22,Marcel Siem,1,4
80,T22,T22,Brandt Snedeker,26,4
81,T22,T22,Kyle Stanley,28,4
82,T22,T22,Brendan Steele,27,4
83,T22,T22,Kevin Streelman,26,4
84,T22,T22,D.J. Trahan,30,4
85,T22,T22,Scott Verplank,15,4
86,T22,T22,Camilo Villegas,25,4
87,T22,T22,Bubba Watson,22,4
88,T22,T22,Boo Weekley,23,4
89,T22,T22,Garrett Willis,24,4
90,T22,T22,Y.E. Yang,18,4
91,T92,T92,Blake Adams,34,3
92,T92,T92,Stuart Appleby,24,3
93,T92,T92,Aaron Baddeley,22,3
94,T92,T92,Sangmoon Bae,2,3
95,T92,T92,Ricky Barnes,23,3
96,T92,T92,Matt Bettencourt,30,3
97,T92,T92,Jason Bohn,22,3
98,T92,T92,Craig Bowden,4,3
99,T92,T92,Keegan Bradley,28,3
100,T92,T92,D.J. Brigman,23,3
101,T92,T92,Tom Byrum,1,3
102,T92,T92,Ángel Cabrera,17,3
103,T92,T92,Patrick Cantlay,5,3
104,T92,T92,Stewart Cink,22,3
105,T92,T92,Chad Collins,16,3
106,T92,T92,Erik Compton,6,3
107,T92,T92,Michael Connell,26,3
108,T92,T92,Chris Couch,21,3
109,T92,T92,John Daly,18,3
110,T92,T92,Robert Damron,3,3
111,T92,T92,Brian Davis,30,3
112,T92,T92,Jason Day,21,3
113,T92,T92,Christopher DeForest,2,3
114,T92,T92,James Driscoll,24,3
115,T92,T92,Jason Dufner,23,3
116,T92,T92,Joe Durant,25,3
117,T92,T92,David Duval,24,3
118,T92,T92,Steve Elkington,17,3
119,T92,T92,Ernie Els,21,3
120,T92,T92,Bob Estes,12,3
121,T92,T92,Matt Every,5,3
122,T92,T92,Steve Flesch,27,3
123,T92,T92,Harrison Frazar,19,3
124,T92,T92,Jim Furyk,26,3
125,T92,T92,Sergio Garcia,16,3
126,T92,T92,Lucas Glover,23,3
127,T92,T92,Andres Gonzales,21,3
128,T92,T92,Retief Goosen,16,3
129,T92,T92,Nathan Green,26,3
130,T92,T92,Mathias Grönberg,1,3
131,T92,T92,Scott Gutschewski,23,3
132,T92,T92,Todd Hamilton,11,3
133,T92,T92,Padraig Harrington,18,3
134,T92,T92,Jim Herman,22,3
135,T92,T92,Tim Herron,28,3
136,T92,T92,Justin Hicks,23,3
137,T92,T92,Morgan Hoffmann,4,3
138,T92,T92,J.B. Holmes,16,3
139,T92,T92,Charles Howell III,30,3
140,T92,T92,Greg Huxman,1,3
141,T92,T92,Ryuji Imada,29,3
142,T92,T92,Trevor Immelman,25,3
143,T92,T92,Ryo Ishikawa,10,3
144,T92,T92,Freddie Jacobson,25,3
145,T92,T92,Brandt Jobe,28,3
146,T92,T92,Zach Johnson,23,3
147,T92,T92,Richard Johnson,23,3
148,T92,T92,Kent Jones,25,3
149,T92,T92,Sung Kang,21,3
150,T92,T92,Martin Kaymer,10,3
151,T92,T92,Jerry Kelly,26,3
152,T92,T92,Anthony Kim,26,3
153,T92,T92,Chris Kirk,28,3
154,T92,T92,Kevin Kisner,24,3
155,T92,T92,Colt Knost,27,3
156,T92,T92,Martin Laird,23,3
157,T92,T92,Tom Lehman,5,3
158,T92,T92,Marc Leishman,27,3
159,T92,T92,Justin Leonard,26,3
160,T92,T92,Michael Letzig,13,3
161,T92,T92,Frank Lickliter II,12,3
