,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
113,T105,T105,Lee Janzen,19,15,
114,T105,T105,Brandt Jobe,28,15,
115,T105,T105,Kent Jones,25,15,
116,T105,T105,K.T. Kim,9,15,
117,T105,T105,Derek Lamely,26,15,1.0
118,T105,T105,Jarrod Lyle,29,15,1.0
119,T105,T105,Will MacKenzie,14,15,1.0
120,T105,T105,Jeff Maggert,18,15,
121,T105,T105,John Mallinger,15,15,
122,T105,T105,David Mathis,25,15,2.0
123,T105,T105,Rocco Mediate,23,15,1.0
124,T105,T105,Edoardo Molinari,12,15,2.0
125,T105,T105,Jeff Overton,26,15,
126,T105,T105,Tom Pernice Jr.,12,15,1.0
127,T105,T105,Tag Ridings,28,15,
128,T105,T105,Chris Riley,25,15,
129,T105,T105,Daniel Summerhays,29,15,2.0
130,T105,T105,Josh Teater,31,15,2.0
131,T105,T105,Jimmy Walker,24,15,
132,T133,T133,Michael Allen,5,14,3.0
133,T133,T133,Jonathan Byrd,26,14,
134,T133,T133,Ángel Cabrera,17,14,3.0
135,T133,T133,Chris Couch,21,14,2.0
136,T133,T133,Jason Dufner,23,14,
137,T133,T133,Steve Flesch,27,14,3.0
138,T133,T133,Rickie Fowler,24,14,
139,T133,T133,Jason Gore,6,14,
140,T133,T133,Bill Haas,26,14,
141,T133,T133,Tim Herron,28,14,1.0
142,T133,T133,Charles Howell III,30,14,6.0
143,T133,T133,Billy Hurley III,3,14,7.0
144,T133,T133,Skip Kendall,6,14,1.0
145,T133,T133,Chris Kirk,28,14,
146,T133,T133,Hunter Mahan,25,14,1.0
147,T133,T133,Ben Martin,25,14,3.0
148,T133,T133,Scott McCarron,22,14,
149,T133,T133,George McNeill,21,14,1.0
150,T133,T133,Troy Merritt,23,14,
151,T133,T133,Carl Paulson,11,14,
152,T133,T133,Michael Sim,19,14,
153,T133,T133,Paul Stankowski,24,14,
154,T133,T133,Scott Verplank,15,14,3.0
155,T156,T156,Stuart Appleby,24,13,
156,T156,T156,Ricky Barnes,23,13,1.0
157,T156,T156,Joseph Bramlett,25,13,
158,T156,T156,Stewart Cink,22,13,1.0
159,T156,T156,David Duval,24,13,
160,T156,T156,Ernie Els,21,13,
161,T156,T156,Hiroyuki Fujita,7,13,
162,T156,T156,Robert Gamez,9,13,2.0
163,T156,T156,Andres Gonzales,21,13,1.0
164,T156,T156,Retief Goosen,16,13,1.0
165,T156,T156,Justin Hicks,23,13,1.0
166,T156,T156,Yuta Ikeda,9,13,
167,T156,T156,Martin Kaymer,10,13,
168,T156,T156,Bio Kim,25,13,3.0
169,T156,T156,Steve Marino,23,13,
170,T156,T156,John Morse,1,13,13.0
171,T156,T156,Mark O'Meara,3,13,3.0
172,T156,T156,Pat Perez,24,13,11.0
173,T156,T156,Martin Piller,23,13,6.0
174,T156,T156,Charl Schwartzel,15,13,4.0
175,T156,T156,Steve Stricker,19,13,
176,T156,T156,Charles Warren,10,13,3.0
177,T156,T156,Gary Woodland,25,13,2.0
178,T179,T179,Arjun Atwal,29,12,
179,T179,T179,Shane Bertsch,20,12,4.0
180,T179,T179,K.J. Choi,22,12,
181,T179,T179,Phillip Choi,1,12,1.0
182,T179,T179,Harrison Frazar,19,12,1.0
183,T179,T179,Robert Garrigus,26,12,1.0
184,T179,T179,Tom Gillis,19,12,3.0
185,T179,T179,J.P. Hayes,19,12,
186,T179,T179,Jim Herman,22,12,1.0
187,T179,T179,Dustin Johnson,21,12,
188,T179,T179,Matt Jones,25,12,
189,T179,T179,Robert Karlsson,18,12,5.0
190,T179,T179,Anthony Kim,26,12,3.0
191,T179,T179,Tom Lehman,5,12,2.0
192,T179,T179,Marc Leishman,27,12,1.0
193,T179,T179,Bob May,2,12,3.0
194,T179,T179,Sean O'Hair,24,12,3.0
195,T179,T179,Louis Oosthuizen,15,12,12.0
196,T179,T179,Ryan Palmer,24,12,
197,T179,T179,Scott Piercy,23,12,3.0
198,T179,T179,Alex Prugh,29,12,2.0
199,T179,T179,Jeff Quinney,14,12,3.0
200,T179,T179,Adam Scott,18,12,
201,T179,T179,Vaughn Taylor,27,12,
202,T179,T179,Michael Thompson,25,12,
203,T179,T179,Drew Weaver,2,12,6.0
204,T179,T179,Charlie Wi,25,12,2.0
205,T179,T179,Jay Williamson,6,12,2.0
206,T179,T179,Y.E. Yang,18,12,1.0
207,T208,T208,Cameron Beckman,25,11,
208,T208,T208,Notah Begay III,4,11,4.0
209,T208,T208,Steven Bowditch,28,11,3.0
210,T208,T208,Paul Casey,15,11,
211,T208,T208,Kevin Chappell,26,11,2.0
212,T208,T208,Bob Estes,12,11,
213,T208,T208,Brad Faxon,12,11,2.0
214,T208,T208,Sergio Garcia,16,11,1.0
215,T208,T208,Bobby Gates,29,11,3.0
216,T208,T208,Adam Hadwin,5,11,1.0
217,T208,T208,Anders Hansen,7,11,2.0
218,T208,T208,Charley Hoffman,27,11,1.0
219,T208,T208,J.B. Holmes,16,11,
220,T208,T208,Trevor Immelman,25,11,
221,T208,T208,Ryo Ishikawa,10,11,
222,T208,T208,Jeff Klauk,8,11,
223,T208,T208,J.L. Lewis,1,11,5.0
224,T208,T208,Frank Lickliter II,12,11,4.0
225,T208,T208,Graeme McDowell,16,11,4.0
226,T208,T208,Corey Pavin,4,11,5.0
227,T208,T208,Cameron Percy,12,11,4.0
228,T208,T208,Webb Simpson,26,11,
229,T208,T208,Scott Stallings,28,11,
230,T208,T208,Henrik Stenson,15,11,7.0
231,T208,T208,Will Strickler,19,11,
232,T208,T208,Chris Stroud,28,11,1.0
233,T208,T208,Tom Watson,3,11,1.0
234,T208,T208,Lee Westwood,10,11,
235,T208,T208,Brett Wetterich,8,11,1.0
236,T237,T237,Joe Affrunti,6,10,
237,T237,T237,Fulton Allem,2,10,3.0
238,T237,T237,Aaron Baddeley,22,10,
239,T237,T237,Mark Brooks,5,10,2.0
240,T237,T237,Michael Campbell,1,10,
241,T237,T237,Mark Carnevale,1,10,
242,T237,T237,Bud Cauley,8,10,2.0
243,T237,T237,Robert Damron,3,10,1.0
244,T237,T237,Marco Dawson,3,10,2.0
245,T237,T237,James Driscoll,24,10,
246,T237,T237,Ross Fisher,8,10,
247,T237,T237,Lucas Glover,23,10,3.0
248,T237,T237,Scott Gordon,19,10,1.0
249,T237,T237,Mathias Grönberg,1,10,
250,T237,T237,Peter Hanson,12,10,3.0
251,T237,T237,Steve Jones,1,10,4.0
252,T237,T237,Davis Love III,22,10,2.0
253,T237,T237,Matteo Manassero,8,10,1.0
254,T237,T237,Parker McLachlin,3,10,
255,T237,T237,Kevin Na,26,10,
256,T237,T237,Fran Quinn,10,10,
257,T237,T237,Jonathan Randolph,1,10,2.0
258,T237,T237,Jim Renner,22,10,1.0
259,T237,T237,Andres Romero,22,10,
260,T237,T237,Rory Sabbatini,24,10,1.0
261,T237,T237,Graeme Storm,1,10,
262,T237,T237,Martin Trainer,1,10,1.0
263,T237,T237,Kevin Tway,4,10,3.0
264,T237,T237,Peter Uihlein,5,10,2.0
265,T237,T237,Duffy Waldorf,14,10,
266,T237,T237,Matt Weibring,5,10,
267,T268,T268,Robert Allenby,25,9,
268,T268,T268,Craig Barlow,5,9,
269,T268,T268,D.J. Brigman,23,9,1.0
270,T268,T268,Tom Byrum,1,9,2.0
271,T268,T268,Darren Clarke,3,9,
272,T268,T268,Ben Crenshaw,1,9,1.0
273,T268,T268,Jason Day,21,9,
274,T268,T268,John Ellis,2,9,
275,T268,T268,Padraig Harrington,18,9,1.0
276,T268,T268,Jeff Hart,1,9,2.0
277,T268,T268,Mark Hensby,6,9,3.0
278,T268,T268,David Horsey,1,9,1.0
279,T268,T268,Miguel Angel Jiménez,7,9,
280,T268,T268,Lion Kim,1,9,9.0
281,T268,T268,Peter Lonard,2,9,
282,T268,T268,Robert McClellan,2,9,1.0
283,T268,T268,Nick Price,1,9,1.0
284,T268,T268,Alvaro Quiros,8,9,1.0
285,T268,T268,Chris Starkjohann,1,9,9.0
286,T268,T268,Kevin Sutherland,11,9,
287,T268,T268,Chris Tidland,12,9,5.0
288,T268,T268,Marc Turnesa,20,9,1.0
289,T268,T268,Ian Woosnam,1,9,
290,T291,T291,Lonny Alexander,1,8,8.0
291,T291,T291,Alex Aragon,2,8,1.0
292,T291,T291,Chris Baryla,20,8,2.0
293,T291,T291,Thomas Bjørn,5,8,1.0
294,T291,T291,David Bradshaw,2,8,
295,T291,T291,Patrick Cantlay,5,8,1.0
296,T291,T291,Will Claxton,1,8,
297,T291,T291,Nicolas Colsaerts,1,8,3.0
298,T291,T291,Fred Couples,5,8,3.0
299,T291,T291,Glen Day,2,8,8.0
300,T291,T291,Graham DeLaet,2,8,2.0
301,T291,T291,Simon Dyson,3,8,
302,T291,T291,Matt Every,5,8,
303,T291,T291,Todd Fischer,3,8,
304,T291,T291,Dan Forsman,1,8,
305,T291,T291,Richard Green,4,8,1.0
306,T291,T291,Matt Hill,2,8,1.0
307,T291,T291,Morgan Hoffmann,4,8,
308,T291,T291,Creighton Honeck,1,8,
309,T291,T291,Hiroo Kawai,1,8,
310,T291,T291,Russell Knox,1,8,
311,T291,T291,Brad Lardon,2,8,
312,T291,T291,Len Mattiace,5,8,1.0
313,T291,T291,Rory McIlroy,10,8,1.0
314,T291,T291,Garth Mulroy,4,8,
315,T291,T291,Leif Olson,1,8,1.0
316,T291,T291,Brett Quigley,10,8,
317,T291,T291,Matthew Richardson,1,8,1.0
318,T291,T291,Dustin Risdon,1,8,
319,T291,T291,Richard Scott,1,8,
320,T291,T291,Andre Stolz,2,8,
321,T291,T291,Mike Weir,15,8,
322,T291,T291,Tiger Woods,9,8,2.0
323,T324,T324,Billy Andrade,3,7,
324,T324,T324,Rich Barcelo,1,7,
325,T324,T324,Bennett Blakeman,1,7,7.0
326,T324,T324,Josh Broadaway,1,7,1.0
327,T324,T324,Bob Burns,1,7,7.0
328,T324,T324,Michael Clark II,1,7,
329,T324,T324,Bubba Dickerson,1,7,
330,T324,T324,Do-Hoon Kim,1,7,
331,T324,T324,Erik Flores,1,7,
332,T324,T324,Carlos Franco,3,7,
333,T324,T324,Josh Habig,1,7,
334,T324,T324,Russell Henley,1,7,
335,T324,T324,Raphael Jacquelin,2,7,1.0
336,T324,T324,Olafur Loftsson,1,7,
337,T324,T324,Jamie Lovemark,9,7,
338,T324,T324,Hideki Matsuyama,2,7,1.0
339,T324,T324,Rob Moss,1,7,
340,T324,T324,Seung-Yul Noh,6,7,
341,T324,T324,Alex Noren,4,7,
342,T324,T324,Thorbjørn Olesen,1,7,1.0
343,T324,T324,Nate Olivo,1,7,
344,T324,T324,Sam Saunders,8,7,
345,T324,T324,Peter Senior,1,7,
346,T324,T324,Craig Stadler,1,7,7.0
347,T324,T324,Ted Tryba,1,7,
348,T324,T324,Tim Weinhart,1,7,
349,T324,T324,Willie Wood,2,7,2.0
350,T351,T351,Brad Adamonis,1,6,
351,T351,T351,Thomas Aiken,4,6,1.0
352,T351,T351,Brad Benjamin,1,6,
353,T351,T351,Christian Brand,1,6,1.0
354,T351,T351,David Chung,2,6,
355,T351,T351,Robert Dinwiddie,1,6,2.0
356,T351,T351,Johan Edfors,2,6,
357,T351,T351,Kenneth Ferrie,1,6,
358,T351,T351,Jon Fiedler,2,6,3.0
359,T351,T351,Tony Finau,1,6,
360,T351,T351,Garrett Frank,1,6,1.0
361,T351,T351,Marcus Fraser,1,6,1.0
362,T351,T351,Brad Fritsch,1,6,
363,T351,T351,David Frost,1,6,2.0
364,T351,T351,Stephen Gallacher,3,6,2.0
365,T351,T351,Wes Heffernan,1,6,3.0
366,T351,T351,Tetsuji Hiratsuka,2,6,
367,T351,T351,Faber Jamerson,1,6,
368,T351,T351,Jin Jeong,4,6,
369,T351,T351,Billy Kennerly,1,6,2.0
370,T351,T351,Joey Lamielle,1,6,1.0
371,T351,T351,Pablo Larrazabal,3,6,3.0
372,T351,T351,Tom Lewis,1,6,
373,T351,T351,Matt Marshall,1,6,
374,T351,T351,Shigeki Maruyama,2,6,
375,T351,T351,David May,1,6,6.0
376,T351,T351,C.T. Pan,1,6,2.0
377,T351,T351,Joe Panzeri,1,6,1.0
378,T351,T351,Jerry Pate,1,6,
379,T351,T351,Jeff Peck,1,6,1.0
380,T351,T351,Rod Perry,2,6,
381,T351,T351,Jeff Rangel,1,6,1.0
382,T351,T351,Patrick Reed,3,6,
383,T351,T351,John Riegger,1,6,
384,T351,T351,Robert Rock,2,6,3.0
385,T351,T351,Jason Schmuhl,2,6,
386,T351,T351,Mike Small,6,6,
387,T351,T351,Chris Smith,4,6,
388,T351,T351,Michael Smith,1,6,3.0
389,T351,T351,Shunsuke Sonoda,1,6,6.0
390,T351,T351,Jordan Spieth,1,6,
391,T351,T351,Darron Stiles,1,6,3.0
392,T351,T351,Tim Wilkinson,1,6,1.0
393,T351,T351,Eugene Wong,2,6,
394,T395,T395,Steve Allan,1,5,1.0
395,T395,T395,Brian Bateman,1,5,3.0
396,T395,T395,Grégory Bourdy,2,5,3.0
397,T395,T395,Jim Carter,1,5,1.0
398,T395,T395,SSP Chawrasia,1,5,
399,T395,T395,Daniel Chopra,2,5,1.0
400,T395,T395,Dave Eichelberger,1,5,
401,T395,T395,Matt Fast,1,5,
402,T395,T395,Robin Freeman,1,5,3.0
403,T395,T395,Elliot Gealy,1,5,
404,T395,T395,Mathew Goggin,1,5,
405,T395,T395,Lanto Griffin,2,5,1.0
406,T395,T395,Kevin Hayashi,1,5,
407,T395,T395,Beau Hossler,1,5,5.0
408,T395,T395,David Howell,1,5,
409,T395,T395,Jesse Hutchins,1,5,
410,T395,T395,Greg Huxman,1,5,
411,T395,T395,Jung-gon Hwang,1,5,
412,T395,T395,Steve Irwin,1,5,
413,T395,T395,Troy Kelly,1,5,
414,T395,T395,Brad Kennedy,1,5,3.0
415,T395,T395,Simon Khan,1,5,
416,T395,T395,Jason Knutzon,1,5,
417,T395,T395,WC Liang,2,5,
418,T395,T395,Brian Locke,1,5,
419,T395,T395,Joost Luiten,2,5,5.0
420,T395,T395,Bryden MacPherson,1,5,
421,T395,T395,Andrew McLardy,1,5,2.0
422,T395,T395,Matthew Millar,1,5,
423,T395,T395,Jon Mills,1,5,2.0
424,T395,T395,Larry Mize,1,5,1.0
425,T395,T395,Koumei Oda,1,5,1.0
426,T395,T395,Jae-bum Park,1,5,
427,T395,T395,Scott Pinckney,1,5,1.0
428,T395,T395,Ted Purdy,6,5,1.0
429,T395,T395,"Jerry Richardson, Jr.",1,5,5.0
430,T395,T395,Lee Rinker,1,5,1.0
431,T395,T395,Dave Rummells,1,5,3.0
432,T395,T395,Phil Schmitt,2,5,4.0
433,T395,T395,Steve Schneiter,1,5,1.0
434,T395,T395,Brady Schnell,1,5,1.0
435,T395,T395,Marcel Siem,1,5,5.0
436,T395,T395,Scott Smith,1,5,
437,T395,T395,Craig Stevens,1,5,
438,T395,T395,Michael Whitehead,1,5,3.0
439,T395,T395,Danny Willett,1,5,
440,T395,T395,Chris Williams,1,5,5.0
441,T442,T442,Benjamín Alvarado,1,4,3.0
442,T442,T442,Eric Axley,2,4,
443,T442,T442,Sangmoon Bae,2,4,3.0
444,T442,T442,Scott Barr,1,4,
445,T442,T442,Andy Bean,1,4,4.0
446,T442,T442,Gary Boyd,1,4,
447,T442,T442,Markus Brier,1,4,1.0
448,T442,T442,Olin Browne,1,4,
449,T442,T442,Dave Bunker,1,4,2.0
450,T442,T442,Todd Camplin,2,4,
451,T442,T442,Albin Choi,1,4,2.0
452,T442,T442,Jeff Coston,1,4,2.0
453,T442,T442,Steve Dartnall,1,4,1.0
454,T442,T442,Rhys Davies,2,4,
455,T442,T442,Floris De Vries,1,4,1.0
456,T442,T442,Jamie Donaldson,1,4,
457,T442,T442,Sean Dougherty,1,4,
458,T442,T442,Simon Edwards,1,4,4.0
459,T442,T442,Chris Epperson,1,4,4.0
460,T442,T442,Travis Hampshire,1,4,
461,T442,T442,Scott Hend,1,4,
462,T442,T442,Nolan Henke,1,4,3.0
463,T442,T442,Tom Hoge,1,4,3.0
464,T442,T442,Bobby Hudson,1,4,4.0
465,T442,T442,John Huston,3,4,4.0
466,T442,T442,Jason Kokrak,1,4,
467,T442,T442,Kenichi Kuboya,1,4,2.0
468,T442,T442,Parker LaBarge,1,4,1.0
469,T442,T442,Doug LaBelle II,1,4,
470,T442,T442,Bernhard Langer,1,4,
471,T442,T442,Paul Lawrie,1,4,1.0
472,T442,T442,Tyler Leon,1,4,1.0
473,T442,T442,Hugo León,1,4,
474,T442,T442,Thomas Levet,1,4,1.0
475,T442,T442,Simon Lilly,1,4,1.0
476,T442,T442,Mitch Lowe,1,4,3.0
477,T442,T442,Shane Lowry,1,4,4.0
478,T442,T442,Sandy Lyle,2,4,4.0
479,T442,T442,Andrew Magee,1,4,4.0
480,T442,T442,Nyasha Mauchaza,1,4,
481,T442,T442,Brian Maurer,1,4,1.0
482,T442,T442,Richard McEvoy,1,4,1.0
483,T442,T442,Tom Murray,1,4,
484,T442,T442,Savio Nazareth,1,4,
485,T442,T442,Larry Nelson,1,4,4.0
486,T442,T442,Ryan Nelson,1,4,
487,T442,T442,Mike Northern,1,4,3.0
488,T442,T442,Greg O'Mahony,1,4,
489,T442,T442,Dan Olsen,1,4,1.0
490,T442,T442,Preston Otte,1,4,2.0
491,T442,T442,Hennie Otto,1,4,3.0
492,T442,T442,Anthony Paolucci,2,4,
493,T442,T442,Chad Proehl,1,4,1.0
494,T442,T442,Clark Richardson,1,4,
495,T442,T442,Tom Shadbolt,1,4,4.0
496,T442,T442,Geoffrey Sisk,1,4,3.0
497,T442,T442,Nathan Smith,1,4,
498,T442,T442,Brandon Smith,1,4,1.0
499,T442,T442,Jeff Sorenson,1,4,
500,T442,T442,Matthew Swan,1,4,3.0
501,T442,T442,Phil Tataurangi,1,4,4.0
502,T442,T442,Nick Taylor,2,4,
503,T442,T442,Kyle Thompson,1,4,
504,T442,T442,Grant Waite,1,4,
505,T442,T442,Peter Whiteford,1,4,1.0
506,T442,T442,Chris Wilson,1,4,
507,T508,T508,Fredrik Andersson Hed,2,3,1.0
508,T508,T508,Mark Anderson,1,3,
509,T508,T508,Daniel Balin,1,3,
510,T508,T508,Michael Barbosa,1,3,3.0
511,T508,T508,Brian Cairns,1,3,
512,T508,T508,Alejandro Cañizares,2,3,
513,T508,T508,Alex Carpenter,1,3,
514,T508,T508,Keith Clearwater,1,3,1.0
515,T508,T508,Christopher DeForest,2,3,1.0
516,T508,T508,Matthew Edwards,1,3,
517,T508,T508,Scott Erdmann,1,3,
518,T508,T508,Mitch Evanecz,1,3,
519,T508,T508,Jeff Freeman,1,3,
520,T508,T508,Christo Greyling,1,3,
521,T508,T508,Brian Hutton,1,3,
522,T508,T508,Thongchai Jaidee,1,3,
523,T508,T508,Scott Jamieson,1,3,
524,T508,T508,Marty Jertson,2,3,
525,T508,T508,Andrew Johnston,1,3,
526,T508,T508,Brendan Jones,2,3,
527,T508,T508,Erick Justesen,1,3,1.0
528,T508,T508,Drew Kittleson,1,3,3.0
529,T508,T508,Chih-Bing Lam,1,3,3.0
530,T508,T508,Scott Langley,1,3,
531,T508,T508,Adam Long,1,3,
532,T508,T508,Andrew Loupe,1,3,
533,T508,T508,Martin Maritz,1,3,3.0
534,T508,T508,Prayad Marksaeng,1,3,
535,T508,T508,Michio Matsumura,1,3,
536,T508,T508,Prom Meesawat,1,3,
537,T508,T508,Anthony Rodriguez,1,3,
538,T508,T508,José de Jesús Rodríguez,2,3,
539,T508,T508,David Saka,1,3,3.0
540,T508,T508,Neil Schietekat,1,3,
541,T508,T508,Roger Sloan,1,3,
542,T508,T508,Sam Smith,1,3,
543,T508,T508,Stuart Smith,1,3,1.0
544,T508,T508,Brian Smock,1,3,1.0
545,T508,T508,Bob Sowards,1,3,
546,T508,T508,Nathan Stamey,1,3,2.0
547,T508,T508,Tadahiro Takayama,2,3,
548,T508,T508,"Michael Tobiason, Jr.",1,3,2.0
549,T508,T508,Vance Veazey,1,3,
550,T508,T508,Darren Wallace,1,3,2.0
551,T508,T508,Willy Wilcox,1,3,2.0
552,T508,T508,Rick Woodson,1,3,
553,T508,T508,Adam Wootton,1,3,3.0
554,T555,T555,Josh Anderson,1,2,1.0
555,T555,T555,Michael Arnaud,1,2,
556,T555,T555,Bryan Bigley,1,2,1.0
557,T555,T555,Lucas Bjerregaard,1,2,2.0
558,T555,T555,Zack Byrd,1,2,1.0
559,T555,T555,George Coetzee,1,2,2.0
560,T555,T555,Lee Corfield,1,2,
561,T555,T555,Martin Flores,2,2,
562,T555,T555,Andreas Hartø,1,2,
563,T555,T555,Kip Henley,1,2,
564,T555,T555,Craig Hinton,1,2,
565,T555,T555,David Hutsell,1,2,
566,T555,T555,Daehyun Kim,1,2,2.0
567,T555,T555,Rick Kulacz,1,2,
568,T555,T555,Maarten Lafeber,1,2,1.0
569,T555,T555,Mark Laskey,1,2,2.0
570,T555,T555,Steve Lee,1,2,
571,T555,T555,Francis McGuirk,1,2,2.0
572,T555,T555,James Oh,1,2,
573,T555,T555,Brett Patterson,1,2,1.0
574,T555,T555,Andy Smith,1,2,
575,T555,T555,Ty Tryon,1,2,
576,T577,T577,Kurt Barnes,1,1,
577,T577,T577,Stuart Deane,1,1,
578,T577,T577,Dick Mast,1,1,
