,YTD_Par_or_Better_Streak_RANK THIS WEEK,YTD_Par_or_Better_Streak_RANK LAST WEEK,YTD_Par_or_Better_Streak_PLAYER NAME,YTD_Par_or_Better_Streak_NUMBER OF ROUNDS
65,T64,T64,Chad Campbell,10
66,T64,T64,Chad Collins,10
67,T64,T64,Brendon de Jonge,10
68,T64,T64,Chris DiMarco,10
69,T64,T64,Jason Gore,10
70,T64,T64,Jim Herman,10
71,T64,T64,Tim Herron,10
72,T64,T64,Zach Johnson,10
73,T64,T64,Dustin Johnson,10
74,T64,T64,Hunter Mahan,10
75,T64,T64,William McGirt,10
76,T64,T64,Matt McQuillan,10
77,T64,T64,Sean O'Hair,10
78,T64,T64,Adam Scott,10
79,T64,T64,John Senden,10
80,T64,T64,Kevin Streelman,10
81,T64,T64,Jimmy Walker,10
82,T83,T83,Shane Bertsch,9
83,T83,T83,Matt Bettencourt,9
84,T83,T83,James Driscoll,9
85,T83,T83,Jason Dufner,9
86,T83,T83,David Duval,9
87,T83,T83,Hunter Haas,9
88,T83,T83,David Hearn,9
89,T83,T83,Charley Hoffman,9
90,T83,T83,Trevor Immelman,9
91,T83,T83,Robert Karlsson,9
92,T83,T83,Marc Leishman,9
93,T83,T83,Troy Matteson,9
94,T83,T83,Rory McIlroy,9
95,T83,T83,Phil Mickelson,9
96,T83,T83,Chris Riley,9
97,T83,T83,Paul Stankowski,9
98,T83,T83,Kyle Stanley,9
99,T83,T83,Daniel Summerhays,9
100,T83,T83,Michael Thompson,9
101,T83,T83,Boo Weekley,9
102,T103,T103,Robert Allenby,8
103,T103,T103,Arjun Atwal,8
104,T103,T103,Rich Beem,8
105,T103,T103,Keegan Bradley,8
106,T103,T103,Paul Casey,8
107,T103,T103,Fred Couples,8
108,T103,T103,Brian Davis,8
109,T103,T103,Jason Day,8
110,T103,T103,Steve Elkington,8
111,T103,T103,Tommy Gainey,8
112,T103,T103,Sergio Garcia,8
113,T103,T103,Robert Garrigus,8
114,T103,T103,Andres Gonzales,8
115,T103,T103,Padraig Harrington,8
116,T103,T103,J.P. Hayes,8
117,T103,T103,J.J. Henry,8
118,T103,T103,J.B. Holmes,8
119,T103,T103,Kevin Kisner,8
120,T103,T103,Martin Laird,8
121,T103,T103,Frank Lickliter II,8
122,T103,T103,Ben Martin,8
123,T103,T103,Edoardo Molinari,8
124,T103,T103,Nick O'Hern,8
125,T103,T103,Joe Ogilvie,8
126,T103,T103,Louis Oosthuizen,8
127,T103,T103,Jeff Overton,8
128,T103,T103,Cameron Percy,8
129,T103,T103,Kenny Perry,8
130,T103,T103,Tim Petrovic,8
131,T103,T103,Brendan Steele,8
132,T103,T103,D.J. Trahan,8
133,T103,T103,Kirk Triplett,8
134,T103,T103,Scott Verplank,8
135,T103,T103,Nick Watney,8
136,T103,T103,Brett Wetterich,8
137,T103,T103,Garrett Willis,8
138,T139,T139,Craig Barlow,7
139,T139,T139,Steven Bowditch,7
140,T139,T139,Joseph Bramlett,7
141,T139,T139,Mark Calcavecchia,7
142,T139,T139,Alex Cejka,7
143,T139,T139,Kevin Chappell,7
144,T139,T139,Ben Crane,7
145,T139,T139,Joe Durant,7
146,T139,T139,Ernie Els,7
147,T139,T139,Steve Flesch,7
148,T139,T139,Harrison Frazar,7
149,T139,T139,Fred Funk,7
150,T139,T139,Tom Gillis,7
151,T139,T139,Lucas Glover,7
152,T139,T139,Paul Goydos,7
153,T139,T139,Adam Hadwin,7
154,T139,T139,Anders Hansen,7
155,T139,T139,Billy Horschel,7
156,T139,T139,Ryuji Imada,7
157,T139,T139,Sung Kang,7
158,T139,T139,Anthony Kim,7
159,T139,T139,Tom Lehman,7
160,T139,T139,Jarrod Lyle,7
161,T139,T139,Will MacKenzie,7
162,T139,T139,John Mallinger,7
163,T139,T139,David Mathis,7
164,T139,T139,Scott McCarron,7
165,T139,T139,Graeme McDowell,7
166,T139,T139,George McNeill,7
167,T139,T139,Rocco Mediate,7
168,T139,T139,Troy Merritt,7
169,T139,T139,Zack Miller,7
170,T139,T139,Francesco Molinari,7
171,T139,T139,Tom Pernice Jr.,7
172,T139,T139,Michael Putnam,7
173,T139,T139,Tag Ridings,7
174,T139,T139,Alexandre Rocha,7
175,T139,T139,John Rollins,7
176,T139,T139,Andres Romero,7
177,T139,T139,Scott Stallings,7
178,T139,T139,Henrik Stenson,7
179,T139,T139,Cameron Tringale,7
180,T139,T139,Camilo Villegas,7
181,T139,T139,Johnson Wagner,7
182,T139,T139,Charlie Wi,7
183,T139,T139,Gary Woodland,7
184,T185,T185,Stephen Ames,6
185,T185,T185,Ben Curtis,6
186,T185,T185,Bob Estes,6
187,T185,T185,Matt Every,6
188,T185,T185,Dan Forsman,6
189,T185,T185,Bobby Gates,6
190,T185,T185,Retief Goosen,6
191,T185,T185,Peter Hanson,6
192,T185,T185,Lee Janzen,6
193,T185,T185,Kent Jones,6
194,T185,T185,Martin Kaymer,6
195,T185,T185,Jeff Klauk,6
196,T185,T185,Derek Lamely,6
197,T185,T185,Michael Letzig,6
198,T185,T185,Jamie Lovemark,6
199,T185,T185,Shaun Micheel,6
200,T185,T185,Ryan Moore,6
201,T185,T185,Geoff Ogilvy,6
202,T185,T185,Jim Renner,6
203,T185,T185,Nate Smith,6
204,T185,T185,Drew Weaver,6
205,T185,T185,Y.E. Yang,6
206,T207,T207,Stuart Appleby,5
207,T207,T207,Ricky Barnes,5
208,T207,T207,Chris Baryla,5
209,T207,T207,Craig Bowden,5
210,T207,T207,D.J. Brigman,5
211,T207,T207,Ángel Cabrera,5
212,T207,T207,Simon Dyson,5
213,T207,T207,Fabián Gómez,5
214,T207,T207,Nathan Green,5
215,T207,T207,Scott Gutschewski,5
216,T207,T207,Todd Hamilton,5
217,T207,T207,Mark Hensby,5
218,T207,T207,Justin Hicks,5
219,T207,T207,Richard Johnson,5
220,T207,T207,Bio Kim,5
221,T207,T207,Colt Knost,5
222,T207,T207,Ian Poulter,5
223,T207,T207,Alex Prugh,5
224,T207,T207,Jonathan Randolph,5
225,T207,T207,Sam Saunders,5
226,T207,T207,Vaughn Taylor,5
227,T207,T207,Peter Tomasulo,5
228,T207,T207,Marc Turnesa,5
229,T207,T207,Lee Westwood,5
230,T207,T207,Dean Wilson,5
231,T232,T232,Guy Boros,4
232,T232,T232,Mark Brooks,4
233,T232,T232,Tom Byrum,4
234,T232,T232,Darren Clarke,4
235,T232,T232,Erik Compton,4
236,T232,T232,John Cook,4
237,T232,T232,Robert Damron,4
238,T232,T232,Marco Dawson,4
239,T232,T232,Todd Fischer,4
240,T232,T232,Robert Gamez,4
241,T232,T232,Morgan Hoffmann,4
242,T232,T232,Ryo Ishikawa,4
243,T232,T232,Erick Justesen,4
244,T232,T232,K.T. Kim,4
245,T232,T232,J.L. Lewis,4
246,T232,T232,Peter Lonard,4
247,T232,T232,Jeff Maggert,4
248,T232,T232,Shigeki Maruyama,4
249,T232,T232,Anthony Paolucci,4
250,T232,T232,Jesper Parnevik,4
251,T232,T232,Carl Paulson,4
252,T232,T232,Martin Piller,4
253,T232,T232,Brett Quigley,4
254,T232,T232,Fran Quinn,4
255,T232,T232,Jeff Quinney,4
256,T232,T232,Alvaro Quiros,4
257,T232,T232,Robert Rock,4
258,T232,T232,Sal Spallone,4
259,T232,T232,Will Strickler,4
260,T232,T232,Omar Uresti,4
261,T232,T232,Duffy Waldorf,4
262,T232,T232,Matt Weibring,4
263,T232,T232,Mike Weir,4
264,T232,T232,Tiger Woods,4
265,T266,T266,Michael Allen,3
266,T266,T266,Thomas Bjørn,3
267,T266,T266,Alejandro Cañizares,3
268,T266,T266,Patrick Cantlay,3
269,T266,T266,John Daly,3
270,T266,T266,Julián Etulain,3
271,T266,T266,Brad Faxon,3
272,T266,T266,Ross Fisher,3
273,T266,T266,Hiroyuki Fujita,3
274,T266,T266,Mathias Grönberg,3
275,T266,T266,Grégory Havret,3
276,T266,T266,Billy Hurley III,3
277,T266,T266,Jonathan Kaye,3
278,T266,T266,José Manuel Lara,3
279,T266,T266,WC Liang,3
280,T266,T266,Matteo Manassero,3
281,T266,T266,Steve Pate,3
282,T266,T266,Corey Pavin,3
283,T266,T266,Dicky Pride,3
284,T266,T266,Dave Schultz,3
285,T266,T266,Michael Sim,3
286,T266,T266,Jordan Spieth,3
287,T266,T266,Andre Stolz,3
288,T266,T266,Jerod Turner,3
289,T266,T266,Jay Williamson,3
290,T291,T291,Joe Affrunti,2
291,T291,T291,Steve Allan,2
292,T291,T291,Brian Bateman,2
293,T291,T291,Notah Begay III,2
294,T291,T291,Josh Broadaway,2
295,T291,T291,SSP Chawrasia,2
296,T291,T291,Daniel Chopra,2
297,T291,T291,Michael Clark II,2
298,T291,T291,Will Claxton,2
299,T291,T291,George Coetzee,2
300,T291,T291,Stuart Deane,2
301,T291,T291,Bubba Dickerson,2
302,T291,T291,Do-Hoon Kim,2
303,T291,T291,Matt Fast,2
304,T291,T291,Marcus Fraser,2
305,T291,T291,Mathew Goggin,2
306,T291,T291,Scott Gordon,2
307,T291,T291,Richard Green,2
308,T291,T291,Russell Henley,2
309,T291,T291,Jason Hrynkiw,2
310,T291,T291,Miguel Angel Jiménez,2
311,T291,T291,Troy Kelly,2
312,T291,T291,Drew Kittleson,2
313,T291,T291,Pablo Larrazabal,2
314,T291,T291,Olafur Loftsson,2
315,T291,T291,Steve Lowery,2
316,T291,T291,Michio Matsumura,2
317,T291,T291,Hideki Matsuyama,2
318,T291,T291,Bob May,2
319,T291,T291,Garth Mulroy,2
320,T291,T291,Seung-Yul Noh,2
321,T291,T291,Hennie Otto,2
322,T291,T291,Chad Proehl,2
323,T291,T291,Patrick Reed,2
324,T291,T291,John Riegger,2
325,T291,T291,Óscar Serna,2
326,T291,T291,Bob Sowards,2
327,T291,T291,Martin Trainer,2
328,T291,T291,Peter Uihlein,2
329,T291,T291,Grant Waite,2
