,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,T1,T1,Paul Goydos,25,12
1,T1,T1,Phil Mickelson,21,12
2,T3,T3,Matt Bettencourt,30,11
3,T3,T3,Derek Lamely,26,11
4,T3,T3,Nick Watney,22,11
5,T6,T6,Robert Garrigus,26,10
6,T6,T6,Jim Herman,22,10
7,T8,T8,Aaron Baddeley,22,9
8,T8,T8,Matt Jones,25,9
9,T8,T8,Justin Leonard,26,9
10,T8,T8,Bill Lunde,28,9
11,T8,T8,Tim Petrovic,29,9
12,T8,T8,Andres Romero,22,9
13,T8,T8,Rory Sabbatini,24,9
14,T8,T8,Heath Slocum,29,9
15,T16,T16,Ángel Cabrera,17,8
16,T16,T16,Ben Curtis,23,8
17,T16,T16,Hunter Haas,30,8
18,T16,T16,Trevor Immelman,25,8
19,T16,T16,Brandt Jobe,28,8
20,T16,T16,Martin Laird,23,8
21,T16,T16,Spencer Levin,31,8
22,T16,T16,Jarrod Lyle,29,8
23,T16,T16,David Mathis,25,8
24,T16,T16,George McNeill,21,8
25,T16,T16,John Senden,26,8
26,T16,T16,Webb Simpson,26,8
27,T16,T16,Kyle Stanley,28,8
28,T16,T16,Josh Teater,31,8
29,T16,T16,Bubba Watson,22,8
30,T16,T16,Mark Wilson,26,8
31,T32,T32,Michael Allen,5,7
32,T32,T32,Robert Allenby,25,7
33,T32,T32,Cameron Beckman,25,7
34,T32,T32,Keegan Bradley,28,7
35,T32,T32,George Coetzee,1,7
36,T32,T32,Chris Couch,21,7
37,T32,T32,John Daly,18,7
38,T32,T32,Jason Day,21,7
39,T32,T32,Luke Donald,19,7
40,T32,T32,Steve Flesch,27,7
41,T32,T32,Harrison Frazar,19,7
42,T32,T32,Brian Gay,26,7
43,T32,T32,Jason Gore,6,7
44,T32,T32,David Hearn,26,7
45,T32,T32,Justin Hicks,23,7
46,T32,T32,Charles Howell III,30,7
47,T32,T32,Zach Johnson,23,7
48,T32,T32,Dustin Johnson,21,7
49,T32,T32,Kent Jones,25,7
50,T32,T32,Bio Kim,25,7
51,T32,T32,Chris Kirk,28,7
52,T32,T32,Matt Kuchar,24,7
53,T32,T32,Tom Lehman,5,7
54,T32,T32,Billy Mayfair,29,7
55,T32,T32,Rory McIlroy,10,7
56,T32,T32,Zack Miller,30,7
57,T32,T32,Pat Perez,24,7
58,T32,T32,Tag Ridings,28,7
59,T32,T32,Justin Rose,23,7
60,T32,T32,Vijay Singh,25,7
61,T32,T32,Steve Stricker,19,7
62,T32,T32,Jhonattan Vegas,25,7
63,T32,T32,Jimmy Walker,24,7
64,T32,T32,Charlie Wi,25,7
65,T32,T32,Gary Woodland,25,7
66,T67,T67,Blake Adams,34,6
67,T67,T67,Stuart Appleby,24,6
68,T67,T67,Arjun Atwal,29,6
69,T67,T67,Woody Austin,18,6
70,T67,T67,Briny Baird,19,6
71,T67,T67,Bud Cauley,8,6
72,T67,T67,Kevin Chappell,26,6
73,T67,T67,K.J. Choi,22,6
74,T67,T67,Michael Connell,26,6
75,T67,T67,Chris DiMarco,31,6
76,T67,T67,Bob Estes,12,6
77,T67,T67,Bobby Gates,29,6
78,T67,T67,Lucas Glover,23,6
79,T67,T67,Fabián Gómez,26,6
80,T67,T67,Nathan Green,26,6
81,T67,T67,Mathias Grönberg,1,6
82,T67,T67,Bill Haas,26,6
83,T67,T67,Todd Hamilton,11,6
84,T67,T67,J.J. Henry,28,6
85,T67,T67,Mark Hensby,6,6
86,T67,T67,Charley Hoffman,27,6
87,T67,T67,J.B. Holmes,16,6
88,T67,T67,Freddie Jacobson,25,6
89,T67,T67,Jerry Kelly,26,6
90,T67,T67,K.T. Kim,9,6
91,T67,T67,Drew Kittleson,1,6
92,T67,T67,Hunter Mahan,25,6
93,T67,T67,Troy Matteson,28,6
94,T67,T67,Edoardo Molinari,12,6
95,T67,T67,Ryan Moore,22,6
96,T67,T67,Kevin Na,26,6
97,T67,T67,Sean O'Hair,24,6
98,T67,T67,Nick O'Hern,29,6
99,T67,T67,Ryan Palmer,24,6
100,T67,T67,Rod Pampling,21,6
101,T67,T67,Cameron Percy,12,6
102,T67,T67,Tom Pernice Jr.,12,6
103,T67,T67,Carl Pettersson,27,6
104,T67,T67,Martin Piller,23,6
105,T67,T67,Alex Prugh,29,6
106,T67,T67,Michael Putnam,21,6
107,T67,T67,Chez Reavie,27,6
