,Best_YTD_1-Putt_or_Better_Streak_RANK THIS WEEK,Best_YTD_1-Putt_or_Better_Streak_RANK LAST WEEK,Best_YTD_1-Putt_or_Better_Streak_PLAYER NAME,Best_YTD_1-Putt_or_Better_Streak_EVENTS,Best_YTD_1-Putt_or_Better_Streak_VALUE
112,T98,T98,Joe Durant,25,7
113,T98,T98,David Duval,24,7
114,T98,T98,Simon Dyson,3,7
115,T98,T98,Bob Estes,12,7
116,T98,T98,Brad Faxon,12,7
117,T98,T98,Rickie Fowler,24,7
118,T98,T98,Richard Green,4,7
119,T98,T98,Bill Haas,26,7
120,T98,T98,Todd Hamilton,11,7
121,T98,T98,Anders Hansen,7,7
122,T98,T98,Padraig Harrington,18,7
123,T98,T98,J.P. Hayes,19,7
124,T98,T98,David Hearn,26,7
125,T98,T98,J.B. Holmes,16,7
126,T98,T98,Charles Howell III,30,7
127,T98,T98,Trevor Immelman,25,7
128,T98,T98,Miguel Angel Jiménez,7,7
129,T98,T98,Richard Johnson,23,7
130,T98,T98,Skip Kendall,6,7
131,T98,T98,Jason Knutzon,1,7
132,T98,T98,Derek Lamely,26,7
133,T98,T98,Marc Leishman,27,7
134,T98,T98,Justin Leonard,26,7
135,T98,T98,Davis Love III,22,7
136,T98,T98,Will MacKenzie,14,7
137,T98,T98,Hunter Mahan,25,7
138,T98,T98,Matteo Manassero,8,7
139,T98,T98,Steve Marino,23,7
140,T98,T98,David Mathis,25,7
141,T98,T98,Troy Matteson,28,7
142,T98,T98,Billy Mayfair,29,7
143,T98,T98,Rory McIlroy,10,7
144,T98,T98,George McNeill,21,7
145,T98,T98,John Merrick,21,7
146,T98,T98,Troy Merritt,23,7
147,T98,T98,Kevin Na,26,7
148,T98,T98,Alex Noren,4,7
149,T98,T98,Nick O'Hern,29,7
150,T98,T98,Joe Ogilvie,24,7
151,T98,T98,Jeff Overton,26,7
152,T98,T98,Ryan Palmer,24,7
153,T98,T98,Corey Pavin,4,7
154,T98,T98,Ian Poulter,16,7
155,T98,T98,Alex Prugh,29,7
156,T98,T98,Tag Ridings,28,7
157,T98,T98,Anthony Rodriguez,1,7
158,T98,T98,Adam Scott,18,7
159,T98,T98,John Senden,26,7
160,T98,T98,Paul Stankowski,24,7
161,T98,T98,Brendan Steele,27,7
162,T98,T98,Kevin Sutherland,11,7
163,T98,T98,Peter Tomasulo,12,7
164,T98,T98,David Toms,23,7
165,T98,T98,Jhonattan Vegas,25,7
166,T98,T98,Jimmy Walker,24,7
167,T98,T98,Mike Weir,15,7
168,T98,T98,Charlie Wi,25,7
169,T98,T98,Dean Wilson,22,7
170,T98,T98,Mark Wilson,26,7
171,T172,T172,Robert Allenby,25,6
172,T172,T172,Chris Baryla,20,6
173,T172,T172,Cameron Beckman,25,6
174,T172,T172,Rich Beem,21,6
175,T172,T172,Matt Bettencourt,30,6
176,T172,T172,D.J. Brigman,23,6
177,T172,T172,Chad Campbell,29,6
178,T172,T172,Paul Casey,15,6
179,T172,T172,Alex Cejka,21,6
180,T172,T172,SSP Chawrasia,1,6
181,T172,T172,David Chung,2,6
182,T172,T172,Tim Clark,4,6
183,T172,T172,Matthew Edwards,1,6
184,T172,T172,Ernie Els,21,6
185,T172,T172,Matt Every,5,6
186,T172,T172,Marcus Fraser,1,6
187,T172,T172,Harrison Frazar,19,6
188,T172,T172,Jim Furyk,26,6
189,T172,T172,Robert Garrigus,26,6
190,T172,T172,Tom Gillis,19,6
191,T172,T172,Fabián Gómez,26,6
192,T172,T172,Retief Goosen,16,6
193,T172,T172,Paul Goydos,25,6
194,T172,T172,Scott Gutschewski,23,6
195,T172,T172,Grégory Havret,3,6
196,T172,T172,Kip Henley,1,6
197,T172,T172,J.J. Henry,28,6
198,T172,T172,Jim Herman,22,6
199,T172,T172,Billy Horschel,25,6
200,T172,T172,Dustin Johnson,21,6
201,T172,T172,Matt Jones,25,6
202,T172,T172,Sung Kang,21,6
203,T172,T172,Chris Kirk,28,6
204,T172,T172,Kevin Kisner,24,6
205,T172,T172,Colt Knost,27,6
206,T172,T172,Frank Lickliter II,12,6
207,T172,T172,Ben Martin,25,6
208,T172,T172,David May,1,6
209,T172,T172,Graeme McDowell,16,6
210,T172,T172,William McGirt,32,6
211,T172,T172,Rocco Mediate,23,6
212,T172,T172,Shaun Micheel,27,6
213,T172,T172,Zack Miller,30,6
214,T172,T172,Edoardo Molinari,12,6
215,T172,T172,Francesco Molinari,11,6
216,T172,T172,Sean O'Hair,24,6
217,T172,T172,Anthony Paolucci,2,6
218,T172,T172,Jesper Parnevik,10,6
219,T172,T172,Carl Paulson,11,6
220,T172,T172,Tom Pernice Jr.,12,6
221,T172,T172,Dicky Pride,8,6
222,T172,T172,Brett Quigley,10,6
223,T172,T172,Jeff Quinney,14,6
224,T172,T172,Jim Renner,22,6
225,T172,T172,John Rollins,27,6
226,T172,T172,Sam Saunders,8,6
227,T172,T172,Heath Slocum,29,6
228,T172,T172,Nate Smith,24,6
229,T172,T172,Kevin Stadler,27,6
230,T172,T172,Henrik Stenson,15,6
231,T172,T172,Will Strickler,19,6
232,T172,T172,Vaughn Taylor,27,6
233,T172,T172,Josh Teater,31,6
234,T172,T172,Martin Trainer,1,6
235,T172,T172,Scott Verplank,15,6
236,T172,T172,Camilo Villegas,25,6
237,T172,T172,Johnson Wagner,25,6
238,T172,T172,Bubba Watson,22,6
239,T172,T172,Jay Williamson,6,6
240,T241,T241,Fredrik Andersson Hed,2,5
241,T241,T241,Michael Arnaud,1,5
242,T241,T241,Briny Baird,19,5
243,T241,T241,Craig Barlow,5,5
244,T241,T241,Brian Bateman,1,5
245,T241,T241,Thomas Bjørn,5,5
246,T241,T241,Keegan Bradley,28,5
247,T241,T241,Mark Brooks,5,5
248,T241,T241,Mark Calcavecchia,6,5
249,T241,T241,Michael Campbell,1,5
250,T241,T241,Patrick Cantlay,5,5
251,T241,T241,Alex Carpenter,1,5
252,T241,T241,Daniel Chopra,2,5
253,T241,T241,Robert Damron,3,5
254,T241,T241,Marco Dawson,3,5
255,T241,T241,Christopher DeForest,2,5
256,T241,T241,Do-Hoon Kim,1,5
257,T241,T241,Todd Fischer,3,5
258,T241,T241,Ross Fisher,8,5
259,T241,T241,Brad Fritsch,1,5
260,T241,T241,Scott Gordon,19,5
261,T241,T241,Christo Greyling,1,5
262,T241,T241,Lanto Griffin,2,5
263,T241,T241,Adam Hadwin,5,5
264,T241,T241,Peter Hanson,12,5
265,T241,T241,Jeff Hart,1,5
266,T241,T241,Kevin Hayashi,1,5
267,T241,T241,Russell Henley,1,5
268,T241,T241,Justin Hicks,23,5
269,T241,T241,Tetsuji Hiratsuka,2,5
270,T241,T241,Charley Hoffman,27,5
271,T241,T241,Morgan Hoffmann,4,5
272,T241,T241,Creighton Honeck,1,5
273,T241,T241,Yuta Ikeda,9,5
274,T241,T241,Martin Kaymer,10,5
275,T241,T241,Rick Kulacz,1,5
276,T241,T241,Maarten Lafeber,1,5
277,T241,T241,Steve Lee,1,5
278,T241,T241,Peter Lonard,2,5
279,T241,T241,Mitch Lowe,1,5
280,T241,T241,Joost Luiten,2,5
281,T241,T241,Sandy Lyle,2,5
282,T241,T241,Jeff Maggert,18,5
283,T241,T241,Shigeki Maruyama,2,5
284,T241,T241,Len Mattiace,5,5
285,T241,T241,Nyasha Mauchaza,1,5
286,T241,T241,Seung-Yul Noh,6,5
287,T241,T241,Hennie Otto,1,5
288,T241,T241,Cameron Percy,12,5
289,T241,T241,Martin Piller,23,5
290,T241,T241,Aron Price,18,5
291,T241,T241,Ted Purdy,6,5
292,T241,T241,Alvaro Quiros,8,5
293,T241,T241,Patrick Reed,3,5
294,T241,T241,Justin Rose,23,5
295,T241,T241,Charl Schwartzel,15,5
296,T241,T241,Marcel Siem,1,5
297,T241,T241,Vijay Singh,25,5
298,T241,T241,Michael Smith,1,5
299,T241,T241,Scott Smith,1,5
300,T241,T241,Shunsuke Sonoda,1,5
301,T241,T241,Jordan Spieth,1,5
302,T241,T241,Craig Stadler,1,5
303,T241,T241,Andre Stolz,2,5
304,T241,T241,Phil Tataurangi,1,5
305,T241,T241,Marc Turnesa,20,5
306,T241,T241,Peter Uihlein,5,5
307,T241,T241,Vance Veazey,1,5
308,T241,T241,Duffy Waldorf,14,5
309,T241,T241,Tom Watson,3,5
310,T241,T241,Boo Weekley,23,5
311,T241,T241,Lee Westwood,10,5
312,T241,T241,Brett Wetterich,8,5
313,T314,T314,Joe Affrunti,6,4
314,T314,T314,Thomas Aiken,4,4
315,T314,T314,Fulton Allem,2,4
316,T314,T314,Mark Anderson,1,4
317,T314,T314,Alex Aragon,2,4
318,T314,T314,Sangmoon Bae,2,4
319,T314,T314,Andy Bean,1,4
320,T314,T314,Bennett Blakeman,1,4
321,T314,T314,Grégory Bourdy,2,4
322,T314,T314,Craig Bowden,4,4
323,T314,T314,David Bradshaw,2,4
324,T314,T314,Markus Brier,1,4
325,T314,T314,Josh Broadaway,1,4
326,T314,T314,Zack Byrd,1,4
327,T314,T314,Albin Choi,1,4
328,T314,T314,Michael Clark II,1,4
329,T314,T314,Keith Clearwater,1,4
330,T314,T314,George Coetzee,1,4
331,T314,T314,Chad Collins,16,4
332,T314,T314,Fred Couples,5,4
333,T314,T314,Rhys Davies,2,4
334,T314,T314,Johan Edfors,2,4
335,T314,T314,John Ellis,2,4
336,T314,T314,Chris Epperson,1,4
337,T314,T314,Matt Fast,1,4
338,T314,T314,Kenneth Ferrie,1,4
339,T314,T314,Carlos Franco,3,4
340,T314,T314,Garrett Frank,1,4
341,T314,T314,Hiroyuki Fujita,7,4
342,T314,T314,Stephen Gallacher,3,4
343,T314,T314,Robert Gamez,9,4
344,T314,T314,Jason Gore,6,4
345,T314,T314,Mathias Grönberg,1,4
346,T314,T314,Travis Hampshire,1,4
347,T314,T314,Wes Heffernan,1,4
348,T314,T314,Mark Hensby,6,4
349,T314,T314,Matt Hill,2,4
350,T314,T314,Tom Hoge,1,4
351,T314,T314,Bobby Hudson,1,4
352,T314,T314,Billy Hurley III,3,4
353,T314,T314,Jesse Hutchins,1,4
354,T314,T314,David Hutsell,1,4
355,T314,T314,Brian Hutton,1,4
356,T314,T314,Greg Huxman,1,4
357,T314,T314,Jung-gon Hwang,1,4
358,T314,T314,Raphael Jacquelin,2,4
359,T314,T314,Faber Jamerson,1,4
360,T314,T314,Jin Jeong,4,4
361,T314,T314,Marty Jertson,2,4
362,T314,T314,Steve Jones,1,4
363,T314,T314,Erick Justesen,1,4
364,T314,T314,Simon Khan,1,4
365,T314,T314,Lion Kim,1,4
366,T314,T314,Drew Kittleson,1,4
367,T314,T314,Brad Lardon,2,4
368,T314,T314,Pablo Larrazabal,3,4
369,T314,T314,Tom Lehman,5,4
370,T314,T314,Thomas Levet,1,4
371,T314,T314,WC Liang,2,4
372,T314,T314,Adam Long,1,4
373,T314,T314,Martin Maritz,1,4
374,T314,T314,Michio Matsumura,1,4
375,T314,T314,Bob May,2,4
376,T314,T314,Parker McLachlin,3,4
377,T314,T314,Andrew McLardy,1,4
378,T314,T314,Prom Meesawat,1,4
379,T314,T314,Larry Mize,1,4
380,T314,T314,Savio Nazareth,1,4
381,T314,T314,Larry Nelson,1,4
382,T314,T314,Mark O'Meara,3,4
383,T314,T314,José María Olazábal,6,4
384,T314,T314,Louis Oosthuizen,15,4
385,T314,T314,Joe Panzeri,1,4
386,T314,T314,Jae-bum Park,1,4
387,T314,T314,Nick Price,1,4
388,T314,T314,Lee Rinker,1,4
389,T314,T314,Dustin Risdon,1,4
390,T314,T314,Phil Schmitt,2,4
391,T314,T314,Jason Schmuhl,2,4
392,T314,T314,Brady Schnell,1,4
393,T314,T314,Sam Smith,1,4
394,T314,T314,Stuart Smith,1,4
395,T314,T314,Chris Starkjohann,1,4
396,T314,T314,Nick Taylor,2,4
397,T314,T314,Ty Tryon,1,4
398,T314,T314,Jerod Turner,5,4
399,T314,T314,Omar Uresti,5,4
400,T314,T314,Darren Wallace,1,4
401,T314,T314,Charles Warren,10,4
402,T314,T314,Drew Weaver,2,4
403,T314,T314,Matt Weibring,5,4
404,T314,T314,Michael Whitehead,1,4
405,T314,T314,Tiger Woods,9,4
406,T407,T407,Brad Adamonis,1,3
407,T407,T407,Steve Allan,1,3
408,T407,T407,Michael Allen,5,3
409,T407,T407,Benjamín Alvarado,1,3
410,T407,T407,Josh Anderson,1,3
411,T407,T407,Billy Andrade,3,3
412,T407,T407,Michael Barbosa,1,3
413,T407,T407,Kurt Barnes,1,3
414,T407,T407,Scott Barr,1,3
415,T407,T407,Notah Begay III,4,3
416,T407,T407,Gary Boyd,1,3
417,T407,T407,Olin Browne,1,3
418,T407,T407,Bob Burns,1,3
419,T407,T407,Brian Cairns,1,3
420,T407,T407,Todd Camplin,2,3
421,T407,T407,Alejandro Cañizares,2,3
422,T407,T407,Mark Carnevale,1,3
423,T407,T407,Jim Carter,1,3
424,T407,T407,Darren Clarke,3,3
425,T407,T407,Will Claxton,1,3
426,T407,T407,Lee Corfield,1,3
427,T407,T407,Ben Crenshaw,1,3
428,T407,T407,Glen Day,2,3
429,T407,T407,Floris De Vries,1,3
430,T407,T407,Graham DeLaet,2,3
431,T407,T407,Robert Dinwiddie,1,3
432,T407,T407,Sean Dougherty,1,3
433,T407,T407,Dave Eichelberger,1,3
434,T407,T407,Scott Erdmann,1,3
435,T407,T407,Mitch Evanecz,1,3
436,T407,T407,Jon Fiedler,2,3
437,T407,T407,Martin Flores,2,3
438,T407,T407,Robin Freeman,1,3
439,T407,T407,David Frost,1,3
440,T407,T407,Mathew Goggin,1,3
441,T407,T407,Scott Hend,1,3
442,T407,T407,Nolan Henke,1,3
443,T407,T407,David Horsey,1,3
444,T407,T407,David Howell,1,3
445,T407,T407,Thongchai Jaidee,1,3
446,T407,T407,Scott Jamieson,1,3
447,T407,T407,Andrew Johnston,1,3
448,T407,T407,Troy Kelly,1,3
449,T407,T407,Brad Kennedy,1,3
450,T407,T407,Billy Kennerly,1,3
451,T407,T407,Daehyun Kim,1,3
452,T407,T407,Jason Kokrak,1,3
453,T407,T407,Kenichi Kuboya,1,3
454,T407,T407,Doug LaBelle II,1,3
455,T407,T407,Chih-Bing Lam,1,3
456,T407,T407,Joey Lamielle,1,3
457,T407,T407,Bernhard Langer,1,3
458,T407,T407,Scott Langley,1,3
459,T407,T407,Paul Lawrie,1,3
460,T407,T407,Tyler Leon,1,3
461,T407,T407,J.L. Lewis,1,3
462,T407,T407,Andrew Loupe,1,3
463,T407,T407,Bryden MacPherson,1,3
464,T407,T407,Andrew Magee,1,3
465,T407,T407,Matt Marshall,1,3
466,T407,T407,Brian Maurer,1,3
467,T407,T407,Robert McClellan,2,3
468,T407,T407,Richard McEvoy,1,3
469,T407,T407,Francis McGuirk,1,3
470,T407,T407,Matthew Millar,1,3
471,T407,T407,John Morse,1,3
472,T407,T407,Rob Moss,1,3
473,T407,T407,Tom Murray,1,3
474,T407,T407,Mike Northern,1,3
475,T407,T407,Thorbjørn Olesen,1,3
476,T407,T407,Nate Olivo,1,3
477,T407,T407,Leif Olson,1,3
478,T407,T407,Preston Otte,1,3
479,T407,T407,C.T. Pan,1,3
480,T407,T407,Brett Patterson,1,3
481,T407,T407,Jeff Peck,1,3
482,T407,T407,Rod Perry,2,3
483,T407,T407,Scott Pinckney,1,3
484,T407,T407,Jonathan Randolph,1,3
485,T407,T407,Clark Richardson,1,3
486,T407,T407,John Riegger,1,3
487,T407,T407,Robert Rock,2,3
488,T407,T407,Neil Schietekat,1,3
489,T407,T407,Richard Scott,1,3
490,T407,T407,Roger Sloan,1,3
491,T407,T407,Chris Smith,4,3
492,T407,T407,Brandon Smith,1,3
493,T407,T407,Andy Smith,1,3
494,T407,T407,Brian Smock,1,3
495,T407,T407,Jeff Sorenson,1,3
496,T407,T407,Bob Sowards,1,3
497,T407,T407,Craig Stevens,1,3
498,T407,T407,Darron Stiles,1,3
499,T407,T407,Matthew Swan,1,3
500,T407,T407,Tadahiro Takayama,2,3
501,T407,T407,Ted Tryba,1,3
502,T407,T407,Grant Waite,1,3
503,T407,T407,Tim Weinhart,1,3
504,T407,T407,Chris Williams,1,3
505,T407,T407,Chris Wilson,1,3
506,T407,T407,Willie Wood,2,3
507,T407,T407,Rick Woodson,1,3
508,T407,T407,Adam Wootton,1,3
509,T510,T510,Lonny Alexander,1,2
510,T510,T510,Eric Axley,2,2
511,T510,T510,Daniel Balin,1,2
512,T510,T510,Rich Barcelo,1,2
513,T510,T510,Brad Benjamin,1,2
514,T510,T510,Bryan Bigley,1,2
515,T510,T510,Lucas Bjerregaard,1,2
516,T510,T510,Christian Brand,1,2
517,T510,T510,Dave Bunker,1,2
518,T510,T510,Phillip Choi,1,2
519,T510,T510,Nicolas Colsaerts,1,2
520,T510,T510,Steve Dartnall,1,2
521,T510,T510,Bubba Dickerson,1,2
522,T510,T510,Jamie Donaldson,1,2
523,T510,T510,Simon Edwards,1,2
524,T510,T510,Tony Finau,1,2
525,T510,T510,Dan Forsman,1,2
526,T510,T510,Jeff Freeman,1,2
527,T510,T510,Elliot Gealy,1,2
528,T510,T510,Josh Habig,1,2
529,T510,T510,Andreas Hartø,1,2
530,T510,T510,Craig Hinton,1,2
531,T510,T510,Beau Hossler,1,2
532,T510,T510,John Huston,3,2
533,T510,T510,Steve Irwin,1,2
534,T510,T510,Brendan Jones,2,2
535,T510,T510,Hiroo Kawai,1,2
536,T510,T510,Russell Knox,1,2
537,T510,T510,Parker LaBarge,1,2
538,T510,T510,Mark Laskey,1,2
539,T510,T510,Hugo León,1,2
540,T510,T510,Brian Locke,1,2
541,T510,T510,Olafur Loftsson,1,2
542,T510,T510,Shane Lowry,1,2
543,T510,T510,Prayad Marksaeng,1,2
544,T510,T510,Dick Mast,1,2
545,T510,T510,Hideki Matsuyama,2,2
546,T510,T510,Jon Mills,1,2
547,T510,T510,Ryan Nelson,1,2
548,T510,T510,Greg O'Mahony,1,2
549,T510,T510,Koumei Oda,1,2
550,T510,T510,James Oh,1,2
551,T510,T510,Dan Olsen,1,2
552,T510,T510,Jerry Pate,1,2
553,T510,T510,Chad Proehl,1,2
554,T510,T510,Jeff Rangel,1,2
555,T510,T510,Matthew Richardson,1,2
556,T510,T510,"Jerry Richardson, Jr.",1,2
557,T510,T510,José de Jesús Rodríguez,2,2
558,T510,T510,Dave Rummells,1,2
559,T510,T510,David Saka,1,2
560,T510,T510,Steve Schneiter,1,2
561,T510,T510,Peter Senior,1,2
562,T510,T510,Tom Shadbolt,1,2
563,T510,T510,Geoffrey Sisk,1,2
564,T510,T510,Nathan Smith,1,2
565,T510,T510,Nathan Stamey,1,2
566,T510,T510,Graeme Storm,1,2
567,T510,T510,Kyle Thompson,1,2
568,T510,T510,"Michael Tobiason, Jr.",1,2
569,T510,T510,Peter Whiteford,1,2
570,T510,T510,Tim Wilkinson,1,2
571,T510,T510,Danny Willett,1,2
572,T510,T510,Eugene Wong,2,2
573,T574,T574,Jeff Coston,1,1
574,T574,T574,Stuart Deane,1,1
575,T574,T574,Erik Flores,1,1
576,T574,T574,Simon Lilly,1,1
577,T574,T574,Willy Wilcox,1,1
578,T574,T574,Ian Woosnam,1,1
