,Proximity_to_Hole_from_Rough_RANK THIS WEEK,Proximity_to_Hole_from_Rough_RANK LAST WEEK,Proximity_to_Hole_from_Rough_PLAYER NAME,Proximity_to_Hole_from_Rough_ROUNDS,Proximity_to_Hole_from_Rough_AVG DTP,Proximity_to_Hole_from_Rough_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_Rough_# OF SHOTS,Proximity_to_Hole_from_Rough_SCRAMBLING RANK
32,T31,T31,Chris DiMarco,93,"7' 5""",1424.3329999999999,192,39
33,T31,T31,David Duval,67,"7' 5""",1161.25,156,172
34,T31,T31,Steve Flesch,88,"7' 5""",1470.4170000000001,199,108
35,T31,T31,Sergio Garcia,61,"7' 5""",984.9169999999999,133,44
36,T31,T31,Rocco Mediate,53,"7' 5""",970.8330000000001,131,178
37,T31,T31,Pat Perez,76,"7' 5""",1382.9170000000001,187,78
38,T31,T31,D.A. Points,89,"7' 5""",1444.6670000000001,195,77
39,T31,T31,Vaughn Taylor,89,"7' 5""",1230.417,166,72
40,41,41,Nick Watney,80,"7' 6""",1126.5,150,12
41,T42,T42,D.J. Brigman,67,"7' 7""",1074.667,141,166
42,T42,T42,Ben Curtis,66,"7' 7""",998.8330000000001,132,21
43,T42,T42,Luke Donald,73,"7' 7""",1002.0830000000001,132,8
44,T42,T42,Ernie Els,71,"7' 7""",976.0,129,182
45,T42,T42,Zach Johnson,79,"7' 7""",1117.583,147,4
46,T42,T42,Matt Kuchar,94,"7' 7""",1348.8329999999999,178,13
47,T42,T42,Graeme McDowell,50,"7' 7""",757.9169999999999,100,160
48,T42,T42,Brandt Snedeker,85,"7' 7""",1456.75,193,22
49,T42,T42,Gary Woodland,93,"7' 7""",1590.4170000000001,210,86
50,T51,T51,Michael Bradley,74,"7' 8""",755.4169999999999,99,179
51,T51,T51,Joe Durant,71,"7' 8""",869.3330000000001,114,59
52,T51,T51,Scott Gutschewski,67,"7' 8""",1024.833,134,115
53,T51,T51,Anthony Kim,72,"7' 8""",1086.417,142,75
54,T51,T51,Ryan Palmer,82,"7' 8""",1417.6670000000001,184,47
55,T51,T51,Paul Stankowski,78,"7' 8""",1116.083,145,56
56,T51,T51,Camilo Villegas,69,"7' 8""",1069.25,139,127
57,T58,T58,Shane Bertsch,62,"7' 9""",934.6669999999999,120,57
58,T58,T58,Greg Chalmers,88,"7' 9""",1620.5829999999999,208,1
59,T58,T58,Matt Jones,71,"7' 9""",1404.3329999999999,181,110
60,T58,T58,Matt McQuillan,59,"7' 9""",928.0830000000001,120,101
61,T58,T58,Sean O'Hair,71,"7' 9""",1225.167,158,146
62,T58,T58,Tag Ridings,87,"7' 9""",1676.4170000000001,217,134
63,T64,T64,Blake Adams,116,"7' 10""",1919.6670000000001,246,33
64,T64,T64,Kris Blanks,92,"7' 10""",1210.0,154,94
65,T64,T64,Jim Furyk,87,"7' 10""",1297.333,166,76
66,T64,T64,Tom Gillis,55,"7' 10""",839.1669999999999,107,129
67,T64,T64,Ryuji Imada,83,"7' 10""",1358.25,174,65
68,T64,T64,Brandt Jobe,100,"7' 10""",1375.9170000000001,176,67
69,T64,T64,Kevin Kisner,70,"7' 10""",1245.667,159,142
70,T64,T64,Scott McCarron,65,"7' 10""",1357.9170000000001,173,36
71,T64,T64,Andres Romero,77,"7' 10""",1557.8329999999999,198,120
72,T64,T64,Kevin Streelman,90,"7' 10""",1433.0,182,37
73,T74,T74,Robert Karlsson,61,"7' 11""",1098.083,139,40
74,T74,T74,Chris Kirk,87,"7' 11""",1381.0829999999999,174,99
75,T74,T74,Jarrod Lyle,83,"7' 11""",1664.5,210,104
76,T74,T74,Hunter Mahan,92,"7' 11""",1378.3329999999999,174,92
77,T74,T74,Billy Mayfair,94,"7' 11""",1437.8329999999999,181,27
78,T74,T74,Ryan Moore,79,"7' 11""",1347.25,171,45
79,T74,T74,Justin Rose,79,"7' 11""",1142.583,145,95
80,T74,T74,Kyle Stanley,98,"7' 11""",1762.75,223,156
81,T82,T82,Briny Baird,60,"8' 0""",778.0830000000001,97,46
82,T82,T82,Kevin Chappell,78,"8' 0""",1466.8329999999999,184,72
83,T82,T82,Stewart Cink,72,"8' 0""",1091.333,136,107
84,T82,T82,Harrison Frazar,58,"8' 0""",975.5830000000001,122,157
85,T82,T82,J.P. Hayes,56,"8' 0""",990.75,124,80
86,T82,T82,Bio Kim,71,"8' 0""",1406.3329999999999,176,142
87,T88,T88,Stephen Ames,69,"8' 1""",1127.5,139,35
88,T88,T88,Woody Austin,59,"8' 1""",842.1669999999999,104,5
89,T88,T88,Aaron Baddeley,77,"8' 1""",1287.583,159,55
90,T88,T88,K.J. Choi,77,"8' 1""",1196.167,148,27
91,T88,T88,Paul Goydos,81,"8' 1""",1442.0829999999999,178,130
92,T88,T88,Martin Laird,77,"8' 1""",1410.9170000000001,175,60
93,T88,T88,John Merrick,71,"8' 1""",980.5,121,91
94,T95,T95,Brendon de Jonge,105,"8' 2""",1715.3329999999999,210,42
95,T95,T95,Rickie Fowler,84,"8' 2""",1645.4170000000001,201,139
96,T97,T97,Bill Haas,93,"8' 3""",1601.75,194,79
97,T97,T97,Marc Leishman,87,"8' 3""",1677.25,204,71
98,T97,T97,Bill Lunde,92,"8' 3""",1241.083,150,114
99,T97,T97,David Mathis,83,"8' 3""",1192.083,145,30
100,T97,T97,Shaun Micheel,77,"8' 3""",1390.6670000000001,169,69
101,T97,T97,Chris Riley,76,"8' 3""",1178.5,143,20
102,T97,T97,Daniel Summerhays,75,"8' 3""",1272.833,154,138
103,T97,T97,Bubba Watson,85,"8' 3""",1306.25,158,184
104,T105,T105,Lucas Glover,74,"8' 4""",1182.333,142,162
105,T105,T105,Hunter Haas,96,"8' 4""",1731.9170000000001,207,48
106,T105,T105,Charles Howell III,108,"8' 4""",1727.9170000000001,207,5
107,T105,T105,Kent Jones,76,"8' 4""",1364.25,163,151
108,T105,T105,Troy Merritt,63,"8' 4""",1447.5,173,121
109,T105,T105,Chez Reavie,92,"8' 4""",1558.9170000000001,187,140
110,T105,T105,Adam Scott,60,"8' 4""",994.25,119,62
111,T105,T105,Heath Slocum,89,"8' 4""",1086.5,131,149
112,T113,T113,Chris Couch,73,"8' 5""",1656.5829999999999,197,27
113,T113,T113,Brian Davis,105,"8' 5""",1800.3329999999999,214,62
114,T113,T113,Jerry Kelly,85,"8' 5""",1355.3329999999999,161,14
115,T113,T113,Troy Matteson,91,"8' 5""",1925.25,228,132
116,T113,T113,William McGirt,103,"8' 5""",1704.9170000000001,202,51
117,T113,T113,Nick O'Hern,89,"8' 5""",1225.75,145,58
118,T113,T113,Jimmy Walker,79,"8' 5""",1687.1670000000001,200,54
119,T113,T113,Dean Wilson,62,"8' 5""",1324.6670000000001,157,19
120,T121,T121,Arjun Atwal,91,"8' 6""",1756.75,207,131
121,T121,T121,Robert Garrigus,83,"8' 6""",1604.25,188,164
122,T121,T121,Dustin Johnson,72,"8' 6""",1240.917,146,181
123,T121,T121,Colt Knost,80,"8' 6""",1280.5,150,135
124,T121,T121,Rod Pampling,72,"8' 6""",1169.083,137,10
125,T121,T121,Charlie Wi,83,"8' 6""",1537.0829999999999,181,64
126,T127,T127,Ben Crane,76,"8' 7""",1255.75,147,23
127,T127,T127,Retief Goosen,50,"8' 7""",1008.75,117,81
128,T127,T127,Tim Herron,85,"8' 7""",1446.4170000000001,168,60
129,T127,T127,George McNeill,69,"8' 7""",1321.8329999999999,154,124
130,T127,T127,Jeff Overton,92,"8' 7""",1580.4170000000001,185,147
131,T127,T127,Carl Pettersson,95,"8' 7""",1874.75,219,72
132,T127,T127,Scott Stallings,84,"8' 7""",1384.25,162,165
133,T127,T127,Cameron Tringale,110,"8' 7""",1843.8329999999999,215,97
134,T127,T127,Bo Van Pelt,92,"8' 7""",1596.0,186,68
135,T136,T136,Robert Allenby,84,"8' 8""",1513.25,175,66
136,T136,T136,Rich Beem,53,"8' 8""",956.0830000000001,110,168
137,T136,T136,Michael Connell,76,"8' 8""",1200.333,139,30
138,T136,T136,D.J. Trahan,91,"8' 8""",1831.5,211,82
139,T140,T140,Cameron Beckman,71,"8' 9""",1320.5829999999999,151,113
140,T140,T140,Nathan Green,81,"8' 9""",1564.6670000000001,178,26
141,T142,T142,Bobby Gates,82,"8' 10""",1629.75,185,180
142,T142,T142,Johnson Wagner,81,"8' 10""",1349.75,153,96
143,T144,T144,Steven Bowditch,86,"8' 11""",1989.0829999999999,224,175
144,T144,T144,Fabián Gómez,84,"8' 11""",1628.5829999999999,182,177
145,T144,T144,Jim Herman,69,"8' 11""",1066.5,120,118
146,T144,T144,Richard Johnson,64,"8' 11""",1085.917,122,155
147,T144,T144,Derek Lamely,65,"8' 11""",1627.4170000000001,182,183
148,T144,T144,Joe Ogilvie,75,"8' 11""",1434.1670000000001,161,109
149,T144,T144,Chris Stroud,88,"8' 11""",1788.9170000000001,200,103
150,T144,T144,Roland Thatcher,67,"8' 11""",1530.6670000000001,171,92
151,T144,T144,Jhonattan Vegas,84,"8' 11""",1606.9170000000001,181,148
152,T153,T153,Alexandre Rocha,65,"9' 0""",830.75,92,136
153,T153,T153,Brendan Steele,89,"9' 0""",1929.8329999999999,215,149
154,T155,T155,Andres Gonzales,60,"9' 1""",896.5,99,169
155,T155,T155,Davis Love III,70,"9' 1""",1135.417,125,161
156,T155,T155,Kevin Stadler,88,"9' 1""",1590.1670000000001,175,174
157,T158,T158,Keegan Bradley,91,"9' 2""",1878.1670000000001,204,125
158,T158,T158,Ángel Cabrera,50,"9' 2""",815.5,89,176
159,T158,T158,David Hearn,88,"9' 2""",1306.0,143,53
160,T158,T158,Justin Hicks,60,"9' 2""",917.4169999999999,100,185
161,T158,T158,Jim Renner,65,"9' 2""",1017.25,111,85
162,T158,T158,John Senden,94,"9' 2""",1489.3329999999999,163,145
163,T164,T164,James Driscoll,71,"9' 3""",1570.75,170,112
164,T164,T164,Josh Teater,104,"9' 3""",2098.917,227,152
165,166,166,John Rollins,85,"9' 4""",1435.75,154,123
166,T167,T167,Jason Bohn,74,"9' 5""",1434.5829999999999,152,83
167,T167,T167,Steve Marino,76,"9' 5""",1613.4170000000001,172,97
168,T169,T169,Tommy Gainey,104,"9' 6""",1902.75,200,133
169,T169,T169,Zack Miller,86,"9' 6""",1916.25,202,153
170,T169,T169,Alex Prugh,82,"9' 6""",1457.1670000000001,153,186
171,T169,T169,Charl Schwartzel,58,"9' 6""",974.8330000000001,103,50
172,T173,T173,Matt Bettencourt,84,"9' 7""",1989.25,208,141
173,T173,T173,J.J. Henry,96,"9' 7""",1759.5,183,126
174,T175,T175,Billy Horschel,75,"9' 8""",1303.0,135,159
175,T175,T175,Michael Putnam,67,"9' 8""",1380.4170000000001,143,87
176,177,177,Scott Piercy,78,"9' 9""",1593.25,164,100
177,178,178,Ben Martin,74,"9' 10""",1632.5,166,167
178,179,179,Boo Weekley,66,"9' 11""",1327.5829999999999,134,169
179,T180,T180,Martin Piller,63,"10' 1""",1423.75,141,172
180,T180,T180,Aron Price,58,"10' 1""",805.5,80,137
181,182,182,Garrett Willis,71,"10' 2""",1644.25,162,88
182,183,183,Will Strickler,51,"10' 3""",1151.167,112,154
183,184,184,Marc Turnesa,54,"10' 5""",1235.833,119,171
184,T185,T185,J.B. Holmes,57,"10' 9""",1293.0,120,158
185,T185,T185,Sung Kang,63,"10' 9""",1379.9170000000001,128,115
