,Proximity_to_Hole_from__10_yards_RANK THIS WEEK,Proximity_to_Hole_from__10_yards_RANK LAST WEEK,Proximity_to_Hole_from__10_yards_PLAYER NAME,Proximity_to_Hole_from__10_yards_ROUNDS,Proximity_to_Hole_from__10_yards_AVG DTP,Proximity_to_Hole_from__10_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from__10_yards_# OF SHOTS,Proximity_to_Hole_from__10_yards_SCRAMBLING RANK
32,T28,T28,Ernie Els,71,"3' 2""",299.16700000000003,94,182
33,T28,T28,Jim Furyk,87,"3' 2""",333.417,105,76
34,T28,T28,Lucas Glover,74,"3' 2""",314.66700000000003,99,162
35,T28,T28,Hunter Haas,96,"3' 2""",402.25,126,48
36,T28,T28,J.P. Hayes,56,"3' 2""",289.16700000000003,92,80
37,T28,T28,Sung Kang,63,"3' 2""",264.75,83,115
38,T28,T28,Scott McCarron,65,"3' 2""",279.83299999999997,88,36
39,T28,T28,Ryan Moore,79,"3' 2""",385.917,123,45
40,T28,T28,Ryan Palmer,82,"3' 2""",422.5,132,47
41,T28,T28,Tim Petrovic,88,"3' 2""",435.333,139,38
42,T28,T28,Rory Sabbatini,85,"3' 2""",346.417,109,84
43,T28,T28,D.J. Trahan,91,"3' 2""",441.083,139,82
44,T28,T28,Y.E. Yang,63,"3' 2""",250.5,79,23
45,T46,T46,Bio Kim,71,"3' 3""",303.33299999999997,94,142
46,T46,T46,Matt Kuchar,94,"3' 3""",395.0,123,13
47,T46,T46,Marc Leishman,87,"3' 3""",394.667,123,71
48,T46,T46,Kevin Na,84,"3' 3""",438.0,135,9
49,T46,T46,John Senden,94,"3' 3""",431.083,131,145
50,T46,T46,Daniel Summerhays,75,"3' 3""",374.333,115,138
51,T52,T52,K.J. Choi,77,"3' 4""",335.333,101,27
52,T52,T52,Joe Durant,71,"3' 4""",322.66700000000003,97,59
53,T52,T52,Fabián Gómez,84,"3' 4""",379.417,114,177
54,T52,T52,Nathan Green,81,"3' 4""",397.583,120,26
55,T52,T52,Ryuji Imada,83,"3' 4""",449.667,134,65
56,T52,T52,Justin Leonard,82,"3' 4""",364.333,109,18
57,T52,T52,Davis Love III,70,"3' 4""",247.5,74,161
58,T52,T52,Geoff Ogilvy,69,"3' 4""",319.25,96,52
59,T52,T52,D.A. Points,89,"3' 4""",391.667,118,77
60,T52,T52,Nate Smith,66,"3' 4""",280.25,84,90
61,T52,T52,Paul Stankowski,78,"3' 4""",349.25,105,56
62,T63,T63,Stephen Ames,69,"3' 5""",331.75,97,35
63,T63,T63,Woody Austin,59,"3' 5""",317.66700000000003,92,5
64,T63,T63,Rich Beem,53,"3' 5""",292.91700000000003,86,168
65,T63,T63,Shane Bertsch,62,"3' 5""",331.917,96,57
66,T63,T63,Joseph Bramlett,73,"3' 5""",356.583,105,119
67,T63,T63,Brendon de Jonge,105,"3' 5""",552.25,162,42
68,T63,T63,Retief Goosen,50,"3' 5""",220.833,64,81
69,T63,T63,Charles Howell III,108,"3' 5""",378.083,112,5
70,T63,T63,Matt Jones,71,"3' 5""",341.25,101,110
71,T63,T63,Martin Laird,77,"3' 5""",333.167,98,60
72,T63,T63,Derek Lamely,65,"3' 5""",316.0,92,183
73,T63,T63,Troy Merritt,63,"3' 5""",297.75,87,121
74,T63,T63,Phil Mickelson,79,"3' 5""",350.083,103,17
75,T63,T63,Bryce Molder,82,"3' 5""",364.333,106,15
76,T63,T63,Brendan Steele,89,"3' 5""",435.75,128,149
77,T63,T63,Dean Wilson,62,"3' 5""",354.833,105,19
78,T79,T79,Arjun Atwal,91,"3' 6""",483.833,139,131
79,T79,T79,Matt Bettencourt,84,"3' 6""",430.583,122,141
80,T79,T79,Ben Crane,76,"3' 6""",300.91700000000003,87,23
81,T79,T79,Jason Dufner,78,"3' 6""",416.0,118,70
82,T79,T79,Tim Herron,85,"3' 6""",411.75,119,60
83,T79,T79,Zach Johnson,79,"3' 6""",368.917,105,4
84,T79,T79,Jerry Kelly,85,"3' 6""",409.5,116,14
85,T79,T79,Anthony Kim,72,"3' 6""",297.75,86,75
86,T79,T79,John Merrick,71,"3' 6""",312.08299999999997,89,91
87,T79,T79,Rod Pampling,72,"3' 6""",289.75,83,10
88,T79,T79,Pat Perez,76,"3' 6""",433.417,124,78
89,T79,T79,Andres Romero,77,"3' 6""",455.333,129,120
90,T79,T79,Kevin Stadler,88,"3' 6""",481.083,138,174
91,T79,T79,Boo Weekley,66,"3' 6""",274.66700000000003,79,169
92,T93,T93,D.J. Brigman,67,"3' 7""",338.667,94,166
93,T93,T93,Chad Campbell,99,"3' 7""",508.917,141,102
94,T93,T93,Steve Elkington,50,"3' 7""",217.167,61,43
95,T93,T93,J.J. Henry,96,"3' 7""",371.5,103,126
96,T93,T93,Jim Herman,69,"3' 7""",328.667,91,118
97,T93,T93,Richard Johnson,64,"3' 7""",281.0,79,155
98,T93,T93,Colt Knost,80,"3' 7""",377.083,105,135
99,T93,T93,George McNeill,69,"3' 7""",355.0,98,124
100,T93,T93,Shaun Micheel,77,"3' 7""",300.16700000000003,84,69
101,T93,T93,Carl Pettersson,95,"3' 7""",511.167,142,72
102,T93,T93,Ian Poulter,52,"3' 7""",235.417,65,122
103,T93,T93,Tag Ridings,87,"3' 7""",482.833,135,134
104,T93,T93,Webb Simpson,98,"3' 7""",410.583,115,16
105,T93,T93,Heath Slocum,89,"3' 7""",338.833,94,149
106,T93,T93,Camilo Villegas,69,"3' 7""",329.917,93,127
107,T93,T93,Bubba Watson,85,"3' 7""",361.333,100,184
108,T109,T109,Kevin Chappell,78,"3' 8""",438.083,119,72
109,T109,T109,Chris Couch,73,"3' 8""",473.917,129,27
110,T109,T109,J.B. Holmes,57,"3' 8""",288.5,79,158
111,T109,T109,Spencer Levin,113,"3' 8""",520.75,143,41
112,T109,T109,Zack Miller,86,"3' 8""",438.5,120,153
113,T109,T109,Scott Stallings,84,"3' 8""",435.25,119,165
114,T109,T109,Roland Thatcher,67,"3' 8""",384.583,104,92
115,T109,T109,Charlie Wi,83,"3' 8""",439.833,119,64
116,T109,T109,Mark Wilson,89,"3' 8""",383.25,105,11
117,T118,T118,Ben Curtis,66,"3' 9""",348.667,92,21
118,T118,T118,Brian Davis,105,"3' 9""",650.4169999999999,173,62
119,T118,T118,Rickie Fowler,84,"3' 9""",494.667,132,139
120,T118,T118,Padraig Harrington,60,"3' 9""",284.08299999999997,75,49
121,T118,T118,David Hearn,88,"3' 9""",383.5,103,53
122,T118,T118,Justin Hicks,60,"3' 9""",201.333,54,185
123,T118,T118,Brandt Jobe,100,"3' 9""",470.333,126,67
124,T118,T118,Chris Kirk,87,"3' 9""",435.667,116,99
125,T118,T118,William McGirt,103,"3' 9""",408.333,110,51
126,T118,T118,Rocco Mediate,53,"3' 9""",308.91700000000003,83,178
127,T118,T118,Charl Schwartzel,58,"3' 9""",238.5,64,50
128,T118,T118,Chris Stroud,88,"3' 9""",482.417,129,103
129,T118,T118,Michael Thompson,79,"3' 9""",483.0,129,32
130,T118,T118,Bo Van Pelt,92,"3' 9""",471.0,125,68
131,T118,T118,Jhonattan Vegas,84,"3' 9""",405.5,107,148
132,T118,T118,Johnson Wagner,81,"3' 9""",438.583,116,96
133,T118,T118,Jimmy Walker,79,"3' 9""",528.5830000000001,141,54
134,T135,T135,Blake Adams,116,"3' 10""",607.5,160,33
135,T135,T135,Kevin Kisner,70,"3' 10""",418.333,109,142
136,T135,T135,John Rollins,85,"3' 10""",394.417,102,123
137,T135,T135,Adam Scott,60,"3' 10""",290.08299999999997,75,62
138,T135,T135,Vijay Singh,79,"3' 10""",411.917,108,105
139,T135,T135,Gary Woodland,93,"3' 10""",417.917,110,86
140,T141,T141,Robert Allenby,84,"3' 11""",407.083,103,66
141,T141,T141,Keegan Bradley,91,"3' 11""",473.25,121,125
142,T141,T141,Tommy Gainey,104,"3' 11""",519.5,134,133
143,T141,T141,Robert Garrigus,83,"3' 11""",533.6669999999999,137,164
144,T141,T141,Dustin Johnson,72,"3' 11""",391.833,100,181
145,T141,T141,Scott Piercy,78,"3' 11""",453.917,115,100
146,T141,T141,Alex Prugh,82,"3' 11""",431.167,110,186
147,T141,T141,Michael Putnam,67,"3' 11""",345.25,88,87
148,T141,T141,Brandt Snedeker,85,"3' 11""",487.167,124,22
149,T141,T141,Kevin Streelman,90,"3' 11""",466.667,118,37
150,T151,T151,Paul Goydos,81,"4' 0""",540.3330000000001,135,130
151,T151,T151,Bill Lunde,92,"4' 0""",422.083,106,114
152,T151,T151,David Mathis,83,"4' 0""",482.25,120,30
153,T151,T151,Jeff Overton,92,"4' 0""",507.667,128,147
154,T151,T151,Martin Piller,63,"4' 0""",348.167,87,172
155,T151,T151,Josh Teater,104,"4' 0""",602.0830000000001,150,152
156,T157,T157,Luke Donald,73,"4' 1""",331.417,82,8
157,T157,T157,Sergio Garcia,61,"4' 1""",304.83299999999997,75,44
158,T157,T157,Bobby Gates,82,"4' 1""",506.167,123,180
159,T157,T157,Lee Janzen,62,"4' 1""",332.25,82,144
160,T157,T157,Troy Matteson,91,"4' 1""",613.0830000000001,150,132
161,T157,T157,Matt McQuillan,59,"4' 1""",283.66700000000003,70,101
162,T157,T157,Justin Rose,79,"4' 1""",309.25,76,95
163,T157,T157,Cameron Tringale,110,"4' 1""",486.667,118,97
164,T165,T165,Steven Bowditch,86,"4' 2""",563.6669999999999,136,175
165,T165,T165,Kent Jones,76,"4' 2""",396.0,95,151
166,T165,T165,Garrett Willis,71,"4' 2""",506.333,122,88
167,T168,T168,Stuart Appleby,65,"4' 3""",425.833,100,128
168,T168,T168,David Duval,67,"4' 3""",431.5,101,172
169,T168,T168,Sean O'Hair,71,"4' 3""",390.583,92,146
170,T168,T168,Joe Ogilvie,75,"4' 3""",505.833,119,109
171,T172,T172,Jarrod Lyle,83,"4' 4""",536.6669999999999,123,104
172,T172,T172,Hunter Mahan,92,"4' 4""",422.333,98,92
173,T172,T172,Ben Martin,74,"4' 4""",408.333,95,167
174,T172,T172,Jim Renner,65,"4' 4""",435.917,101,85
175,T176,T176,Kris Blanks,92,"4' 5""",527.9169999999999,119,94
176,T176,T176,Tom Gillis,55,"4' 5""",387.333,87,129
177,T178,T178,Harrison Frazar,58,"4' 6""",403.833,90,157
178,T178,T178,Steve Marino,76,"4' 6""",516.5,115,97
179,T178,T178,Alexandre Rocha,65,"4' 6""",312.58299999999997,69,136
180,T178,T178,Will Strickler,51,"4' 6""",374.833,84,154
181,T178,T178,Marc Turnesa,54,"4' 6""",312.5,70,171
182,183,183,Graeme McDowell,50,"4' 8""",291.91700000000003,63,160
183,184,184,Aron Price,58,"4' 9""",330.167,70,137
184,185,185,Chez Reavie,92,"4' 10""",674.6669999999999,140,140
185,186,186,Billy Horschel,75,"4' 11""",488.0,100,159
