,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
0,T1,T1,Padraig Harrington,60,"5' 9""",764.6669999999999,133,49
1,T1,T1,Justin Leonard,82,"5' 9""",1158.333,201,18
2,T1,T1,Rory Sabbatini,85,"5' 9""",1040.333,180,84
3,T4,T4,Ricky Barnes,78,"5' 11""",1033.417,174,117
4,T4,T4,Brian Gay,90,"5' 11""",1348.25,227,7
5,T4,T4,Tim Petrovic,88,"5' 11""",1456.3329999999999,247,38
6,T4,T4,Ian Poulter,52,"5' 11""",726.0830000000001,123,122
7,T4,T4,Vijay Singh,79,"5' 11""",1372.9170000000001,232,105
8,9,9,Ryuji Imada,83,"6' 0""",1307.083,218,65
9,T10,T10,Jarrod Lyle,83,"6' 1""",1393.3329999999999,228,104
10,T10,T10,Matt McQuillan,59,"6' 1""",869.5,143,101
11,T10,T10,Steve Stricker,70,"6' 1""",949.0,157,2
12,T13,T13,Jonathan Byrd,83,"6' 2""",1335.9170000000001,217,106
13,T13,T13,Zach Johnson,79,"6' 2""",1154.0,187,4
14,T13,T13,Hunter Mahan,92,"6' 2""",1272.333,205,92
15,T13,T13,Webb Simpson,98,"6' 2""",1389.5,225,16
16,T17,T17,Ben Curtis,66,"6' 3""",1130.25,182,21
17,T17,T17,Steve Elkington,50,"6' 3""",812.75,130,43
18,T17,T17,Steve Flesch,88,"6' 3""",1696.0,273,108
19,T17,T17,Jerry Kelly,85,"6' 3""",1122.667,179,14
20,T17,T17,Nick O'Hern,89,"6' 3""",1207.75,192,58
21,T17,T17,Aron Price,58,"6' 3""",880.75,141,137
22,T23,T23,Kevin Chappell,78,"6' 4""",1238.583,195,72
23,T23,T23,Luke Donald,73,"6' 4""",834.9169999999999,131,8
24,T23,T23,Chris Kirk,87,"6' 4""",1409.5829999999999,223,99
25,T23,T23,Bryce Molder,82,"6' 4""",1219.167,192,15
26,T23,T23,D.A. Points,89,"6' 4""",1593.5,252,77
27,T23,T23,Paul Stankowski,78,"6' 4""",1175.333,186,56
28,T29,T29,Stuart Appleby,65,"6' 5""",1207.0,188,128
29,T29,T29,Greg Chalmers,88,"6' 5""",1570.8329999999999,246,1
30,T29,T29,Nathan Green,81,"6' 5""",1519.1670000000001,238,26
31,T29,T29,Trevor Immelman,84,"6' 5""",1102.083,172,89
32,T29,T29,Lee Janzen,62,"6' 5""",1032.583,160,144
33,T29,T29,Rocco Mediate,53,"6' 5""",972.1669999999999,151,178
34,T29,T29,Kevin Na,84,"6' 5""",1513.75,237,9
35,T29,T29,Rod Pampling,72,"6' 5""",1256.75,196,10
36,T29,T29,Cameron Tringale,110,"6' 5""",1713.0,266,97
37,T29,T29,Mark Wilson,89,"6' 5""",1341.0,209,11
38,T39,T39,Arjun Atwal,91,"6' 6""",1570.6670000000001,242,131
39,T39,T39,Woody Austin,59,"6' 6""",974.9169999999999,150,5
40,T39,T39,Kris Blanks,92,"6' 6""",1562.5829999999999,239,94
41,T39,T39,Chad Campbell,99,"6' 6""",1387.5829999999999,214,102
42,T39,T39,Chris DiMarco,93,"6' 6""",1370.1670000000001,212,39
43,T39,T39,James Driscoll,71,"6' 6""",1295.167,200,112
44,T39,T39,Ernie Els,71,"6' 6""",882.1669999999999,136,182
45,T39,T39,Sergio Garcia,61,"6' 6""",964.3330000000001,149,44
46,T39,T39,Steve Marino,76,"6' 6""",1113.333,171,97
47,T39,T39,Billy Mayfair,94,"6' 6""",1489.0829999999999,228,27
48,T39,T39,Zack Miller,86,"6' 6""",1703.5,263,153
49,T39,T39,Justin Rose,79,"6' 6""",1254.417,193,95
50,T39,T39,Nate Smith,66,"6' 6""",1083.833,167,90
51,T39,T39,Camilo Villegas,69,"6' 6""",1095.167,168,127
52,T53,T53,Aaron Baddeley,77,"6' 7""",1263.583,191,55
53,T53,T53,Jim Furyk,87,"6' 7""",1126.167,172,76
54,T53,T53,Paul Goydos,81,"6' 7""",1329.5,202,130
55,T53,T53,Matt Kuchar,94,"6' 7""",1241.75,188,13
56,T53,T53,Marc Leishman,87,"6' 7""",1536.25,233,71
57,T53,T53,Spencer Levin,113,"6' 7""",1696.3329999999999,257,41
58,T53,T53,Joe Ogilvie,75,"6' 7""",1243.417,190,109
59,T53,T53,Chris Riley,76,"6' 7""",1388.25,211,20
60,T53,T53,Heath Slocum,89,"6' 7""",1218.0,186,149
61,T62,T62,Michael Bradley,74,"6' 8""",1053.417,158,179
62,T62,T62,K.J. Choi,77,"6' 8""",1090.583,163,27
63,T62,T62,Colt Knost,80,"6' 8""",1402.3329999999999,210,135
64,T62,T62,Shaun Micheel,77,"6' 8""",1480.4170000000001,223,69
65,T62,T62,Phil Mickelson,79,"6' 8""",1135.5,170,17
66,T62,T62,Chris Stroud,88,"6' 8""",1633.0829999999999,245,103
67,T62,T62,David Toms,78,"6' 8""",929.8330000000001,140,25
