,Scrambling_from__10_yards_RANK THIS WEEK,Scrambling_from__10_yards_RANK LAST WEEK,Scrambling_from__10_yards_PLAYER NAME,Scrambling_from__10_yards_ROUNDS,Scrambling_from__10_yards_%,Scrambling_from__10_yards_SUCCESSES,Scrambling_from__10_yards_ATTEMPTS
66,T67,T67,K.J. Choi,77,86.9,73,84
67,T67,T67,Bill Lunde,92,86.9,73,84
68,T69,T69,Chris DiMarco,93,86.89,106,122
69,T69,T69,Andres Gonzales,60,86.89,53,61
70,71,71,Jhonattan Vegas,84,86.84,66,76
71,72,72,David Mathis,83,86.6,84,97
72,73,73,Scott Piercy,78,86.59,71,82
73,74,74,Michael Putnam,67,86.57,58,67
74,75,75,Spencer Levin,113,86.55,103,119
75,T76,T76,Justin Hicks,60,86.49,32,37
76,T76,T76,Jim Renner,65,86.49,64,74
77,T78,T78,Joseph Bramlett,73,86.42,70,81
78,T78,T78,Phil Mickelson,79,86.42,70,81
79,80,80,Billy Mayfair,94,86.21,100,116
80,81,81,Michael Thompson,79,86.14,87,101
81,82,82,Camilo Villegas,69,85.92,61,71
82,T83,T83,Stewart Cink,72,85.9,67,78
83,T83,T83,Matt Jones,71,85.9,67,78
84,T83,T83,Mark Wilson,89,85.9,67,78
85,T86,T86,Rich Beem,53,85.71,54,63
86,T86,T86,James Driscoll,71,85.71,60,70
87,T86,T86,Graeme McDowell,50,85.71,42,49
88,T86,T86,Bo Van Pelt,92,85.71,84,98
89,90,90,Kyle Stanley,98,85.59,95,111
90,T91,T91,Chad Campbell,99,85.58,89,104
91,T91,T91,Jeff Overton,92,85.58,89,104
92,T91,T91,John Senden,94,85.58,89,104
93,94,94,Michael Connell,76,85.57,83,97
94,95,95,Scott Stallings,84,85.56,77,90
95,96,96,Stephen Ames,69,85.53,65,76
96,97,97,Cameron Beckman,71,85.33,64,75
97,98,98,Rod Pampling,72,85.29,58,68
98,99,99,Justin Rose,79,85.25,52,61
99,T100,T100,Brian Gay,90,85.19,69,81
100,T100,T100,David Hearn,88,85.19,69,81
101,T100,T100,Charlie Wi,83,85.19,69,81
102,103,103,Rory Sabbatini,85,85.06,74,87
103,104,104,Briny Baird,60,84.91,45,53
104,105,105,George McNeill,69,84.85,56,66
105,106,106,Fabián Gómez,84,84.81,67,79
106,T107,T107,Arjun Atwal,91,84.69,83,98
107,T107,T107,Tommy Gainey,104,84.69,83,98
108,T107,T107,Andres Romero,77,84.69,83,98
109,T110,T110,Joe Durant,71,84.62,66,78
110,T110,T110,Jerry Kelly,85,84.62,77,91
111,112,112,Greg Chalmers,88,84.47,87,103
112,T113,T113,Blake Adams,116,84.38,108,128
113,T113,T113,Tom Gillis,55,84.38,54,64
114,115,115,Garrett Willis,71,84.31,86,102
115,T116,T116,Davis Love III,70,84.21,48,57
116,T116,T116,Ryan Moore,79,84.21,80,95
117,118,118,Robert Garrigus,83,84.16,85,101
118,119,119,Cameron Tringale,110,84.15,69,82
119,120,120,Jimmy Walker,79,84.11,90,107
120,121,121,Kevin Chappell,78,84.09,74,88
121,122,122,Brian Davis,105,83.94,115,137
122,T123,T123,Alex Cejka,59,83.87,52,62
123,T123,T123,Nathan Green,81,83.87,78,93
124,125,125,Nick O'Hern,89,83.84,83,99
125,126,126,Padraig Harrington,60,83.61,51,61
126,T127,T127,Keegan Bradley,91,83.51,81,97
127,T127,T127,Jason Dufner,78,83.51,81,97
128,129,129,Kevin Stadler,88,83.5,86,103
129,130,130,Will Strickler,51,83.33,45,54
130,131,131,Webb Simpson,98,83.17,84,101
131,132,132,Kris Blanks,92,83.15,74,89
132,T133,T133,Robert Allenby,84,83.13,69,83
133,T133,T133,Shane Bertsch,62,83.13,69,83
134,135,135,Chris Couch,73,82.98,78,94
135,136,136,Joe Ogilvie,75,82.95,73,88
136,T137,T137,Kent Jones,76,82.86,58,70
137,T137,T137,Ben Martin,74,82.86,58,70
138,139,139,Tim Herron,85,82.76,72,87
139,T140,T140,Richard Johnson,64,82.46,47,57
140,T140,T140,D.J. Trahan,91,82.46,94,114
141,142,142,Carl Pettersson,95,82.3,93,113
142,T143,T143,Martin Piller,63,82.14,46,56
143,T143,T143,John Rollins,85,82.14,69,84
144,T145,T145,Sergio Garcia,61,81.82,45,55
145,T145,T145,Chez Reavie,92,81.82,90,110
146,T145,T145,Bubba Watson,85,81.82,54,66
147,148,148,Chris Stroud,88,81.73,85,104
148,149,149,Tag Ridings,87,81.55,84,103
149,150,150,Kevin Kisner,70,81.48,66,81
150,151,151,Rickie Fowler,84,81.25,78,96
151,152,152,Marc Turnesa,54,81.03,47,58
152,153,153,Billy Horschel,75,80.82,59,73
153,154,154,William McGirt,103,80.72,67,83
154,155,155,Boo Weekley,66,80.65,50,62
155,156,156,Jim Herman,69,80.56,58,72
156,157,157,Stuart Appleby,65,80.26,61,76
157,158,158,Troy Matteson,91,80.16,101,126
158,T159,T159,Paul Goydos,81,80.0,84,105
159,T159,T159,Shaun Micheel,77,80.0,48,60
160,161,161,John Merrick,71,79.71,55,69
161,162,162,Rocco Mediate,53,79.66,47,59
162,163,163,Brandt Snedeker,85,79.63,86,108
163,T164,T164,Brandt Jobe,100,79.59,78,98
164,T164,T164,Ian Poulter,52,79.59,39,49
165,T166,T166,Steven Bowditch,86,79.57,74,93
166,T166,T166,Chris Kirk,87,79.57,74,93
167,168,168,J.B. Holmes,57,79.41,54,68
168,169,169,David Duval,67,79.17,57,72
169,T170,T170,Steve Elkington,50,79.07,34,43
170,T170,T170,Hunter Mahan,92,79.07,68,86
171,172,172,Josh Teater,104,78.99,94,119
172,173,173,Aron Price,58,78.95,45,57
173,174,174,Bobby Gates,82,78.65,70,89
174,175,175,Troy Merritt,63,78.57,55,70
175,176,176,Jarrod Lyle,83,77.66,73,94
176,177,177,Zack Miller,86,77.65,66,85
177,178,178,Ernie Els,71,77.63,59,76
178,179,179,Sean O'Hair,71,77.46,55,71
179,180,180,Matt McQuillan,59,77.36,41,53
180,181,181,Heath Slocum,89,77.03,57,74
181,182,182,Steve Marino,76,76.84,73,95
182,183,183,Alex Prugh,82,76.25,61,80
183,184,184,Harrison Frazar,58,75.71,53,70
184,185,185,Lee Janzen,62,74.29,52,70
185,186,186,Dustin Johnson,72,73.97,54,73
