,Last_15_Events_-_Short_Game_RANK THIS WEEK,Last_15_Events_-_Short_Game_RANK LAST WEEK,Last_15_Events_-_Short_Game_PLAYER NAME,Last_15_Events_-_Short_Game_EVENTS,Last_15_Events_-_Short_Game_RATING
72,T59,T59,Boo Weekley,8,6.8
73,T74,T74,Stuart Appleby,7,6.7
74,T74,T74,Steven Bowditch,3,6.7
75,T74,T74,Jonathan Byrd,4,6.7
76,T74,T74,Chad Collins,5,6.7
77,T74,T74,Emiliano Grillo,10,6.7
78,T74,T74,David Hearn,11,6.7
79,T74,T74,Mark Hubbard,6,6.7
80,T74,T74,Lucas Lee,4,6.7
81,T74,T74,Spencer Levin,5,6.7
82,T74,T74,Rory McIlroy,9,6.7
83,T74,T74,Scott Pinckney,4,6.7
84,T74,T74,Steve Stricker,9,6.7
85,T86,T86,Miguel Angel Carballo,4,6.6
86,T86,T86,Alex Cejka,6,6.6
87,T86,T86,Kevin Chappell,8,6.6
88,T86,T86,Tim Clark,4,6.6
89,T86,T86,Ben Crane,7,6.6
90,T86,T86,Brendon de Jonge,4,6.6
91,T86,T86,Harris English,8,6.6
92,T86,T86,Marcus Fraser,3,6.6
93,T86,T86,Brice Garnett,3,6.6
94,T86,T86,Chris Kirk,8,6.6
95,T86,T86,Martin Laird,9,6.6
96,T86,T86,Davis Love III,7,6.6
97,T86,T86,Phil Mickelson,9,6.6
98,T86,T86,Louis Oosthuizen,5,6.6
99,T86,T86,Cameron Percy,6,6.6
100,T86,T86,Ted Purdy,2,6.6
101,T86,T86,Chez Reavie,6,6.6
102,T86,T86,Sam Saunders,5,6.6
103,T86,T86,Scott Stallings,6,6.6
104,T105,T105,Rafa Cabrera Bello,5,6.5
105,T105,T105,Roberto Castro,11,6.5
106,T105,T105,Jim Furyk,8,6.5
107,T105,T105,Chesson Hadley,6,6.5
108,T105,T105,Tim Herron,5,6.5
109,T105,T105,Mikko Ilonen,1,6.5
110,T105,T105,Smylie Kaufman,5,6.5
111,T105,T105,Martin Kaymer,4,6.5
112,T105,T105,Si Woo Kim,7,6.5
113,T105,T105,Joost Luiten,1,6.5
114,T105,T105,Jarrod Lyle,2,6.5
115,T105,T105,Michio Matsumura,1,6.5
116,T105,T105,Francesco Molinari,10,6.5
117,T105,T105,Geoff Ogilvy,5,6.5
118,T105,T105,Jordan Spieth,7,6.5
119,T105,T105,Shawn Stefani,5,6.5
120,T105,T105,Johnson Wagner,9,6.5
121,T122,T122,Zac Blair,8,6.4
122,T122,T122,Jonas Blixt,7,6.4
123,T122,T122,Chad Campbell,10,6.4
124,T122,T122,Erik Compton,5,6.4
125,T122,T122,Ernie Els,7,6.4
126,T122,T122,Matthew Fitzpatrick,3,6.4
127,T122,T122,Russell Henley,9,6.4
128,T122,T122,Ryo Ishikawa,2,6.4
129,T122,T122,Hiroshi Iwata,5,6.4
130,T122,T122,Brooks Koepka,6,6.4
131,T122,T122,Michael Putnam,3,6.4
132,T122,T122,Kevin Streelman,7,6.4
133,T122,T122,Tyrone Van Aswegen,7,6.4
134,T122,T122,Mark Wilson,7,6.4
135,T136,T136,Daniel Berger,11,6.3
136,T136,T136,Shane Bertsch,4,6.3
137,T136,T136,Brian Davis,4,6.3
138,T136,T136,Paul Dunne,1,6.3
139,T136,T136,Fred Funk,1,6.3
140,T136,T136,Lucas Glover,9,6.3
141,T136,T136,Andres Gonzales,6,6.3
142,T136,T136,Retief Goosen,11,6.3
143,T136,T136,Jim Herman,7,6.3
144,T136,T136,Freddie Jacobson,8,6.3
145,T136,T136,Dustin Johnson,11,6.3
146,T136,T136,David Lingmerth,6,6.3
147,T136,T136,John Senden,7,6.3
148,T136,T136,Hideto Tanihara,2,6.3
149,T136,T136,Willy Wilcox,7,6.3
150,T136,T136,Greg Yates,1,6.3
151,T152,T152,George Coetzee,5,6.2
152,T152,T152,Jamie Donaldson,8,6.2
153,T152,T152,Bill Haas,8,6.2
154,T152,T152,Billy Hurley III,10,6.2
155,T152,T152,Will MacKenzie,7,6.2
156,T152,T152,Lee McCoy,1,6.2
157,T152,T152,John Peterson,2,6.2
158,T152,T152,Scott Piercy,8,6.2
159,T152,T152,Wes Roach,4,6.2
160,T152,T152,Andres Romero,3,6.2
161,T152,T152,David Toms,7,6.2
162,T152,T152,Cameron Tringale,8,6.2
163,T152,T152,Camilo Villegas,7,6.2
164,T152,T152,Danny Willett,4,6.2
165,T166,T166,Byeong Hun An,5,6.1
166,T166,T166,K.J. Choi,9,6.1
167,T166,T166,Bradley Dredge,1,6.1
168,T166,T166,Scott Hend,2,6.1
169,T166,T166,Charles Howell III,11,6.1
170,T166,T166,Whee Kim,6,6.1
171,T166,T166,Marc Leishman,11,6.1
172,T166,T166,Troy Merritt,5,6.1
173,T166,T166,Jeff Overton,1,6.1
174,T166,T166,D.A. Points,4,6.1
175,T166,T166,Kyle Reifers,10,6.1
176,T166,T166,Webb Simpson,9,6.1
177,T166,T166,Cameron Smith,4,6.1
178,T166,T166,Hudson Swafford,12,6.1
179,T180,T180,Tyler Aldridge,5,6.0
180,T180,T180,Abraham Ancer,4,6.0
181,T180,T180,Ryan Armour,1,6.0
182,T180,T180,Arjun Atwal,3,6.0
183,T180,T180,Rich Beem,1,6.0
184,T180,T180,Paul Casey,8,6.0
185,T180,T180,Jason Dufner,10,6.0
186,T180,T180,Branden Grace,7,6.0
187,T180,T180,Rob Oppenheim,7,6.0
188,T180,T180,Ryan Palmer,12,6.0
189,T180,T180,Dicky Pride,6,6.0
190,T180,T180,Alex Prugh,3,6.0
191,T180,T180,Jhonattan Vegas,10,6.0
192,T193,T193,Blayne Barber,8,5.9
193,T193,T193,Jason Bohn,5,5.9
194,T193,T193,Keegan Bradley,9,5.9
195,T193,T193,Wesley Bryan,3,5.9
196,T193,T193,Stewart Cink,8,5.9
197,T193,T193,Jason Gore,3,5.9
198,T193,T193,Matt Jones,6,5.9
199,T193,T193,Patton Kizzire,8,5.9
200,T193,T193,Søren Kjeldsen,6,5.9
201,T193,T193,Kelly Kraft,5,5.9
202,T193,T193,William McGirt,9,5.9
203,T193,T193,John Merrick,4,5.9
204,T193,T193,Chris Stroud,8,5.9
205,T193,T193,Jimmy Walker,8,5.9
206,T193,T193,Bernd Wiesberger,3,5.9
207,T208,T208,Michael Bradley,3,5.8
208,T208,T208,Derek Ernst,5,5.8
209,T208,T208,Matt Every,3,5.8
210,T208,T208,Tony Finau,9,5.8
211,T208,T208,Charley Hoffman,10,5.8
212,T208,T208,Nathan Holman,2,5.8
213,T208,T208,J.B. Holmes,8,5.8
214,T208,T208,Wes Homan,1,5.8
215,T208,T208,Jerry Kelly,5,5.8
216,T208,T208,Kevin Kisner,9,5.8
217,T208,T208,Anirban Lahiri,8,5.8
218,T208,T208,Brett Stegmaier,6,5.8
219,T208,T208,Darron Stiles,2,5.8
220,T208,T208,Andy Sullivan,4,5.8
221,T208,T208,Michael Thompson,3,5.8
222,T208,T208,Nick Watney,4,5.8
223,T224,T224,Scott Brown,8,5.7
224,T224,T224,Charlie Danielson,2,5.7
225,T224,T224,Graham DeLaet,6,5.7
226,T224,T224,Rhein Gibson,5,5.7
227,T224,T224,Tom Gillis,3,5.7
228,T224,T224,Justin Hicks,5,5.7
229,T224,T224,Tom Hoge,6,5.7
230,T224,T224,Scott Langley,6,5.7
231,T224,T224,Sean O'Hair,9,5.7
232,T224,T224,Patrick Rodgers,6,5.7
233,T224,T224,Vijay Singh,8,5.7
234,T224,T224,Brendan Steele,9,5.7
235,T224,T224,Robert Streb,8,5.7
236,T224,T224,Nick Taylor,6,5.7
237,T224,T224,Steve Wheatcroft,7,5.7
238,T224,T224,Bobby Wyatt,2,5.7
239,T240,T240,Eric Axley,3,5.6
240,T240,T240,Steve Flesch,3,5.6
241,T240,T240,Tommy Gainey,1,5.6
242,T240,T240,Fabián Gómez,7,5.6
243,T240,T240,Luke Guthrie,5,5.6
244,T240,T240,Brandon Hagy,2,5.6
245,T240,T240,Billy Horschel,6,5.6
246,T240,T240,Daisuke Kataoka,1,5.6
247,T248,T248,Thomas Pieters,2,5.5
248,T248,T248,Daniel Summerhays,8,5.5
249,T250,T250,Kiradech Aphibarnrat,5,5.4
250,T250,T250,Sergio Garcia,5,5.4
251,T250,T250,Robert Garrigus,9,5.4
252,T250,T250,J.J. Henry,2,5.4
253,T250,T250,Shane Lowry,7,5.4
254,T250,T250,Ben Martin,7,5.4
255,T250,T250,Carl Pettersson,1,5.4
256,T250,T250,Rory Sabbatini,3,5.4
257,T250,T250,Dawie van der Walt,5,5.4
258,T250,T250,Harold Varner III,8,5.4
259,T260,T260,Thomas Aiken,3,5.3
260,T260,T260,Bronson Burgoon,4,5.3
261,T260,T260,Ángel Cabrera,3,5.3
262,T260,T260,Mark Hensby,1,5.3
263,T260,T260,Jason Kokrak,7,5.3
264,T260,T260,Andrew Landry,4,5.3
265,T260,T260,D.H. Lee,3,5.3
266,T260,T260,Bubba Watson,8,5.3
267,T268,T268,Ben Curtis,1,5.2
268,T268,T268,James Hahn,8,5.2
269,T268,T268,Ollie Schniederjans,4,5.2
270,T268,T268,D.J. Trahan,2,5.2
271,T268,T268,Bo Van Pelt,1,5.2
272,T268,T268,Jordan Zunic,1,5.2
273,T274,T274,Sung Kang,4,5.1
274,T274,T274,Hunter Mahan,3,5.1
275,T274,T274,Steve Marino,4,5.1
276,T274,T274,John Rollins,3,5.1
277,T278,T278,Morgan Hoffmann,3,5.0
278,T278,T278,Graeme McDowell,3,5.0
279,T278,T278,Ryan Ruffels,4,5.0
280,T278,T278,Charlie Wi,1,5.0
281,T282,T282,Carlos Ortiz,3,4.9
282,T282,T282,Garrett Rank,1,4.9
283,T282,T282,Lee Westwood,1,4.9
284,T285,T285,Joey Garber,1,4.8
285,T285,T285,Frank Lickliter II,1,4.8
286,T285,T285,Shaun Micheel,1,4.8
287,T285,T285,Pat Perez,3,4.8
288,T289,T289,Grégory Bourdy,1,4.7
289,T289,T289,Andrew Loupe,3,4.7
290,T291,T291,Corey Conners,1,4.5
291,T291,T291,Jared du Toit,1,4.5
292,T291,T291,Yusaku Miyazato,2,4.5
293,294,294,Trey Mullinax,1,4.4
294,T295,T295,Matt Atkins,1,4.3
295,T295,T295,Andrew Johnston,2,4.3
296,T295,T295,Tim Petrovic,1,4.3
297,T298,T298,Kristoffer Broberg,1,4.2
298,T298,T298,Rafael Campos,1,4.2
299,T300,T300,Robert Allenby,1,4.0
300,T300,T300,Nick Mason,1,4.0
301,T302,T302,Matt Bettencourt,1,3.9
302,T302,T302,Curtis Reed,1,3.9
303,304,304,Chris Wood,2,3.8
304,305,305,Hyung-Sung Kim,1,3.7
305,306,306,Yosuke Tsukada,1,2.3
