,Last_5_Events_-_Power_RANK THIS WEEK,Last_5_Events_-_Power_RANK LAST WEEK,Last_5_Events_-_Power_PLAYER NAME,Last_5_Events_-_Power_EVENTS,Last_5_Events_-_Power_RATING
78,T77,T77,Jarrod Lyle,1,7.5
79,T77,T77,Greg Owen,2,7.5
80,T77,T77,Patrick Reed,5,7.5
81,T77,T77,Brendan Steele,4,7.5
82,T77,T77,Boo Weekley,3,7.5
83,84,84,John Peterson,1,7.4
84,T85,T85,Matt Atkins,1,7.3
85,T85,T85,Bryson DeChambeau,2,7.3
86,T85,T85,Bradley Dredge,1,7.3
87,T85,T85,Sung Kang,4,7.3
88,T85,T85,Anirban Lahiri,2,7.3
89,T90,T90,Victor Dubuisson,1,7.2
90,T90,T90,Harris English,5,7.2
91,T90,T90,Padraig Harrington,2,7.2
92,T90,T90,Wes Homan,1,7.2
93,T90,T90,Billy Horschel,4,7.2
94,T90,T90,Scott Piercy,4,7.2
95,T90,T90,Scott Pinckney,5,7.2
96,T90,T90,Michael Thompson,2,7.2
97,T98,T98,Daniel Berger,5,7.1
98,T98,T98,Branden Grace,3,7.1
99,T98,T98,Hiroshi Iwata,3,7.1
100,T98,T98,Jordan Spieth,5,7.1
101,T98,T98,Nick Watney,2,7.1
102,T103,T103,Jason Dufner,5,7.0
103,T103,T103,Brice Garnett,1,7.0
104,T103,T103,Nathan Holman,2,7.0
105,T103,T103,Whee Kim,2,7.0
106,T103,T103,Geoff Ogilvy,3,7.0
107,T108,T108,Scott Brown,4,6.9
108,T108,T108,Ernie Els,3,6.9
109,T108,T108,Tyrrell Hatton,2,6.9
110,T108,T108,Kelly Kraft,4,6.9
111,T108,T108,Andy Sullivan,1,6.9
112,T113,T113,Rafa Cabrera Bello,2,6.8
113,T113,T113,Tom Hoge,1,6.8
114,T113,T113,Nick Taylor,1,6.8
115,T113,T113,Jordan Zunic,1,6.8
116,T117,T117,Blayne Barber,5,6.7
117,T117,T117,Retief Goosen,2,6.7
118,T117,T117,Russell Henley,4,6.7
119,T117,T117,Matt Jones,3,6.7
120,T117,T117,Henrik Norlander,4,6.7
121,T117,T117,Lee Westwood,1,6.7
122,T123,T123,Paul Casey,5,6.6
123,T123,T123,Bill Haas,4,6.6
124,T123,T123,Danny Lee,1,6.6
125,T123,T123,Marc Leishman,4,6.6
126,T123,T123,Vijay Singh,3,6.6
127,T123,T123,Robert Streb,4,6.6
128,T129,T129,Michael Bradley,2,6.5
129,T129,T129,Jamie Donaldson,2,6.5
130,T129,T129,Emiliano Grillo,4,6.5
131,T129,T129,Bobby Wyatt,2,6.5
132,T133,T133,Derek Ernst,3,6.4
133,T133,T133,Adam Hadwin,4,6.4
134,T133,T133,Phil Mickelson,4,6.4
135,T136,T136,Corey Conners,1,6.3
136,T136,T136,Charlie Danielson,2,6.3
137,T136,T136,Adam Hart,1,6.3
138,T136,T136,Lucas Lee,2,6.3
139,T136,T136,Yosuke Tsukada,1,6.3
140,T136,T136,Bernd Wiesberger,1,6.3
141,T142,T142,Si Woo Kim,4,6.2
142,T142,T142,Steve Wheatcroft,3,6.2
143,T144,T144,Aaron Baddeley,4,6.1
144,T144,T144,Patton Kizzire,3,6.1
145,T144,T144,Louis Oosthuizen,5,6.1
146,T144,T144,Cameron Smith,2,6.1
147,T144,T144,Johnson Wagner,4,6.1
148,T149,T149,Sam Saunders,3,6.0
149,T149,T149,Webb Simpson,4,6.0
150,T149,T149,Henrik Stenson,2,6.0
151,T149,T149,Willy Wilcox,1,6.0
152,T149,T149,Greg Yates,1,6.0
153,T154,T154,Miguel Angel Carballo,3,5.9
154,T154,T154,Brian Harman,3,5.9
155,T154,T154,Martin Kaymer,2,5.9
156,T154,T154,John Senden,3,5.9
157,T158,T158,Scott Langley,3,5.8
158,T158,T158,Seung-Yul Noh,2,5.8
159,T158,T158,Robby Shelton,2,5.8
160,T158,T158,Tim Wilkinson,1,5.8
161,T162,T162,James Hahn,3,5.7
162,T162,T162,Will MacKenzie,2,5.7
163,T162,T162,Rory Sabbatini,2,5.7
164,T165,T165,Robert Allenby,1,5.6
165,T165,T165,Derek Fathauer,1,5.6
166,T165,T165,Trevor Immelman,1,5.6
167,T165,T165,Richard Lee,1,5.6
168,T165,T165,Shawn Stefani,4,5.6
169,T165,T165,Chris Stroud,4,5.6
170,T165,T165,Danny Willett,1,5.6
171,T172,T172,Brendon de Jonge,2,5.5
172,T172,T172,Luke Guthrie,2,5.5
173,T172,T172,Yusaku Miyazato,2,5.5
174,T175,T175,Jonas Blixt,2,5.4
175,T175,T175,Kyle Stanley,3,5.4
176,T177,T177,Chad Campbell,3,5.3
177,T177,T177,Paul Dunne,1,5.3
178,T177,T177,Joey Garber,1,5.3
179,T177,T177,Jim Herman,3,5.3
180,T177,T177,Tim Herron,2,5.3
181,T177,T177,Yuta Ikeda,1,5.3
182,T177,T177,Ben Martin,3,5.3
183,T177,T177,Hideki Matsuyama,4,5.3
184,T177,T177,Cameron Tringale,3,5.3
185,T186,T186,Michael Kim,3,5.2
186,T186,T186,Pat Perez,1,5.2
187,T186,T186,John Rollins,2,5.2
188,T186,T186,Brandt Snedeker,5,5.2
189,T190,T190,Thomas Aiken,3,5.1
190,T190,T190,Tyler Aldridge,3,5.1
191,T190,T190,Troy Matteson,1,5.1
192,T190,T190,Troy Merritt,2,5.1
193,T190,T190,Alex Noren,1,5.1
194,T190,T190,Rod Pampling,3,5.1
195,T196,T196,Ian Poulter,3,5.0
196,T196,T196,Dicky Pride,3,5.0
197,T196,T196,Daniel Summerhays,2,5.0
198,T199,T199,Stuart Appleby,4,4.9
199,T199,T199,Greg Chalmers,3,4.9
200,T199,T199,Ken Duke,1,4.9
201,T199,T199,Tommy Gainey,1,4.9
202,T199,T199,Hyung-Sung Kim,1,4.9
203,T199,T199,Kevin Streelman,3,4.9
204,T199,T199,Tyrone Van Aswegen,3,4.9
205,T206,T206,Jonathan Byrd,3,4.8
206,T206,T206,Alex Cejka,2,4.8
207,T208,T208,Ricky Barnes,5,4.7
208,T208,T208,Kristoffer Broberg,1,4.7
209,T208,T208,Justin Hicks,2,4.7
210,T211,T211,Kevin Kisner,5,4.6
211,T211,T211,Nick Mason,1,4.6
212,T211,T211,Bo Van Pelt,1,4.6
213,T211,T211,Camilo Villegas,1,4.6
214,T215,T215,Mark Hensby,1,4.5
215,T215,T215,Chez Reavie,3,4.5
216,T217,T217,Tom Gillis,4,4.4
217,T217,T217,John Huh,4,4.4
218,T217,T217,Russell Knox,5,4.4
219,T217,T217,Shaun Micheel,1,4.4
220,T217,T217,Francesco Molinari,3,4.4
221,T217,T217,Kyle Reifers,3,4.4
222,T223,T223,Daisuke Kataoka,1,4.3
223,T223,T223,William McGirt,3,4.3
224,T223,T223,Steve Stricker,4,4.3
225,T223,T223,Charlie Wi,1,4.3
226,T227,T227,Ben Crane,2,4.2
227,T227,T227,Mark Hubbard,1,4.2
228,T227,T227,Ted Purdy,1,4.2
229,T227,T227,Hideto Tanihara,2,4.2
230,T227,T227,Vaughn Taylor,3,4.2
231,T232,T232,Chris Kirk,3,4.1
232,T232,T232,Ryan Moore,5,4.1
233,T234,T234,Abraham Ancer,2,4.0
234,T234,T234,Eric Axley,1,4.0
235,T234,T234,Jerry Kelly,3,4.0
236,T234,T234,John Merrick,3,4.0
237,T238,T238,Wesley Bryan,3,3.9
238,T238,T238,Fabián Gómez,3,3.9
239,T238,T238,Billy Mayfair,1,3.9
240,T238,T238,Graeme McDowell,2,3.9
241,T242,T242,Chad Collins,1,3.8
242,T242,T242,Erik Compton,1,3.8
243,T242,T242,Matthew Fitzpatrick,1,3.8
244,T242,T242,Freddie Jacobson,2,3.8
245,T242,T242,D.H. Lee,3,3.8
246,T242,T242,David Lingmerth,3,3.8
247,T242,T242,Joost Luiten,1,3.8
248,T249,T249,Ryan Armour,1,3.7
249,T249,T249,Thongchai Jaidee,1,3.7
250,T249,T249,Matt Kuchar,4,3.7
251,T249,T249,Peter Malnati,3,3.7
252,T253,T253,Roberto Castro,4,3.6
253,T253,T253,Luke Donald,4,3.6
254,T253,T253,David Hearn,3,3.6
255,256,256,Mark Wilson,2,3.5
256,T257,T257,Arjun Atwal,2,3.4
257,T257,T257,Shane Bertsch,3,3.4
258,T257,T257,Curtis Reed,1,3.4
259,T260,T260,K.J. Choi,3,3.3
260,T260,T260,Steve Flesch,2,3.3
261,T260,T260,Spencer Levin,2,3.3
262,T260,T260,Michio Matsumura,1,3.3
263,T260,T260,Bryce Molder,2,3.3
264,T265,T265,Gonzalo Fernandez-Castaño,1,3.2
265,T265,T265,Billy Hurley III,4,3.2
266,T267,T267,Grégory Bourdy,1,3.0
267,T267,T267,Tim Clark,1,3.0
268,T267,T267,Jim Furyk,5,3.0
269,T267,T267,Rob Oppenheim,1,3.0
270,T271,T271,Joe Affrunti,1,2.9
271,T271,T271,Brian Gay,1,2.9
272,T273,T273,Jon Curran,4,2.8
273,T273,T273,Justin Leonard,1,2.8
274,T273,T273,D.A. Points,1,2.8
275,T273,T273,Omar Uresti,1,2.8
276,T277,T277,Rich Beem,1,2.7
277,T277,T277,Young-han Song,2,2.7
278,279,279,K.T. Kim,1,2.6
279,T280,T280,Kevin Na,4,2.5
280,T280,T280,Brian Stuard,5,2.5
281,T282,T282,Zach Johnson,5,2.4
282,T282,T282,Søren Kjeldsen,3,2.4
283,T284,T284,Zac Blair,3,2.3
284,T284,T284,Kent Jones,1,2.3
285,286,286,Marcus Fraser,2,2.2
286,287,287,Jason Bohn,2,2.0
287,288,288,Ben Curtis,1,1.9
288,T289,T289,Fred Funk,1,1.8
289,T289,T289,Darron Stiles,1,1.8
290,291,291,David Toms,2,1.7
291,292,292,Colt Knost,1,1.5
292,293,293,Austin Connelly,1,1.3
