,Last_5_Events_-_Putting_RANK THIS WEEK,Last_5_Events_-_Putting_RANK LAST WEEK,Last_5_Events_-_Putting_PLAYER NAME,Last_5_Events_-_Putting_EVENTS,Last_5_Events_-_Putting_RATING
0,1,1,Brian Gay,1,9.8
1,2,2,Yuta Ikeda,1,9.3
2,3,3,Richard Lee,1,9.1
3,T4,T4,Ryan Armour,1,9.0
4,T4,T4,Jared du Toit,1,9.0
5,6,6,Gonzalo Fernandez-Castaño,1,8.9
6,T7,T7,Jonas Blixt,2,8.7
7,T7,T7,Brendon de Jonge,2,8.7
8,T7,T7,Paul Dunne,1,8.7
9,T7,T7,Daisuke Kataoka,1,8.7
10,T7,T7,Martin Kaymer,2,8.7
11,T7,T7,Will MacKenzie,2,8.7
12,T7,T7,Darron Stiles,1,8.7
13,T14,T14,Bryson DeChambeau,2,8.6
14,T14,T14,Ken Duke,1,8.6
15,T14,T14,Retief Goosen,2,8.6
16,T14,T14,Luke Guthrie,2,8.6
17,T14,T14,Trevor Immelman,1,8.6
18,T14,T14,Maverick McNealy,1,8.6
19,T20,T20,Jason Day,3,8.5
20,T20,T20,Matt Dobyns,1,8.5
21,T20,T20,Jamie Donaldson,2,8.5
22,T20,T20,Dustin Johnson,4,8.5
23,T20,T20,Andrew Loupe,1,8.5
24,T20,T20,Bryce Molder,2,8.5
25,T26,T26,Stuart Appleby,4,8.4
26,T26,T26,Charlie Danielson,2,8.4
27,T26,T26,Fred Funk,1,8.4
28,T26,T26,Billy Hurley III,4,8.4
29,T26,T26,Andrew Landry,2,8.4
30,T31,T31,Shane Bertsch,3,8.3
31,T31,T31,Rafa Cabrera Bello,2,8.3
32,T31,T31,K.J. Choi,3,8.3
33,T31,T31,Derek Fathauer,1,8.3
34,T31,T31,Marcus Fraser,2,8.3
35,T31,T31,Chesson Hadley,3,8.3
36,T31,T31,Padraig Harrington,2,8.3
37,T31,T31,Jarrod Lyle,1,8.3
38,T31,T31,Patrick Reed,5,8.3
39,T31,T31,Ollie Schniederjans,2,8.3
40,T31,T31,Robby Shelton,2,8.3
41,T42,T42,Jonathan Byrd,3,8.2
42,T42,T42,Rafael Campos,1,8.2
43,T42,T42,Tim Clark,1,8.2
44,T42,T42,Erik Compton,1,8.2
45,T42,T42,Fabián Gómez,3,8.2
46,T42,T42,Jim Herman,3,8.2
47,T42,T42,Ryo Ishikawa,1,8.2
48,T42,T42,Michael Johnson,1,8.2
49,T42,T42,Matt Jones,3,8.2
50,T42,T42,Smylie Kaufman,2,8.2
51,T42,T42,K.T. Kim,1,8.2
52,T42,T42,Si Woo Kim,4,8.2
53,T42,T42,Hideki Matsuyama,4,8.2
54,T42,T42,Seung-Yul Noh,2,8.2
55,T42,T42,Carl Pettersson,1,8.2
56,T42,T42,Jon Rahm,3,8.2
57,T42,T42,Steve Stricker,4,8.2
58,T42,T42,Daniel Summerhays,2,8.2
59,T42,T42,Johnson Wagner,4,8.2
60,T61,T61,Kiradech Aphibarnrat,2,8.1
61,T61,T61,Matthew Fitzpatrick,1,8.1
62,T61,T61,Steve Flesch,2,8.1
63,T61,T61,Tom Gillis,4,8.1
64,T61,T61,Zach Johnson,5,8.1
65,T61,T61,Brooks Koepka,5,8.1
66,T61,T61,Lucas Lee,2,8.1
67,T61,T61,Marc Leishman,4,8.1
68,T61,T61,Jamie Lovemark,4,8.1
69,T61,T61,Ryan Moore,5,8.1
70,T61,T61,Ted Purdy,1,8.1
71,T61,T61,Andres Romero,2,8.1
72,T61,T61,Vijay Singh,3,8.1
73,T61,T61,Jordan Spieth,5,8.1
74,T61,T61,Chris Stroud,4,8.1
75,T61,T61,Aaron Wise,1,8.1
76,T77,T77,Ricky Barnes,5,8.0
77,T77,T77,Jason Bohn,2,8.0
78,T77,T77,Alex Cejka,2,8.0
79,T77,T77,Greg Chalmers,3,8.0
80,T77,T77,Luke Donald,4,8.0
81,T77,T77,Adam Hadwin,4,8.0
82,T77,T77,Tim Herron,2,8.0
83,T77,T77,Tom Hoge,1,8.0
84,T77,T77,Peter Malnati,3,8.0
85,T77,T77,Trey Mullinax,2,8.0
86,T77,T77,Ian Poulter,3,8.0
87,T77,T77,Kyle Reifers,3,8.0
88,T77,T77,Sam Saunders,3,8.0
89,T77,T77,Brandt Snedeker,5,8.0
90,T77,T77,Jordan Zunic,1,8.0
91,T92,T92,Wesley Bryan,3,7.9
92,T92,T92,Hiroshi Iwata,3,7.9
93,T92,T92,Whee Kim,2,7.9
94,T92,T92,Kevin Kisner,5,7.9
95,T92,T92,Ben Martin,3,7.9
96,T92,T92,Michio Matsumura,1,7.9
97,T92,T92,Graeme McDowell,2,7.9
98,T92,T92,Geoff Ogilvy,3,7.9
99,T92,T92,Louis Oosthuizen,5,7.9
100,T92,T92,Dicky Pride,3,7.9
101,T92,T92,Patrick Rodgers,4,7.9
102,T92,T92,Brian Stuard,5,7.9
103,T92,T92,Justin Thomas,3,7.9
104,T92,T92,David Toms,2,7.9
105,T92,T92,Cameron Tringale,3,7.9
106,T92,T92,Jimmy Walker,3,7.9
107,T92,T92,Charlie Wi,1,7.9
108,T92,T92,Willy Wilcox,1,7.9
109,T110,T110,Andres Gonzales,4,7.8
110,T110,T110,Branden Grace,3,7.8
111,T110,T110,Mark Hensby,1,7.8
112,T110,T110,Freddie Jacobson,2,7.8
113,T110,T110,Hyung-Sung Kim,1,7.8
114,T110,T110,Chris Kirk,3,7.8
115,T110,T110,Patton Kizzire,3,7.8
116,T110,T110,Kelly Kraft,4,7.8
117,T110,T110,Matt Kuchar,4,7.8
118,T110,T110,Shane Lowry,2,7.8
119,T110,T110,Joost Luiten,1,7.8
120,T110,T110,John Merrick,3,7.8
121,T110,T110,Phil Mickelson,4,7.8
122,T110,T110,Francesco Molinari,3,7.8
123,T110,T110,Carlos Ortiz,3,7.8
