,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
70,71,71,Byeong Hun An,6,8.1
71,71,71,Abraham Ancer,5,8.1
72,71,71,Ricky Barnes,17,8.1
73,71,71,Daniel Berger,17,8.1
74,71,71,Wesley Bryan,3,8.1
75,71,71,Chad Campbell,16,8.1
76,71,71,Rafael Campos,1,8.1
77,71,71,Alex Cejka,11,8.1
78,71,71,K.J. Choi,14,8.1
79,71,71,Ben Crane,12,8.1
80,71,71,Brian Davis,1,8.1
81,71,71,Martin Flores,2,8.1
82,71,71,Lucas Glover,15,8.1
83,71,71,Andres Gonzales,10,8.1
84,71,71,J.B. Holmes,14,8.1
85,71,71,Billy Horschel,14,8.1
86,71,71,Charles Howell III,19,8.1
87,71,71,Daisuke Kataoka,1,8.1
88,71,71,Whee Kim,9,8.1
89,71,71,Si Woo Kim,21,8.1
90,71,71,Kevin Kisner,16,8.1
91,71,71,Spencer Levin,16,8.1
92,71,71,Andrew Loupe,10,8.1
93,71,71,Jamie Lovemark,19,8.1
94,71,71,William McGirt,20,8.1
95,71,71,Sean O'Hair,18,8.1
96,71,71,Ryan Palmer,19,8.1
97,71,71,Cameron Percy,7,8.1
98,71,71,John Senden,15,8.1
99,71,71,Steve Stricker,10,8.1
100,71,71,Johnson Wagner,15,8.1
101,71,71,Boo Weekley,13,8.1
102,71,71,Bernd Wiesberger,3,8.1
103,71,71,Tim Wilkinson,10,8.1
104,105,105,Blayne Barber,14,8.0
105,105,105,Jonas Blixt,13,8.0
106,105,105,Bronson Burgoon,11,8.0
107,105,105,Greg Chalmers,3,8.0
108,105,105,Charlie Danielson,2,8.0
109,105,105,Brendon de Jonge,8,8.0
110,105,105,Matt Every,3,8.0
111,105,105,Tony Finau,16,8.0
112,105,105,Retief Goosen,11,8.0
113,105,105,Emiliano Grillo,17,8.0
114,105,105,Luke Guthrie,8,8.0
115,105,105,Bill Haas,15,8.0
116,105,105,Adam Hadwin,20,8.0
117,105,105,Padraig Harrington,9,8.0
118,105,105,Jim Herman,14,8.0
119,105,105,John Huh,15,8.0
120,105,105,Hiroshi Iwata,10,8.0
121,105,105,Freddie Jacobson,15,8.0
122,105,105,Zach Johnson,17,8.0
123,105,105,Martin Kaymer,4,8.0
124,105,105,Patton Kizzire,17,8.0
125,105,105,Kelly Kraft,7,8.0
126,105,105,Justin Leonard,5,8.0
127,105,105,Ben Martin,16,8.0
128,105,105,John Merrick,4,8.0
129,105,105,Troy Merritt,10,8.0
130,105,105,Kevin Na,16,8.0
131,105,105,Seung-Yul Noh,13,8.0
132,105,105,Alex Noren,1,8.0
133,105,105,Geoff Ogilvy,8,8.0
134,105,105,Greg Owen,9,8.0
135,105,105,Alex Prugh,4,8.0
136,105,105,Chez Reavie,16,8.0
137,105,105,Wes Roach,6,8.0
138,105,105,John Rollins,2,8.0
139,105,105,Andres Romero,4,8.0
140,105,105,Ollie Schniederjans,4,8.0
141,105,105,Cameron Smith,6,8.0
142,105,105,Young-han Song,2,8.0
143,105,105,Brett Stegmaier,14,8.0
144,105,105,Chris Stroud,13,8.0
145,105,105,Hudson Swafford,20,8.0
146,105,105,Vaughn Taylor,12,8.0
147,105,105,Justin Thomas,16,8.0
148,105,105,Michael Thompson,9,8.0
149,105,105,Brendon Todd,2,8.0
150,105,105,David Toms,11,8.0
151,105,105,Omar Uresti,1,8.0
152,105,105,Charlie Wi,1,8.0
153,105,105,Willy Wilcox,10,8.0
154,155,155,Thomas Aiken,9,7.9
155,155,155,Stuart Appleby,13,7.9
156,155,155,Aaron Baddeley,16,7.9
157,155,155,Roberto Castro,21,7.9
158,155,155,Erik Compton,8,7.9
159,155,155,Jon Curran,17,7.9
160,155,155,Bryson DeChambeau,5,7.9
161,155,155,Matt Dobyns,1,7.9
162,155,155,Luke Donald,13,7.9
163,155,155,Jason Dufner,20,7.9
164,155,155,Harris English,17,7.9
165,155,155,Fred Funk,1,7.9
166,155,155,Brian Gay,4,7.9
167,155,155,Fabián Gómez,15,7.9
168,155,155,Brian Harman,19,7.9
169,155,155,Charley Hoffman,16,7.9
170,155,155,Billy Hurley III,13,7.9
171,155,155,Thongchai Jaidee,2,7.9
172,155,155,Matt Jones,11,7.9
173,155,155,Sung Kang,13,7.9
174,155,155,Russell Knox,15,7.9
175,155,155,Martin Laird,15,7.9
176,155,155,Danny Lee,15,7.9
177,155,155,Marc Leishman,15,7.9
178,155,155,Shane Lowry,8,7.9
179,155,155,Steve Marino,9,7.9
180,155,155,Francesco Molinari,13,7.9
181,155,155,Kyle Reifers,21,7.9
182,155,155,Sam Saunders,7,7.9
183,155,155,Kyle Stanley,17,7.9
184,155,155,Shawn Stefani,14,7.9
185,155,155,Daniel Summerhays,17,7.9
186,155,155,Nick Taylor,12,7.9
187,155,155,Ben Taylor,1,7.9
188,155,155,Tyrone Van Aswegen,18,7.9
189,155,155,Dawie van der Walt,9,7.9
190,155,155,Harold Varner III,16,7.9
191,155,155,Nick Watney,2,7.9
192,155,155,Bobby Wyatt,2,7.9
193,155,155,Greg Yates,1,7.9
194,195,195,Matt Atkins,1,7.8
195,195,195,Zac Blair,15,7.8
196,195,195,Jason Bohn,11,7.8
197,195,195,Chad Collins,9,7.8
198,195,195,Graham DeLaet,12,7.8
199,195,195,Jamie Donaldson,7,7.8
200,195,195,Matthew Fitzpatrick,3,7.8
201,195,195,Jim Furyk,10,7.8
202,195,195,Tom Gillis,5,7.8
203,195,195,Jason Gore,10,7.8
204,195,195,Chesson Hadley,12,7.8
205,195,195,Tom Hoge,12,7.8
206,195,195,Jerry Kelly,12,7.8
207,195,195,Michael Kim,19,7.8
208,195,195,Colt Knost,15,7.8
209,195,195,David Lingmerth,14,7.8
210,195,195,Will MacKenzie,12,7.8
211,195,195,Peter Malnati,8,7.8
212,195,195,George McNeill,4,7.8
213,195,195,Trey Mullinax,2,7.8
214,195,195,Henrik Norlander,11,7.8
215,195,195,Carlos Ortiz,8,7.8
216,195,195,Jeff Overton,9,7.8
217,195,195,Pat Perez,1,7.8
218,195,195,Ted Purdy,2,7.8
219,195,195,Vijay Singh,14,7.8
220,195,195,Brendan Steele,16,7.8
221,195,195,Robert Streb,14,7.8
222,195,195,Andy Sullivan,5,7.8
223,195,195,Cameron Tringale,14,7.8
224,195,195,Steve Wheatcroft,14,7.8
225,195,195,Chris Wood,2,7.8
226,227,227,Shane Bertsch,4,7.7
227,227,227,Jonathan Byrd,3,7.7
228,227,227,Ángel Cabrera,8,7.7
229,227,227,Stewart Cink,10,7.7
230,227,227,Ken Duke,7,7.7
231,227,227,Ernie Els,11,7.7
232,227,227,Derek Ernst,7,7.7
233,227,227,Mark Hubbard,18,7.7
234,227,227,K.T. Kim,2,7.7
235,227,227,Anirban Lahiri,11,7.7
236,227,227,Scott Langley,9,7.7
237,227,227,Lucas Lee,5,7.7
238,227,227,Hunter Mahan,6,7.7
239,227,227,Shaun Micheel,1,7.7
240,227,227,Scott Piercy,15,7.7
241,227,227,Scott Pinckney,12,7.7
242,227,227,Ian Poulter,6,7.7
243,227,227,Rory Sabbatini,5,7.7
244,227,227,Brian Stuard,13,7.7
245,227,227,Hideto Tanihara,2,7.7
246,247,247,Robert Allenby,1,7.6
247,247,247,Michael Bradley,3,7.6
248,247,247,James Hahn,13,7.6
249,247,247,Andrew Johnston,2,7.6
250,247,247,Søren Kjeldsen,6,7.6
251,247,247,Troy Matteson,1,7.6
252,247,247,Maverick McNealy,1,7.6
253,247,247,Rob Oppenheim,10,7.6
254,247,247,Carl Pettersson,4,7.6
255,247,247,Ryan Ruffels,4,7.6
256,247,247,Darron Stiles,3,7.6
257,247,247,Camilo Villegas,12,7.6
258,259,259,Arjun Atwal,2,7.5
259,259,259,Miguel Angel Carballo,5,7.5
260,259,259,Austin Connelly,1,7.5
261,259,259,Bradley Dredge,1,7.5
262,259,259,Derek Fathauer,13,7.5
263,259,259,Ross Fisher,2,7.5
264,259,259,Adam Hart,1,7.5
265,259,259,Wes Homan,1,7.5
266,259,259,Billy Mayfair,2,7.5
267,259,259,D.A. Points,6,7.5
268,259,259,Dicky Pride,7,7.5
269,259,259,Curtis Reed,1,7.5
270,259,259,Mark Wilson,10,7.5
271,272,272,Kiradech Aphibarnrat,4,7.4
272,272,272,Eric Axley,1,7.4
273,272,272,Rich Beem,1,7.4
274,272,272,Steven Bowditch,6,7.4
275,272,272,J.J. Henry,10,7.4
276,272,272,Tim Herron,6,7.4
277,272,272,Justin Hicks,5,7.4
278,272,272,D.H. Lee,6,7.4
279,272,272,Davis Love III,7,7.4
280,272,272,Rod Pampling,7,7.4
281,282,282,George Coetzee,5,7.3
282,282,282,Steve Flesch,3,7.3
283,282,282,Trevor Immelman,1,7.3
284,282,282,Jarrod Lyle,2,7.3
285,282,282,Bo Van Pelt,1,7.3
286,287,287,Brandon Hagy,2,7.2
287,287,287,Scott Hend,2,7.2
288,287,287,Frank Lickliter II,1,7.2
289,290,290,Rhein Gibson,8,7.1
290,290,290,Michio Matsumura,1,7.1
291,290,290,Lee Westwood,1,7.1
292,293,293,Marcus Fraser,3,7.0
293,293,293,Nathan Holman,2,7.0
294,295,295,Kent Jones,1,6.9
295,295,295,Tim Petrovic,1,6.9
296,297,297,Joey Garber,1,6.8
297,298,298,Tommy Gainey,1,6.7
298,298,298,Garrett Rank,1,6.7
299,300,300,Victor Dubuisson,1,6.6
300,300,300,Yusaku Miyazato,2,6.6
301,300,300,Thomas Pieters,2,6.6
302,303,303,Corey Conners,1,6.4
303,304,304,Jordan Zunic,1,6.3
304,305,305,Mark Hensby,1,6.2
305,306,306,Yosuke Tsukada,1,5.8
306,307,307,Kristoffer Broberg,1,5.5
