,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
84,85,83.0,Rikard Karlberg,47,1.73,81.32,-35.16,60.24,SWE
85,86,86.0,Smylie Kaufman,50,1.71,85.32,-42.94,52.66,USA
86,87,85.0,Thorbjørn Olesen,52,1.7,88.29,-68.16,57.84,DEN
87,88,88.0,Brendan Steele,50,1.69,84.73,-62.67,52.11,USA
88,89,87.0,Jason Kokrak,52,1.69,88.09,-38.92,84.46,USA
89,90,90.0,Jeunghun Wang,52,1.65,85.77,-36.95,74.52,KOR
90,91,91.0,Jaco Van Zyl,49,1.64,80.24,-47.44,44.54,RSA
91,92,89.0,Anirban Lahiri,52,1.63,84.9,-90.27,42.6,IND
92,93,105.0,Young-han Song,52,1.59,82.64,-32.9,69.0,KOR
93,94,93.0,Jamie Lovemark,52,1.51,78.59,-35.36,68.63,USA
94,95,100.0,Marcus Fraser,52,1.49,77.4,-40.43,66.74,AUS
95,96,95.0,Matt Jones,52,1.49,77.36,-72.34,27.71,AUS
96,97,97.0,Jon Curran,52,1.48,76.79,-31.07,66.98,USA
97,98,96.0,Jamie Donaldson,52,1.48,76.72,-90.63,31.6,WAL
98,99,102.0,Jerry Kelly,46,1.48,67.86,-37.6,55.22,USA
99,100,94.0,Brandon Stone,50,1.47,73.67,-31.69,67.73,RSA
100,101,99.0,Charles Howell III,52,1.47,76.19,-50.64,63.29,USA
101,102,98.0,Victor Dubuisson,44,1.46,64.07,-88.19,9.79,FRA
102,103,101.0,Patton Kizzire,52,1.44,75.11,-44.28,43.56,USA
103,104,103.0,Russell Henley,49,1.42,69.78,-75.96,36.98,USA
104,105,104.0,Vaughn Taylor,46,1.41,64.9,-25.81,71.21,USA
105,106,106.0,Alexander Levy,52,1.4,72.55,-68.03,58.66,FRA
106,107,107.0,Colt Knost,52,1.38,71.54,-35.01,66.46,USA
107,108,109.0,Bryson DeChambeau,40,1.37,54.91,-7.77,54.45,USA
108,109,108.0,Kevin Streelman,52,1.37,71.11,-56.38,67.86,USA
109,110,110.0,Wesley Bryan,40,1.36,54.52,-5.62,60.15,USA
110,111,113.0,Ryo Ishikawa,49,1.36,66.7,-44.94,28.56,JPN
111,112,111.0,Kyle Reifers,52,1.34,69.75,-34.42,57.91,USA
112,113,112.0,James Morrison,52,1.33,69.41,-52.39,38.96,ENG
113,114,117.0,K.J. Choi,44,1.33,58.64,-35.68,66.66,KOR
114,115,114.0,David Hearn,52,1.31,68.02,-45.84,44.63,CAN
115,116,115.0,Grégory Bourdy,52,1.3,67.68,-39.53,50.89,FRA
116,117,116.0,John Senden,52,1.3,67.66,-69.54,41.69,AUS
117,118,120.0,Billy Hurley III,52,1.29,67.15,-22.15,63.43,USA
118,119,119.0,Soomin Lee,51,1.29,65.8,-23.84,60.23,KOR
119,120,124.0,Nicolas Colsaerts,52,1.28,66.79,-33.02,59.39,BEL
120,121,122.0,Brian Harman,52,1.28,66.53,-58.89,45.3,USA
121,122,121.0,Keegan Bradley,52,1.28,66.45,-73.57,37.98,USA
122,123,123.0,Ben Martin,52,1.27,66.24,-69.49,43.51,USA
123,124,118.0,Ian Poulter,43,1.27,54.54,-78.16,20.34,ENG
124,125,130.0,Anthony Wall,47,1.25,58.84,-32.16,35.91,ENG
125,126,125.0,Patrick Rodgers,52,1.24,64.55,-37.07,38.34,USA
126,127,134.0,Rich Bland,52,1.24,64.22,-27.7,58.81,ENG
127,128,127.0,Julien Quesne,52,1.22,63.48,-31.78,48.08,FRA
128,129,128.0,Freddie Jacobson,40,1.22,48.75,-38.75,46.62,SWE
129,130,129.0,Alex Cejka,52,1.22,63.33,-39.93,41.57,GER
130,131,131.0,Brian Stuard,52,1.22,63.32,-24.07,61.91,USA
131,132,126.0,Troy Merritt,52,1.21,63.08,-50.61,40.97,USA
132,133,132.0,Jon Rahm,40,1.21,48.25,-6.99,45.19,ESP
133,134,133.0,J.J. Spaun,40,1.2,47.93,-8.21,41.89,USA
134,135,136.0,Chez Reavie,50,1.2,59.81,-27.73,43.45,USA
135,136,140.0,Yoshinori Fujimoto,50,1.2,59.76,-42.54,26.42,JPN
136,137,135.0,Daisuke Kataoka,51,1.18,60.08,-28.25,42.77,JPN
137,138,139.0,Bryce Molder,51,1.16,59.35,-32.55,51.02,USA
138,139,137.0,Miguel Tabuena,43,1.16,49.84,-23.7,39.14,PHI
139,140,141.0,Jason Bohn,47,1.15,53.83,-62.51,3.93,USA
140,140,155.0,Shingo Katayama,48,1.15,54.98,-48.83,12.39,JPN
141,142,138.0,Vijay Singh,46,1.14,52.59,-26.2,43.53,FIJ
142,143,142.0,Aaron Baddeley,52,1.14,59.32,-20.65,58.83,AUS
143,144,147.0,Fabrizio Zanotti,47,1.13,53.21,-45.06,34.47,PAR
144,145,179.0,Mike Hendry,50,1.13,56.54,-19.42,50.61,NZL
145,146,143.0,Ryan Fox,50,1.13,56.29,-29.9,38.87,NZL
146,147,158.0,Yusaku Miyazato,52,1.13,58.53,-43.18,18.23,JPN
147,148,145.0,Dylan Frittelli,51,1.12,57.28,-11.42,52.12,RSA
148,149,148.0,George Coetzee,52,1.12,58.08,-64.27,39.3,RSA
149,150,148.0,Martin Laird,48,1.12,53.59,-30.93,49.37,SCO
150,151,144.0,Kristoffer Broberg,52,1.11,57.71,-59.25,8.03,SWE
151,152,151.0,Alejandro Cañizares,49,1.11,54.27,-33.38,43.17,ESP
152,153,146.0,Padraig Harrington,52,1.1,57.11,-47.23,43.19,IRL
153,154,169.0,David Horsey,50,1.08,54.2,-36.14,32.8,ENG
154,155,150.0,Ricardo Gouveia,46,1.08,49.81,-39.13,17.52,POR
155,156,156.0,Sam Walker,40,1.07,42.92,-10.7,36.83,ENG
156,157,152.0,Cameron Tringale,52,1.07,55.78,-68.88,21.35,USA
157,158,154.0,Jordan L Smith,40,1.07,42.81,-7.2,40.09,ENG
158,159,153.0,Ashun Wu,47,1.07,50.14,-30.96,35.79,CHN
159,160,159.0,Graham DeLaet,43,1.06,45.44,-42.8,37.93,CAN
160,161,166.0,Tommy Fleetwood,52,1.05,54.67,-73.44,28.74,ENG
161,162,163.0,Retief Goosen,42,1.04,43.61,-32.07,38.39,RSA
162,163,161.0,Grayson Murray,40,1.04,41.45,-0.5,41.95,USA
163,164,157.0,Shugo Imahira,43,1.03,44.48,-14.93,31.39,JPN
164,165,171.0,Pablo Larrazabal,50,1.02,51.03,-47.55,35.71,ESP
165,166,162.0,Johnson Wagner,49,1.02,50.0,-29.14,31.37,USA
166,167,164.0,Ignacio Elvira Mijares,52,1.02,52.89,-24.34,37.82,ESP
167,168,314.0,Richard Sterne,46,1.01,46.67,-20.18,47.9,RSA
168,169,165.0,Dean Burmester,49,1.01,49.36,-38.93,30.68,RSA
169,170,167.0,Cameron Smith,49,1.0,49.07,-41.83,27.0,AUS
170,171,160.0,Brad Kennedy,49,1.0,49.05,-31.5,34.6,AUS
171,172,168.0,Lucas Bjerregaard,52,0.99,51.62,-36.49,19.54,DEN
172,173,170.0,Scott Brown,52,0.99,51.43,-36.57,38.09,USA
173,174,172.0,HaoTong Li,52,0.98,51.17,-36.69,37.44,CHN
174,175,173.0,Ollie Schniederjans,40,0.98,39.2,-13.23,32.49,USA
175,176,218.0,Marc Warren,52,0.97,50.35,-72.83,22.32,SCO
176,177,176.0,Sung Kang,52,0.97,50.25,-24.11,42.37,KOR
177,178,178.0,Ricky Barnes,52,0.97,50.21,-21.34,41.94,USA
178,179,174.0,David Howell,52,0.96,50.13,-51.68,19.76,ENG
179,180,175.0,Jonas Blixt,52,0.96,50.04,-45.9,49.08,SWE
180,181,177.0,Richie Ramsay,46,0.96,44.09,-49.35,27.09,SCO
181,182,181.0,C.T. Pan,40,0.95,38.17,-12.24,25.65,TPE
182,183,182.0,Zecheng Dou,40,0.95,38.12,-8.84,30.72,CHN
183,184,180.0,Lee Slattery,52,0.95,49.54,-39.29,22.75,ENG
184,185,193.0,Romain Langasque,40,0.95,37.96,-3.31,39.94,FRA
185,186,183.0,Chad Campbell,52,0.94,49.09,-30.26,33.06,USA
186,187,184.0,Matthew Southgate,40,0.94,37.75,-3.67,37.85,ENG
187,188,186.0,Jorge Campillo,52,0.93,48.43,-19.55,44.15,ESP
188,189,185.0,Miguel Angel Jiménez,43,0.92,39.73,-56.0,13.96,ESP
189,190,188.0,Harold Varner III,52,0.92,47.89,-21.16,38.47,USA
190,191,189.0,Thomas Aiken,52,0.91,47.58,-38.36,29.49,RSA
191,192,187.0,Steven Bowditch,52,0.91,47.48,-70.41,10.85,AUS
192,193,191.0,Adam Hadwin,52,0.91,47.43,-36.65,42.22,CAN
193,194,192.0,Andrew Loupe,51,0.91,46.42,-25.13,36.95,USA
194,195,194.0,Bernard Ritthammer,49,0.91,44.55,-13.57,41.45,GER
195,196,190.0,Willy Wilcox,44,0.91,39.99,-34.72,21.1,USA
196,197,200.0,Romain Wattel,52,0.91,47.17,-39.68,38.21,FRA
197,198,221.0,Jung-gon Hwang,50,0.9,45.2,-29.58,16.31,KOR
198,199,195.0,Alexander Knappe,40,0.9,36.1,-3.38,37.49,GER
199,200,231.0,Alexander Björk,40,0.9,36.06,-6.33,31.8,SWE
200,200,201.0,Robert Rock,42,0.9,37.86,-22.22,32.78,ENG
201,202,197.0,Boo Weekley,52,0.88,45.94,-42.54,30.55,USA
202,203,196.0,Paul Peterson,49,0.88,43.02,-20.5,33.48,USA
203,204,198.0,Prayad Marksaeng,52,0.87,45.29,-50.3,14.92,THA
204,205,199.0,Hudson Swafford,52,0.87,45.17,-26.99,37.62,USA
205,206,204.0,Chan Shih-chang,44,0.87,38.11,-14.5,33.24,TPE
206,207,201.0,Spencer Levin,52,0.87,45.0,-21.87,35.13,USA
207,208,203.0,Clément Sordet,40,0.86,34.24,-14.52,17.97,FRA
208,209,205.0,Toshinori Muto,52,0.84,43.59,-34.85,20.7,JPN
209,210,209.0,Robert Garrigus,49,0.84,41.03,-14.21,37.39,USA
210,211,206.0,Jun-won Park,40,0.83,33.07,-9.15,32.41,KOR
211,212,207.0,Thanyakorn Khrongpha,52,0.82,42.82,-28.85,29.49,THA
212,213,210.0,Martin Flores,52,0.82,42.66,-18.99,39.41,USA
213,214,208.0,Park Sang-eon,49,0.82,40.18,-26.15,31.34,KOR
214,215,211.0,Jinho Choi,40,0.82,32.68,-9.15,29.87,KOR
215,216,214.0,David Lipsky,52,0.82,42.41,-35.61,31.81,USA
216,217,212.0,Kyoung-Hoon Lee,52,0.81,42.32,-31.52,14.38,KOR
217,218,216.0,Richy Werenski,45,0.81,36.36,-5.39,39.13,USA
218,219,217.0,Michael Thompson,52,0.8,41.84,-19.96,31.47,USA
219,220,213.0,Chris Stroud,52,0.8,41.72,-40.83,18.21,USA
220,221,215.0,Maximilian Kieffer,52,0.8,41.68,-30.42,25.28,GER
221,222,322.0,Joakim Lagergren,49,0.8,39.06,-18.99,29.35,SWE
222,223,220.0,Benjamin Hebert,52,0.79,41.24,-42.36,24.95,FRA
223,224,219.0,Tomohiro Kondo,48,0.78,37.66,-41.41,23.12,JPN
224,225,235.0,Satoshi Kodaira,47,0.78,36.7,-37.39,10.27,JPN
225,226,229.0,Peter Hanson,40,0.78,31.22,-16.16,24.15,SWE
226,227,222.0,Eddie Pepperell,46,0.78,35.74,-49.1,12.13,ENG
227,228,265.0,Phachara Khongwatmai,47,0.77,36.35,-13.19,20.07,THA
228,229,223.0,David Toms,40,0.77,30.65,-26.05,16.15,USA
229,230,226.0,Ryan Brehm,40,0.76,30.34,-3.0,29.71,USA
230,231,224.0,Hiroshi Iwata,52,0.76,39.39,-59.67,27.25,JPN
231,232,248.0,Mikko Ilonen,49,0.75,36.87,-46.28,34.5,FIN
232,233,227.0,Raphael Jacquelin,52,0.75,38.86,-27.82,22.06,FRA
233,234,268.0,Gaganjeet Bhullar,40,0.75,29.83,-6.06,25.73,IND
234,235,228.0,Morgan Hoffmann,52,0.75,38.77,-50.13,18.76,USA
235,236,240.0,Callum Shinkwin,42,0.74,31.25,-14.84,23.0,ENG
236,237,238.0,Peter Uihlein,47,0.74,34.87,-33.74,18.73,USA
237,238,233.0,Wen-Tang Lin,40,0.74,29.65,-12.79,18.66,TPE
238,239,236.0,Haydn Porteous,52,0.74,38.38,-24.81,38.32,RSA
239,240,234.0,John Huh,52,0.74,38.3,-29.56,36.82,USA
240,241,232.0,Shaun Norris,52,0.73,38.22,-18.63,26.95,RSA
241,242,259.0,Matt Wallace,40,0.73,29.36,-4.39,31.43,ENG
242,243,225.0,Zac Blair,52,0.73,38.16,-41.79,29.39,USA
243,244,237.0,Lucas Glover,52,0.73,38.14,-18.93,31.0,USA
244,245,247.0,Nicholas Lindheim,43,0.73,31.36,-13.67,23.75,USA
245,246,230.0,Nathan Holman,48,0.73,35.0,-24.91,16.51,AUS
246,247,239.0,Greg Chalmers,51,0.73,37.1,-24.04,32.24,AUS
247,248,242.0,Brett Stegmaier,52,0.73,37.71,-17.96,24.1,USA
248,249,241.0,Blayne Barber,52,0.72,37.66,-24.47,38.27,USA
249,250,243.0,Katsumasa Miyamoto,51,0.72,36.7,-32.12,21.74,JPN
250,251,244.0,Martin Piller,49,0.72,35.21,-25.5,21.39,USA
251,252,250.0,Michael Lorenzo-Vera,47,0.72,33.65,-22.8,23.93,FRA
252,253,245.0,Dan McCarthy,40,0.72,28.61,-3.01,28.8,USA
253,254,246.0,Danny Chia,52,0.71,36.8,-22.36,22.81,MAS
254,255,312.0,Masahiro Kawamura,52,0.7,36.45,-16.46,28.91,JPN
255,256,249.0,Damien Perrier,40,0.7,28.04,-3.37,26.81,FRA
256,257,251.0,Darren Fichardt,52,0.69,35.98,-25.38,26.91,RSA
257,258,257.0,Koumei Oda,52,0.69,35.95,-50.86,11.68,JPN
258,259,252.0,Geoff Ogilvy,42,0.69,29.03,-41.75,15.7,AUS
259,260,256.0,Ken Duke,49,0.69,33.61,-16.45,29.98,USA
260,261,253.0,Davis Love III,40,0.68,27.37,-25.95,7.02,USA
261,262,255.0,Tyrone Van Aswegen,52,0.68,35.55,-17.31,25.37,RSA
262,263,254.0,Richard Green,47,0.68,31.99,-33.27,12.67,AUS
263,264,281.0,Graeme Storm,52,0.68,35.33,-27.84,16.33,ENG
264,265,260.0,Gavin Kyle Green,40,0.67,26.9,-7.3,26.96,MAS
265,266,263.0,Greg Owen,51,0.67,34.18,-31.19,22.32,ENG
266,267,258.0,Peter Malnati,52,0.67,34.78,-27.92,15.54,USA
267,268,261.0,Felipe Aguilar,50,0.67,33.3,-24.23,29.6,CHI
268,269,295.0,Paul Dunne,40,0.66,26.54,-6.68,25.16,IRL
269,270,266.0,Andres Gonzales,52,0.66,34.42,-20.39,29.39,USA
270,271,262.0,Stewart Cink,45,0.66,29.69,-30.23,14.92,USA
271,272,264.0,Steve Marino,47,0.66,30.96,-17.77,24.66,USA
272,273,267.0,Derek Fathauer,52,0.66,34.15,-31.01,26.7,USA
273,274,269.0,Rhein Gibson,52,0.66,34.13,-17.37,23.07,AUS
274,275,271.0,Adrian Otaegui,52,0.65,34.0,-9.7,32.11,ESP
275,276,270.0,Robert Karlsson,47,0.65,30.63,-32.59,19.81,SWE
276,277,279.0,Bud Cauley,40,0.65,25.97,-14.44,28.7,USA
277,278,278.0,Seamus Power,46,0.65,29.8,-5.5,28.93,IRL
278,279,272.0,WC Liang,42,0.65,27.16,-28.92,15.99,CHN
279,280,275.0,Prom Meesawat,52,0.65,33.6,-37.11,17.68,THA
280,281,273.0,Shawn Stefani,52,0.64,33.49,-42.73,20.42,USA
281,282,441.0,Heung-Chol Joo,40,0.64,25.75,-5.26,21.84,KOR
282,283,297.0,Scott Vincent,40,0.64,25.72,-4.12,25.64,ZIM
283,284,274.0,SSP Chawrasia,51,0.64,32.78,-31.28,25.25,IND
284,285,277.0,Jason Gore,52,0.64,33.38,-35.01,16.32,USA
285,286,285.0,Hunter Mahan,47,0.64,30.12,-81.08,4.91,USA
286,287,283.0,Whee Kim,52,0.64,33.28,-17.25,24.52,KOR
287,288,282.0,Gary Boyd,40,0.64,25.57,-15.67,12.08,ENG
288,289,284.0,Eduardo De La Riva,48,0.64,30.58,-20.06,15.95,ESP
289,290,280.0,Nino Bertasio,41,0.63,25.86,-6.37,20.84,ITA
290,291,287.0,Steve Wheatcroft,52,0.63,32.79,-20.92,25.43,USA
291,292,276.0,Sebastien Gros,47,0.63,29.62,-21.38,9.21,FRA
292,293,289.0,Dominic Bozzelli,40,0.63,25.16,-4.13,25.88,USA
293,294,290.0,Lu Wei-chih,40,0.63,25.13,-4.66,23.06,TPE
294,295,288.0,Ernie Els,52,0.63,32.66,-43.72,25.83,RSA
295,296,303.0,Hyung-Sung Kim,52,0.62,32.35,-36.29,13.45,KOR
296,297,286.0,Chris Paisley,50,0.62,31.11,-9.9,25.05,ENG
297,298,313.0,Jaco Ahlers,46,0.62,28.59,-23.7,21.21,RSA
298,298,292.0,Scott Stallings,49,0.62,30.45,-28.03,22.2,USA
299,300,292.0,Joel Stalter,40,0.62,24.8,-2.52,24.12,FRA
300,301,291.0,Espen Kofstad,40,0.62,24.74,-2.71,26.29,NOR
301,302,294.0,Trey Mullinax,43,0.61,26.42,-6.58,24.55,USA
302,303,298.0,Johan Carlsson,52,0.61,31.55,-15.92,30.83,SWE
303,304,300.0,Pelle Edberg,52,0.6,31.41,-25.7,13.55,SWE
304,305,301.0,Chad Collins,50,0.6,30.07,-17.07,25.16,USA
305,306,296.0,Jeff Winther,44,0.6,26.31,-12.45,18.06,DEN
306,307,298.0,Duncan Stewart,44,0.6,26.27,-2.74,27.02,SCO
307,308,306.0,J.T. Poston,40,0.59,23.78,-0.62,24.4,USA
308,309,310.0,Thomas Detry,40,0.59,23.66,-0.42,24.09,BEL
309,310,302.0,Jacques Blaauw,50,0.59,29.45,-20.61,24.43,RSA
310,311,305.0,George McNeill,52,0.59,30.47,-45.42,10.59,USA
311,312,311.0,Kyle Stanley,52,0.59,30.45,-16.26,24.24,USA
312,313,333.0,Gunn Charoenkul,40,0.58,23.34,-6.23,21.41,THA
313,314,309.0,Seung-Yul Noh,52,0.58,30.23,-37.63,21.64,KOR
314,315,304.0,Brett Rumford,41,0.58,23.73,-19.23,16.36,AUS
315,316,408.0,Renato Paratore,52,0.58,29.94,-9.39,27.02,ITA
316,317,307.0,Nick Watney,40,0.57,22.97,-44.3,,USA
317,318,316.0,Jason Scrivener,52,0.57,29.84,-17.12,21.03,AUS
318,319,308.0,Adilson da Silva,51,0.57,29.22,-20.78,21.8,BRA
319,320,318.0,Ippei Koike,41,0.57,23.41,-7.86,17.47,JPN
320,321,327.0,Brad Fritsch,44,0.57,25.05,-15.48,21.0,CAN
321,322,321.0,Ockert Strydom,40,0.57,22.74,-6.45,19.01,RSA
322,323,317.0,Tom Hoge,52,0.57,29.48,-21.86,15.81,USA
323,324,319.0,Roope Kakko,40,0.56,22.58,-17.61,8.72,FIN
324,325,315.0,Y.E. Yang,44,0.56,24.74,-18.85,10.59,KOR
325,326,324.0,Matteo Manassero,50,0.56,28.06,-10.83,27.8,ITA
326,327,323.0,Sam Saunders,52,0.56,29.15,-24.01,16.74,USA
327,328,325.0,Atomu Shigenaga,40,0.56,22.35,-9.25,17.11,JPN
328,329,548.0,Poom Saksansin,51,0.56,28.49,-6.37,26.61,THA
329,330,330.0,Brendan Jones,46,0.56,25.65,-13.53,18.16,AUS
330,331,328.0,Luke List,52,0.56,28.95,-10.13,31.02,USA
331,332,320.0,Pat Perez,40,0.56,22.24,-35.36,1.59,USA
332,333,329.0,Ryutaro Nagano,49,0.55,27.17,-17.25,15.92,JPN
333,334,332.0,Tadahiro Takayama,48,0.55,26.55,-17.19,18.05,JPN
334,335,336.0,Zander Lombard,52,0.55,28.44,-10.24,26.89,RSA
335,336,338.0,Mackenzie Hughes,40,0.55,21.85,-1.55,20.39,CAN
336,337,334.0,Nick Cullen,40,0.55,21.85,-17.0,13.5,AUS
337,338,326.0,Robert Dinwiddie,47,0.54,25.59,-12.27,16.09,ENG
338,339,337.0,Brian Campbell,40,0.54,21.77,-3.98,20.78,USA
339,340,331.0,Sebastian Soderberg,42,0.54,22.73,-11.27,17.4,SWE
340,341,386.0,Jose-Filipe Lima,40,0.54,21.56,-3.6,20.64,POR
341,342,340.0,James Heath,40,0.54,21.5,-7.68,16.8,ENG
342,343,341.0,Austin Cook,40,0.54,21.5,-11.16,14.31,USA
343,344,335.0,Trevor Fisher Jr,51,0.53,27.2,-26.5,17.9,RSA
