,Putting_Rating_RANK THIS WEEK,Putting_Rating_RANK LAST WEEK,Putting_Rating_PLAYER NAME,Putting_Rating_EVENTS,Putting_Rating_RATING
106,T100,T100,Chesson Hadley,12,7.9
107,T100,T100,Padraig Harrington,9,7.9
108,T100,T100,David Hearn,16,7.9
109,T100,T100,Tim Herron,6,7.9
110,T100,T100,Matt Jones,11,7.9
111,T100,T100,Sung Kang,13,7.9
112,T100,T100,Patton Kizzire,17,7.9
113,T100,T100,Matt Kuchar,19,7.9
114,T100,T100,Lucas Lee,5,7.9
115,T100,T100,Jarrod Lyle,2,7.9
116,T100,T100,Steve Marino,9,7.9
117,T100,T100,Michio Matsumura,1,7.9
118,T100,T100,Graeme McDowell,7,7.9
119,T100,T100,Seung-Yul Noh,13,7.9
120,T100,T100,Sean O'Hair,18,7.9
121,T100,T100,Vijay Singh,14,7.9
122,T100,T100,Darron Stiles,3,7.9
123,T100,T100,David Toms,11,7.9
124,T100,T100,Cameron Tringale,14,7.9
125,T100,T100,Marc Turnesa,2,7.9
126,T100,T100,Steve Wheatcroft,14,7.9
127,T100,T100,Charlie Wi,1,7.9
128,T129,T129,Abraham Ancer,5,7.8
129,T129,T129,Daniel Berger,17,7.8
130,T129,T129,Shane Bertsch,4,7.8
131,T129,T129,Luke Donald,13,7.8
132,T129,T129,Steve Flesch,3,7.8
133,T129,T129,Rickie Fowler,15,7.8
134,T129,T129,Brice Garnett,3,7.8
135,T129,T129,Branden Grace,9,7.8
136,T129,T129,Mark Hensby,1,7.8
137,T129,T129,Morgan Hoffmann,9,7.8
138,T129,T129,Mark Hubbard,18,7.8
139,T129,T129,Thongchai Jaidee,2,7.8
140,T129,T129,Michael Kim,19,7.8
141,T129,T129,Scott Langley,9,7.8
142,T129,T129,Spencer Levin,16,7.8
143,T129,T129,Frank Lickliter II,1,7.8
144,T129,T129,David Lingmerth,14,7.8
145,T129,T129,Shane Lowry,8,7.8
146,T129,T129,Joost Luiten,1,7.8
147,T129,T129,William McGirt,20,7.8
148,T129,T129,Rory McIlroy,11,7.8
149,T129,T129,George McNeill,4,7.8
150,T129,T129,Kevin Na,16,7.8
151,T129,T129,Ryan Palmer,19,7.8
152,T129,T129,Ian Poulter,6,7.8
153,T129,T129,Dicky Pride,7,7.8
154,T129,T129,Chez Reavie,16,7.8
155,T129,T129,John Rollins,2,7.8
156,T129,T129,Ollie Schniederjans,4,7.8
157,T129,T129,Henrik Stenson,6,7.8
158,T129,T129,Brian Stuard,13,7.8
159,T129,T129,Vaughn Taylor,12,7.8
160,T129,T129,Nick Taylor,12,7.8
161,T129,T129,Justin Thomas,16,7.8
162,T129,T129,Tyrone Van Aswegen,18,7.8
163,T129,T129,Camilo Villegas,12,7.8
164,T165,T165,Tyler Aldridge,12,7.7
165,T165,T165,Blayne Barber,14,7.7
166,T165,T165,Joey Garber,1,7.7
167,T165,T165,Andres Gonzales,10,7.7
168,T165,T165,Tyrrell Hatton,2,7.7
169,T165,T165,Russell Henley,13,7.7
170,T165,T165,Charley Hoffman,16,7.7
171,T165,T165,John Huh,15,7.7
172,T165,T165,Whee Kim,9,7.7
173,T165,T165,Colt Knost,15,7.7
174,T165,T165,Danny Lee,15,7.7
175,T165,T165,Marc Leishman,15,7.7
176,T165,T165,Will MacKenzie,12,7.7
177,T165,T165,Ben Martin,16,7.7
178,T165,T165,John Merrick,4,7.7
179,T165,T165,Francesco Molinari,13,7.7
180,T165,T165,Rob Oppenheim,10,7.7
181,T165,T165,Jeff Overton,9,7.7
182,T165,T165,D.A. Points,6,7.7
183,T165,T165,Justin Rose,12,7.7
184,T165,T165,Sam Saunders,7,7.7
185,T165,T165,Webb Simpson,13,7.7
186,T165,T165,Young-han Song,2,7.7
187,T165,T165,Kyle Stanley,17,7.7
188,T165,T165,Andy Sullivan,5,7.7
189,T165,T165,Dawie van der Walt,9,7.7
190,T165,T165,Johnson Wagner,15,7.7
191,T165,T165,Chris Wood,2,7.7
192,T165,T165,Bobby Wyatt,2,7.7
193,T165,T165,Greg Yates,1,7.7
194,T195,T195,Matt Atkins,1,7.6
195,T195,T195,Arjun Atwal,2,7.6
196,T195,T195,Grégory Bourdy,1,7.6
197,T195,T195,Keegan Bradley,11,7.6
198,T195,T195,Ángel Cabrera,8,7.6
199,T195,T195,Chad Campbell,16,7.6
200,T195,T195,Paul Casey,13,7.6
201,T195,T195,Kevin Chappell,17,7.6
202,T195,T195,Brendon de Jonge,8,7.6
203,T195,T195,Tony Finau,16,7.6
204,T195,T195,Robert Garrigus,13,7.6
205,T195,T195,James Hahn,13,7.6
206,T195,T195,Adam Hart,1,7.6
207,T195,T195,Nathan Holman,2,7.6
208,T195,T195,Billy Horschel,14,7.6
209,T195,T195,Charles Howell III,19,7.6
210,T195,T195,Søren Kjeldsen,6,7.6
211,T195,T195,D.H. Lee,6,7.6
212,T195,T195,Luke List,11,7.6
213,T195,T195,Nick Mason,1,7.6
214,T195,T195,Henrik Norlander,11,7.6
215,T195,T195,Geoff Ogilvy,8,7.6
216,T195,T195,Louis Oosthuizen,9,7.6
217,T195,T195,Michael Putnam,1,7.6
218,T195,T195,Kyle Reifers,21,7.6
219,T195,T195,Charl Schwartzel,14,7.6
220,T195,T195,John Senden,15,7.6
221,T195,T195,Brett Stegmaier,14,7.6
222,T195,T195,Kevin Streelman,12,7.6
223,T195,T195,Michael Thompson,9,7.6
224,T195,T195,Bernd Wiesberger,3,7.6
225,T226,T226,Joe Affrunti,1,7.5
226,T226,T226,Eric Axley,1,7.5
227,T226,T226,Bronson Burgoon,11,7.5
228,T226,T226,Roberto Castro,21,7.5
229,T226,T226,Bill Haas,15,7.5
230,T226,T226,Jason Kokrak,15,7.5
231,T226,T226,Martin Laird,15,7.5
232,T226,T226,Hunter Mahan,6,7.5
233,T226,T226,Yusaku Miyazato,2,7.5
234,T226,T226,Rod Pampling,7,7.5
235,T226,T226,Scott Piercy,15,7.5
236,T226,T226,Adam Scott,14,7.5
237,T226,T226,Hideto Tanihara,2,7.5
238,T226,T226,D.J. Trahan,2,7.5
239,T226,T226,Bo Van Pelt,1,7.5
240,T226,T226,Jhonattan Vegas,19,7.5
241,T226,T226,Bubba Watson,12,7.5
242,T226,T226,Boo Weekley,13,7.5
243,T244,T244,Robert Allenby,1,7.4
244,T244,T244,Brian Davis,1,7.4
245,T244,T244,Jim Furyk,10,7.4
246,T244,T244,Sergio Garcia,6,7.4
247,T244,T244,Emiliano Grillo,17,7.4
248,T244,T244,Jim Herman,14,7.4
249,T244,T244,Andrew Johnston,2,7.4
250,T244,T244,Jerry Kelly,12,7.4
251,T244,T244,Russell Knox,15,7.4
252,T244,T244,Hudson Swafford,20,7.4
253,T244,T244,Gary Woodland,18,7.4
254,T255,T255,Thomas Aiken,9,7.3
255,T255,T255,Miguel Angel Carballo,5,7.3
256,T255,T255,Ben Curtis,1,7.3
257,T255,T255,Graham DeLaet,12,7.3
258,T255,T255,Jason Dufner,20,7.3
259,T255,T255,Martin Flores,2,7.3
260,T255,T255,Lucas Glover,15,7.3
261,T255,T255,Scott Hend,2,7.3
262,T255,T255,Billy Mayfair,2,7.3
263,T255,T255,Cameron Percy,7,7.3
264,T255,T255,Scott Pinckney,12,7.3
265,T255,T255,Patrick Rodgers,13,7.3
266,T255,T255,Shawn Stefani,14,7.3
267,T255,T255,Harold Varner III,16,7.3
268,T255,T255,Nick Watney,2,7.3
269,T255,T255,Mark Wilson,10,7.3
270,T271,T271,Bradley Dredge,1,7.2
271,T271,T271,Ross Fisher,2,7.2
272,T271,T271,Rhein Gibson,8,7.2
273,T271,T271,Davis Love III,7,7.2
274,T271,T271,Shaun Micheel,1,7.2
275,T271,T271,Alex Noren,1,7.2
276,T271,T271,Brendan Steele,16,7.2
277,T271,T271,Robert Streb,14,7.2
278,T279,T279,George Coetzee,5,7.1
279,T279,T279,Greg Owen,9,7.1
280,T279,T279,Garrett Rank,1,7.1
281,T279,T279,Ryan Ruffels,4,7.1
282,T283,T283,Michael Bradley,3,7.0
283,T283,T283,Derek Ernst,7,7.0
284,T283,T283,Brandon Hagy,2,7.0
285,T283,T283,Troy Matteson,1,7.0
286,T283,T283,Thomas Pieters,2,7.0
287,T283,T283,Alex Prugh,4,7.0
288,T283,T283,Rory Sabbatini,5,7.0
289,T283,T283,Ben Taylor,1,7.0
290,T283,T283,Omar Uresti,1,7.0
291,T292,T292,Austin Connelly,1,6.9
292,T292,T292,Victor Dubuisson,1,6.9
293,T292,T292,Lee Westwood,1,6.9
294,T295,T295,Stewart Cink,10,6.8
295,T295,T295,Tommy Gainey,1,6.8
296,T295,T295,J.J. Henry,10,6.8
297,T295,T295,Justin Hicks,5,6.8
298,T295,T295,Tim Petrovic,1,6.8
299,T300,T300,Wes Homan,1,6.7
300,T300,T300,Yosuke Tsukada,1,6.7
301,T302,T302,Rich Beem,1,6.6
302,T302,T302,Corey Conners,1,6.6
303,T302,T302,Pat Perez,1,6.6
304,305,305,Curtis Reed,1,6.3
305,306,306,Kent Jones,1,6.1
306,307,307,Kristoffer Broberg,1,5.8
