,Last_5_Events_-_Short_Game_RANK THIS WEEK,Last_5_Events_-_Short_Game_RANK LAST WEEK,Last_5_Events_-_Short_Game_PLAYER NAME,Last_5_Events_-_Short_Game_EVENTS,Last_5_Events_-_Short_Game_RATING
41,T35,T35,Michael Thompson,2,7.3
42,T43,T43,Stuart Appleby,3,7.2
43,T43,T43,Mark Hubbard,1,7.2
44,T43,T43,Alex Noren,1,7.2
45,T43,T43,Louis Oosthuizen,3,7.2
46,T43,T43,Charl Schwartzel,4,7.2
47,T43,T43,Kyle Stanley,3,7.2
48,T43,T43,Shawn Stefani,3,7.2
49,T43,T43,Robert Streb,3,7.2
50,T43,T43,Tim Wilkinson,1,7.2
51,T52,T52,Tyler Aldridge,2,7.1
52,T52,T52,Matthew Fitzpatrick,1,7.1
53,T52,T52,Jim Herman,3,7.1
54,T52,T52,Ryan Moore,4,7.1
55,T52,T52,Rod Pampling,3,7.1
56,T52,T52,Brian Stuard,4,7.1
57,T52,T52,Omar Uresti,1,7.1
58,T59,T59,Jon Curran,4,7.0
59,T59,T59,Jason Day,3,7.0
60,T59,T59,Marcus Fraser,2,7.0
61,T59,T59,Adam Hadwin,4,7.0
62,T59,T59,Trevor Immelman,1,7.0
63,T59,T59,Kelly Kraft,3,7.0
64,T59,T59,Cameron Percy,3,7.0
65,T59,T59,Scott Pinckney,3,7.0
66,T59,T59,Ian Poulter,3,7.0
67,T59,T59,Steve Stricker,4,7.0
68,T59,T59,Boo Weekley,3,7.0
69,T70,T70,Miguel Angel Carballo,3,6.9
70,T70,T70,Ben Crane,2,6.9
71,T70,T70,Harris English,4,6.9
72,T70,T70,Billy Hurley III,4,6.9
73,T70,T70,Martin Kaymer,2,6.9
74,T70,T70,Whee Kim,2,6.9
75,T70,T70,Martin Laird,4,6.9
76,T70,T70,Justin Leonard,1,6.9
77,T70,T70,Henrik Norlander,3,6.9
78,T70,T70,Jon Rahm,3,6.9
79,T70,T70,Justin Rose,3,6.9
80,T70,T70,Johnson Wagner,4,6.9
81,T82,T82,Eric Axley,1,6.8
82,T82,T82,Zac Blair,2,6.8
83,T82,T82,Roberto Castro,3,6.8
84,T82,T82,Emiliano Grillo,4,6.8
85,T82,T82,Billy Horschel,1,6.8
86,T82,T82,Yuta Ikeda,1,6.8
87,T82,T82,Hiroshi Iwata,3,6.8
88,T82,T82,Spencer Levin,2,6.8
89,T82,T82,Ted Purdy,1,6.8
90,T82,T82,Kevin Streelman,3,6.8
91,T92,T92,Aaron Baddeley,4,6.7
92,T92,T92,Chesson Hadley,3,6.7
93,T92,T92,Brian Harman,2,6.7
94,T92,T92,Russell Knox,5,6.7
95,T92,T92,Peter Malnati,3,6.7
96,T92,T92,Francesco Molinari,3,6.7
97,T92,T92,Dicky Pride,3,6.7
98,T92,T92,Tyrone Van Aswegen,3,6.7
99,T100,T100,Blayne Barber,4,6.6
100,T100,T100,Keegan Bradley,5,6.6
101,T100,T100,Brendon de Jonge,2,6.6
102,T100,T100,Bryson DeChambeau,2,6.6
103,T100,T100,Russell Henley,4,6.6
104,T100,T100,Si Woo Kim,3,6.6
105,T100,T100,Chris Kirk,3,6.6
106,T100,T100,Scott Langley,3,6.6
107,T100,T100,Lucas Lee,2,6.6
108,T100,T100,William McGirt,2,6.6
109,T100,T100,John Senden,3,6.6
110,T111,T111,Shane Bertsch,3,6.5
111,T111,T111,Justin Hicks,2,6.5
112,T111,T111,Mikko Ilonen,1,6.5
113,T111,T111,Ryo Ishikawa,1,6.5
114,T111,T111,Joost Luiten,1,6.5
115,T111,T111,Michio Matsumura,1,6.5
116,T111,T111,Rory McIlroy,4,6.5
117,T111,T111,Phil Mickelson,4,6.5
118,T111,T111,Bryce Molder,2,6.5
119,T111,T111,Geoff Ogilvy,2,6.5
120,T111,T111,John Peterson,1,6.5
121,T111,T111,Adam Scott,5,6.5
122,T111,T111,Hudson Swafford,5,6.5
123,T111,T111,David Toms,2,6.5
124,T111,T111,D.J. Trahan,1,6.5
125,T111,T111,Cameron Tringale,2,6.5
126,T111,T111,Willy Wilcox,1,6.5
127,T128,T128,Jonathan Byrd,3,6.4
128,T128,T128,George Coetzee,4,6.4
129,T128,T128,Jim Furyk,3,6.4
130,T128,T128,Robert Garrigus,3,6.4
131,T128,T128,Zach Johnson,4,6.4
132,T128,T128,Kyle Reifers,3,6.4
133,T128,T128,Jhonattan Vegas,3,6.4
134,T128,T128,Bernd Wiesberger,1,6.4
135,T136,T136,Abraham Ancer,2,6.3
136,T136,T136,Daniel Berger,4,6.3
137,T136,T136,Rafa Cabrera Bello,2,6.3
138,T136,T136,Paul Casey,4,6.3
139,T136,T136,Paul Dunne,1,6.3
140,T136,T136,Fred Funk,1,6.3
141,T136,T136,Andres Gonzales,3,6.3
142,T136,T136,James Hahn,3,6.3
143,T136,T136,Padraig Harrington,2,6.3
144,T136,T136,Patton Kizzire,2,6.3
145,T136,T136,Scott Piercy,3,6.3
146,T136,T136,Brett Stegmaier,3,6.3
147,T136,T136,Hideto Tanihara,2,6.3
148,T136,T136,Dawie van der Walt,2,6.3
149,T136,T136,Greg Yates,1,6.3
150,T151,T151,Fabián Gómez,3,6.2
151,T151,T151,Bill Haas,3,6.2
152,T151,T151,Ryan Palmer,5,6.2
153,T151,T151,Darron Stiles,1,6.2
154,T151,T151,Mark Wilson,2,6.2
155,T156,T156,Bud Cauley,3,6.1
156,T156,T156,Bradley Dredge,1,6.1
157,T156,T156,Jason Dufner,4,6.1
158,T156,T156,Scott Hend,2,6.1
159,T156,T156,Will MacKenzie,2,6.1
160,T156,T156,Andy Sullivan,1,6.1
161,T162,T162,Ryan Armour,1,6.0
162,T162,T162,Rich Beem,1,6.0
163,T162,T162,Erik Compton,1,6.0
164,T162,T162,Ernie Els,3,6.0
165,T162,T162,David Hearn,3,6.0
166,T162,T162,J.B. Holmes,4,6.0
167,T162,T162,Brooks Koepka,4,6.0
168,T162,T162,Alex Prugh,3,6.0
169,T162,T162,Sam Saunders,2,6.0
170,T162,T162,Ollie Schniederjans,2,6.0
171,T172,T172,Jonas Blixt,2,5.9
172,T172,T172,Wesley Bryan,3,5.9
173,T172,T172,Tom Gillis,2,5.9
174,T172,T172,Tim Herron,1,5.9
175,T172,T172,Michael Kim,3,5.9
176,T172,T172,Colt Knost,1,5.9
177,T172,T172,Ben Martin,3,5.9
178,T172,T172,John Merrick,3,5.9
179,T172,T172,Vijay Singh,3,5.9
180,T172,T172,Jordan Spieth,4,5.9
181,T182,T182,Scott Brown,4,5.8
182,T182,T182,Nathan Holman,2,5.8
183,T182,T182,Wes Homan,1,5.8
184,T182,T182,Jamie Lovemark,4,5.8
185,T182,T182,Webb Simpson,4,5.8
186,T182,T182,Vaughn Taylor,3,5.8
187,T188,T188,Chad Campbell,3,5.7
188,T188,T188,Charlie Danielson,2,5.7
189,T188,T188,Graham DeLaet,1,5.7
190,T188,T188,Smylie Kaufman,2,5.7
191,T188,T188,Matt Kuchar,4,5.7
192,T188,T188,Marc Leishman,4,5.7
193,T188,T188,Patrick Rodgers,4,5.7
194,T188,T188,Steve Wheatcroft,2,5.7
195,T188,T188,Bobby Wyatt,2,5.7
196,T197,T197,Tommy Gainey,1,5.6
197,T197,T197,Brandon Hagy,2,5.6
198,T197,T197,Charley Hoffman,3,5.6
199,T197,T197,Dustin Johnson,4,5.6
200,T197,T197,Daisuke Kataoka,1,5.6
201,T197,T197,David Lingmerth,3,5.6
202,T197,T197,Sean O'Hair,4,5.6
203,T197,T197,Cameron Smith,2,5.6
204,T197,T197,Chris Stroud,4,5.6
205,T197,T197,Camilo Villegas,1,5.6
206,T197,T197,Nick Watney,2,5.6
207,T208,T208,Jason Bohn,2,5.5
208,T208,T208,Michael Bradley,2,5.5
209,T208,T208,Ángel Cabrera,1,5.5
210,T208,T208,K.J. Choi,3,5.5
211,T208,T208,Jamie Donaldson,2,5.5
212,T208,T208,Derek Ernst,3,5.5
213,T208,T208,Freddie Jacobson,2,5.5
214,T208,T208,Anirban Lahiri,2,5.5
215,T208,T208,Jarrod Lyle,1,5.5
216,T208,T208,Thomas Pieters,2,5.5
217,T208,T208,Chez Reavie,2,5.5
218,T208,T208,Brendan Steele,4,5.5
219,T220,T220,Kevin Chappell,3,5.4
220,T220,T220,Tony Finau,3,5.4
221,T220,T220,Rhein Gibson,1,5.4
222,T220,T220,Matt Jones,3,5.4
223,T220,T220,Troy Merritt,2,5.4
224,T220,T220,Carlos Ortiz,2,5.4
225,T220,T220,Ryan Ruffels,2,5.4
226,T227,T227,Stewart Cink,3,5.3
227,T227,T227,Mark Hensby,1,5.3
228,T227,T227,Sung Kang,3,5.3
229,T227,T227,Kevin Kisner,5,5.3
230,T227,T227,D.H. Lee,2,5.3
231,T227,T227,Scott Stallings,1,5.3
232,T233,T233,Ben Curtis,1,5.2
233,T233,T233,Jason Kokrak,3,5.2
234,T233,T233,Graeme McDowell,2,5.2
235,T233,T233,John Rollins,2,5.2
236,T233,T233,Bo Van Pelt,1,5.2
237,T233,T233,Bubba Watson,2,5.2
238,T233,T233,Jordan Zunic,1,5.2
239,240,240,Thomas Aiken,1,5.1
240,T241,T241,Byeong Hun An,2,5.0
241,T241,T241,Kiradech Aphibarnrat,2,5.0
242,T241,T241,Sergio Garcia,1,5.0
243,T241,T241,Lucas Glover,4,5.0
244,T241,T241,Charlie Wi,1,5.0
245,T246,T246,Steve Flesch,2,4.9
246,T246,T246,Charles Howell III,4,4.9
247,T246,T246,Søren Kjeldsen,2,4.9
248,T246,T246,Garrett Rank,1,4.9
249,T246,T246,Lee Westwood,1,4.9
250,T251,T251,Arjun Atwal,2,4.8
251,T251,T251,Joey Garber,1,4.8
252,T251,T251,Branden Grace,2,4.8
253,T251,T251,Steve Marino,3,4.8
254,T251,T251,Shaun Micheel,1,4.8
255,T256,T256,Grégory Bourdy,1,4.7
256,T256,T256,Hunter Mahan,1,4.7
257,T256,T256,Danny Willett,1,4.7
258,T259,T259,Corey Conners,1,4.5
259,T259,T259,Jared du Toit,1,4.5
260,T259,T259,Shane Lowry,2,4.5
261,T259,T259,Yusaku Miyazato,2,4.5
262,T259,T259,Daniel Summerhays,2,4.5
263,T264,T264,Bronson Burgoon,2,4.4
264,T264,T264,Trey Mullinax,1,4.4
265,T264,T264,Nick Taylor,1,4.4
266,T264,T264,Jimmy Walker,3,4.4
267,T268,T268,Matt Atkins,1,4.3
268,T268,T268,Andrew Johnston,2,4.3
269,T268,T268,Harold Varner III,2,4.3
270,T271,T271,Kristoffer Broberg,1,4.2
271,T271,T271,Rafael Campos,1,4.2
272,T271,T271,Andrew Landry,2,4.2
273,T271,T271,Rory Sabbatini,1,4.2
274,T275,T275,Robert Allenby,1,4.0
275,T275,T275,Nick Mason,1,4.0
276,277,277,Curtis Reed,1,3.9
277,278,278,Hyung-Sung Kim,1,3.7
278,279,279,Andrew Loupe,1,3.6
279,280,280,Yosuke Tsukada,1,2.3
