,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
199,T154,T154,Jay Williamson,12,,
200,T154,T154,Willie Wood,12,,
201,T154,T154,Fuzzy Zoeller,12,,
202,T203,T203,Craig Barlow,11,,
203,T203,T203,Chip Beck,11,,
204,T203,T203,Daniel Berger,11,10.0,
205,T203,T203,Steven Bowditch,11,1.0,
206,T203,T203,Olin Browne,11,2.0,
207,T203,T203,George Burns,11,,
208,T203,T203,Bob Burns,11,,
209,T203,T203,Tom Byrum,11,,
210,T203,T203,Rafael Campos,11,,
211,T203,T203,Jim Carter,11,,
212,T203,T203,Brandel Chamblee,11,,
213,T203,T203,K.J. Choi,11,5.0,
214,T203,T203,Michael Clark II,11,,
215,T203,T203,John Daly,11,2.0,
216,T203,T203,Bubba Dickerson,11,,
217,T203,T203,Julián Etulain,11,,
218,T203,T203,Brad Fabel,11,,
219,T203,T203,Keith Fergus,11,,
220,T203,T203,Bruce Fleisher,11,,
221,T203,T203,Raymond Floyd,11,,
222,T203,T203,Sergio Garcia,11,5.0,
223,T203,T203,Robert Garrigus,11,5.0,
224,T203,T203,Jason Gore,11,1.0,
225,T203,T203,Adam Hadwin,11,11.0,
226,T203,T203,Todd Hamilton,11,,
227,T203,T203,Brandon Harkins,11,11.0,
228,T203,T203,Brian Harman,11,11.0,
229,T203,T203,J.P. Hayes,11,,
230,T203,T203,J.J. Henry,11,10.0,
231,T203,T203,Beau Hossler,11,11.0,
232,T203,T203,Dustin Johnson,11,7.0,
233,T203,T203,Patton Kizzire,11,11.0,
234,T203,T203,Ian Leggatt,11,,
235,T203,T203,Bruce Lietzke,11,,
236,T203,T203,Jamie Lovemark,11,5.0,
237,T203,T203,John Mahaffey,11,,
238,T203,T203,Steve Marino,11,3.0,
239,T203,T203,Ben Martin,11,11.0,
240,T203,T203,Billy Mayfair,11,,
241,T203,T203,George McNeill,11,6.0,
242,T203,T203,Shaun Micheel,11,3.0,
243,T203,T203,Geoff Ogilvy,11,5.0,
244,T203,T203,David Ogrin,11,,
245,T203,T203,Rod Pampling,11,3.0,
246,T203,T203,Carl Pettersson,11,1.0,
247,T203,T203,Nick Price,11,,
248,T203,T203,Dicky Pride,11,4.0,
249,T203,T203,Tom Purtzer,11,,
250,T203,T203,Clarence Rose,11,,
251,T203,T203,Rory Sabbatini,11,10.0,
252,T203,T203,Sam Saunders,11,4.0,
253,T203,T203,"Wes Short, Jr.",11,,
254,T203,T203,Tim Simpson,11,,
255,T203,T203,Brendan Steele,11,6.0,
256,T203,T203,Steve Stricker,11,4.0,
257,T203,T203,Chris Stroud,11,6.0,
258,T203,T203,Brian Stuard,11,7.0,
259,T203,T203,Jim Thorpe,11,,
260,T203,T203,Brendon Todd,11,1.0,
261,T203,T203,Nick Watney,11,6.0,
262,T203,T203,Boo Weekley,11,,
263,T203,T203,Richard Zokol,11,,
264,T265,T265,Michael Allen,10,,
265,T265,T265,Arjun Atwal,10,3.0,
266,T265,T265,Phil Blackmar,10,,
267,T265,T265,Keegan Bradley,10,10.0,
268,T265,T265,Mark Carnevale,10,,
269,T265,T265,Alex Cejka,10,9.0,
270,T265,T265,Lennie Clements,10,,
271,T265,T265,Chad Collins,10,,
272,T265,T265,Joel Dahmen,10,10.0,
273,T265,T265,Trevor Dodds,10,,
274,T265,T265,Jason Dufner,10,9.0,
275,T265,T265,Ken Duke,10,3.0,
276,T265,T265,Ernie Els,10,3.0,
277,T265,T265,Bob Gilder,10,,
278,T265,T265,Bill Glasson,10,,
279,T265,T265,Fabián Gómez,10,8.0,
280,T265,T265,David Gossett,10,,
281,T265,T265,Jeff Gove,10,1.0,
282,T265,T265,Branden Grace,10,8.0,
283,T265,T265,Hubert Green,10,,
284,T265,T265,Scott Gump,10,,
285,T265,T265,Dudley Hart,10,1.0,
286,T265,T265,Nolan Henke,10,,
287,T265,T265,Russell Henley,10,9.0,
288,T265,T265,Max Homa,10,,
289,T265,T265,Mike Hulbert,10,,
290,T265,T265,Steve Jones,10,,
291,T265,T265,Matt Jones,10,5.0,
292,T265,T265,Smylie Kaufman,10,3.0,
293,T265,T265,Whee Kim,10,6.0,
294,T265,T265,Kenny Knox,10,,
295,T265,T265,Brooks Koepka,10,10.0,
296,T265,T265,Tom Lovelady,10,10.0,
297,T265,T265,Steve Lowery,10,,
298,T265,T265,Mark Lye,10,,
299,T265,T265,Len Mattiace,10,,
300,T265,T265,William McGirt,10,9.0,
301,T265,T265,Troy Merritt,10,10.0,
302,T265,T265,Larry Nelson,10,,
303,T265,T265,Seung-Yul Noh,10,1.0,
304,T265,T265,Greg Norman,10,,
305,T265,T265,Ryan Palmer,10,7.0,
306,T265,T265,Cameron Percy,10,6.0,
307,T265,T265,Craig Perks,10,,
308,T265,T265,Tom Pernice Jr.,10,,
309,T265,T265,Chris Perry,10,,
310,T265,T265,John Peterson,10,9.0,
311,T265,T265,Michael Putnam,10,,
312,T265,T265,Brett Quigley,10,,
313,T265,T265,Jon Rahm,10,10.0,
314,T265,T265,Sam Ryder,10,10.0,
315,T265,T265,Xander Schauffele,10,6.0,
316,T265,T265,Heath Slocum,10,4.0,
317,T265,T265,J.C. Snead,10,,
318,T265,T265,Shawn Stefani,10,9.0,
319,T265,T265,Phil Tataurangi,10,,
320,T265,T265,Nick Taylor,10,8.0,
321,T265,T265,Josh Teater,10,3.0,
322,T265,T265,Doug Tewell,10,,
323,T265,T265,Nicholas Thompson,10,2.0,
324,T265,T265,Howard Twitty,10,,
325,T265,T265,Peter Uihlein,10,10.0,
326,T265,T265,Bobby Wadkins,10,,
327,T265,T265,Lanny Wadkins,10,,
328,T265,T265,Mark Wiebe,10,,
329,T330,T330,John Adams,9,,
330,T330,T330,Steve Allan,9,1.0,
331,T330,T330,Byeong Hun An,9,9.0,
332,T330,T330,Kiradech Aphibarnrat,9,9.0,
333,T330,T330,Tommy Armour III,9,,
334,T330,T330,Sangmoon Bae,9,4.0,
335,T330,T330,Blayne Barber,9,9.0,
336,T330,T330,Andy Bean,9,,
337,T330,T330,Notah Begay III,9,,
338,T330,T330,Jonas Blixt,9,4.0,
339,T330,T330,Guy Boros,9,,
340,T330,T330,Ryan Brehm,9,3.0,
341,T330,T330,Wesley Bryan,9,5.0,
342,T330,T330,Ángel Cabrera,9,1.0,
343,T330,T330,Bud Cauley,9,8.0,
344,T330,T330,Chris Couch,9,,
345,T330,T330,Robert Damron,9,,
346,T330,T330,Bryson DeChambeau,9,9.0,
347,T330,T330,Graham DeLaet,9,3.0,
348,T330,T330,Martin Flores,9,7.0,
349,T330,T330,Robin Freeman,9,,
350,T330,T330,Brad Fritsch,9,,
351,T330,T330,"Jim Gallagher, Jr.",9,,
352,T330,T330,Brice Garnett,9,8.0,
353,T330,T330,Kelly Gibson,9,,
354,T330,T330,Matt Gogel,9,,
355,T330,T330,James Hahn,9,9.0,
356,T330,T330,Gary Hallberg,9,,
357,T330,T330,Padraig Harrington,9,3.0,
358,T330,T330,Morris Hatalsky,9,,
359,T330,T330,Mark Hayes,9,,
360,T330,T330,Brian Henninger,9,,
361,T330,T330,Ryuji Imada,9,,
362,T330,T330,Trevor Immelman,9,1.0,
363,T330,T330,Hale Irwin,9,,
364,T330,T330,Brandt Jobe,9,,
365,T330,T330,Michael Kim,9,4.0,
366,T330,T330,Anirban Lahiri,9,5.0,
367,T330,T330,Spencer Levin,9,2.0,
368,T330,T330,J.L. Lewis,9,,
369,T330,T330,Bob Lohr,9,,
370,T330,T330,Sandy Lyle,9,,
371,T330,T330,Will MacKenzie,9,,
372,T330,T330,Hunter Mahan,9,9.0,
373,T330,T330,Spike McRoy,9,,
374,T330,T330,Colin Montgomerie,9,,
375,T330,T330,Arron Oberholser,9,,
376,T330,T330,Greg Owen,9,,
377,T330,T330,Dennis Paulson,9,,
378,T330,T330,J.T. Poston,9,8.0,
379,T330,T330,Ian Poulter,9,5.0,
380,T330,T330,Kyle Reifers,9,1.0,
381,T330,T330,Patrick Rodgers,9,6.0,
382,T330,T330,John Rollins,9,3.0,
383,T330,T330,Ted Schulz,9,,
384,T330,T330,Adam Scott,9,7.0,
385,T330,T330,Patrick Sheehan,9,,
386,T330,T330,Cameron Smith,9,9.0,
387,T330,T330,J.J. Spaun,9,9.0,
388,T330,T330,Mike Springer,9,,
389,T330,T330,Brett Stegmaier,9,4.0,
390,T330,T330,Ron Streck,9,,
391,T330,T330,Hudson Swafford,9,6.0,
392,T330,T330,Vaughn Taylor,9,9.0,
393,T330,T330,D.J. Trahan,9,4.0,
394,T330,T330,Kevin Tway,9,9.0,
395,T330,T330,Omar Uresti,9,1.0,
396,T330,T330,Stan Utley,9,,
397,T330,T330,Harold Varner III,9,7.0,
398,T330,T330,Tom Watson,9,,
399,T330,T330,Brett Wetterich,9,,
400,T330,T330,Charlie Wi,9,3.0,
401,T330,T330,Willy Wilcox,9,,
402,T330,T330,Dean Wilson,9,,
403,T330,T330,Gary Woodland,9,7.0,
404,T405,T405,Brad Adamonis,8,,
405,T405,T405,Fulton Allem,8,,
406,T405,T405,Ryan Armour,8,7.0,
407,T405,T405,Ian Baker-Finch,8,,
408,T405,T405,Rich Beem,8,1.0,
409,T405,T405,Matt Bettencourt,8,1.0,
410,T405,T405,Michael Bradley,8,2.0,
411,T405,T405,Ken Brown,8,,
412,T405,T405,Scott Brown,8,6.0,
413,T405,T405,Curt Byrum,8,,
414,T405,T405,Rafa Cabrera Bello,8,8.0,
415,T405,T405,Patrick Cantlay,8,7.0,
416,T405,T405,Paul Casey,8,8.0,
417,T405,T405,Kevin Chappell,8,8.0,
418,T405,T405,T.C. Chen,8,,
419,T405,T405,Daniel Chopra,8,2.0,
420,T405,T405,Bobby Clampett,8,,
421,T405,T405,Keith Clearwater,8,,
422,T405,T405,Erik Compton,8,,
423,T405,T405,Austin Cook,8,5.0,
424,T405,T405,Ben Crenshaw,8,,
425,T405,T405,Jon Curran,8,2.0,
426,T405,T405,Mike Donald,8,,
427,T405,T405,James Driscoll,8,1.0,
428,T405,T405,Paul Dunne,8,8.0,
429,T405,T405,Matt Every,8,3.0,
430,T405,T405,Tommy Gainey,8,4.0,
431,T405,T405,Bobby Gates,8,4.0,
432,T405,T405,Andres Gonzales,8,,
433,T405,T405,David Hearn,8,5.0,
434,T405,T405,Morgan Hoffmann,8,2.0,
435,T405,T405,John Huh,8,6.0,
436,T405,T405,Colt Knost,8,2.0,
437,T405,T405,Kelly Kraft,8,6.0,
438,T405,T405,Nate Lashley,8,8.0,
439,T405,T405,Wayne Levi,8,,
440,T405,T405,John Mallinger,8,,
441,T405,T405,Peter Malnati,8,8.0,
442,T405,T405,Dick Mast,8,,
443,T405,T405,Graeme McDowell,8,5.0,
444,T405,T405,Parker McLachlin,8,7.0,
445,T405,T405,Johnny Miller,8,,
446,T405,T405,Keith Mitchell,8,8.0,
447,T405,T405,Jack Nicklaus,8,,
448,T405,T405,Andrew Putnam,8,8.0,
449,T405,T405,Jonathan Randolph,8,5.0,
450,T405,T405,Jack Renner,8,,
451,T405,T405,Tag Ridings,8,,
452,T405,T405,Larry Rinker,8,,
453,T405,T405,Andres Romero,8,6.0,
454,T405,T405,Scott Stallings,8,5.0,
455,T405,T405,Daniel Summerhays,8,4.0,
456,T405,T405,Lance Ten Broeck,8,,
457,T405,T405,Michael Thompson,8,5.0,
458,T405,T405,Lee Trevino,8,,
459,T405,T405,Ted Tryba,8,,
460,T405,T405,Marc Turnesa,8,1.0,
461,T405,T405,Camilo Villegas,8,4.0,
462,T405,T405,Fred Wadsworth,8,,
463,T405,T405,D.A. Weibring,8,,
464,T405,T405,Lee Westwood,8,2.0,
465,T405,T405,Aaron Wise,8,8.0,
466,T467,T467,Steven Alker,7,,
467,T467,T467,Eric Axley,7,3.0,
468,T467,T467,Charlie Beljan,7,2.0,
469,T467,T467,"David Berganio, Jr.",7,1.0,
470,T467,T467,Zac Blair,7,7.0,
471,T467,T467,Billy Ray Brown,7,,
472,T467,T467,Roberto Castro,7,,
473,T467,T467,José Coceres,7,,
474,T467,T467,George Coetzee,7,,
475,T467,T467,Ed Dougherty,7,,
476,T467,T467,Tyler Duncan,7,7.0,
477,T467,T467,Dave Eichelberger,7,,
478,T467,T467,Derek Fathauer,7,5.0,
479,T467,T467,Ross Fisher,7,3.0,
480,T467,T467,David Graham,7,,
481,T467,T467,Cody Gribble,7,5.0,
482,T467,T467,Emiliano Grillo,7,7.0,
483,T467,T467,Chesson Hadley,7,7.0,
484,T467,T467,Lon Hinkle,7,,
485,T467,T467,Gabriel Hjertstedt,7,,
486,T467,T467,Mackenzie Hughes,7,7.0,
487,T467,T467,Billy Hurley III,7,4.0,
488,T467,T467,Joe Inman,7,,
489,T467,T467,John Inman,7,,
490,T467,T467,Ryo Ishikawa,7,,
491,T467,T467,Barry Jaeckel,7,,
492,T467,T467,Sung Kang,7,5.0,
493,T467,T467,Billy Kratzert,7,,
494,T467,T467,Cliff Kresge,7,,
495,T467,T467,Derek Lamely,7,,
496,T467,T467,David Lingmerth,7,7.0,
497,T467,T467,Andrew Loupe,7,1.0,
498,T467,T467,Shane Lowry,7,7.0,
499,T467,T467,John Maginnes,7,,
500,T467,T467,John Merrick,7,6.0,
501,T467,T467,Trey Mullinax,7,6.0,
502,T467,T467,Joaquin Niemann,7,7.0,
503,T467,T467,Tim Norris,7,,
504,T467,T467,Rob Oppenheim,7,7.0,
505,T467,T467,C.T. Pan,7,7.0,
506,T467,T467,"Ted Potter, Jr.",7,5.0,
507,T467,T467,Greg Powers,7,,
508,T467,T467,Sam Randolph,7,,
509,T467,T467,Chi Chi Rodriguez,7,,
510,T467,T467,Bill Sander,7,,
511,T467,T467,Ollie Schniederjans,7,5.0,
512,T467,T467,Charl Schwartzel,7,4.0,
513,T467,T467,Jerry Smith,7,,
514,T467,T467,Kyle Stanley,7,6.0,
515,T467,T467,"Dave Stockton, Jr.",7,,
516,T467,T467,Hideto Tanihara,7,1.0,
517,T467,T467,Greg Twiggs,7,,
518,T467,T467,Steve Wheatcroft,7,7.0,
519,T467,T467,Bernd Wiesberger,7,4.0,
520,T467,T467,Y.E. Yang,7,,
521,T522,T522,Thomas Aiken,6,,
522,T522,T522,Tyler Aldridge,6,,
523,T522,T522,Abraham Ancer,6,6.0,
524,T522,T522,Isao Aoki,6,,
525,T522,T522,Shane Bertsch,6,1.0,
526,T522,T522,Woody Blackburn,6,,
527,T522,T522,Kris Blanks,6,1.0,
528,T522,T522,Joseph Bramlett,6,,
529,T522,T522,Darren Clarke,6,,
530,T522,T522,Paul Claxton,6,,
531,T522,T522,Will Claxton,6,1.0,
532,T522,T522,Jim Colbert,6,,
533,T522,T522,Nicolas Colsaerts,6,,
534,T522,T522,Frank Conner,6,,
535,T522,T522,Corey Conners,6,6.0,
536,T522,T522,Jim Dent,6,,
537,T522,T522,Tommy Fleetwood,6,6.0,
538,T522,T522,John Fought,6,,
539,T522,T522,Stephen Gangluff,6,,
540,T522,T522,Scott Gardiner,6,,
541,T522,T522,Gibby Gilbert,6,,
542,T522,T522,Ernie Gonzalez,6,,
543,T522,T522,Scott Hend,6,2.0,
544,T522,T522,Mark Hensby,6,,
545,T522,T522,Mark Hubbard,6,,
546,T522,T522,Stephan Jaeger,6,6.0,
547,T522,T522,Troy Kelly,6,,
548,T522,T522,Rick Lamb,6,2.0,
549,T522,T522,Andrew Landry,6,6.0,
550,T522,T522,Richard Lee,6,1.0,
551,T522,T522,Nicholas Lindheim,6,6.0,
552,T522,T522,David Lipsky,6,6.0,
553,T522,T522,Lyn Lott,6,,
554,T522,T522,Denny McCarthy,6,6.0,
555,T522,T522,Gary McCord,6,,
556,T522,T522,Pat McGowan,6,,
557,T522,T522,John Morse,6,,
558,T522,T522,Bob Murphy,6,,
559,T522,T522,Grayson Murray,6,5.0,
560,T522,T522,Jim Nelford,6,,
561,T522,T522,Andy North,6,,
562,T522,T522,Mac O'Grady,6,,
563,T522,T522,Peter Oosterhuis,6,,
564,T522,T522,Louis Oosthuizen,6,4.0,
565,T522,T522,Mark Pfeil,6,,
566,T522,T522,Victor Regalado,6,,
567,T522,T522,Ryan Ruffels,6,,
568,T522,T522,Brett Rumford,6,1.0,
569,T522,T522,Tom Scherrer,6,,
570,T522,T522,Robby Shelton,6,,
571,T522,T522,Leonard Thompson,6,,
572,T522,T522,Tyrone Van Aswegen,6,4.0,
573,T522,T522,Denis Watson,6,,
574,T522,T522,Danny Willett,6,1.0,
575,T522,T522,Lee Williams,6,,
576,T522,T522,Garrett Willis,6,,
577,T578,T578,Mark Anderson,5,,
578,T578,T578,Jim Benepe,5,,
579,T578,T578,Thomas Bjørn,5,,
580,T578,T578,Dominic Bozzelli,5,4.0,
581,T578,T578,Bronson Burgoon,5,5.0,
582,T578,T578,Sam Burns,5,3.0,
583,T578,T578,Brian Campbell,5,,
584,T578,T578,Will Cannon,5,4.0,
585,T578,T578,Miguel Angel Carballo,5,,
586,T578,T578,Bobby Cole,5,,
587,T578,T578,Rod Curl,5,,
588,T578,T578,Roberto Díaz,5,5.0,
589,T578,T578,Terry Diehl,5,,
590,T578,T578,Jamie Donaldson,5,,
591,T578,T578,Bob Eastwood,5,,
592,T578,T578,Derek Ernst,5,2.0,
593,T578,T578,Gonzalo Fernandez-Castaño,5,,
594,T578,T578,Forrest Fezler,5,,
595,T578,T578,Matthew Fitzpatrick,5,3.0,
596,T578,T578,Nick Flanagan,5,,
597,T578,T578,Oscar Fraustro,5,2.0,
598,T578,T578,Al Geiberger,5,,
599,T578,T578,Talor Gooch,5,5.0,
600,T578,T578,Brandon Hagy,5,2.0,
601,T578,T578,Seungsu Han,5,5.0,
602,T578,T578,Phillip Hancock,5,,
603,T578,T578,Tyrrell Hatton,5,5.0,
604,T578,T578,Hiroshi Iwata,5,,
605,T578,T578,Tom Jenkins,5,,
606,T578,T578,Kevin Johnson,5,,
607,T578,T578,Martin Kaymer,5,2.0,
608,T578,T578,Kurt Kitayama,5,1.0,
609,T578,T578,Ben Kohles,5,,
610,T578,T578,Steve LeBrun,5,,
611,T578,T578,Joost Luiten,5,1.0,
612,T578,T578,Mike McCullough,5,,
613,T578,T578,Jay McLuen,5,,
614,T578,T578,James Morrison,5,,
615,T578,T578,John Oda,5,5.0,
616,T578,T578,Carlos Ortiz,5,1.0,
617,T578,T578,Garrett Osborn,5,,
618,T578,T578,Jerry Pate,5,,
619,T578,T578,Martin Piller,5,5.0,
620,T578,T578,Wes Roach,5,,
621,T578,T578,Bill Rogers,5,,
622,T578,T578,John Schroeder,5,,
623,T578,T578,Tom Shaw,5,,
624,T578,T578,Mike Small,5,,
625,T578,T578,Mike Standly,5,,
626,T578,T578,Andrew Svoboda,5,1.0,
