,Consecutive_Holes_Below_Par_RANK THIS WEEK,Consecutive_Holes_Below_Par_RANK LAST WEEK,Consecutive_Holes_Below_Par_PLAYER NAME,Consecutive_Holes_Below_Par_EVENTS,Consecutive_Holes_Below_Par_NUMBER OF HOLES
68,T23,T23,Ben Silverman,28,5
69,T23,T23,Brandt Snedeker,25,5
70,T23,T23,Jordan Spieth,23,5
71,T23,T23,Shawn Stefani,25,5
72,T23,T23,Henrik Stenson,16,5
73,T23,T23,Kevin Streelman,27,5
74,T23,T23,Daniel Summerhays,19,5
75,T23,T23,Nick Taylor,30,5
76,T23,T23,Ethan Tracy,23,5
77,T23,T23,Gary Woodland,27,5
78,T23,T23,Tiger Woods,18,5
79,T80,T80,Ryan Armour,32,4
80,T80,T80,Blayne Barber,22,4
81,T80,T80,Daniel Berger,23,4
82,T80,T80,Jonas Blixt,23,4
83,T80,T80,Grady Brame Jr.,1,4
84,T80,T80,Scott Brown,32,4
85,T80,T80,Bronson Burgoon,24,4
86,T80,T80,Jonathan Byrd,24,4
87,T80,T80,Chad Campbell,28,4
88,T80,T80,Patrick Cantlay,23,4
89,T80,T80,Bud Cauley,17,4
90,T80,T80,Alex Cejka,24,4
91,T80,T80,Greg Chalmers,20,4
92,T80,T80,Kevin Chappell,23,4
93,T80,T80,K.J. Choi,14,4
94,T80,T80,Stewart Cink,25,4
95,T80,T80,Corey Conners,28,4
96,T80,T80,Jon Curran,15,4
97,T80,T80,Brian Davis,12,4
98,T80,T80,Jason Day,20,4
99,T80,T80,Brendon de Jonge,14,4
100,T80,T80,Bryson DeChambeau,26,4
101,T80,T80,Ken Duke,15,4
102,T80,T80,Tyler Duncan,31,4
103,T80,T80,Harris English,31,4
104,T80,T80,Matt Every,30,4
105,T80,T80,Derek Fathauer,28,4
106,T80,T80,Martin Flores,29,4
107,T80,T80,Rickie Fowler,20,4
108,T80,T80,Ryan Fox,4,4
109,T80,T80,Oscar Fraustro,1,4
110,T80,T80,Fabián Gómez,28,4
111,T80,T80,Talor Gooch,27,4
112,T80,T80,Branden Grace,18,4
113,T80,T80,Emiliano Grillo,25,4
114,T80,T80,Adam Hadwin,25,4
115,T80,T80,Seungsu Han,3,4
116,T80,T80,Nick Hardy,3,4
117,T80,T80,Brandon Harkins,30,4
118,T80,T80,Padraig Harrington,16,4
119,T80,T80,Russell Henley,23,4
120,T80,T80,Charley Hoffman,25,4
121,T80,T80,Tom Hoge,31,4
122,T80,T80,J.B. Holmes,24,4
123,T80,T80,Charles Howell III,28,4
124,T80,T80,Mackenzie Hughes,28,4
125,T80,T80,Poom Saksansin,2,4
126,T80,T80,Alex Kang,2,4
127,T80,T80,Phachara Khongwatmai,2,4
128,T80,T80,Kevin Kisner,25,4
129,T80,T80,Russell Knox,27,4
130,T80,T80,Satoshi Kodaira,18,4
131,T80,T80,Brooks Koepka,17,4
132,T80,T80,Matt Kuchar,24,4
133,T80,T80,Nate Lashley,17,4
134,T80,T80,Marc Leishman,25,4
135,T80,T80,Nicholas Lindheim,26,4
136,T80,T80,Luke List,29,4
137,T80,T80,Shane Lowry,19,4
138,T80,T80,Hunter Mahan,21,4
139,T80,T80,Peter Malnati,28,4
140,T80,T80,Steve Marino,6,4
141,T80,T80,Prayad Marksaeng,1,4
142,T80,T80,Ben Martin,20,4
143,T80,T80,Nyasha Mauchaza,2,4
144,T80,T80,Parker McLachlin,11,4
145,T80,T80,Maverick McNealy,7,4
146,T80,T80,Troy Merritt,27,4
147,T80,T80,Phil Mickelson,24,4
148,T80,T80,Ryan Moore,22,4
149,T80,T80,Grayson Murray,22,4
150,T80,T80,Joaquin Niemann,13,4
151,T80,T80,John Oda,7,4
152,T80,T80,Louis Oosthuizen,17,4
153,T80,T80,Rob Oppenheim,26,4
154,T80,T80,Wade Ormsby,2,4
155,T80,T80,Ryan Palmer,22,4
156,T80,T80,Pat Perez,23,4
157,T80,T80,Scott Piercy,26,4
158,T80,T80,Thomas Pieters,11,4
159,T80,T80,Martin Piller,28,4
160,T80,T80,J.T. Poston,22,4
161,T80,T80,Andrew Putnam,28,4
162,T80,T80,Jon Rahm,20,4
163,T80,T80,Sam Ryder,26,4
164,T80,T80,Sam Saunders,26,4
165,T80,T80,Ollie Schniederjans,27,4
166,T80,T80,Charl Schwartzel,20,4
167,T80,T80,Shubhankar Sharma,11,4
168,T80,T80,Conrad Shindler,20,4
169,T80,T80,Cameron Smith,24,4
170,T80,T80,J.J. Spaun,27,4
171,T80,T80,Scott Stallings,30,4
172,T80,T80,Kyle Stanley,26,4
173,T80,T80,Brett Stegmaier,21,4
174,T80,T80,Robert Streb,29,4
175,T80,T80,Steve Stricker,12,4
176,T80,T80,Chris Stroud,27,4
177,T80,T80,Hudson Swafford,22,4
178,T80,T80,Vaughn Taylor,25,4
179,T80,T80,Cameron Tringale,26,4
180,T80,T80,Kevin Tway,31,4
181,T80,T80,Tyrone Van Aswegen,31,4
182,T80,T80,Jhonattan Vegas,27,4
183,T80,T80,T.J. Vogel,8,4
184,T80,T80,Johnson Wagner,21,4
185,T80,T80,Nick Watney,26,4
186,T80,T80,Bubba Watson,24,4
187,T80,T80,Richy Werenski,32,4
188,T80,T80,Mark Wilson,11,4
189,T80,T80,Aaron Wise,29,4
190,T80,T80,Zach Wright,1,4
191,T80,T80,Andrew Yun,22,4
192,T80,T80,Fabrizio Zanotti,3,4
193,T80,T80,Xinjun Zhang,28,4
194,T195,T195,Robert Allenby,8,3
195,T195,T195,Byeong Hun An,24,3
196,T195,T195,Stuart Appleby,12,3
197,T195,T195,Arjun Atwal,6,3
198,T195,T195,Eric Axley,7,3
199,T195,T195,Ryan Baca,2,3
200,T195,T195,Sangmoon Bae,17,3
201,T195,T195,Cameron Beckman,6,3
202,T195,T195,Charlie Beljan,9,3
203,T195,T195,Shane Bertsch,2,3
204,T195,T195,Zac Blair,20,3
205,T195,T195,Kris Blanks,6,3
206,T195,T195,Dominic Bozzelli,20,3
207,T195,T195,Wesley Bryan,23,3
208,T195,T195,Russell Budd,1,3
209,T195,T195,Sam Burns,11,3
210,T195,T195,Jorge Campillo,3,3
211,T195,T195,Cameron Champ,6,3
212,T195,T195,Will Claxton,5,3
213,T195,T195,Ben Crancer,1,3
214,T195,T195,Ben Crane,21,3
215,T195,T195,Joshua Creel,1,3
216,T195,T195,Roberto Díaz,25,3
217,T195,T195,Cameron Davis,4,3
218,T195,T195,Graham DeLaet,3,3
219,T195,T195,Matt Dobyns,1,3
220,T195,T195,Luke Donald,9,3
221,T195,T195,Zecheng Dou,23,3
222,T195,T195,Jason Dufner,22,3
223,T195,T195,Paul Dunne,8,3
224,T195,T195,Harry Ellis,3,3
225,T195,T195,Rhys Enoch,1,3
226,T195,T195,Derek Ernst,3,3
227,T195,T195,Bob Estes,8,3
228,T195,T195,Ross Fisher,13,3
229,T195,T195,Matthew Fitzpatrick,13,3
230,T195,T195,Dylan Frittelli,11,3
231,T195,T195,Jim Furyk,15,3
232,T195,T195,Tommy Gainey,10,3
233,T195,T195,Brice Garnett,30,3
234,T195,T195,Retief Goosen,20,3
235,T195,T195,Jason Gore,7,3
236,T195,T195,Gavin Kyle Green,5,3
237,T195,T195,Matthew Griffin,1,3
238,T195,T195,Bill Haas,25,3
239,T195,T195,Brian Harman,25,3
240,T195,T195,Tyrrell Hatton,16,3
241,T195,T195,J.J. Henry,28,3
242,T195,T195,Jim Herman,9,3
243,T195,T195,Tim Herron,12,3
244,T195,T195,Morgan Hoffmann,9,3
245,T195,T195,Ryan Hogue,1,3
246,T195,T195,Billy Horschel,27,3
247,T195,T195,Billy Hurley III,27,3
248,T195,T195,Shugo Imahira,3,3
249,T195,T195,Jazz Janewattananond,2,3
250,T195,T195,Matt Jones,23,3
251,T195,T195,Sung Kang,29,3
252,T195,T195,Daisuke Kataoka,2,3
253,T195,T195,Smylie Kaufman,22,3
254,T195,T195,Jerry Kelly,3,3
255,T195,T195,Jim Knous,1,3
256,T195,T195,Neal Lancaster,1,3
257,T195,T195,Kyoung-Hoon Lee,1,3
258,T195,T195,Alexander Levy,6,3
259,T195,T195,HaoTong Li,12,3
260,T195,T195,Yuxin Lin,2,3
261,T195,T195,Sam Locke,1,3
262,T195,T195,Andrew Loupe,6,3
263,T195,T195,Dru Love,7,3
264,T195,T195,Jamie Lovemark,26,3
265,T195,T195,Curtis Luck,1,3
266,T195,T195,Denny McCarthy,22,3
267,T195,T195,Graeme McDowell,20,3
268,T195,T195,A.J. McInerney,4,3
269,T195,T195,George McNeill,10,3
270,T195,T195,John Merrick,11,3
271,T195,T195,Dylan Meyer,8,3
272,T195,T195,Shaun Micheel,4,3
273,T195,T195,Yusaku Miyazato,7,3
274,T195,T195,Jesse Mueller,2,3
275,T195,T195,Cooper Musselman,1,3
276,T195,T195,Jordan Niebrugge,1,3
277,T195,T195,Alex Noren,18,3
278,T195,T195,Henrik Norlander,1,3
279,T195,T195,Geoff Ogilvy,18,3
280,T195,T195,Thorbjørn Olesen,5,3
281,T195,T195,Carlos Ortiz,1,3
282,T195,T195,Adrian Otaegui,1,3
283,T195,T195,Juvic Pagunsan,1,3
284,T195,T195,Rod Pampling,20,3
285,T195,T195,Carl Pettersson,10,3
286,T195,T195,D.A. Points,25,3
287,T195,T195,Ian Poulter,20,3
288,T195,T195,Dicky Pride,11,3
289,T195,T195,Willy Pumarol,1,3
290,T195,T195,Doc Redman,6,3
291,T195,T195,Patrick Reed,26,3
292,T195,T195,Andres Romero,6,3
293,T195,T195,Erik van Rooyen,1,3
294,T195,T195,Adam Scott,21,3
295,T195,T195,John Senden,7,3
296,T195,T195,Vijay Singh,10,3
297,T195,T195,Roger Sloan,1,3
298,T195,T195,Heath Slocum,5,3
299,T195,T195,Young-han Song,1,3
300,T195,T195,Matthew Southgate,3,3
301,T195,T195,Jimmy Stanger,3,3
302,T195,T195,Brian Stuard,32,3
303,T195,T195,Julian Suri,10,3
304,T195,T195,Adam Svensson,1,3
305,T195,T195,Kyle Thompson,22,3
306,T195,T195,Michael Thompson,19,3
307,T195,T195,Braden Thornberry,3,3
308,T195,T195,D.J. Trahan,8,3
309,T195,T195,Omar Uresti,10,3
310,T195,T195,Dawie van der Walt,1,3
311,T195,T195,Harold Varner III,27,3
312,T195,T195,Camilo Villegas,14,3
313,T195,T195,Jimmy Walker,23,3
314,T195,T195,Mike Weir,6,3
315,T195,T195,Charlie Wi,6,3
316,T195,T195,Bernd Wiesberger,5,3
317,T195,T195,Tim Wilkinson,3,3
318,T195,T195,Danny Willett,6,3
319,T195,T195,Chris Wilson,1,3
320,T195,T195,Chris Wood,3,3
321,T195,T195,JJ Wood,1,3
322,T195,T195,Ryan Yip,1,3
323,T195,T195,Will Zalatoris,6,3
324,T325,T325,Frank Adams III,2,2
325,T325,T325,Jaco Ahlers,1,2
326,T325,T325,Steve Allan,2,2
327,T325,T325,Marcus Armitage,1,2
328,T325,T325,Ashun Wu,1,2
329,T325,T325,Daniel Balin,1,2
330,T325,T325,Derek Bard,1,2
331,T325,T325,Craig Barlow,3,2
332,T325,T325,Derek Barron,1,2
333,T325,T325,Zach Bauchou,1,2
334,T325,T325,"David Berganio, Jr.",4,2
335,T325,T325,Alexander Björk,3,2
336,T325,T325,Jay Don Blake,1,2
337,T325,T325,Adam Bland,1,2
338,T325,T325,Michael Block,4,2
339,T325,T325,Jason Bohn,9,2
340,T325,T325,Guy Boros,2,2
341,T325,T325,Steven Bowditch,8,2
342,T325,T325,Michael Bradley,1,2
343,T325,T325,David Bradshaw,1,2
344,T325,T325,David Bransdon,1,2
345,T325,T325,Ryan Brehm,1,2
346,T325,T325,Paul Broadhurst,1,2
347,T325,T325,Olin Browne,1,2
348,T325,T325,Dean Burmester,2,2
349,T325,T325,Zach Cabra,1,2
350,T325,T325,Ángel Cabrera,5,2
351,T325,T325,Will Cannon,1,2
352,T325,T325,Yi Cao,1,2
353,T325,T325,SSP Chawrasia,2,2
354,T325,T325,Danny Chia,1,2
355,T325,T325,Jinho Choi,1,2
356,T325,T325,Daniel Chopra,6,2
357,T325,T325,Austin Connelly,1,2
358,T325,T325,Chris Couch,5,2
359,T325,T325,Fred Couples,1,2
360,T325,T325,Chris Crisologo,1,2
361,T325,T325,Sean Crocker,1,2
362,T325,T325,Thomas Curtis,1,2
363,T325,T325,John Daly,7,2
364,T325,T325,Mickey DeMorat,2,2
365,T325,T325,Andrew Dodt,1,2
366,T325,T325,Andrew Dorn,1,2
367,T325,T325,James Driscoll,2,2
368,T325,T325,Jared du Toit,1,2
369,T325,T325,David Duval,5,2
370,T325,T325,Ernie Els,15,2
371,T325,T325,Grant Forrest,1,2
372,T325,T325,Nicholas Fung,1,2
373,T325,T325,Robert Gamez,2,2
374,T325,T325,Bobby Gates,1,2
375,T325,T325,Domenico Geminiani,1,2
376,T325,T325,Doug Ghim,7,2
377,T325,T325,Noah Goodwin,2,2
378,T325,T325,Jeff Gove,1,2
379,T325,T325,Brandon Hagy,3,2
380,T325,T325,Ashley Hall,1,2
381,T325,T325,Dudley Hart,2,2
382,T325,T325,Scott Hend,2,2
383,T325,T325,Mike Hendry,2,2
384,T325,T325,Lucas Herbert,2,2
385,T325,T325,Calum Hill,1,2
386,T325,T325,Sam Horsfield,1,2
387,T325,T325,Kodai Ichihara,2,2
388,T325,T325,Steven Ihm,1,2
389,T325,T325,Yuta Ikeda,8,2
390,T325,T325,Sungjae Im,2,2
391,T325,T325,Trevor Immelman,2,2
392,T325,T325,Vince India,2,2
393,T325,T325,Scott Jamieson,1,2
394,T325,T325,Lee Janzen,1,2
395,T325,T325,Richard Johnson,3,2
396,T325,T325,Andrew Johnston,2,2
397,T325,T325,Jonathan Kaye,3,2
398,T325,T325,Martin Kaymer,11,2
399,T325,T325,Chan Kim,1,2
400,T325,T325,Hyung-Sung Kim,1,2
401,T325,T325,Justin YW Kim,1,2
402,T325,T325,Marcus Kinhult,1,2
403,T325,T325,Colt Knost,10,2
404,T325,T325,Logan Lagodich,1,2
405,T325,T325,Rick Lamb,10,2
406,T325,T325,Bernhard Langer,2,2
407,T325,T325,Richard Lee,1,2
408,T325,T325,Richard Lee,2,2
409,T325,T325,Hyungjoon Lee,1,2
410,T325,T325,Spencer Levin,2,2
411,T325,T325,Tom Lewis,2,2
412,T325,T325,Yanwei Liu,1,2
413,T325,T325,Zander Lombard,1,2
414,T325,T325,Michael Lorenzo-Vera,2,2
415,T325,T325,Joost Luiten,1,2
416,T325,T325,Sandy Lyle,2,2
417,T325,T325,Haraldur Magnus,1,2
418,T325,T325,Jack Maguire,2,2
419,T325,T325,Troy Matteson,7,2
420,T325,T325,Sean McCarty,2,2
421,T325,T325,Tyler McCumber,1,2
422,T325,T325,Chip McDaniel,1,2
423,T325,T325,Taylor Moore,2,2
424,T325,T325,Collin Morikawa,1,2
425,T325,T325,Sebastián Muñoz,2,2
426,T325,T325,David Muttitt,1,2
427,T325,T325,Seung-Yul Noh,1,2
428,T325,T325,Brian Norman,1,2
429,T325,T325,Shaun Norris,1,2
430,T325,T325,Andrew Novak,2,2
431,T325,T325,Sam O'Dell,1,2
432,T325,T325,Tyler Ota,1,2
433,T325,T325,Kyle Owen,1,2
434,T325,T325,Chris Paisley,4,2
435,T325,T325,Anthony Paolucci,1,2
436,T325,T325,Matt Parziale,2,2
437,T325,T325,Eddie Pepperell,2,2
438,T325,T325,Mito Pereira,1,2
439,T325,T325,Kenny Perry,2,2
440,T325,T325,Haydn Porteous,1,2
441,T325,T325,Ted Purdy,2,2
442,T325,T325,Richie Ramsay,2,2
443,T325,T325,Garrett Rank,1,2
444,T325,T325,Jovan Rebula,1,2
445,T325,T325,Curtis Reed,1,2
446,T325,T325,Kyle Reifers,1,2
447,T325,T325,Charles Reiter,1,2
448,T325,T325,Santiago Rivas,1,2
449,T325,T325,John Rollins,9,2
450,T325,T325,Tony Romo,1,2
451,T325,T325,Ryan Ruffels,3,2
452,T325,T325,Brett Rumford,2,2
453,T325,T325,Hyun-woo Ryu,1,2
454,T325,T325,Jamie Sadlowski,1,2
455,T325,T325,Julio Santos,1,2
456,T325,T325,Joey Savoie,1,2
457,T325,T325,Scottie Scheffler,3,2
458,T325,T325,Jason Schmuhl,2,2
459,T325,T325,Jason Scrivener,1,2
460,T325,T325,Chase Seiffert,2,2
461,T325,T325,Seunghyuk Kim,2,2
462,T325,T325,Manav Shah,1,2
463,T325,T325,Greyson Sigg,1,2
464,T325,T325,Hiram Silfa,1,2
465,T325,T325,Chris Smith,1,2
466,T325,T325,Jordan L Smith,3,2
467,T325,T325,Richard Sterne,1,2
468,T325,T325,Brandon Stone,5,2
469,T325,T325,Scott Strohmeyer,3,2
470,T325,T325,Andy Sullivan,2,2
471,T325,T325,Hideto Tanihara,2,2
472,T325,T325,Blake Taylor,1,2
473,T325,T325,Josh Teater,2,2
474,T325,T325,Brendon Todd,6,2
475,T325,T325,Ryuko Tokimatsu,3,2
476,T325,T325,Tyler Torano,1,2
477,T325,T325,Marc Turnesa,4,2
478,T325,T325,John VanDerLaan,1,2
479,T325,T325,Duffy Waldorf,1,2
480,T325,T325,Matt Wallace,3,2
481,T325,T325,Ryan Wenzler,1,2
482,T325,T325,Lee Westwood,2,2
483,T325,T325,Tom Whitney,3,2
484,T325,T325,Ben Wolcott,1,2
485,T325,T325,Ian Woosnam,1,2
486,T325,T325,Norman Xiong,6,2
487,T325,T325,Y.E. Yang,1,2
488,T325,T325,Gunn Yang,1,2
489,T325,T325,Zach Zaback,1,2
490,T491,T491,Shota Akiyoshi,2,1
491,T491,T491,Tyson Alexander,1,1
492,T491,T491,Dawson Armstrong,1,1
493,T491,T491,Chris Babcock,1,1
494,T491,T491,Shintaro Ban,1,1
495,T491,T491,Philip Barbaree,1,1
496,T491,T491,Rich Beem,1,1
497,T491,T491,Ross Bell,1,1
498,T491,T491,"Rich Berberian, Jr.",1,1
499,T491,T491,Jacob Bergeron,1,1
500,T491,T491,Hugo Bernard,1,1
501,T491,T491,Matt Bettencourt,1,1
502,T491,T491,Danthai Boonma,1,1
503,T491,T491,Matthew Borchert,1,1
504,T491,T491,Mark Brooks,1,1
505,T491,T491,Brian Bullington,1,1
506,T491,T491,Marc-Étienne Bussières,1,1
507,T491,T491,Mark Calcavecchia,1,1
508,T491,T491,Rafael Campos,1,1
509,T491,T491,Roberto Castro,1,1
510,T491,T491,Minchel Choi,1,1
511,T491,T491,Darren Clarke,1,1
512,T491,T491,Keith Clearwater,2,1
513,T491,T491,George Coetzee,1,1
514,T491,T491,Javier Colomo,1,1
515,T491,T491,Nicolas Colsaerts,1,1
516,T491,T491,George Cunningham,1,1
517,T491,T491,Adam D'Amario,1,1
518,T491,T491,Jens Dantorp,1,1
519,T491,T491,Glen Day,1,1
520,T491,T491,Kevin Dougherty,1,1
521,T491,T491,Jesse Droemer,1,1
522,T491,T491,Eric Dugas,1,1
523,T491,T491,Ryan Evans,1,1
524,T491,T491,Broc Everett,1,1
525,T491,T491,Todd Fanning,1,1
526,T491,T491,Sam Fidone,1,1
527,T491,T491,Andrew Filbert,2,1
528,T491,T491,Kevin Foley,1,1
529,T491,T491,Charles Frost,2,1
530,T491,T491,Luis Gagne,1,1
531,T491,T491,David Gazzolo,1,1
532,T491,T491,Devin Gee,1,1
533,T491,T491,Dino Giacomazzi,1,1
534,T491,T491,Michael Gligic,1,1
535,T491,T491,Andres Gonzales,1,1
536,T491,T491,Oliver Goss,1,1
537,T491,T491,Paul Goydos,1,1
538,T491,T491,Scott Gregory,1,1
539,T491,T491,J.T. Griffin,1,1
540,T491,T491,Will Grimmer,1,1
541,T491,T491,Jhared Hack,1,1
542,T491,T491,Stewart Hagestad,1,1
543,T491,T491,Todd Hamilton,1,1
544,T491,T491,Jaysen Hansen,1,1
545,T491,T491,Justin Harding,1,1
546,T491,T491,Michael Hebert,1,1
547,T491,T491,Grant Hirschman,1,1
548,T491,T491,Craig Hocknull,1,1
549,T491,T491,Nicolai Hojgaard,1,1
550,T491,T491,Wes Homan,1,1
551,T491,T491,Rikuya Hoshino,1,1
552,T491,T491,Franklin Huang,1,1
553,T491,T491,Theo Humphrey,1,1
554,T491,T491,John Huston,1,1
555,T491,T491,Jung-gon Hwang,1,1
556,T491,T491,Sean Jacklin,1,1
557,T491,T491,Peter Jacobsen,1,1
558,T491,T491,Carter Jenkins,1,1
559,T491,T491,Marty Jertson,1,1
560,T491,T491,Zach Johnson,1,1
561,T491,T491,Stewart Jolly,1,1
562,T491,T491,Davey Jude,1,1
563,T491,T491,Grover Justice,1,1
564,T491,T491,Masahiro Kawamura,1,1
565,T491,T491,Skip Kendall,1,1
566,T491,T491,Ben Kern,1,1
567,T491,T491,K.T. Kim,1,1
568,T491,T491,Kurt Kitayama,1,1
569,T491,T491,Philip Knowles,1,1
570,T491,T491,Masanori Kobayashi,1,1
571,T491,T491,Tatsuya Kodai,1,1
572,T491,T491,Johan Kok,2,1
573,T491,T491,Mikko Korhonen,1,1
574,T491,T491,Greg Kraft,1,1
575,T491,T491,Donny Lee,1,1
576,T491,T491,Junghwan Lee,1,1
577,T491,T491,Gyu Min Lee,1,1
578,T491,T491,Tom Lehman,1,1
579,T491,T491,WC Liang,2,1
580,T491,T491,Frank Lickliter II,3,1
581,T491,T491,Peter Lonard,1,1
582,T491,T491,Ryan Lumsden,1,1
583,T491,T491,Jeff Maggert,1,1
584,T491,T491,John Mallinger,1,1
585,T491,T491,Len Mattiace,2,1
586,T491,T491,Scott McCarron,1,1
587,T491,T491,Dan McCarthy,1,1
588,T491,T491,Paul McConnell,1,1
589,T491,T491,Michael Miller,1,1
590,T491,T491,Cole Miller,1,1
591,T491,T491,Larry Mize,1,1
592,T491,T491,James Morrison,1,1
593,T491,T491,Chris Naegel,1,1
594,T491,T491,Augusto Núñez,1,1
595,T491,T491,Mark O'Meara,1,1
596,T491,T491,José María Olazábal,1,1
597,T491,T491,Zachary Olsen,1,1
598,T491,T491,Sanghyun Park,1,1
599,T491,T491,Sung Joon Park,1,1
600,T491,T491,Matthieu Pavon,1,1
601,T491,T491,Rhadames Pena,1,1
602,T491,T491,Rod Perry,1,1
603,T491,T491,Vinnie Poncino,1,1
604,T491,T491,Chad Proehl,1,1
605,T491,T491,Michael Putnam,1,1
606,T491,T491,Rhett Rasmussen,1,1
607,T491,T491,Sulman Raza,2,1
608,T491,T491,Kristoffer Reitan,1,1
609,T491,T491,George Riley,1,1
610,T491,T491,James Robinson,1,1
611,T491,T491,José de Jesús Rodríguez,1,1
612,T491,T491,Phil Schmitt,1,1
613,T491,T491,Brady Schnell,1,1
614,T491,T491,Steve Scott,1,1
615,T491,T491,Jack Senior,1,1
616,T491,T491,David Skinns,2,1
617,T491,T491,Brian Smock,1,1
618,T491,T491,David Solomon,1,1
619,T491,T491,Bob Sowards,1,1
620,T491,T491,Graeme Storm,1,1
621,T491,T491,Ty Strafaci,2,1
622,T491,T491,Mitchell Sutton,1,1
623,T491,T491,Andrew Svoboda,1,1
624,T491,T491,Nicholas Thompson,1,1
625,T491,T491,Ashton Turner,1,1
626,T491,T491,Sebastián Vázquez,1,1
627,T491,T491,Kristoffer Ventura,1,1
628,T491,T491,Ryan Vermeer,1,1
629,T491,T491,Jeunghun Wang,1,1
630,T491,T491,Paul Waring,1,1
631,T491,T491,Shawn Warren,1,1
632,T491,T491,Brett Wetterich,1,1
633,T491,T491,Oliver Wilson,1,1
634,T491,T491,Cameron Wilson,1,1
635,T491,T491,Timothy Wiseman,1,1
636,T491,T491,Casey Wittenberg,1,1
637,T491,T491,Bobby Wyatt,1,1
638,T491,T491,Chun-an Yu,1,1
