,Consecutive_Birdies_Streak_RANK THIS WEEK,Consecutive_Birdies_Streak_RANK LAST WEEK,Consecutive_Birdies_Streak_PLAYER NAME,Consecutive_Birdies_Streak_EVENTS,Consecutive_Birdies_Streak_NUMBER OF HOLES
68,T18,T18,Peter Uihlein,26,5
69,T18,T18,Gary Woodland,27,5
70,T18,T18,Tiger Woods,18,5
71,T72,T72,Ryan Armour,32,4
72,T72,T72,Blayne Barber,22,4
73,T72,T72,Daniel Berger,23,4
74,T72,T72,Jonas Blixt,23,4
75,T72,T72,Keegan Bradley,27,4
76,T72,T72,Grady Brame Jr.,1,4
77,T72,T72,Scott Brown,32,4
78,T72,T72,Bronson Burgoon,24,4
79,T72,T72,Jonathan Byrd,24,4
80,T72,T72,Chad Campbell,28,4
81,T72,T72,Patrick Cantlay,23,4
82,T72,T72,Paul Casey,20,4
83,T72,T72,Bud Cauley,17,4
84,T72,T72,Alex Cejka,24,4
85,T72,T72,Greg Chalmers,20,4
86,T72,T72,Kevin Chappell,23,4
87,T72,T72,K.J. Choi,14,4
88,T72,T72,Stewart Cink,25,4
89,T72,T72,Corey Conners,28,4
90,T72,T72,Jon Curran,15,4
91,T72,T72,Brian Davis,12,4
92,T72,T72,Jason Day,20,4
93,T72,T72,Brendon de Jonge,14,4
94,T72,T72,Bryson DeChambeau,26,4
95,T72,T72,Ken Duke,15,4
96,T72,T72,Tyler Duncan,31,4
97,T72,T72,Harris English,31,4
98,T72,T72,Matt Every,30,4
99,T72,T72,Derek Fathauer,28,4
100,T72,T72,Martin Flores,29,4
101,T72,T72,Rickie Fowler,20,4
102,T72,T72,Ryan Fox,4,4
103,T72,T72,Fabián Gómez,28,4
104,T72,T72,Talor Gooch,27,4
105,T72,T72,Branden Grace,18,4
106,T72,T72,Adam Hadwin,25,4
107,T72,T72,Seungsu Han,3,4
108,T72,T72,Nick Hardy,3,4
109,T72,T72,Brandon Harkins,30,4
110,T72,T72,Padraig Harrington,16,4
111,T72,T72,Russell Henley,23,4
112,T72,T72,Charley Hoffman,25,4
113,T72,T72,Tom Hoge,31,4
114,T72,T72,J.B. Holmes,24,4
115,T72,T72,Charles Howell III,28,4
116,T72,T72,Mackenzie Hughes,28,4
117,T72,T72,Poom Saksansin,2,4
118,T72,T72,Phachara Khongwatmai,2,4
119,T72,T72,Whee Kim,30,4
120,T72,T72,Russell Knox,27,4
121,T72,T72,Satoshi Kodaira,18,4
122,T72,T72,Brooks Koepka,17,4
123,T72,T72,Matt Kuchar,24,4
124,T72,T72,Anirban Lahiri,24,4
125,T72,T72,Nate Lashley,17,4
126,T72,T72,Marc Leishman,25,4
127,T72,T72,Nicholas Lindheim,26,4
128,T72,T72,Luke List,29,4
129,T72,T72,Shane Lowry,19,4
130,T72,T72,Hunter Mahan,21,4
131,T72,T72,Peter Malnati,28,4
132,T72,T72,Prayad Marksaeng,1,4
133,T72,T72,Ben Martin,20,4
134,T72,T72,Nyasha Mauchaza,2,4
135,T72,T72,Parker McLachlin,11,4
136,T72,T72,Maverick McNealy,7,4
137,T72,T72,Troy Merritt,27,4
138,T72,T72,Phil Mickelson,24,4
139,T72,T72,Ryan Moore,22,4
140,T72,T72,Grayson Murray,22,4
141,T72,T72,Kevin Na,26,4
142,T72,T72,Joaquin Niemann,13,4
143,T72,T72,John Oda,7,4
144,T72,T72,Louis Oosthuizen,17,4
145,T72,T72,Rob Oppenheim,26,4
146,T72,T72,Wade Ormsby,2,4
147,T72,T72,Ryan Palmer,22,4
148,T72,T72,Pat Perez,23,4
149,T72,T72,Scott Piercy,26,4
150,T72,T72,Thomas Pieters,11,4
151,T72,T72,Martin Piller,28,4
152,T72,T72,J.T. Poston,22,4
153,T72,T72,Andrew Putnam,28,4
154,T72,T72,Jon Rahm,20,4
155,T72,T72,Jonathan Randolph,25,4
156,T72,T72,Sam Ryder,26,4
157,T72,T72,Sam Saunders,26,4
158,T72,T72,Ollie Schniederjans,27,4
159,T72,T72,Charl Schwartzel,20,4
160,T72,T72,Shubhankar Sharma,11,4
161,T72,T72,Conrad Shindler,20,4
162,T72,T72,Cameron Smith,24,4
163,T72,T72,J.J. Spaun,27,4
164,T72,T72,Scott Stallings,30,4
165,T72,T72,Kyle Stanley,26,4
166,T72,T72,Brett Stegmaier,21,4
167,T72,T72,Robert Streb,29,4
168,T72,T72,Steve Stricker,12,4
169,T72,T72,Chris Stroud,27,4
170,T72,T72,Hudson Swafford,22,4
171,T72,T72,Vaughn Taylor,25,4
172,T72,T72,Cameron Tringale,26,4
173,T72,T72,Kevin Tway,31,4
174,T72,T72,Tyrone Van Aswegen,31,4
175,T72,T72,Jhonattan Vegas,27,4
176,T72,T72,T.J. Vogel,8,4
177,T72,T72,Johnson Wagner,21,4
178,T72,T72,Nick Watney,26,4
179,T72,T72,Bubba Watson,24,4
180,T72,T72,Richy Werenski,32,4
181,T72,T72,Mark Wilson,11,4
182,T72,T72,Aaron Wise,29,4
183,T72,T72,Zach Wright,1,4
184,T72,T72,Andrew Yun,22,4
185,T72,T72,Fabrizio Zanotti,3,4
186,T72,T72,Xinjun Zhang,28,4
187,T188,T188,Robert Allenby,8,3
188,T188,T188,Byeong Hun An,24,3
189,T188,T188,Stuart Appleby,12,3
190,T188,T188,Arjun Atwal,6,3
191,T188,T188,Eric Axley,7,3
192,T188,T188,Ryan Baca,2,3
193,T188,T188,Sangmoon Bae,17,3
194,T188,T188,Cameron Beckman,6,3
195,T188,T188,Charlie Beljan,9,3
196,T188,T188,Shane Bertsch,2,3
197,T188,T188,Zac Blair,20,3
198,T188,T188,Kris Blanks,6,3
199,T188,T188,Dominic Bozzelli,20,3
200,T188,T188,Wesley Bryan,23,3
201,T188,T188,Russell Budd,1,3
202,T188,T188,Sam Burns,11,3
203,T188,T188,Jorge Campillo,3,3
204,T188,T188,Cameron Champ,6,3
205,T188,T188,Will Claxton,5,3
206,T188,T188,Ben Crancer,1,3
207,T188,T188,Ben Crane,21,3
208,T188,T188,Joshua Creel,1,3
209,T188,T188,Roberto Díaz,25,3
210,T188,T188,Cameron Davis,4,3
211,T188,T188,Luke Donald,9,3
212,T188,T188,Zecheng Dou,23,3
213,T188,T188,Jason Dufner,22,3
214,T188,T188,Paul Dunne,8,3
215,T188,T188,Harry Ellis,3,3
216,T188,T188,Rhys Enoch,1,3
217,T188,T188,Derek Ernst,3,3
218,T188,T188,Bob Estes,8,3
219,T188,T188,Ross Fisher,13,3
220,T188,T188,Matthew Fitzpatrick,13,3
221,T188,T188,Dylan Frittelli,11,3
222,T188,T188,Jim Furyk,15,3
223,T188,T188,Tommy Gainey,10,3
224,T188,T188,Brice Garnett,30,3
225,T188,T188,Retief Goosen,20,3
226,T188,T188,Jason Gore,7,3
227,T188,T188,Gavin Kyle Green,5,3
228,T188,T188,Matthew Griffin,1,3
229,T188,T188,Emiliano Grillo,25,3
230,T188,T188,Bill Haas,25,3
231,T188,T188,Brian Harman,25,3
232,T188,T188,Tyrrell Hatton,16,3
233,T188,T188,J.J. Henry,28,3
234,T188,T188,Tim Herron,12,3
235,T188,T188,Morgan Hoffmann,9,3
236,T188,T188,Ryan Hogue,1,3
237,T188,T188,Billy Horschel,27,3
238,T188,T188,Billy Hurley III,27,3
239,T188,T188,Shugo Imahira,3,3
240,T188,T188,Jazz Janewattananond,2,3
241,T188,T188,Matt Jones,23,3
242,T188,T188,Sung Kang,29,3
243,T188,T188,Daisuke Kataoka,2,3
244,T188,T188,Smylie Kaufman,22,3
245,T188,T188,Jerry Kelly,3,3
246,T188,T188,Kevin Kisner,25,3
247,T188,T188,Jim Knous,1,3
248,T188,T188,Neal Lancaster,1,3
249,T188,T188,Kyoung-Hoon Lee,1,3
250,T188,T188,Alexander Levy,6,3
251,T188,T188,HaoTong Li,12,3
252,T188,T188,Yuxin Lin,2,3
253,T188,T188,Sam Locke,1,3
254,T188,T188,Andrew Loupe,6,3
255,T188,T188,Dru Love,7,3
256,T188,T188,Jamie Lovemark,26,3
257,T188,T188,Curtis Luck,1,3
258,T188,T188,Steve Marino,6,3
259,T188,T188,Denny McCarthy,22,3
260,T188,T188,Graeme McDowell,20,3
261,T188,T188,A.J. McInerney,4,3
262,T188,T188,George McNeill,10,3
263,T188,T188,John Merrick,11,3
264,T188,T188,Dylan Meyer,8,3
265,T188,T188,Shaun Micheel,4,3
266,T188,T188,Yusaku Miyazato,7,3
267,T188,T188,Francesco Molinari,20,3
268,T188,T188,Jesse Mueller,2,3
269,T188,T188,Cooper Musselman,1,3
270,T188,T188,Jordan Niebrugge,1,3
271,T188,T188,Alex Noren,18,3
272,T188,T188,Henrik Norlander,1,3
273,T188,T188,Geoff Ogilvy,18,3
274,T188,T188,Thorbjørn Olesen,5,3
275,T188,T188,Carlos Ortiz,1,3
276,T188,T188,Adrian Otaegui,1,3
277,T188,T188,Juvic Pagunsan,1,3
278,T188,T188,Rod Pampling,20,3
279,T188,T188,Carl Pettersson,10,3
280,T188,T188,D.A. Points,25,3
281,T188,T188,Ian Poulter,20,3
282,T188,T188,Dicky Pride,11,3
283,T188,T188,Willy Pumarol,1,3
284,T188,T188,Doc Redman,6,3
285,T188,T188,Patrick Reed,26,3
286,T188,T188,Andres Romero,6,3
287,T188,T188,Erik van Rooyen,1,3
288,T188,T188,Adam Scott,21,3
289,T188,T188,John Senden,7,3
290,T188,T188,Vijay Singh,10,3
291,T188,T188,Roger Sloan,1,3
292,T188,T188,Heath Slocum,5,3
293,T188,T188,Young-han Song,1,3
294,T188,T188,Matthew Southgate,3,3
295,T188,T188,Jimmy Stanger,3,3
296,T188,T188,Brendan Steele,22,3
297,T188,T188,Brian Stuard,32,3
298,T188,T188,Julian Suri,10,3
299,T188,T188,Adam Svensson,1,3
300,T188,T188,Kyle Thompson,22,3
301,T188,T188,Michael Thompson,19,3
302,T188,T188,Braden Thornberry,3,3
303,T188,T188,D.J. Trahan,8,3
304,T188,T188,Omar Uresti,10,3
305,T188,T188,Dawie van der Walt,1,3
306,T188,T188,Harold Varner III,27,3
307,T188,T188,Camilo Villegas,14,3
308,T188,T188,Jimmy Walker,23,3
309,T188,T188,Mike Weir,6,3
310,T188,T188,Charlie Wi,6,3
311,T188,T188,Bernd Wiesberger,5,3
312,T188,T188,Tim Wilkinson,3,3
313,T188,T188,Danny Willett,6,3
314,T188,T188,Chris Wood,3,3
315,T188,T188,JJ Wood,1,3
316,T188,T188,Ryan Yip,1,3
317,T188,T188,Will Zalatoris,6,3
318,T319,T319,Frank Adams III,2,2
319,T319,T319,Jaco Ahlers,1,2
320,T319,T319,Marcus Armitage,1,2
321,T319,T319,Ashun Wu,1,2
322,T319,T319,Daniel Balin,1,2
323,T319,T319,Craig Barlow,3,2
324,T319,T319,Derek Barron,1,2
325,T319,T319,Zach Bauchou,1,2
326,T319,T319,"David Berganio, Jr.",4,2
327,T319,T319,Alexander Björk,3,2
328,T319,T319,Jay Don Blake,1,2
329,T319,T319,Adam Bland,1,2
330,T319,T319,Michael Block,4,2
331,T319,T319,Jason Bohn,9,2
332,T319,T319,Guy Boros,2,2
333,T319,T319,Steven Bowditch,8,2
334,T319,T319,Michael Bradley,1,2
335,T319,T319,David Bransdon,1,2
336,T319,T319,Paul Broadhurst,1,2
337,T319,T319,Olin Browne,1,2
338,T319,T319,Dean Burmester,2,2
339,T319,T319,Zach Cabra,1,2
340,T319,T319,Ángel Cabrera,5,2
341,T319,T319,Will Cannon,1,2
342,T319,T319,Yi Cao,1,2
343,T319,T319,SSP Chawrasia,2,2
344,T319,T319,Danny Chia,1,2
345,T319,T319,Jinho Choi,1,2
346,T319,T319,Daniel Chopra,6,2
347,T319,T319,Austin Connelly,1,2
348,T319,T319,Chris Couch,5,2
349,T319,T319,Fred Couples,1,2
350,T319,T319,Chris Crisologo,1,2
351,T319,T319,Sean Crocker,1,2
352,T319,T319,Thomas Curtis,1,2
353,T319,T319,John Daly,7,2
354,T319,T319,Graham DeLaet,3,2
355,T319,T319,Mickey DeMorat,2,2
356,T319,T319,Matt Dobyns,1,2
357,T319,T319,Andrew Dodt,1,2
358,T319,T319,Andrew Dorn,1,2
359,T319,T319,James Driscoll,2,2
360,T319,T319,Jared du Toit,1,2
361,T319,T319,David Duval,5,2
362,T319,T319,Ernie Els,15,2
363,T319,T319,Grant Forrest,1,2
364,T319,T319,Oscar Fraustro,1,2
365,T319,T319,Nicholas Fung,1,2
366,T319,T319,Robert Gamez,2,2
367,T319,T319,Bobby Gates,1,2
368,T319,T319,Domenico Geminiani,1,2
369,T319,T319,Doug Ghim,7,2
370,T319,T319,Noah Goodwin,2,2
371,T319,T319,Brandon Hagy,3,2
372,T319,T319,Ashley Hall,1,2
373,T319,T319,Dudley Hart,2,2
374,T319,T319,Scott Hend,2,2
375,T319,T319,Mike Hendry,2,2
376,T319,T319,Lucas Herbert,2,2
377,T319,T319,Jim Herman,9,2
378,T319,T319,Sam Horsfield,1,2
379,T319,T319,Kodai Ichihara,2,2
380,T319,T319,Steven Ihm,1,2
381,T319,T319,Yuta Ikeda,8,2
382,T319,T319,Sungjae Im,2,2
383,T319,T319,Trevor Immelman,2,2
384,T319,T319,Vince India,2,2
385,T319,T319,Scott Jamieson,1,2
386,T319,T319,Lee Janzen,1,2
387,T319,T319,Richard Johnson,3,2
388,T319,T319,Andrew Johnston,2,2
389,T319,T319,Alex Kang,2,2
390,T319,T319,Jonathan Kaye,3,2
391,T319,T319,Martin Kaymer,11,2
392,T319,T319,Chan Kim,1,2
393,T319,T319,Hyung-Sung Kim,1,2
394,T319,T319,Justin YW Kim,1,2
395,T319,T319,Marcus Kinhult,1,2
396,T319,T319,Colt Knost,10,2
397,T319,T319,Logan Lagodich,1,2
398,T319,T319,Rick Lamb,10,2
399,T319,T319,Bernhard Langer,2,2
400,T319,T319,Richard Lee,1,2
401,T319,T319,Richard Lee,2,2
402,T319,T319,Hyungjoon Lee,1,2
403,T319,T319,Spencer Levin,2,2
404,T319,T319,Tom Lewis,2,2
405,T319,T319,Yanwei Liu,1,2
406,T319,T319,Zander Lombard,1,2
407,T319,T319,Michael Lorenzo-Vera,2,2
408,T319,T319,Joost Luiten,1,2
409,T319,T319,Sandy Lyle,2,2
410,T319,T319,Haraldur Magnus,1,2
411,T319,T319,Jack Maguire,2,2
412,T319,T319,Troy Matteson,7,2
413,T319,T319,Sean McCarty,2,2
414,T319,T319,Tyler McCumber,1,2
415,T319,T319,Chip McDaniel,1,2
416,T319,T319,Taylor Moore,2,2
417,T319,T319,Collin Morikawa,1,2
418,T319,T319,Sebastián Muñoz,2,2
419,T319,T319,David Muttitt,1,2
420,T319,T319,Seung-Yul Noh,1,2
421,T319,T319,Shaun Norris,1,2
422,T319,T319,Andrew Novak,2,2
423,T319,T319,Sam O'Dell,1,2
424,T319,T319,Tyler Ota,1,2
425,T319,T319,Kyle Owen,1,2
426,T319,T319,Chris Paisley,4,2
427,T319,T319,Anthony Paolucci,1,2
428,T319,T319,Matt Parziale,2,2
429,T319,T319,Eddie Pepperell,2,2
430,T319,T319,Mito Pereira,1,2
431,T319,T319,Kenny Perry,2,2
432,T319,T319,Haydn Porteous,1,2
433,T319,T319,Ted Purdy,2,2
434,T319,T319,Richie Ramsay,2,2
435,T319,T319,Garrett Rank,1,2
436,T319,T319,Jovan Rebula,1,2
437,T319,T319,Curtis Reed,1,2
438,T319,T319,Kyle Reifers,1,2
439,T319,T319,Charles Reiter,1,2
440,T319,T319,Santiago Rivas,1,2
441,T319,T319,John Rollins,9,2
442,T319,T319,Tony Romo,1,2
443,T319,T319,Ryan Ruffels,3,2
444,T319,T319,Brett Rumford,2,2
445,T319,T319,Hyun-woo Ryu,1,2
446,T319,T319,Jamie Sadlowski,1,2
447,T319,T319,Julio Santos,1,2
448,T319,T319,Joey Savoie,1,2
449,T319,T319,Scottie Scheffler,3,2
450,T319,T319,Jason Schmuhl,2,2
451,T319,T319,Jason Scrivener,1,2
452,T319,T319,Chase Seiffert,2,2
453,T319,T319,Seunghyuk Kim,2,2
454,T319,T319,Manav Shah,1,2
455,T319,T319,Greyson Sigg,1,2
456,T319,T319,Hiram Silfa,1,2
457,T319,T319,Chris Smith,1,2
458,T319,T319,Jordan L Smith,3,2
459,T319,T319,Richard Sterne,1,2
460,T319,T319,Brandon Stone,5,2
461,T319,T319,Scott Strohmeyer,3,2
462,T319,T319,Andy Sullivan,2,2
463,T319,T319,Hideto Tanihara,2,2
464,T319,T319,Blake Taylor,1,2
465,T319,T319,Josh Teater,2,2
466,T319,T319,Brendon Todd,6,2
467,T319,T319,Ryuko Tokimatsu,3,2
468,T319,T319,Tyler Torano,1,2
469,T319,T319,Marc Turnesa,4,2
470,T319,T319,John VanDerLaan,1,2
471,T319,T319,Duffy Waldorf,1,2
472,T319,T319,Matt Wallace,3,2
473,T319,T319,Ryan Wenzler,1,2
474,T319,T319,Lee Westwood,2,2
475,T319,T319,Tom Whitney,3,2
476,T319,T319,Chris Wilson,1,2
477,T319,T319,Ben Wolcott,1,2
478,T319,T319,Ian Woosnam,1,2
479,T319,T319,Norman Xiong,6,2
480,T319,T319,Y.E. Yang,1,2
481,T319,T319,Gunn Yang,1,2
482,T319,T319,Zach Zaback,1,2
483,T484,T484,Shota Akiyoshi,2,1
484,T484,T484,Tyson Alexander,1,1
485,T484,T484,Steve Allan,2,1
486,T484,T484,Dawson Armstrong,1,1
487,T484,T484,Chris Babcock,1,1
488,T484,T484,Shintaro Ban,1,1
489,T484,T484,Philip Barbaree,1,1
490,T484,T484,Derek Bard,1,1
491,T484,T484,Rich Beem,1,1
492,T484,T484,Ross Bell,1,1
493,T484,T484,"Rich Berberian, Jr.",1,1
494,T484,T484,Jacob Bergeron,1,1
495,T484,T484,Hugo Bernard,1,1
496,T484,T484,Matt Bettencourt,1,1
497,T484,T484,Danthai Boonma,1,1
498,T484,T484,Matthew Borchert,1,1
499,T484,T484,David Bradshaw,1,1
500,T484,T484,Ryan Brehm,1,1
501,T484,T484,Mark Brooks,1,1
502,T484,T484,Brian Bullington,1,1
503,T484,T484,Marc-Étienne Bussières,1,1
504,T484,T484,Mark Calcavecchia,1,1
505,T484,T484,Rafael Campos,1,1
506,T484,T484,Roberto Castro,1,1
507,T484,T484,Minchel Choi,1,1
508,T484,T484,Darren Clarke,1,1
509,T484,T484,Keith Clearwater,2,1
510,T484,T484,George Coetzee,1,1
511,T484,T484,Javier Colomo,1,1
512,T484,T484,Nicolas Colsaerts,1,1
513,T484,T484,George Cunningham,1,1
514,T484,T484,Adam D'Amario,1,1
515,T484,T484,Jens Dantorp,1,1
516,T484,T484,Glen Day,1,1
517,T484,T484,Kevin Dougherty,1,1
518,T484,T484,Jesse Droemer,1,1
519,T484,T484,Eric Dugas,1,1
520,T484,T484,Ryan Evans,1,1
521,T484,T484,Broc Everett,1,1
522,T484,T484,Todd Fanning,1,1
523,T484,T484,Sam Fidone,1,1
524,T484,T484,Andrew Filbert,2,1
525,T484,T484,Kevin Foley,1,1
526,T484,T484,Charles Frost,2,1
527,T484,T484,Luis Gagne,1,1
528,T484,T484,David Gazzolo,1,1
529,T484,T484,Devin Gee,1,1
530,T484,T484,Dino Giacomazzi,1,1
531,T484,T484,Michael Gligic,1,1
532,T484,T484,Andres Gonzales,1,1
533,T484,T484,Oliver Goss,1,1
534,T484,T484,Jeff Gove,1,1
535,T484,T484,Paul Goydos,1,1
536,T484,T484,Scott Gregory,1,1
537,T484,T484,J.T. Griffin,1,1
538,T484,T484,Will Grimmer,1,1
539,T484,T484,Jhared Hack,1,1
540,T484,T484,Stewart Hagestad,1,1
541,T484,T484,Todd Hamilton,1,1
542,T484,T484,Jaysen Hansen,1,1
543,T484,T484,Justin Harding,1,1
544,T484,T484,Michael Hebert,1,1
545,T484,T484,Calum Hill,1,1
546,T484,T484,Grant Hirschman,1,1
547,T484,T484,Craig Hocknull,1,1
548,T484,T484,Nicolai Hojgaard,1,1
549,T484,T484,Wes Homan,1,1
550,T484,T484,Rikuya Hoshino,1,1
551,T484,T484,Franklin Huang,1,1
552,T484,T484,Theo Humphrey,1,1
553,T484,T484,John Huston,1,1
554,T484,T484,Jung-gon Hwang,1,1
555,T484,T484,Sean Jacklin,1,1
556,T484,T484,Peter Jacobsen,1,1
557,T484,T484,Carter Jenkins,1,1
558,T484,T484,Marty Jertson,1,1
559,T484,T484,Zach Johnson,1,1
560,T484,T484,Stewart Jolly,1,1
561,T484,T484,Davey Jude,1,1
562,T484,T484,Grover Justice,1,1
563,T484,T484,Masahiro Kawamura,1,1
564,T484,T484,Skip Kendall,1,1
565,T484,T484,Ben Kern,1,1
566,T484,T484,K.T. Kim,1,1
567,T484,T484,Kurt Kitayama,1,1
568,T484,T484,Philip Knowles,1,1
569,T484,T484,Masanori Kobayashi,1,1
570,T484,T484,Tatsuya Kodai,1,1
571,T484,T484,Johan Kok,2,1
572,T484,T484,Mikko Korhonen,1,1
573,T484,T484,Greg Kraft,1,1
574,T484,T484,Donny Lee,1,1
575,T484,T484,Junghwan Lee,1,1
576,T484,T484,Gyu Min Lee,1,1
577,T484,T484,Tom Lehman,1,1
578,T484,T484,WC Liang,2,1
579,T484,T484,Frank Lickliter II,3,1
580,T484,T484,Peter Lonard,1,1
581,T484,T484,Ryan Lumsden,1,1
582,T484,T484,Jeff Maggert,1,1
583,T484,T484,John Mallinger,1,1
584,T484,T484,Len Mattiace,2,1
585,T484,T484,Scott McCarron,1,1
586,T484,T484,Dan McCarthy,1,1
587,T484,T484,Paul McConnell,1,1
588,T484,T484,Michael Miller,1,1
589,T484,T484,Cole Miller,1,1
590,T484,T484,Larry Mize,1,1
591,T484,T484,James Morrison,1,1
592,T484,T484,Chris Naegel,1,1
593,T484,T484,Brian Norman,1,1
594,T484,T484,Augusto Núñez,1,1
595,T484,T484,Mark O'Meara,1,1
596,T484,T484,José María Olazábal,1,1
597,T484,T484,Zachary Olsen,1,1
598,T484,T484,Sanghyun Park,1,1
599,T484,T484,Sung Joon Park,1,1
600,T484,T484,Matthieu Pavon,1,1
601,T484,T484,Rhadames Pena,1,1
602,T484,T484,Rod Perry,1,1
603,T484,T484,Vinnie Poncino,1,1
604,T484,T484,Chad Proehl,1,1
605,T484,T484,Michael Putnam,1,1
606,T484,T484,Rhett Rasmussen,1,1
607,T484,T484,Sulman Raza,2,1
608,T484,T484,Kristoffer Reitan,1,1
609,T484,T484,George Riley,1,1
610,T484,T484,James Robinson,1,1
611,T484,T484,José de Jesús Rodríguez,1,1
612,T484,T484,Phil Schmitt,1,1
613,T484,T484,Brady Schnell,1,1
614,T484,T484,Steve Scott,1,1
615,T484,T484,Jack Senior,1,1
616,T484,T484,David Skinns,2,1
617,T484,T484,Brian Smock,1,1
618,T484,T484,David Solomon,1,1
619,T484,T484,Bob Sowards,1,1
620,T484,T484,Graeme Storm,1,1
621,T484,T484,Ty Strafaci,2,1
622,T484,T484,Mitchell Sutton,1,1
623,T484,T484,Andrew Svoboda,1,1
624,T484,T484,Nicholas Thompson,1,1
625,T484,T484,Ashton Turner,1,1
626,T484,T484,Sebastián Vázquez,1,1
627,T484,T484,Kristoffer Ventura,1,1
628,T484,T484,Ryan Vermeer,1,1
629,T484,T484,Jeunghun Wang,1,1
630,T484,T484,Paul Waring,1,1
631,T484,T484,Shawn Warren,1,1
632,T484,T484,Brett Wetterich,1,1
633,T484,T484,Oliver Wilson,1,1
634,T484,T484,Cameron Wilson,1,1
635,T484,T484,Timothy Wiseman,1,1
636,T484,T484,Casey Wittenberg,1,1
637,T484,T484,Bobby Wyatt,1,1
638,T484,T484,Chun-an Yu,1,1
