,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
433,T403,T403,Erik van Rooyen,1,7,2.0,3,2,2018420
434,T403,T403,Ryan Ruffels,3,7,1.0,3,18,2018030
435,T403,T403,Scottie Scheffler,3,7,1.0,2,11,2018350
436,T403,T403,Young-han Song,1,7,1.0,3,5,2018030
437,T403,T403,Graeme Storm,1,7,2.0,2,12,2018050
438,T403,T403,Ty Strafaci,2,7,,2,12,2018360
439,T403,T403,Adam Svensson,1,7,1.0,1,10,2018430
440,T403,T403,Andrew Svoboda,1,7,2.0,2,9,2018370
441,T403,T403,Tyler Torano,1,7,2.0,1,13,2018140
442,T443,T443,Ryan Baca,2,6,1.0,2,11,2018320
443,T443,T443,Derek Barron,1,6,1.0,1,2,2018140
444,T443,T443,Rich Beem,1,6,,2,5,2018460
445,T443,T443,Danthai Boonma,1,6,1.0,1,1,2018420
446,T443,T443,David Bradshaw,1,6,1.0,1,4,2018390
447,T443,T443,Russell Budd,1,6,1.0,1,11,2018430
448,T443,T443,Zach Cabra,1,6,,1,5,2018250
449,T443,T443,SSP Chawrasia,2,6,1.0,2,4,2018020
450,T443,T443,Jinho Choi,1,6,1.0,4,5,2018030
451,T443,T443,George Cunningham,1,6,2.0,1,14,2018430
452,T443,T443,Jens Dantorp,1,6,,2,1,2018420
453,T443,T443,Jesse Droemer,1,6,,1,17,2018280
454,T443,T443,Eric Dugas,1,6,3.0,1,5,2018120
455,T443,T443,Rhys Enoch,1,6,,2,1,2018420
456,T443,T443,Kevin Foley,1,6,6.0,2,4,2018410
457,T443,T443,Oscar Fraustro,1,6,,2,4,2018070
458,T443,T443,Andres Gonzales,1,6,,2,4,2018060
459,T443,T443,Jeff Gove,1,6,6.0,3,4,2018130
460,T443,T443,Paul Goydos,1,6,,4,9,2018220
461,T443,T443,Stewart Hagestad,1,6,2.0,1,9,2018360
462,T443,T443,Lucas Herbert,2,6,,3,3,2018420
463,T443,T443,Ryan Hogue,1,6,1.0,4,15,2018060
464,T443,T443,Sam Horsfield,1,6,,4,7,2018220
465,T443,T443,Trevor Immelman,2,6,,1,11,2018230
466,T443,T443,Sean Jacklin,1,6,,2,8,2018070
467,T443,T443,Peter Jacobsen,1,6,,2,4,2018160
468,T443,T443,Zach Johnson,1,6,,1,16,2018460
469,T443,T443,Jonathan Kaye,3,6,,2,2,2018410
470,T443,T443,Chan Kim,1,6,,3,17,2018050
471,T443,T443,Jim Knous,1,6,3.0,1,18,2018060
472,T443,T443,Logan Lagodich,1,6,4.0,1,10,2018390
473,T443,T443,Michael Lorenzo-Vera,2,6,,1,18,2018460
474,T443,T443,Sandy Lyle,2,6,2.0,1,2,2018420
475,T443,T443,John Mallinger,1,6,2.0,2,8,2018140
476,T443,T443,Nyasha Mauchaza,2,6,1.0,2,4,2018430
477,T443,T443,Jesse Mueller,2,6,2.0,3,13,2018060
478,T443,T443,Chris Naegel,1,6,,2,12,2018360
479,T443,T443,Shaun Norris,1,6,,1,1,2018420
480,T443,T443,Tyler Ota,1,6,2.0,1,4,2018120
481,T443,T443,Adrian Otaegui,1,6,2.0,1,7,2018460
482,T443,T443,Juvic Pagunsan,1,6,,1,3,2018020
483,T443,T443,Sanghyun Park,1,6,,2,11,2018420
484,T443,T443,Matthieu Pavon,1,6,5.0,4,7,2018360
485,T443,T443,Garrett Rank,1,6,,1,9,2018360
486,T443,T443,Kyle Reifers,1,6,,2,4,2018230
487,T443,T443,James Robinson,1,6,,1,1,2018420
488,T443,T443,Tony Romo,1,6,2.0,1,3,2018230
489,T443,T443,Hyun-woo Ryu,1,6,,1,1,2018050
490,T443,T443,Jamie Sadlowski,1,6,1.0,2,10,2018010
491,T443,T443,Julio Santos,1,6,4.0,1,11,2018230
492,T443,T443,Jason Schmuhl,2,6,4.0,1,9,2018460
493,T443,T443,Greyson Sigg,1,6,2.0,3,17,2018080
494,T443,T443,Andy Sullivan,2,6,,1,10,2018460
495,T443,T443,Mike Weir,6,6,,1,3,2018430
496,T443,T443,JJ Wood,1,6,2.0,1,12,2018250
497,T443,T443,Gunn Yang,1,6,1.0,2,9,2018120
498,T499,T499,Frank Adams III,2,5,2.0,1,14,2018410
499,T499,T499,Shota Akiyoshi,2,5,1.0,1,9,2018360
500,T499,T499,Tyson Alexander,1,5,2.0,1,16,2018410
501,T499,T499,Philip Barbaree,1,5,2.0,1,18,2018360
502,T499,T499,Ross Bell,1,5,,2,10,2018040
503,T499,T499,"Rich Berberian, Jr.",1,5,,2,13,2018460
504,T499,T499,Hugo Bernard,1,5,2.0,1,2,2018430
505,T499,T499,Guy Boros,2,5,1.0,2,7,2018230
506,T499,T499,Olin Browne,1,5,4.0,2,4,2018410
507,T499,T499,Mark Calcavecchia,1,5,,1,1,2018420
508,T499,T499,Keith Clearwater,2,5,,1,1,2018230
509,T499,T499,Austin Connelly,1,5,4.0,1,9,2018430
510,T499,T499,Fred Couples,1,5,4.0,2,1,2018260
511,T499,T499,Andrew Dodt,1,5,1.0,4,18,2018050
512,T499,T499,Andrew Dorn,1,5,5.0,4,5,2018340
513,T499,T499,Kevin Dougherty,1,5,1.0,1,4,2018010
514,T499,T499,Jared du Toit,1,5,1.0,2,10,2018430
515,T499,T499,Harry Ellis,3,5,,1,7,2018340
516,T499,T499,Todd Fanning,1,5,,1,17,2018430
517,T499,T499,Grant Forrest,1,5,,1,2,2018420
518,T499,T499,Charles Frost,2,5,,1,2,2018470
519,T499,T499,Devin Gee,1,5,2.0,2,4,2018390
520,T499,T499,Oliver Goss,1,5,5.0,2,5,2018320
521,T499,T499,Matthew Griffin,1,5,3.0,1,12,2018050
522,T499,T499,Will Grimmer,1,5,,3,2,2018360
523,T499,T499,Jaysen Hansen,1,5,,1,10,2018460
524,T499,T499,Steven Ihm,1,5,5.0,2,5,2018320
525,T499,T499,Mikko Korhonen,1,5,,1,11,2018460
526,T499,T499,Richard Lee,1,5,,4,14,2018020
527,T499,T499,Richard Lee,2,5,,2,6,2018170
528,T499,T499,Yanwei Liu,1,5,,2,14,2018050
529,T499,T499,Len Mattiace,2,5,,1,9,2018230
530,T499,T499,Dan McCarthy,1,5,1.0,1,4,2018080
531,T499,T499,Cole Miller,1,5,,2,16,2018360
532,T499,T499,Sam O'Dell,1,5,,1,10,2018390
533,T499,T499,Chris Paisley,4,5,5.0,2,14,2018300
534,T499,T499,Anthony Paolucci,1,5,,1,2,2018010
535,T499,T499,Rhadames Pena,1,5,,2,16,2018230
536,T499,T499,Vinnie Poncino,1,5,,1,9,2018170
537,T499,T499,Willy Pumarol,1,5,5.0,2,14,2018230
538,T499,T499,Ted Purdy,2,5,,2,8,2018230
539,T499,T499,Michael Putnam,1,5,,2,12,2018360
540,T499,T499,Jovan Rebula,1,5,,1,4,2018420
541,T499,T499,Brett Rumford,2,5,,4,2,2018420
542,T499,T499,Phil Schmitt,1,5,2.0,1,8,2018040
543,T499,T499,David Solomon,1,5,2.0,1,8,2018160
544,T499,T499,Kristoffer Ventura,1,5,2.0,2,6,2018380
545,T499,T499,Ryan Vermeer,1,5,1.0,1,6,2018460
546,T499,T499,Duffy Waldorf,1,5,5.0,2,5,2018410
547,T499,T499,Jeunghun Wang,1,5,1.0,3,12,2018030
548,T499,T499,Paul Waring,1,5,1.0,2,5,2018360
549,T499,T499,Ben Wolcott,1,5,1.0,1,17,2018040
550,T499,T499,Y.E. Yang,1,5,,1,10,2018460
551,T499,T499,Chun-an Yu,1,5,2.0,2,15,2018360
552,T553,T553,Jaco Ahlers,1,4,,4,4,2018450
553,T553,T553,Zach Bauchou,1,4,4.0,2,15,2018430
554,T553,T553,Matthew Borchert,1,4,3.0,2,2,2018460
555,T553,T553,David Bransdon,1,4,,1,10,2018360
556,T553,T553,Mark Brooks,1,4,,3,2,2018130
557,T553,T553,Rafael Campos,1,4,1.0,2,4,2018230
558,T553,T553,Yi Cao,1,4,2.0,4,1,2018050
559,T553,T553,Roberto Castro,1,4,2.0,1,16,2018360
560,T553,T553,Nicolas Colsaerts,1,4,2.0,2,4,2018420
561,T553,T553,Matt Dobyns,1,4,3.0,2,11,2018460
562,T553,T553,Luis Gagne,1,4,,3,10,2018360
563,T553,T553,David Gazzolo,1,4,,1,16,2018360
564,T553,T553,Jhared Hack,1,4,3.0,2,1,2018180
565,T553,T553,Todd Hamilton,1,4,1.0,2,2,2018420
566,T553,T553,Nicolai Hojgaard,1,4,,1,13,2018420
567,T553,T553,Kodai Ichihara,2,4,,4,9,2018450
568,T553,T553,Scott Jamieson,1,4,3.0,2,11,2018420
569,T553,T553,Marty Jertson,1,4,1.0,1,11,2018460
570,T553,T553,Kurt Kitayama,1,4,4.0,2,15,2018010
571,T553,T553,Philip Knowles,1,4,1.0,1,1,2018270
572,T553,T553,Masanori Kobayashi,1,4,2.0,2,12,2018420
573,T553,T553,Johan Kok,2,4,1.0,2,11,2018460
574,T553,T553,Tom Lehman,1,4,,1,18,2018420
575,T553,T553,Sam Locke,1,4,,4,3,2018420
576,T553,T553,Haraldur Magnus,1,4,,2,8,2018420
577,T553,T553,Scott McCarron,1,4,,1,18,2018310
578,T553,T553,Michael Miller,1,4,2.0,1,16,2018360
579,T553,T553,Larry Mize,1,4,,1,13,2018260
580,T553,T553,Sung Joon Park,1,4,4.0,2,15,2018360
581,T553,T553,Curtis Reed,1,4,,1,5,2018280
582,T553,T553,Kristoffer Reitan,1,4,,1,16,2018360
583,T553,T553,Charles Reiter,1,4,1.0,2,6,2018130
584,T553,T553,George Riley,1,4,,2,14,2018230
585,T553,T553,Santiago Rivas,1,4,,3,4,2018230
586,T553,T553,Joey Savoie,1,4,,2,16,2018430
587,T553,T553,Brady Schnell,1,4,1.0,2,1,2018420
588,T553,T553,Jack Senior,1,4,1.0,1,13,2018420
589,T553,T553,Hiram Silfa,1,4,,2,1,2018230
590,T553,T553,Brian Smock,1,4,,1,9,2018460
591,T553,T553,Ashton Turner,1,4,,1,3,2018420
592,T553,T553,Sebastián Vázquez,1,4,2.0,1,13,2018360
593,T553,T553,Shawn Warren,1,4,3.0,2,11,2018460
594,T553,T553,Brett Wetterich,1,4,2.0,2,3,2018410
595,T553,T553,Casey Wittenberg,1,4,,3,1,2018350
596,T553,T553,Ian Woosnam,1,4,,1,1,2018260
597,T553,T553,Bobby Wyatt,1,4,2.0,1,11,2018010
598,T553,T553,Zach Zaback,1,4,4.0,2,6,2018230
599,T600,T600,Dawson Armstrong,1,3,,2,16,2018350
600,T600,T600,Chris Babcock,1,3,2.0,2,10,2018360
601,T600,T600,Shintaro Ban,1,3,,2,15,2018360
602,T600,T600,Derek Bard,1,3,2.0,2,6,2018040
603,T600,T600,Jacob Bergeron,1,3,,2,17,2018360
604,T600,T600,Minchel Choi,1,3,1.0,2,6,2018420
605,T600,T600,Darren Clarke,1,3,,1,5,2018420
606,T600,T600,Javier Colomo,1,3,,1,11,2018070
607,T600,T600,Ben Crancer,1,3,1.0,2,15,2018350
608,T600,T600,Adam D'Amario,1,3,3.0,2,16,2018370
609,T600,T600,Glen Day,1,3,,2,15,2018270
610,T600,T600,Ryan Evans,1,3,1.0,2,15,2018360
611,T600,T600,Sam Fidone,1,3,,2,5,2018430
612,T600,T600,J.T. Griffin,1,3,,1,12,2018300
613,T600,T600,Michael Hebert,1,3,2.0,1,15,2018360
614,T600,T600,Rikuya Hoshino,1,3,2.0,1,15,2018360
615,T600,T600,John Huston,1,3,,2,10,2018410
616,T600,T600,Justin YW Kim,1,3,,2,18,2018430
617,T600,T600,Ryan Lumsden,1,3,3.0,2,7,2018360
618,T600,T600,David Muttitt,1,3,3.0,2,7,2018460
619,T600,T600,Mark O'Meara,1,3,,1,15,2018260
620,T600,T600,Zachary Olsen,1,3,2.0,1,16,2018350
621,T600,T600,Mito Pereira,1,3,1.0,2,7,2018300
622,T600,T600,Rhett Rasmussen,1,3,1.0,2,4,2018360
623,T600,T600,Steve Scott,1,3,1.0,2,5,2018270
624,T600,T600,Bob Sowards,1,3,3.0,2,7,2018460
625,T600,T600,Mitchell Sutton,1,3,,1,9,2018430
626,T600,T600,Blake Taylor,1,3,,1,16,2018390
627,T600,T600,Cameron Wilson,1,3,,2,18,2018360
628,T629,T629,Marcus Armitage,1,2,1.0,2,10,2018420
629,T629,T629,Scott Gregory,1,2,2.0,2,8,2018360
630,T629,T629,Theo Humphrey,1,2,1.0,2,15,2018360
631,T629,T629,Donny Lee,1,2,,2,16,2018220
632,T629,T629,Jeff Maggert,1,2,,2,5,2018270
633,T629,T629,James Morrison,1,2,,2,7,2018360
634,T629,T629,José María Olazábal,1,2,,2,2,2018260
635,T629,T629,Rod Perry,1,2,,2,1,2018210
636,T629,T629,Chad Proehl,1,2,,1,16,2018400
637,T629,T629,Timothy Wiseman,1,2,1.0,1,4,2018360
638,639,639,Franklin Huang,1,1,,2,15,2018360
