,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,T1,T1,Michael Kim,27,7
1,T1,T1,Bubba Watson,24,7
2,T3,T3,Brian Gay,30,6
3,T3,T3,Adam Hadwin,25,6
4,T3,T3,Dustin Johnson,20,6
5,T3,T3,Ryan Moore,22,6
6,T3,T3,Jon Rahm,20,6
7,T3,T3,Daniel Summerhays,19,6
8,T3,T3,Steve Wheatcroft,20,6
9,T10,T10,Abraham Ancer,30,5
10,T10,T10,Jason Day,20,5
11,T10,T10,Tony Finau,28,5
12,T10,T10,Cody Gribble,25,5
13,T10,T10,Lanto Griffin,26,5
14,T10,T10,Chesson Hadley,30,5
15,T10,T10,Beau Hossler,28,5
16,T10,T10,Matt Kuchar,24,5
17,T10,T10,Andrew Landry,27,5
18,T10,T10,Marc Leishman,25,5
19,T10,T10,Hideki Matsuyama,21,5
20,T10,T10,Rory McIlroy,18,5
21,T10,T10,Rob Oppenheim,26,5
22,T10,T10,C.T. Pan,30,5
23,T10,T10,John Peterson,10,5
24,T10,T10,Jonathan Randolph,25,5
25,T10,T10,Chez Reavie,28,5
26,T10,T10,Kyle Stanley,26,5
27,T10,T10,Henrik Stenson,16,5
28,T10,T10,Tiger Woods,18,5
29,T30,T30,Byeong Hun An,24,4
30,T30,T30,Matt Atkins,21,4
31,T30,T30,Dominic Bozzelli,20,4
32,T30,T30,Scott Brown,32,4
33,T30,T30,Chad Campbell,28,4
34,T30,T30,Paul Casey,20,4
35,T30,T30,Stewart Cink,25,4
36,T30,T30,Ben Crane,21,4
37,T30,T30,Joel Dahmen,28,4
38,T30,T30,Brian Davis,12,4
39,T30,T30,Bryson DeChambeau,26,4
40,T30,T30,Matt Every,30,4
41,T30,T30,Tommy Fleetwood,19,4
42,T30,T30,Robert Garrigus,27,4
43,T30,T30,Lucas Glover,18,4
44,T30,T30,Gavin Kyle Green,5,4
45,T30,T30,Brian Harman,25,4
46,T30,T30,Russell Henley,23,4
47,T30,T30,Tom Hoge,31,4
48,T30,T30,J.B. Holmes,24,4
49,T30,T30,Mackenzie Hughes,28,4
50,T30,T30,John Huh,29,4
51,T30,T30,Zach Johnson,25,4
52,T30,T30,Whee Kim,30,4
53,T30,T30,Kevin Kisner,25,4
54,T30,T30,Jim Knous,1,4
55,T30,T30,Kelly Kraft,31,4
56,T30,T30,Anirban Lahiri,24,4
57,T30,T30,Danny Lee,30,4
58,T30,T30,Hunter Mahan,21,4
59,T30,T30,Ben Martin,20,4
60,T30,T30,George McNeill,10,4
61,T30,T30,Phil Mickelson,24,4
62,T30,T30,Keith Mitchell,29,4
63,T30,T30,Grayson Murray,22,4
64,T30,T30,Wade Ormsby,2,4
65,T30,T30,Ryan Palmer,22,4
66,T30,T30,Cameron Percy,16,4
67,T30,T30,Patrick Reed,26,4
68,T30,T30,Patrick Rodgers,30,4
69,T30,T30,Justin Rose,18,4
70,T30,T30,Rory Sabbatini,27,4
71,T30,T30,Sam Saunders,26,4
72,T30,T30,Ben Silverman,28,4
73,T30,T30,Cameron Smith,24,4
74,T30,T30,Brandt Snedeker,25,4
75,T30,T30,Scott Stallings,30,4
76,T30,T30,Brendan Steele,22,4
77,T30,T30,Kevin Streelman,27,4
78,T30,T30,Steve Stricker,12,4
79,T30,T30,Brian Stuard,32,4
80,T30,T30,Julian Suri,10,4
81,T30,T30,Adam Svensson,1,4
82,T30,T30,Justin Thomas,23,4
83,T30,T30,D.J. Trahan,8,4
84,T30,T30,Peter Uihlein,26,4
85,T30,T30,Tyrone Van Aswegen,31,4
86,T30,T30,Johnson Wagner,21,4
87,T30,T30,Charlie Wi,6,4
88,T89,T89,Kiradech Aphibarnrat,14,3
89,T89,T89,Stuart Appleby,12,3
90,T89,T89,Ryan Armour,32,3
91,T89,T89,Aaron Baddeley,27,3
92,T89,T89,Sangmoon Bae,17,3
93,T89,T89,Blayne Barber,22,3
94,T89,T89,Ricky Barnes,22,3
95,T89,T89,Daniel Berger,23,3
96,T89,T89,Zac Blair,20,3
97,T89,T89,Ryan Blaum,28,3
98,T89,T89,Keegan Bradley,27,3
99,T89,T89,Wesley Bryan,23,3
100,T89,T89,Jonathan Byrd,24,3
101,T89,T89,Rafa Cabrera Bello,20,3
102,T89,T89,Patrick Cantlay,23,3
103,T89,T89,Bud Cauley,17,3
104,T89,T89,Alex Cejka,24,3
105,T89,T89,Kevin Chappell,23,3
106,T89,T89,K.J. Choi,14,3
107,T89,T89,Wyndham Clark,3,3
108,T89,T89,Corey Conners,28,3
109,T89,T89,Austin Cook,29,3
110,T89,T89,Roberto Díaz,25,3
111,T89,T89,John Daly,7,3
112,T89,T89,Cameron Davis,4,3
113,T89,T89,Brendon de Jonge,14,3
114,T89,T89,Graham DeLaet,3,3
115,T89,T89,Matt Dobyns,1,3
116,T89,T89,Jason Dufner,22,3
117,T89,T89,Ken Duke,15,3
118,T89,T89,Tyler Duncan,31,3
119,T89,T89,Harris English,31,3
120,T89,T89,Derek Ernst,3,3
121,T89,T89,Derek Fathauer,28,3
122,T89,T89,Matthew Fitzpatrick,13,3
123,T89,T89,Martin Flores,29,3
124,T89,T89,Rickie Fowler,20,3
125,T89,T89,Ryan Fox,4,3
126,T89,T89,Tommy Gainey,10,3
127,T89,T89,Sergio Garcia,15,3
128,T89,T89,Brice Garnett,30,3
129,T89,T89,Fabián Gómez,28,3
130,T89,T89,Talor Gooch,27,3
131,T89,T89,Retief Goosen,20,3
132,T89,T89,Branden Grace,18,3
133,T89,T89,Matthew Griffin,1,3
134,T89,T89,Emiliano Grillo,25,3
135,T89,T89,James Hahn,26,3
136,T89,T89,Brandon Harkins,30,3
137,T89,T89,Tyrrell Hatton,16,3
138,T89,T89,David Hearn,21,3
139,T89,T89,J.J. Henry,28,3
140,T89,T89,Tim Herron,12,3
141,T89,T89,Charley Hoffman,25,3
142,T89,T89,Billy Horschel,27,3
143,T89,T89,Charles Howell III,28,3
144,T89,T89,Billy Hurley III,27,3
145,T89,T89,Shugo Imahira,3,3
146,T89,T89,Stephan Jaeger,26,3
147,T89,T89,Matt Jones,23,3
148,T89,T89,Sung Kang,29,3
149,T89,T89,Daisuke Kataoka,2,3
150,T89,T89,Smylie Kaufman,22,3
151,T89,T89,Phachara Khongwatmai,2,3
152,T89,T89,Si Woo Kim,31,3
153,T89,T89,Chris Kirk,29,3
154,T89,T89,Patton Kizzire,29,3
155,T89,T89,Russell Knox,27,3
156,T89,T89,Brooks Koepka,17,3
157,T89,T89,Jason Kokrak,29,3
158,T89,T89,Martin Laird,22,3
159,T89,T89,Nate Lashley,17,3
160,T89,T89,Alexander Levy,6,3
161,T89,T89,Nicholas Lindheim,26,3
162,T89,T89,David Lingmerth,26,3
163,T89,T89,Luke List,29,3
164,T89,T89,Tom Lovelady,28,3
165,T89,T89,Jamie Lovemark,26,3
166,T89,T89,Prayad Marksaeng,1,3
167,T89,T89,William McGirt,26,3
168,T89,T89,A.J. McInerney,4,3
169,T89,T89,Parker McLachlin,11,3
170,T89,T89,Maverick McNealy,7,3
171,T89,T89,John Merrick,11,3
172,T89,T89,Troy Merritt,27,3
173,T89,T89,Francesco Molinari,20,3
174,T89,T89,Trey Mullinax,24,3
175,T89,T89,Kevin Na,26,3
176,T89,T89,Joaquin Niemann,13,3
177,T89,T89,Alex Noren,18,3
178,T89,T89,Henrik Norlander,1,3
179,T89,T89,Sean O'Hair,22,3
180,T89,T89,John Oda,7,3
181,T89,T89,Geoff Ogilvy,18,3
182,T89,T89,Louis Oosthuizen,17,3
183,T89,T89,Adrian Otaegui,1,3
184,T89,T89,Rod Pampling,20,3
185,T89,T89,Pat Perez,23,3
186,T89,T89,Scott Piercy,26,3
187,T89,T89,Thomas Pieters,11,3
188,T89,T89,Martin Piller,28,3
189,T89,T89,D.A. Points,25,3
190,T89,T89,Haydn Porteous,1,3
191,T89,T89,J.T. Poston,22,3
192,T89,T89,"Ted Potter, Jr.",28,3
193,T89,T89,Ian Poulter,20,3
194,T89,T89,Seamus Power,28,3
195,T89,T89,Dicky Pride,11,3
196,T89,T89,Andrew Putnam,28,3
197,T89,T89,Doc Redman,6,3
198,T89,T89,Erik van Rooyen,1,3
199,T89,T89,Sam Ryder,26,3
200,T89,T89,Jamie Sadlowski,1,3
201,T89,T89,Xander Schauffele,27,3
202,T89,T89,Adam Schenk,28,3
203,T89,T89,Ollie Schniederjans,27,3
204,T89,T89,Charl Schwartzel,20,3
205,T89,T89,Adam Scott,21,3
206,T89,T89,John Senden,7,3
207,T89,T89,Shubhankar Sharma,11,3
208,T89,T89,Conrad Shindler,20,3
209,T89,T89,Webb Simpson,26,3
210,T89,T89,Vijay Singh,10,3
211,T89,T89,Roger Sloan,1,3
212,T89,T89,Heath Slocum,5,3
213,T89,T89,Young-han Song,1,3
214,T89,T89,J.J. Spaun,27,3
215,T89,T89,Jordan Spieth,23,3
216,T89,T89,Brett Stegmaier,21,3
217,T89,T89,Robert Streb,29,3
218,T89,T89,Chris Stroud,27,3
219,T89,T89,Hudson Swafford,22,3
220,T89,T89,Vaughn Taylor,25,3
221,T89,T89,Nick Taylor,30,3
222,T89,T89,Michael Thompson,19,3
223,T89,T89,Ethan Tracy,23,3
224,T89,T89,Cameron Tringale,26,3
225,T89,T89,Kevin Tway,31,3
226,T89,T89,Harold Varner III,27,3
227,T89,T89,Jhonattan Vegas,27,3
228,T89,T89,Camilo Villegas,14,3
229,T89,T89,Jimmy Walker,23,3
230,T89,T89,Nick Watney,26,3
231,T89,T89,Mike Weir,6,3
232,T89,T89,Richy Werenski,32,3
233,T89,T89,Aaron Wise,29,3
234,T89,T89,Gary Woodland,27,3
235,T89,T89,Zach Wright,1,3
236,T89,T89,Andrew Yun,22,3
237,T89,T89,Xinjun Zhang,28,3
238,T239,T239,Steve Allan,2,2
239,T239,T239,Robert Allenby,8,2
240,T239,T239,Marcus Armitage,1,2
241,T239,T239,Arjun Atwal,6,2
242,T239,T239,Eric Axley,7,2
243,T239,T239,Chris Babcock,1,2
244,T239,T239,Ryan Baca,2,2
245,T239,T239,Cameron Beckman,6,2
246,T239,T239,Charlie Beljan,9,2
247,T239,T239,Shane Bertsch,2,2
248,T239,T239,Alexander Björk,3,2
249,T239,T239,Adam Bland,1,2
250,T239,T239,Kris Blanks,6,2
251,T239,T239,Jonas Blixt,23,2
252,T239,T239,Michael Block,4,2
253,T239,T239,Jason Bohn,9,2
254,T239,T239,Steven Bowditch,8,2
255,T239,T239,Michael Bradley,1,2
256,T239,T239,David Bradshaw,1,2
257,T239,T239,Grady Brame Jr.,1,2
258,T239,T239,Ryan Brehm,1,2
259,T239,T239,Russell Budd,1,2
260,T239,T239,Bronson Burgoon,24,2
261,T239,T239,Dean Burmester,2,2
262,T239,T239,Sam Burns,11,2
263,T239,T239,Ángel Cabrera,5,2
264,T239,T239,Jorge Campillo,3,2
265,T239,T239,Will Cannon,1,2
266,T239,T239,Greg Chalmers,20,2
267,T239,T239,Cameron Champ,6,2
268,T239,T239,SSP Chawrasia,2,2
269,T239,T239,Daniel Chopra,6,2
270,T239,T239,Will Claxton,5,2
271,T239,T239,Chris Crisologo,1,2
272,T239,T239,Jon Curran,15,2
273,T239,T239,Thomas Curtis,1,2
274,T239,T239,Andrew Dodt,1,2
275,T239,T239,Luke Donald,9,2
276,T239,T239,Zecheng Dou,23,2
277,T239,T239,James Driscoll,2,2
278,T239,T239,Paul Dunne,8,2
279,T239,T239,David Duval,5,2
280,T239,T239,Ernie Els,15,2
281,T239,T239,Rhys Enoch,1,2
282,T239,T239,Bob Estes,8,2
283,T239,T239,Todd Fanning,1,2
284,T239,T239,Ross Fisher,13,2
285,T239,T239,Kevin Foley,1,2
286,T239,T239,Oscar Fraustro,1,2
287,T239,T239,Dylan Frittelli,11,2
288,T239,T239,Jim Furyk,15,2
289,T239,T239,Bobby Gates,1,2
290,T239,T239,David Gazzolo,1,2
291,T239,T239,Doug Ghim,7,2
292,T239,T239,Jason Gore,7,2
