,Consecutive_BirdiesEagles_streak_RANK THIS WEEK,Consecutive_BirdiesEagles_streak_RANK LAST WEEK,Consecutive_BirdiesEagles_streak_PLAYER NAME,Consecutive_BirdiesEagles_streak_EVENTS,Consecutive_BirdiesEagles_streak_NUMBER OF HOLES
86,T33,T33,Brandt Snedeker,25,3
87,T33,T33,Jordan Spieth,23,3
88,T33,T33,Jimmy Stanger,3,3
89,T33,T33,Ethan Tracy,23,3
90,T33,T33,Kevin Tway,31,3
91,T33,T33,Tyrone Van Aswegen,31,3
92,T33,T33,Jhonattan Vegas,27,3
93,T33,T33,Johnson Wagner,21,3
94,T33,T33,Chris Wilson,1,3
95,T33,T33,Chris Wood,3,3
96,T33,T33,Tiger Woods,18,3
97,T98,T98,Steve Allan,2,2
98,T98,T98,Abraham Ancer,30,2
99,T98,T98,Kiradech Aphibarnrat,14,2
100,T98,T98,Zac Blair,20,2
101,T98,T98,Jonas Blixt,23,2
102,T98,T98,Jason Bohn,9,2
103,T98,T98,Dominic Bozzelli,20,2
104,T98,T98,Ryan Brehm,1,2
105,T98,T98,Scott Brown,32,2
106,T98,T98,Wesley Bryan,23,2
107,T98,T98,Bronson Burgoon,24,2
108,T98,T98,Dean Burmester,2,2
109,T98,T98,Jonathan Byrd,24,2
110,T98,T98,Kevin Chappell,23,2
111,T98,T98,K.J. Choi,14,2
112,T98,T98,Wyndham Clark,3,2
113,T98,T98,Corey Conners,28,2
114,T98,T98,Ben Crane,21,2
115,T98,T98,Jon Curran,15,2
116,T98,T98,Brian Davis,12,2
117,T98,T98,Cameron Davis,4,2
118,T98,T98,Zecheng Dou,23,2
119,T98,T98,Harris English,31,2
120,T98,T98,Matt Every,30,2
121,T98,T98,Tony Finau,28,2
122,T98,T98,Matthew Fitzpatrick,13,2
123,T98,T98,Tommy Gainey,10,2
124,T98,T98,Sergio Garcia,15,2
125,T98,T98,Robert Garrigus,27,2
126,T98,T98,Retief Goosen,20,2
127,T98,T98,Jason Gore,7,2
128,T98,T98,Jeff Gove,1,2
129,T98,T98,Cody Gribble,25,2
130,T98,T98,Bill Haas,25,2
131,T98,T98,Adam Hadwin,25,2
132,T98,T98,James Hahn,26,2
133,T98,T98,Brandon Harkins,30,2
134,T98,T98,Brian Harman,25,2
135,T98,T98,Tyrrell Hatton,16,2
136,T98,T98,David Hearn,21,2
137,T98,T98,Russell Henley,23,2
138,T98,T98,Calum Hill,1,2
139,T98,T98,Charley Hoffman,25,2
140,T98,T98,Tom Hoge,31,2
141,T98,T98,Billy Horschel,27,2
142,T98,T98,Mackenzie Hughes,28,2
143,T98,T98,Billy Hurley III,27,2
144,T98,T98,Yuta Ikeda,8,2
145,T98,T98,Zach Johnson,25,2
146,T98,T98,Matt Jones,23,2
147,T98,T98,Sung Kang,29,2
148,T98,T98,Patton Kizzire,29,2
149,T98,T98,Martin Laird,22,2
150,T98,T98,Rick Lamb,10,2
151,T98,T98,Nate Lashley,17,2
152,T98,T98,Richard Lee,1,2
153,T98,T98,David Lipsky,3,2
154,T98,T98,Luke List,29,2
155,T98,T98,Jamie Lovemark,26,2
156,T98,T98,Shane Lowry,19,2
157,T98,T98,Sean McCarty,2,2
158,T98,T98,Denny McCarthy,22,2
159,T98,T98,Tyler McCumber,1,2
160,T98,T98,Graeme McDowell,20,2
161,T98,T98,A.J. McInerney,4,2
162,T98,T98,George McNeill,10,2
163,T98,T98,Phil Mickelson,24,2
164,T98,T98,Keith Mitchell,29,2
165,T98,T98,Yusaku Miyazato,7,2
166,T98,T98,Seung-Yul Noh,1,2
167,T98,T98,Brian Norman,1,2
168,T98,T98,John Oda,7,2
169,T98,T98,Thorbjørn Olesen,5,2
170,T98,T98,Cameron Percy,16,2
171,T98,T98,John Peterson,10,2
172,T98,T98,Scott Piercy,26,2
173,T98,T98,Martin Piller,28,2
174,T98,T98,D.A. Points,25,2
175,T98,T98,"Ted Potter, Jr.",28,2
176,T98,T98,Dicky Pride,11,2
177,T98,T98,Chez Reavie,28,2
178,T98,T98,Patrick Reed,26,2
179,T98,T98,Charles Reiter,1,2
180,T98,T98,Patrick Rodgers,30,2
181,T98,T98,Justin Rose,18,2
182,T98,T98,Sam Saunders,26,2
183,T98,T98,Xander Schauffele,27,2
184,T98,T98,Ollie Schniederjans,27,2
185,T98,T98,Charl Schwartzel,20,2
186,T98,T98,Chase Seiffert,2,2
187,T98,T98,Shubhankar Sharma,11,2
188,T98,T98,Cameron Smith,24,2
189,T98,T98,Scott Stallings,30,2
190,T98,T98,Shawn Stefani,25,2
191,T98,T98,Brett Stegmaier,21,2
192,T98,T98,Henrik Stenson,16,2
193,T98,T98,Robert Streb,29,2
194,T98,T98,Kevin Streelman,27,2
195,T98,T98,Chris Stroud,27,2
196,T98,T98,Brian Stuard,32,2
197,T98,T98,Hudson Swafford,22,2
198,T98,T98,Josh Teater,2,2
199,T98,T98,Michael Thompson,19,2
200,T98,T98,D.J. Trahan,8,2
201,T98,T98,Cameron Tringale,26,2
202,T98,T98,Harold Varner III,27,2
203,T98,T98,T.J. Vogel,8,2
204,T98,T98,Jimmy Walker,23,2
205,T98,T98,Nick Watney,26,2
206,T98,T98,Bubba Watson,24,2
207,T98,T98,Richy Werenski,32,2
208,T98,T98,Steve Wheatcroft,20,2
209,T98,T98,Aaron Wise,29,2
210,T98,T98,Gary Woodland,27,2
211,T98,T98,Zach Wright,1,2
212,T98,T98,Andrew Yun,22,2
213,T214,T214,Frank Adams III,2,1
214,T214,T214,Robert Allenby,8,1
215,T214,T214,Stuart Appleby,12,1
216,T214,T214,Eric Axley,7,1
217,T214,T214,Aaron Baddeley,27,1
218,T214,T214,Sangmoon Bae,17,1
219,T214,T214,Cameron Beckman,6,1
220,T214,T214,Charlie Beljan,9,1
221,T214,T214,Steven Bowditch,8,1
222,T214,T214,Zach Cabra,1,1
223,T214,T214,Ángel Cabrera,5,1
224,T214,T214,Bud Cauley,17,1
225,T214,T214,SSP Chawrasia,2,1
226,T214,T214,Daniel Chopra,6,1
227,T214,T214,Will Claxton,5,1
228,T214,T214,Austin Connelly,1,1
229,T214,T214,Jens Dantorp,1,1
230,T214,T214,Jason Day,20,1
231,T214,T214,Brendon de Jonge,14,1
232,T214,T214,Graham DeLaet,3,1
233,T214,T214,Jared du Toit,1,1
234,T214,T214,Jason Dufner,22,1
235,T214,T214,Paul Dunne,8,1
236,T214,T214,Ernie Els,15,1
237,T214,T214,Broc Everett,1,1
238,T214,T214,Ross Fisher,13,1
239,T214,T214,Martin Flores,29,1
240,T214,T214,Rickie Fowler,20,1
241,T214,T214,Dylan Frittelli,11,1
242,T214,T214,Jim Furyk,15,1
243,T214,T214,Bobby Gates,1,1
244,T214,T214,Doug Ghim,7,1
245,T214,T214,Lucas Glover,18,1
246,T214,T214,Paul Goydos,1,1
247,T214,T214,Gavin Kyle Green,5,1
248,T214,T214,J.T. Griffin,1,1
249,T214,T214,Padraig Harrington,16,1
250,T214,T214,Scott Hend,2,1
251,T214,T214,J.J. Henry,28,1
252,T214,T214,Lucas Herbert,2,1
253,T214,T214,Tim Herron,12,1
254,T214,T214,Morgan Hoffmann,9,1
255,T214,T214,Stephan Jaeger,26,1
256,T214,T214,Lee Janzen,1,1
257,T214,T214,Poom Saksansin,2,1
258,T214,T214,Smylie Kaufman,22,1
259,T214,T214,Masahiro Kawamura,1,1
260,T214,T214,Martin Kaymer,11,1
261,T214,T214,Phachara Khongwatmai,2,1
262,T214,T214,Chan Kim,1,1
263,T214,T214,Si Woo Kim,31,1
264,T214,T214,Michael Kim,27,1
265,T214,T214,Colt Knost,10,1
266,T214,T214,Bernhard Langer,2,1
267,T214,T214,Junghwan Lee,1,1
268,T214,T214,Spencer Levin,2,1
269,T214,T214,Alexander Levy,6,1
270,T214,T214,WC Liang,2,1
271,T214,T214,Nicholas Lindheim,26,1
272,T214,T214,David Lingmerth,26,1
273,T214,T214,Zander Lombard,1,1
274,T214,T214,Davis Love III,12,1
275,T214,T214,Dru Love,7,1
276,T214,T214,Sandy Lyle,2,1
277,T214,T214,Hunter Mahan,21,1
278,T214,T214,Ben Martin,20,1
279,T214,T214,Chip McDaniel,1,1
280,T214,T214,Rory McIlroy,18,1
281,T214,T214,Parker McLachlin,11,1
282,T214,T214,Maverick McNealy,7,1
283,T214,T214,John Merrick,11,1
284,T214,T214,Collin Morikawa,1,1
285,T214,T214,Cooper Musselman,1,1
286,T214,T214,Chris Naegel,1,1
287,T214,T214,Alex Noren,18,1
288,T214,T214,Augusto Núñez,1,1
289,T214,T214,Geoff Ogilvy,18,1
290,T214,T214,Louis Oosthuizen,17,1
291,T214,T214,Juvic Pagunsan,1,1
292,T214,T214,Rod Pampling,20,1
293,T214,T214,Sanghyun Park,1,1
294,T214,T214,Matt Parziale,2,1
295,T214,T214,Eddie Pepperell,2,1
296,T214,T214,Pat Perez,23,1
297,T214,T214,Thomas Pieters,11,1
298,T214,T214,J.T. Poston,22,1
299,T214,T214,Ian Poulter,20,1
300,T214,T214,Seamus Power,28,1
301,T214,T214,Richie Ramsay,2,1
302,T214,T214,Kristoffer Reitan,1,1
303,T214,T214,José de Jesús Rodríguez,1,1
304,T214,T214,John Rollins,9,1
305,T214,T214,Andres Romero,6,1
306,T214,T214,Scottie Scheffler,3,1
307,T214,T214,Jason Schmuhl,2,1
308,T214,T214,John Senden,7,1
309,T214,T214,Vijay Singh,10,1
310,T214,T214,Matthew Southgate,3,1
311,T214,T214,J.J. Spaun,27,1
312,T214,T214,Kyle Stanley,26,1
313,T214,T214,Brandon Stone,5,1
314,T214,T214,Scott Strohmeyer,3,1
315,T214,T214,Daniel Summerhays,19,1
316,T214,T214,Julian Suri,10,1
317,T214,T214,Vaughn Taylor,25,1
318,T214,T214,Nick Taylor,30,1
319,T214,T214,John VanDerLaan,1,1
320,T214,T214,Matt Wallace,3,1
321,T214,T214,Lee Westwood,2,1
322,T214,T214,Brett Wetterich,1,1
323,T214,T214,Tom Whitney,3,1
324,T214,T214,Bernd Wiesberger,5,1
325,T214,T214,Tim Wilkinson,3,1
326,T214,T214,Bobby Wyatt,1,1
327,T214,T214,Norman Xiong,6,1
328,T214,T214,Will Zalatoris,6,1
329,T214,T214,Fabrizio Zanotti,3,1
