,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,1,1,Shane Lowry,19,18
1,2,2,Richy Werenski,32,15
2,3,3,Vaughn Taylor,25,14
3,4,4,Jon Rahm,20,12
4,5,5,Gary Woodland,27,11
5,T6,T6,Corey Conners,28,10
6,T6,T6,Jason Dufner,22,10
7,T6,T6,Brandon Hagy,3,10
8,T6,T6,Patrick Reed,26,10
9,T6,T6,Ollie Schniederjans,27,10
10,T6,T6,J.J. Spaun,27,10
11,T6,T6,Scott Stallings,30,10
12,T6,T6,Aaron Wise,29,10
13,T14,T14,Austin Cook,29,9
14,T14,T14,Jason Day,20,9
15,T14,T14,Matt Every,30,9
16,T14,T14,Charley Hoffman,25,9
17,T14,T14,Tom Hoge,31,9
18,T14,T14,Si Woo Kim,31,9
19,T14,T14,Kevin Kisner,25,9
20,T14,T14,Tom Lovelady,28,9
21,T14,T14,Hunter Mahan,21,9
22,T14,T14,Keith Mitchell,29,9
23,T14,T14,Cameron Percy,16,9
24,T14,T14,Ian Poulter,20,9
25,T14,T14,Sam Ryder,26,9
26,T14,T14,Sam Saunders,26,9
27,T14,T14,Xander Schauffele,27,9
28,T14,T14,Henrik Stenson,16,9
29,T14,T14,Kevin Tway,31,9
30,T31,T31,Abraham Ancer,30,8
31,T31,T31,Ricky Barnes,22,8
32,T31,T31,Patrick Cantlay,23,8
33,T31,T31,Harris English,31,8
34,T31,T31,Rickie Fowler,20,8
35,T31,T31,Lucas Glover,18,8
36,T31,T31,J.B. Holmes,24,8
37,T31,T31,Charles Howell III,28,8
38,T31,T31,Mackenzie Hughes,28,8
39,T31,T31,Dustin Johnson,20,8
40,T31,T31,Jamie Lovemark,26,8
41,T31,T31,Hideki Matsuyama,21,8
42,T31,T31,Pat Perez,23,8
43,T31,T31,D.A. Points,25,8
44,T31,T31,"Ted Potter, Jr.",28,8
45,T31,T31,Andres Romero,6,8
46,T31,T31,Rory Sabbatini,27,8
47,T31,T31,Brandt Snedeker,25,8
48,T31,T31,Kyle Stanley,26,8
49,T31,T31,Shawn Stefani,25,8
50,T31,T31,Julian Suri,10,8
51,T31,T31,Peter Uihlein,26,8
52,T31,T31,John VanDerLaan,1,8
53,T31,T31,Tiger Woods,18,8
54,T31,T31,Xinjun Zhang,28,8
55,T56,T56,Byeong Hun An,24,7
56,T56,T56,Zac Blair,20,7
57,T56,T56,Keegan Bradley,27,7
58,T56,T56,Bronson Burgoon,24,7
59,T56,T56,Jonathan Byrd,24,7
60,T56,T56,Will Cannon,1,7
61,T56,T56,Kevin Chappell,23,7
62,T56,T56,John Daly,7,7
63,T56,T56,Bryson DeChambeau,26,7
64,T56,T56,Tony Finau,28,7
65,T56,T56,Sergio Garcia,15,7
66,T56,T56,Fabián Gómez,28,7
67,T56,T56,Cody Gribble,25,7
68,T56,T56,Lanto Griffin,26,7
69,T56,T56,Beau Hossler,28,7
70,T56,T56,Patton Kizzire,29,7
71,T56,T56,Jason Kokrak,29,7
72,T56,T56,Nate Lashley,17,7
73,T56,T56,Luke List,29,7
74,T56,T56,Ben Martin,20,7
75,T56,T56,Denny McCarthy,22,7
76,T56,T56,Francesco Molinari,20,7
77,T56,T56,Sebastián Muñoz,2,7
78,T56,T56,Sean O'Hair,22,7
79,T56,T56,Ryan Palmer,22,7
80,T56,T56,Scott Piercy,26,7
81,T56,T56,Martin Piller,28,7
82,T56,T56,J.T. Poston,22,7
83,T56,T56,Andrew Putnam,28,7
84,T56,T56,Adam Schenk,28,7
85,T56,T56,Adam Scott,21,7
86,T56,T56,Jordan Spieth,23,7
87,T56,T56,Chris Stroud,27,7
88,T56,T56,Nick Taylor,30,7
89,T56,T56,Justin Thomas,23,7
90,T56,T56,Harold Varner III,27,7
91,T56,T56,Jimmy Walker,23,7
92,T56,T56,Bubba Watson,24,7
93,T94,T94,Kiradech Aphibarnrat,14,6
94,T94,T94,Ryan Armour,32,6
95,T94,T94,Aaron Baddeley,27,6
96,T94,T94,Sangmoon Bae,17,6
97,T94,T94,Blayne Barber,22,6
98,T94,T94,Jay Don Blake,1,6
99,T94,T94,Ryan Blaum,28,6
100,T94,T94,Jonas Blixt,23,6
101,T94,T94,Scott Brown,32,6
102,T94,T94,Chad Campbell,28,6
103,T94,T94,Paul Casey,20,6
104,T94,T94,Bud Cauley,17,6
105,T94,T94,Jon Curran,15,6
106,T94,T94,Joel Dahmen,28,6
107,T94,T94,Tyler Duncan,31,6
108,T94,T94,Derek Fathauer,28,6
109,T94,T94,Matthew Fitzpatrick,13,6
110,T94,T94,Tommy Fleetwood,19,6
111,T94,T94,Dylan Frittelli,11,6
112,T94,T94,Brice Garnett,30,6
113,T94,T94,Brian Gay,30,6
114,T94,T94,Bill Haas,25,6
115,T94,T94,Brian Harman,25,6
116,T94,T94,Russell Henley,23,6
117,T94,T94,Jim Herman,9,6
118,T94,T94,Billy Horschel,27,6
119,T94,T94,Stephan Jaeger,26,6
120,T94,T94,Zach Johnson,25,6
121,T94,T94,Matt Jones,23,6
122,T94,T94,Sung Kang,29,6
123,T94,T94,Brooks Koepka,17,6
124,T94,T94,Danny Lee,30,6
125,T94,T94,HaoTong Li,12,6
126,T94,T94,David Lingmerth,26,6
127,T94,T94,Troy Merritt,27,6
128,T94,T94,Phil Mickelson,24,6
129,T94,T94,Grayson Murray,22,6
130,T94,T94,Rob Oppenheim,26,6
131,T94,T94,Seamus Power,28,6
132,T94,T94,Patrick Rodgers,30,6
133,T94,T94,Scottie Scheffler,3,6
134,T94,T94,Shubhankar Sharma,11,6
135,T94,T94,Conrad Shindler,20,6
136,T94,T94,Ben Silverman,28,6
137,T94,T94,Webb Simpson,26,6
138,T94,T94,Heath Slocum,5,6
139,T94,T94,Kevin Streelman,27,6
140,T94,T94,Brian Stuard,32,6
141,T94,T94,Ethan Tracy,23,6
142,T94,T94,D.J. Trahan,8,6
143,T94,T94,Jhonattan Vegas,27,6
144,T94,T94,T.J. Vogel,8,6
145,T94,T94,Johnson Wagner,21,6
146,T147,T147,Matt Atkins,21,5
147,T147,T147,Eric Axley,7,5
148,T147,T147,Dominic Bozzelli,20,5
149,T147,T147,Dean Burmester,2,5
150,T147,T147,Sam Burns,11,5
151,T147,T147,Rafa Cabrera Bello,20,5
152,T147,T147,Cameron Champ,6,5
153,T147,T147,K.J. Choi,14,5
154,T147,T147,Roberto Díaz,25,5
155,T147,T147,Luke Donald,9,5
156,T147,T147,Ken Duke,15,5
157,T147,T147,Martin Flores,29,5
158,T147,T147,Oscar Fraustro,1,5
159,T147,T147,Robert Garrigus,27,5
160,T147,T147,Talor Gooch,27,5
161,T147,T147,Branden Grace,18,5
162,T147,T147,Chesson Hadley,30,5
163,T147,T147,James Hahn,26,5
164,T147,T147,David Hearn,21,5
165,T147,T147,Scott Hend,2,5
166,T147,T147,Tim Herron,12,5
167,T147,T147,Billy Hurley III,27,5
168,T147,T147,Smylie Kaufman,22,5
169,T147,T147,Whee Kim,30,5
170,T147,T147,Chris Kirk,29,5
