,Last_15_Events_-_Short_Game_RANK THIS WEEK,Last_15_Events_-_Short_Game_RANK LAST WEEK,Last_15_Events_-_Short_Game_PLAYER NAME,Last_15_Events_-_Short_Game_EVENTS,Last_15_Events_-_Short_Game_RATING
0,1,1,Vance Veazey,1,8.6
1,2,2,Matt Harmon,1,8.5
2,3,3,Rick Price,2,8.1
3,4,4,Padraig Harrington,6,7.8
4,T5,T5,Søren Kjeldsen,2,7.7
5,T5,T5,Loren Roberts,2,7.7
6,T5,T5,John Senden,10,7.7
7,T8,T8,Thongchai Jaidee,1,7.6
8,T8,T8,Michael Letzig,7,7.6
9,T8,T8,Jamie Lovemark,2,7.6
10,T8,T8,Arron Oberholser,2,7.6
11,T8,T8,Steve Pate,1,7.6
12,T8,T8,Matt Weibring,6,7.6
13,T14,T14,Paul Azinger,2,7.5
14,T14,T14,Steve Stricker,10,7.5
15,T14,T14,Bob Tway,2,7.5
16,T14,T14,Jimmy Walker,7,7.5
17,T14,T14,Tim Wilkinson,5,7.5
18,T14,T14,Tiger Woods,6,7.5
19,T14,T14,Azuma Yano,2,7.5
20,T21,T21,Stephen Leaney,3,7.4
21,T21,T21,José María Olazábal,4,7.4
22,T23,T23,Shingo Katayama,2,7.3
23,T23,T23,Shigeki Maruyama,3,7.3
24,T25,T25,Ryuji Imada,7,7.2
25,T25,T25,Nick O'Hern,11,7.2
26,T27,T27,Aaron Baddeley,5,7.1
27,T27,T27,Ben Curtis,8,7.1
28,T27,T27,Marco Dawson,3,7.1
29,T27,T27,Luke Donald,10,7.1
30,T27,T27,Brad Faxon,3,7.1
31,T27,T27,Jim Furyk,11,7.1
32,T27,T27,Bill Haas,8,7.1
33,T27,T27,James Kingston,1,7.1
34,T27,T27,J.L. Lewis,1,7.1
35,T27,T27,Jeff Overton,7,7.1
36,T27,T27,Tom Pernice Jr.,7,7.1
37,T27,T27,Webb Simpson,8,7.1
38,T39,T39,Ángel Cabrera,6,7.0
39,T39,T39,Nick Dougherty,2,7.0
40,T39,T39,Robert Karlsson,4,7.0
41,T39,T39,Frank Lickliter II,5,7.0
42,T39,T39,Omar Uresti,5,7.0
43,T39,T39,Mike Weir,11,7.0
44,T45,T46,Ken Duke,6,6.9
45,T45,T46,Robert Gamez,1,6.9
46,T45,T46,Mark Hensby,2,6.9
47,T45,T46,Tim Herron,10,6.9
