,Power_Rating_RANK THIS WEEK,Power_Rating_RANK LAST WEEK,Power_Rating_PLAYER NAME,Power_Rating_EVENTS,Power_Rating_RATING
133,T134,T134,Aaron Baddeley,10,6.5
134,T134,T134,Mathias Grönberg,6,6.5
135,T134,T134,Webb Simpson,16,6.5
136,T134,T134,Chris Stroud,14,6.5
137,T134,T134,Kevin Sutherland,16,6.5
138,T134,T134,Brian Vranesh,5,6.5
139,T140,T140,Stephen Ames,12,6.4
140,T140,T140,Stuart Appleby,13,6.4
141,T140,T140,Kris Blanks,7,6.4
142,T140,T140,Jason Dufner,17,6.4
143,T140,T140,Mike Grob,1,6.4
144,T140,T140,Roland Thatcher,6,6.4
145,T146,T146,Michael Allen,11,6.3
146,T146,T146,Nick Dougherty,1,6.3
147,T146,T146,Steve Lowery,13,6.3
148,T146,T146,Jarrod Lyle,8,6.3
149,T146,T146,Pat Perez,14,6.3
150,T146,T146,Carl Pettersson,14,6.3
151,T146,T146,Justin Rose,12,6.3
152,T153,T153,J.L. Lewis,1,6.2
153,T153,T153,Shane Lowry,1,6.2
154,T153,T153,Oliver Wilson,3,6.2
155,T156,T156,Tommy Armour III,10,6.1
156,T156,T156,Brendon de Jonge,14,6.1
157,T156,T156,Mark Hensby,2,6.1
158,T156,T156,Brett Quigley,14,6.1
159,T156,T156,Matt Weibring,9,6.1
160,T161,T161,Brad Adamonis,10,6.0
161,T161,T161,Chad Campbell,16,6.0
162,T161,T161,Jonathan Kaye,8,6.0
163,T161,T161,Francesco Molinari,1,6.0
164,T165,T165,Ronnie Black,2,5.9
165,T165,T165,Mark Calcavecchia,9,5.9
166,T165,T165,Derek Fathauer,4,5.9
167,T165,T165,Graeme McDowell,5,5.9
168,T165,T165,Steve Stricker,15,5.9
169,T165,T165,Johnson Wagner,13,5.9
170,T171,T171,Brian Bateman,2,5.8
171,T171,T171,Todd Hamilton,9,5.8
172,T171,T171,Shaun Micheel,7,5.8
173,T171,T171,David Peoples,3,5.8
174,T171,T171,Jeff Sluman,1,5.8
175,T171,T171,Richard Sterne,3,5.8
176,T171,T171,Junpei Takayama,1,5.8
177,T171,T171,Azuma Yano,2,5.8
178,T179,T179,Darren Clarke,3,5.7
179,T179,T179,Robert Karlsson,3,5.7
180,T179,T179,Chih-Bing Lam,1,5.7
181,T182,T182,Jay Delsing,2,5.6
182,T182,T182,Freddie Jacobson,15,5.6
183,T182,T182,Heath Slocum,16,5.6
184,T185,T185,Rich Barcelo,1,5.5
185,T185,T185,Michael Bradley,5,5.5
186,T185,T185,Pablo Larrazabal,1,5.5
187,T185,T185,Aaron Watkins,4,5.5
188,T185,T185,Garrett Willis,3,5.5
189,T190,T190,Cameron Beckman,16,5.4
190,T190,T190,Steve Elkington,11,5.4
191,T190,T190,Lee Janzen,11,5.4
192,T190,T190,Scott Sterling,7,5.4
193,T194,T194,Woody Austin,16,5.3
194,T194,T194,Matthew Borchert,2,5.3
195,T194,T194,Brian Davis,18,5.3
196,T194,T194,Marco Dawson,1,5.3
197,T194,T194,James Kingston,1,5.3
198,T194,T194,Arron Oberholser,2,5.3
199,T194,T194,Ian Poulter,9,5.3
200,T194,T194,Vaughn Taylor,14,5.3
201,T202,T202,Rich Beem,9,5.2
202,T202,T202,K.J. Choi,8,5.2
203,T202,T202,Ben Crane,18,5.2
204,T202,T202,Matt Kuchar,16,5.2
205,T202,T202,Billy Mayfair,10,5.2
206,T202,T202,Fernando Mechereffe,1,5.2
207,T202,T202,David Toms,19,5.2
208,T202,T202,Mark Wilson,19,5.2
209,T202,T202,Casey Wittenberg,8,5.2
210,T211,T211,Scott Hoch,1,5.1
211,T211,T211,Trevor Immelman,7,5.1
212,T213,T213,Carlos Franco,4,5.0
213,T213,T213,Wen-Tang Lin,1,5.0
214,T213,T213,Grant Waite,1,5.0
215,T213,T213,Charlie Wi,16,5.0
216,T217,T217,Paul Azinger,1,4.9
217,T217,T217,Nathan Green,18,4.9
218,T217,T217,Yuji Igarashi,1,4.9
219,T217,T217,Jerry Kelly,17,4.9
220,T217,T217,James Oh,3,4.9
221,T217,T217,Tim Petrovic,16,4.9
222,T217,T217,Kirk Triplett,9,4.9
223,T224,T224,Alex Cejka,14,4.8
224,T224,T224,Greg Chalmers,13,4.8
225,T224,T224,Ken Duke,12,4.8
226,T224,T224,Steve Flesch,10,4.8
227,T224,T224,Miguel Angel Jiménez,3,4.8
228,T224,T224,Scott McCarron,17,4.8
229,T224,T224,Kevin Na,17,4.8
230,T224,T224,D.A. Points,18,4.8
231,T224,T224,Jay Williamson,9,4.8
232,T233,T233,Joe Durant,8,4.7
233,T233,T233,Rocco Mediate,14,4.7
234,T235,T235,Jason Bohn,18,4.6
235,T235,T235,Bob Estes,14,4.6
236,T235,T235,Ernie Gonzalez,1,4.6
237,T235,T235,Cliff Kresge,9,4.6
238,T235,T235,David Mathis,12,4.6
239,T235,T235,Jesper Parnevik,3,4.6
240,T235,T235,Michael Sim,1,4.6
241,T242,T242,Tim Clark,14,4.5
242,T242,T242,Wil Collins,5,4.5
243,T242,T242,Zach Johnson,19,4.5
244,T242,T242,Justin Leonard,18,4.5
245,T242,T242,Brandt Snedeker,13,4.5
246,T242,T242,Darron Stiles,6,4.5
247,T242,T242,Omar Uresti,2,4.5
248,T249,T249,Notah Begay III,2,4.4
249,T249,T249,Parker McLachlin,10,4.4
250,T249,T249,Scott Verplank,18,4.4
251,T252,T252,Briny Baird,15,4.3
252,T252,T252,Bryce Molder,10,4.3
253,T252,T252,Mike Weir,16,4.3
254,T255,T255,Ben Curtis,11,4.2
255,T255,T255,Shingo Katayama,2,4.2
256,T255,T255,Skip Kendall,2,4.2
257,T255,T255,John Mallinger,14,4.2
258,T255,T255,Tom Pernice Jr.,14,4.2
259,T255,T255,Marc Turnesa,9,4.2
260,T261,T261,Arjun Atwal,3,4.1
261,T261,T261,Grégory Havret,1,4.1
262,T261,T261,Bob Heintz,9,4.1
263,T261,T261,Kent Jones,10,4.1
264,T261,T261,Patrick Sheehan,8,4.1
265,T266,T266,Jim Furyk,15,4.0
266,T266,T266,David Gossett,1,4.0
267,T266,T266,Bob Tway,2,4.0
268,T269,T269,Ryuji Imada,15,3.9
269,T269,T269,Colt Knost,8,3.9
270,T269,T269,Spencer Levin,12,3.9
271,T272,T272,Craig Barlow,1,3.8
272,T272,T272,Jeff Klauk,19,3.8
273,T272,T272,Rick Price,4,3.8
274,T272,T272,Dicky Pride,3,3.8
275,T276,T276,Chris DiMarco,17,3.7
276,T276,T276,Aron Price,15,3.7
277,T278,T278,Rod Perry,1,3.6
278,T278,T278,Chez Reavie,12,3.6
279,T280,T280,Anders Hansen,1,3.5
280,T280,T280,Greg Kraft,3,3.5
281,T280,T280,Steve Wheatcroft,1,3.5
282,T283,T283,Glen Day,11,3.4
283,T283,T283,Luke Donald,15,3.4
284,T283,T283,Tom Lehman,7,3.4
285,T283,T283,Shigeki Maruyama,1,3.4
286,T287,T287,Christian Cévaër,1,3.3
287,T287,T287,Richard Finch,1,3.3
288,T287,T287,Todd Fischer,1,3.3
289,T287,T287,Paul Goydos,12,3.3
290,T287,T287,Søren Kjeldsen,2,3.3
291,T287,T287,Nick O'Hern,17,3.3
292,T293,T293,Tyler Aldridge,1,3.2
293,T293,T293,Richard Johnson,15,3.2
294,T293,T293,Peter Lonard,11,3.2
295,T293,T293,Jeff Quinney,12,3.2
296,T293,T293,Chris Riley,15,3.2
297,T298,T298,Bart Bryant,11,3.0
298,T298,T298,Brendon Todd,5,3.0
299,300,300,Tim Wilkinson,5,2.9
300,T301,T301,Guy Boros,3,2.8
301,T301,T301,Tom Byrum,1,2.8
302,T301,T301,Dudley Hart,5,2.8
303,T301,T301,Spike McRoy,1,2.8
304,T305,T305,Mark Brooks,7,2.5
305,T305,T305,Steve Pate,1,2.5
306,T305,T305,Loren Roberts,2,2.5
307,T305,T305,Dean Wilson,11,2.5
308,309,309,José María Olazábal,3,2.4
309,310,310,Brad Faxon,5,2.3
310,311,311,Brian Gay,20,2.2
311,312,312,Stephen Leaney,2,1.8
312,313,313,Corey Pavin,9,1.4
313,314,314,José Coceres,1,1.0
