,Last_15_Events_-_Putting_RANK THIS WEEK,Last_15_Events_-_Putting_RANK LAST WEEK,Last_15_Events_-_Putting_PLAYER NAME,Last_15_Events_-_Putting_EVENTS,Last_15_Events_-_Putting_RATING
118,T111,T111,Lee Janzen,8,7.9
119,T111,T111,Zach Johnson,9,7.9
120,T111,T111,Robert Karlsson,4,7.9
121,T111,T111,Neal Lancaster,2,7.9
122,T111,T111,Justin Leonard,9,7.9
123,T111,T111,Steve Lowery,6,7.9
124,T111,T111,Scott McCarron,10,7.9
125,T111,T111,Ryan Moore,8,7.9
126,T111,T111,Arron Oberholser,2,7.9
127,T111,T111,Geoff Ogilvy,9,7.9
128,T111,T111,Pat Perez,9,7.9
129,T111,T111,Ted Purdy,9,7.9
130,T111,T111,John Rollins,9,7.9
131,T111,T111,Kevin Sutherland,7,7.9
132,T111,T111,Junpei Takayama,1,7.9
133,T111,T111,Roland Thatcher,6,7.9
134,T111,T111,Peter Tomasulo,3,7.9
135,T111,T111,Bob Tway,3,7.9
136,T111,T111,Omar Uresti,5,7.9
137,T111,T111,Lee Westwood,4,7.9
138,T139,T139,Brad Adamonis,4,7.8
139,T139,T139,Woody Austin,8,7.8
140,T139,T139,Kris Blanks,7,7.8
141,T139,T139,Mark Brooks,7,7.8
142,T139,T139,Ángel Cabrera,6,7.8
143,T139,T139,Ben Crane,11,7.8
144,T139,T139,Ben Curtis,8,7.8
145,T139,T139,John Daly,2,7.8
146,T139,T139,Robert Damron,1,7.8
147,T139,T139,Robert Gamez,1,7.8
148,T139,T139,Mathew Goggin,5,7.8
149,T139,T139,Todd Hamilton,4,7.8
150,T139,T139,J.P. Hayes,4,7.8
151,T139,T139,Mark Hensby,2,7.8
152,T139,T139,Scott Hoch,1,7.8
153,T139,T139,Dustin Johnson,9,7.8
154,T139,T139,Matt Jones,9,7.8
155,T139,T139,Jeff Klauk,8,7.8
156,T139,T139,Graeme McDowell,5,7.8
157,T139,T139,Phil Mickelson,9,7.8
158,T139,T139,Louis Oosthuizen,3,7.8
159,T139,T139,Rod Pampling,8,7.8
160,T139,T139,Tom Pernice Jr.,8,7.8
161,T139,T139,D.A. Points,10,7.8
162,T139,T139,Chez Reavie,9,7.8
163,T139,T139,Andres Romero,4,7.8
164,T139,T139,Justin Rose,9,7.8
165,T139,T139,Rory Sabbatini,7,7.8
166,T139,T139,Jeev Milkha Singh,8,7.8
167,T139,T139,Richard Sterne,3,7.8
168,T139,T139,Tim Wilkinson,5,7.8
169,T139,T139,Mark Wilson,13,7.8
170,T139,T139,Oliver Wilson,4,7.8
171,T172,T172,Chad Campbell,8,7.7
172,T172,T172,Alex Cejka,10,7.7
173,T172,T172,Fred Couples,7,7.7
174,T172,T172,Glen Day,7,7.7
175,T172,T172,Chris DiMarco,7,7.7
176,T172,T172,Ernie Els,8,7.7
177,T172,T172,Charles Howell III,10,7.7
178,T172,T172,Kent Jones,8,7.7
179,T172,T172,Matthew Loving,1,7.7
180,T172,T172,Bill Lunde,8,7.7
181,T172,T172,Hunter Mahan,10,7.7
182,T172,T172,Steve Marino,8,7.7
183,T172,T172,John Merrick,5,7.7
184,T172,T172,Greg Norman,1,7.7
185,T172,T172,Alvaro Quiros,3,7.7
186,T172,T172,Vijay Singh,7,7.7
187,T172,T172,Kevin Stadler,10,7.7
188,T172,T172,Vance Veazey,1,7.7
189,T172,T172,Scott Verplank,11,7.7
190,T191,T191,Michael Allen,8,7.6
191,T191,T191,Tommy Armour III,9,7.6
192,T191,T191,Bart Bryant,10,7.6
193,T191,T191,Jay Delsing,3,7.6
194,T191,T191,James Driscoll,6,7.6
195,T191,T191,Gonzalo Fernandez-Castaño,1,7.6
196,T191,T191,Carlos Franco,6,7.6
197,T191,T191,Tim Herron,10,7.6
198,T191,T191,John Huston,6,7.6
199,T191,T191,Yuji Igarashi,1,7.6
200,T191,T191,Jerry Kelly,12,7.6
201,T191,T191,Søren Kjeldsen,2,7.6
202,T191,T191,Martin Laird,9,7.6
203,T191,T191,Marc Leishman,11,7.6
204,T191,T191,Jeff Maggert,5,7.6
205,T191,T191,Troy Matteson,9,7.6
206,T191,T191,Fernando Mechereffe,1,7.6
207,T191,T191,Shaun Micheel,6,7.6
208,T191,T191,Kenny Perry,9,7.6
209,T191,T191,Scott Piercy,7,7.6
210,T191,T191,Tag Ridings,7,7.6
211,T191,T191,Charl Schwartzel,2,7.6
212,T191,T191,Patrick Sheehan,8,7.6
213,T191,T191,Kevin Streelman,12,7.6
214,T191,T191,Chris Stroud,9,7.6
215,T191,T191,David Toms,10,7.6
216,T191,T191,Nick Watney,8,7.6
217,T218,T218,Notah Begay III,2,7.5
218,T218,T218,Jason Bohn,13,7.5
219,T218,T218,Mark Calcavecchia,7,7.5
220,T218,T218,Jason Dufner,9,7.5
221,T218,T218,Steve Elkington,8,7.5
222,T218,T218,Derek Fathauer,4,7.5
223,T218,T218,Tommy Gainey,5,7.5
224,T218,T218,Robert Garrigus,10,7.5
225,T218,T218,Lucas Glover,8,7.5
226,T218,T218,Nathan Green,9,7.5
227,T218,T218,J.B. Holmes,5,7.5
228,T218,T218,Trevor Immelman,8,7.5
229,T218,T218,Richard Johnson,9,7.5
230,T218,T218,Jonathan Kaye,6,7.5
231,T218,T218,Martin Kaymer,6,7.5
232,T218,T218,Skip Kendall,2,7.5
233,T218,T218,Derek Lamely,1,7.5
234,T218,T218,Peter Lonard,7,7.5
235,T218,T218,Davis Love III,8,7.5
236,T218,T218,Jarrod Lyle,5,7.5
237,T218,T218,Rory McIlroy,5,7.5
238,T218,T218,Nick O'Hern,11,7.5
239,T218,T218,Heath Slocum,9,7.5
240,T218,T218,Jeff Sluman,1,7.5
241,T218,T218,Paul Stankowski,2,7.5
242,T218,T218,Scott Sterling,6,7.5
243,T218,T218,Marc Turnesa,6,7.5
244,T218,T218,Camilo Villegas,8,7.5
245,T218,T218,Bubba Watson,6,7.5
246,T247,T247,Michael Bradley,5,7.4
247,T247,T247,Graham DeLaet,1,7.4
248,T247,T247,Andres Gonzales,1,7.4
249,T247,T247,Thongchai Jaidee,1,7.4
250,T247,T247,James Kingston,1,7.4
251,T247,T247,John Senden,10,7.4
252,T247,T247,Henrik Stenson,5,7.4
253,T247,T247,Y.E. Yang,10,7.4
254,T255,T255,Ricky Barnes,6,7.3
255,T255,T255,Cameron Beckman,8,7.3
256,T255,T255,Jonathan Byrd,12,7.3
257,T255,T255,Brendon de Jonge,6,7.3
258,T255,T255,Scott Gutschewski,3,7.3
259,T255,T255,J.J. Henry,11,7.3
260,T255,T255,Miguel Angel Jiménez,4,7.3
261,T255,T255,Brandt Jobe,8,7.3
262,T255,T255,Shingo Katayama,2,7.3
263,T255,T255,Stephen Leaney,3,7.3
264,T255,T255,Rocco Mediate,10,7.3
265,T255,T255,Sean O'Hair,6,7.3
266,T255,T255,Aron Price,9,7.3
267,T255,T255,Nicholas Thompson,9,7.3
268,T255,T255,Kirk Triplett,6,7.3
269,T255,T255,Steve Wheatcroft,1,7.3
270,T271,T272,Stuart Appleby,7,7.2
271,T271,T272,Jason Gore,8,7.2
272,T271,T272,Mike Grob,1,7.2
273,T271,T272,Peter Hanson,1,7.2
274,T271,T272,Colt Knost,5,7.2
275,T271,T272,Garth Mulroy,1,7.2
276,T271,T272,Brett Quigley,9,7.2
277,T271,T272,Adam Scott,4,7.2
278,T271,T272,Kyle Stanley,4,7.2
279,T271,T272,D.J. Trahan,9,7.2
280,T271,T272,Charles Warren,8,7.2
281,T271,T255,Boo Weekley,7,7.2
282,T283,T283,Briny Baird,6,7.1
283,T283,T283,Brian Bateman,2,7.1
284,T283,T283,"David Berganio, Jr.",5,7.1
285,T283,T283,Olin Browne,2,7.1
286,T283,T283,Erik Compton,2,7.1
287,T283,T283,Steve Flesch,5,7.1
288,T283,T283,Soren Hansen,4,7.1
289,T283,T283,James Oh,3,7.1
290,T283,T283,David Peoples,3,7.1
291,T292,T292,Mark Brown,1,7.0
292,T292,T292,Grégory Havret,1,7.0
293,T292,T292,Pablo Larrazabal,1,7.0
294,T292,T292,Will MacKenzie,5,7.0
295,T292,T292,Greg Owen,9,7.0
296,T292,T292,Gary Woodland,3,7.0
297,T298,T298,Joe Durant,6,6.9
298,T298,T298,Bobby Gates,1,6.9
299,T298,T298,Matt Harmon,1,6.9
300,T298,T298,Anthony Kang,1,6.9
301,T298,T298,Troy Kelly,1,6.9
302,T298,T298,Gregor Main,1,6.9
303,T298,T298,Rod Perry,2,6.9
304,T305,T305,Matt Hill,1,6.8
305,T305,T305,Tom Lehman,7,6.8
306,T305,T305,Grant Waite,1,6.8
307,T305,T305,Jay Williamson,8,6.8
308,T309,T309,Billy Andrade,1,6.7
309,T309,T309,J.L. Lewis,1,6.7
310,T309,T309,Billy Mayfair,6,6.7
311,T309,T309,Francesco Molinari,1,6.7
312,T309,T309,Steve Pate,1,6.7
313,T309,T309,Rick Price,2,6.7
314,T315,T315,Robert Allenby,7,6.6
315,T315,T315,Rich Barcelo,1,6.6
316,T315,T315,Ernie Gonzalez,1,6.6
317,T318,T318,Ross Fisher,4,6.5
318,T318,T318,Anders Hansen,1,6.5
319,320,320,Chih-Bing Lam,1,6.3
320,T321,T321,Matthew Borchert,1,5.7
321,T321,T321,Shane Lowry,1,5.7
