,Last_15_Events_-_Accuracy_RANK THIS WEEK,Last_15_Events_-_Accuracy_RANK LAST WEEK,Last_15_Events_-_Accuracy_PLAYER NAME,Last_15_Events_-_Accuracy_EVENTS,Last_15_Events_-_Accuracy_RATING
40,T36,T36,Jack Newman,1,7.4
41,T36,T36,Nick O'Hern,11,7.4
42,T36,T36,Patrick Sheehan,8,7.4
43,T36,T36,Peter Tomasulo,3,7.4
44,T45,T45,Woody Austin,8,7.3
45,T45,T45,Mark Calcavecchia,7,7.3
46,T45,T45,Jason Dufner,9,7.3
47,T45,T45,Ernie Els,8,7.3
48,T45,T45,Ross Fisher,4,7.3
49,T45,T45,Robert Garrigus,10,7.3
50,T45,T45,Skip Kendall,2,7.3
51,T45,T45,Colt Knost,5,7.3
52,T45,T45,Peter Lonard,7,7.3
53,T45,T45,Hunter Mahan,10,7.3
54,T45,T45,Rod Pampling,8,7.3
55,T45,T45,Rod Perry,2,7.3
56,T45,T61,Ian Poulter,6,7.3
57,T45,T45,John Senden,10,7.3
58,T45,T45,Kevin Stadler,10,7.3
59,T45,T45,Chris Stroud,9,7.3
60,T45,T45,Camilo Villegas,8,7.3
61,T62,T61,Briny Baird,6,7.2
62,T62,T61,Rich Barcelo,1,7.2
63,T62,T61,"David Berganio, Jr.",5,7.2
64,T62,T61,Bart Bryant,10,7.2
65,T62,T79,Chris DiMarco,7,7.2
66,T62,T61,Richard Finch,1,7.2
67,T62,T61,Steve Flesch,5,7.2
68,T62,T61,Tommy Gainey,5,7.2
69,T62,T61,Paul Goydos,8,7.2
70,T62,T61,Soren Hansen,4,7.2
71,T62,T79,Matt Kuchar,8,7.2
72,T62,T61,Fernando Mechereffe,1,7.2
73,T62,T61,Rocco Mediate,10,7.2
74,T62,T61,Shaun Micheel,6,7.2
75,T62,T61,Nicholas Thompson,9,7.2
76,T62,T61,Kirk Triplett,6,7.2
77,T62,T61,Bubba Watson,6,7.2
78,T62,T61,Mike Weir,11,7.2
79,T80,T79,Stephen Ames,8,7.1
80,T80,T79,Cameron Beckman,8,7.1
81,T80,T79,Rich Beem,5,7.1
82,T80,T79,Paul Casey,6,7.1
83,T80,T79,J.P. Hayes,4,7.1
84,T80,T79,John Huston,6,7.1
85,T80,T79,Ian Leggatt,1,7.1
86,T80,T79,John Mallinger,8,7.1
87,T80,T79,Steve Marino,8,7.1
88,T80,T79,Spike McRoy,2,7.1
89,T80,T79,Ryan Moore,8,7.1
90,T80,T79,Greg Norman,1,7.1
91,T80,T79,Leif Olson,3,7.1
92,T80,T79,Greg Owen,9,7.1
93,T80,T79,Tim Petrovic,10,7.1
94,T80,T79,Jeff Quinney,9,7.1
95,T80,T99,Scott Verplank,11,7.1
96,T80,T79,Lee Westwood,4,7.1
97,T98,T99,Ángel Cabrera,6,7.0
98,T98,T99,Bob Estes,9,7.0
99,T98,T99,Lucas Glover,8,7.0
100,T98,T99,David Gossett,1,7.0
101,T98,T99,Scott Gutschewski,3,7.0
102,T98,T99,Jonathan Kaye,6,7.0
103,T98,T99,Jeff Klauk,8,7.0
104,T98,T99,Marc Leishman,11,7.0
105,T98,T99,Michael Letzig,9,7.0
106,T98,T99,Kevin Na,11,7.0
107,T98,T99,Sean O'Hair,6,7.0
108,T98,T99,David Peoples,3,7.0
109,T98,T61,Kenny Perry,9,7.0
110,T98,T99,Justin Rose,9,7.0
111,T98,T99,Michael Sim,1,7.0
112,T98,T99,Brandt Snedeker,11,7.0
113,T98,T99,Kyle Stanley,4,7.0
114,T98,T99,D.J. Trahan,9,7.0
115,T98,T79,Boo Weekley,7,7.0
116,T98,T99,Garrett Willis,4,7.0
117,T98,T99,Gary Woodland,3,7.0
118,T119,T119,Stuart Appleby,7,6.9
119,T119,T119,Jonathan Byrd,12,6.9
120,T119,T119,Ben Crane,11,6.9
121,T119,T119,Marco Dawson,3,6.9
122,T119,T119,Rickie Fowler,4,6.9
123,T119,T119,Brian Gay,10,6.9
124,T119,T119,Retief Goosen,10,6.9
125,T119,T119,Jason Gore,8,6.9
126,T119,T119,Todd Hamilton,4,6.9
127,T119,T119,Mark Hensby,2,6.9
128,T119,T119,Lee Janzen,8,6.9
129,T119,T119,Dustin Johnson,9,6.9
130,T119,T119,Kent Jones,8,6.9
131,T119,T119,Cliff Kresge,3,6.9
132,T119,T119,Jeff Maggert,5,6.9
133,T119,T119,Chez Reavie,9,6.9
134,T119,T119,Vijay Singh,7,6.9
135,T119,T119,Jeff Sluman,1,6.9
136,T119,T119,Henrik Stenson,5,6.9
137,T119,T119,Charles Warren,8,6.9
138,T119,T119,Y.E. Yang,10,6.9
139,T140,T140,K.J. Choi,4,6.8
140,T140,T140,Darren Clarke,4,6.8
141,T140,T140,John Daly,2,6.8
142,T140,T140,Brian Davis,8,6.8
143,T140,T140,Mathew Goggin,5,6.8
144,T140,T140,Bob Heintz,9,6.8
145,T140,T140,Richard Johnson,9,6.8
146,T140,T140,Jerry Kelly,12,6.8
147,T140,T140,Graeme McDowell,5,6.8
148,T140,T140,Corey Pavin,9,6.8
149,T140,T140,Pat Perez,9,6.8
150,T140,T140,Brett Quigley,9,6.8
151,T140,T140,Rory Sabbatini,7,6.8
152,T140,T140,Charl Schwartzel,2,6.8
153,T140,T140,Jeev Milkha Singh,8,6.8
154,T140,T140,Omar Uresti,5,6.8
155,T140,T140,Grant Waite,1,6.8
156,T140,T140,Matt Weibring,7,6.8
157,T158,T158,Aaron Baddeley,6,6.7
158,T158,T158,Ricky Barnes,6,6.7
159,T158,T158,Guy Boros,3,6.7
160,T158,T158,Stewart Cink,6,6.7
161,T158,T158,Robert Damron,1,6.7
162,T158,T158,Carlos Franco,6,6.7
163,T158,T158,Sergio Garcia,7,6.7
164,T158,T158,Bill Haas,9,6.7
165,T158,T158,J.J. Henry,11,6.7
166,T158,T158,Tim Herron,10,6.7
167,T158,T158,Brandt Jobe,8,6.7
168,T158,T158,Shingo Katayama,2,6.7
169,T158,T158,Stephen Leaney,3,6.7
170,T158,T158,Davis Love III,8,6.7
171,T158,T158,Bill Lunde,8,6.7
172,T158,T158,Troy Matteson,9,6.7
173,T158,T158,D.A. Points,10,6.7
174,T158,T158,Aron Price,9,6.7
175,T158,T158,Tag Ridings,7,6.7
176,T158,T158,Adam Scott,4,6.7
177,T158,T158,Kevin Streelman,12,6.7
178,T158,T158,Kevin Sutherland,7,6.7
179,T158,T158,Vaughn Taylor,9,6.7
180,T158,T158,Roland Thatcher,6,6.7
181,T158,T158,Mark Wilson,13,6.7
182,T158,T158,Casey Wittenberg,5,6.7
183,T184,T184,Matt Bettencourt,9,6.6
184,T184,T184,Michael Bradley,5,6.6
185,T184,T184,Mark Brooks,7,6.6
186,T184,T184,Luke Donald,10,6.6
187,T184,T184,Ken Duke,6,6.6
188,T184,T184,Harrison Frazar,11,6.6
189,T184,T184,Padraig Harrington,6,6.6
190,T184,T184,Freddie Jacobson,10,6.6
191,T184,T184,George McNeill,8,6.6
192,T184,T184,Ryan Palmer,6,6.6
193,T184,T184,Tom Pernice Jr.,8,6.6
194,T184,T184,Scott Piercy,7,6.6
195,T184,T184,Webb Simpson,9,6.6
196,T184,T184,Brendon Todd,2,6.6
197,T184,T184,Bob Tway,3,6.6
198,T184,T184,Bo Van Pelt,10,6.6
199,T184,T184,Nick Watney,8,6.6
200,T201,T201,Tom Byrum,1,6.5
201,T201,T201,James Driscoll,6,6.5
202,T201,T201,David Duval,3,6.5
203,T201,T201,Trevor Immelman,8,6.5
204,T201,T201,Neal Lancaster,2,6.5
205,T201,T201,Phil Mickelson,9,6.5
206,T201,T201,Geoff Ogilvy,9,6.5
207,T201,T201,Johnson Wagner,9,6.5
208,T201,T201,Oliver Wilson,4,6.5
209,T210,T210,José Coceres,3,6.4
210,T210,T210,Wil Collins,4,6.4
211,T210,T210,Ben Curtis,8,6.4
212,T210,T210,Jason Day,10,6.4
213,T210,T210,Brendon de Jonge,6,6.4
214,T210,T210,Jay Delsing,3,6.4
215,T210,T210,Bobby Gates,1,6.4
216,T210,T210,Dudley Hart,6,6.4
217,T210,T210,Charley Hoffman,9,6.4
218,T210,T210,Robert Karlsson,4,6.4
219,T210,T210,Troy Kelly,1,6.4
220,T210,T210,Martin Laird,9,6.4
221,T210,T210,Steve Lowery,6,6.4
222,T210,T210,John Merrick,5,6.4
223,T210,T210,James Nitties,9,6.4
224,T210,T210,Louis Oosthuizen,3,6.4
225,T210,T210,Carl Pettersson,8,6.4
226,T210,T210,Ted Purdy,9,6.4
227,T210,T210,Tim Wilkinson,5,6.4
228,T229,T229,Billy Andrade,1,6.3
229,T229,T229,Chris Baryla,1,6.3
230,T229,T229,Brian Bateman,2,6.3
231,T229,T229,Greg Chalmers,10,6.3
232,T229,T229,Anthony Kang,1,6.3
233,T229,T229,James Kingston,1,6.3
234,T229,T229,Danny Lee,6,6.3
235,T229,T229,Jamie Lovemark,2,6.3
236,T229,T229,Shigeki Maruyama,3,6.3
237,T229,T229,Scott McCarron,10,6.3
238,T229,T229,Rory McIlroy,5,6.3
239,T229,T229,Alan Morin,1,6.3
240,T229,T229,José María Olazábal,4,6.3
241,T229,T229,Chris Riley,13,6.3
242,T229,T229,Jimmy Walker,9,6.3
243,T244,T244,Brad Adamonis,4,6.2
244,T244,T244,Erik Compton,2,6.2
245,T244,T244,Todd Fischer,1,6.2
246,T244,T244,Nathan Green,9,6.2
247,T244,T244,Matt Hill,1,6.2
248,T244,T244,Søren Kjeldsen,2,6.2
249,T244,T244,Spencer Levin,8,6.2
250,T244,T244,Garth Mulroy,1,6.2
251,T244,T244,James Oh,3,6.2
252,T244,T244,Charlie Wi,6,6.2
253,T244,T244,Azuma Yano,2,6.2
254,T255,T255,Matthew Borchert,1,6.1
255,T255,T255,Mark Brown,1,6.1
256,T255,T255,Brent Geiberger,1,6.1
257,T255,T255,Mathias Grönberg,7,6.1
258,T255,T255,Charles Howell III,10,6.1
259,T255,T255,Anthony Kim,8,6.1
260,T255,T255,David Mathis,4,6.1
261,T255,T255,Jeff Overton,7,6.1
262,T255,T255,Dicky Pride,3,6.1
263,T255,T255,John Rollins,9,6.1
264,T255,T255,Paul Stankowski,2,6.1
265,T266,T266,Arjun Atwal,3,6.0
266,T266,T266,Tadd Fujikawa,2,6.0
267,T266,T266,Matt Jones,9,6.0
268,T266,T266,J.L. Lewis,1,6.0
269,T266,T266,Frank Lickliter II,5,6.0
270,T266,T266,Gregor Main,1,6.0
271,T266,T266,Brian Vranesh,5,6.0
272,T266,T266,Steve Wheatcroft,1,6.0
273,T274,T274,Nick Dougherty,2,5.9
274,T274,T274,Peter Hanson,1,5.9
275,T274,T274,Thongchai Jaidee,1,5.9
276,T274,T274,Martin Kaymer,6,5.9
277,T274,T274,Pablo Larrazabal,1,5.9
278,T274,T274,Parker McLachlin,7,5.9
279,T274,T274,Joe Ogilvie,6,5.9
280,T274,T274,Martin Piller,1,5.9
281,T274,T274,Andres Romero,4,5.9
282,T274,T274,Hideto Tanihara,1,5.9
283,T284,T284,Christian Cévaër,1,5.8
284,T284,T284,Mike Grob,1,5.8
285,T284,T284,Matt Harmon,1,5.8
286,T284,T284,Ryuji Imada,7,5.8
287,T284,T284,Jarrod Lyle,5,5.8
288,T284,T284,Alvaro Quiros,3,5.8
289,T290,T290,Paul Azinger,2,5.7
290,T290,T290,Notah Begay III,2,5.7
291,T290,T290,Ronnie Black,2,5.7
292,T290,T290,Daniel Chopra,10,5.7
293,T290,T290,J.B. Holmes,5,5.7
294,T290,T290,Vance Veazey,1,5.7
295,T296,T296,Derek Fathauer,4,5.6
296,T296,T296,Reinier Saxton,1,5.6
297,T296,T296,Marc Turnesa,6,5.6
298,T299,T299,Prayad Marksaeng,3,5.5
299,T299,T299,Richard Sterne,3,5.5
300,T299,T299,Junpei Takayama,1,5.5
301,T299,T299,Aaron Watkins,4,5.5
302,303,303,Tyler Aldridge,1,5.4
303,T304,T304,Craig Barlow,1,5.3
304,T304,T304,Andres Gonzales,1,5.3
305,T304,T304,Jesper Parnevik,3,5.3
306,T304,T304,Loren Roberts,2,5.3
307,T308,T308,Eric Axley,1,5.2
308,T308,T308,Chris Couch,3,5.2
309,T308,T308,Brad Faxon,4,5.2
310,T308,T308,Robert Floyd,1,5.2
311,T312,T312,Wen-Tang Lin,1,5.1
312,T312,T312,Shane Lowry,1,5.1
313,314,314,Derek Lamely,1,5.0
314,T315,T315,Gonzalo Fernandez-Castaño,1,4.9
315,T315,T315,Chih-Bing Lam,1,4.9
316,317,317,Matthew Loving,1,4.6
317,T318,T318,Steve Allan,1,4.3
318,T318,T318,Luke List,1,4.3
319,320,320,Grégory Havret,1,4.2
320,321,321,Ryo Ishikawa,1,3.8
321,322,322,Yuji Igarashi,1,3.7
