,Last_5_Events_-_Short_Game_RANK THIS WEEK,Last_5_Events_-_Short_Game_RANK LAST WEEK,Last_5_Events_-_Short_Game_PLAYER NAME,Last_5_Events_-_Short_Game_EVENTS,Last_5_Events_-_Short_Game_RATING
117,T108,T106,Prayad Marksaeng,1,6.4
118,T108,T106,Ryan Moore,3,6.4
119,T108,T106,James Oh,1,6.4
120,T108,T106,Carl Pettersson,5,6.4
121,T108,T106,Ian Poulter,1,6.4
122,T108,T106,Jeff Quinney,2,6.4
123,T108,T106,Scott Sterling,3,6.4
124,T108,T106,Bo Van Pelt,4,6.4
125,T108,T106,Grant Waite,1,6.4
126,T108,T106,Nick Watney,2,6.4
127,T108,T106,Garrett Willis,3,6.4
128,T108,T106,Casey Wittenberg,2,6.4
129,T130,T129,Brian Davis,3,6.3
130,T130,T129,Tadd Fujikawa,2,6.3
131,T130,T129,J.P. Hayes,2,6.3
132,T130,T129,Trevor Immelman,2,6.3
133,T130,T164,Jerry Kelly,3,6.3
134,T130,T129,Anthony Kim,1,6.3
135,T130,T129,Marc Leishman,3,6.3
136,T130,T129,Greg Owen,4,6.3
137,T130,T129,D.A. Points,5,6.3
138,T130,T129,Adam Scott,3,6.3
139,T130,T129,Michael Sim,1,6.3
140,T141,T141,Craig Barlow,1,6.2
141,T141,T141,Ronnie Black,2,6.2
142,T141,T141,Christian Cévaër,1,6.2
143,T141,T141,Chris Couch,2,6.2
144,T141,T141,Todd Fischer,1,6.2
145,T141,T141,Matt Jones,3,6.2
146,T141,T141,Jeff Klauk,3,6.2
147,T141,T141,Louis Oosthuizen,2,6.2
148,T141,T141,Aron Price,3,6.2
149,T141,T141,Brett Quigley,4,6.2
150,T141,T141,Brandt Snedeker,4,6.2
151,T141,T141,Peter Tomasulo,1,6.2
152,T141,T141,David Toms,5,6.2
153,T154,T141,Chad Campbell,3,6.1
154,T154,T155,Erik Compton,2,6.1
155,T154,T155,Fred Couples,2,6.1
156,T154,T155,Rickie Fowler,2,6.1
157,T154,T155,Bob Heintz,4,6.1
158,T154,T155,Scott Hoch,1,6.1
159,T154,T155,Hunter Mahan,2,6.1
160,T154,T155,Jack Newman,1,6.1
161,T154,T155,Geoff Ogilvy,3,6.1
162,T154,T155,Darron Stiles,2,6.1
163,T164,T164,Briny Baird,3,6.0
164,T164,T164,Chris Baryla,1,6.0
165,T164,T164,Notah Begay III,2,6.0
166,T164,T164,Jonathan Byrd,4,6.0
167,T164,T164,Andres Gonzales,1,6.0
168,T164,T164,Matthew Loving,1,6.0
169,T164,T164,Shane Lowry,1,6.0
170,T164,T164,Phil Mickelson,4,6.0
171,T164,T164,Corey Pavin,4,6.0
172,T164,T164,Reinier Saxton,1,6.0
173,T164,T164,Hideto Tanihara,1,6.0
174,T164,T164,Bubba Watson,1,6.0
175,T176,T177,Stephen Ames,4,5.9
176,T176,T177,Nathan Green,4,5.9
177,T176,T177,Skip Kendall,2,5.9
178,T176,T129,Justin Leonard,3,5.9
179,T176,T177,Wen-Tang Lin,1,5.9
180,T176,T177,Jarrod Lyle,2,5.9
181,T176,T177,Scott McCarron,2,5.9
182,T176,T177,Spike McRoy,2,5.9
183,T176,T177,Francesco Molinari,1,5.9
184,T176,T177,Dicky Pride,2,5.9
185,T176,T177,John Rollins,2,5.9
186,T176,T177,Patrick Sheehan,4,5.9
187,T176,T177,Jeff Sluman,1,5.9
188,T176,T177,Kevin Sutherland,3,5.9
189,T176,T177,Roland Thatcher,2,5.9
190,T176,T177,Nicholas Thompson,3,5.9
191,T192,T192,Gonzalo Fernandez-Castaño,1,5.8
192,T192,T192,Richard Finch,1,5.8
193,T192,T192,Harrison Frazar,3,5.8
194,T192,T192,Chih-Bing Lam,1,5.8
195,T192,T192,Davis Love III,3,5.8
196,T192,T192,Garth Mulroy,1,5.8
197,T192,T192,Chez Reavie,4,5.8
198,T192,T192,Charles Warren,1,5.8
199,T200,T200,Woody Austin,2,5.7
200,T200,T200,Alex Cejka,4,5.7
201,T200,T200,Greg Chalmers,4,5.7
202,T200,T200,Jay Delsing,2,5.7
203,T200,T200,Brandt Jobe,3,5.7
204,T200,T200,Colt Knost,2,5.7
205,T200,T200,Billy Mayfair,2,5.7
206,T200,T200,Shaun Micheel,1,5.7
207,T200,T200,James Nitties,2,5.7
208,T200,T200,Rod Perry,2,5.7
209,T200,T200,Tim Petrovic,3,5.7
210,T200,T200,Vijay Singh,2,5.7
211,T200,T200,Richard Sterne,1,5.7
212,T200,T200,Junpei Takayama,1,5.7
213,T214,T214,K.J. Choi,2,5.6
214,T214,T214,Martin Kaymer,1,5.6
215,T214,T214,Bill Lunde,3,5.6
216,T214,T214,Troy Matteson,5,5.6
217,T214,T214,Jeff Overton,2,5.6
218,T214,T214,Tag Ridings,2,5.6
219,T214,T214,Andres Romero,3,5.6
220,T214,T214,Charl Schwartzel,1,5.6
221,T214,T214,Heath Slocum,3,5.6
222,T214,T214,Marc Turnesa,1,5.6
223,T214,T214,Aaron Watkins,1,5.6
224,T225,T225,Tyler Aldridge,1,5.5
225,T225,T225,Daniel Chopra,3,5.5
226,T225,T225,Steve Elkington,3,5.5
227,T225,T225,Derek Fathauer,1,5.5
228,T225,T225,Tommy Gainey,1,5.5
229,T225,T225,Lucas Glover,3,5.5
230,T225,T225,Paul Goydos,2,5.5
231,T225,T225,Peter Hanson,1,5.5
232,T225,T225,Chris Stroud,3,5.5
233,T234,T234,Rich Beem,2,5.4
234,T234,T234,Matt Bettencourt,2,5.4
235,T234,T234,Guy Boros,2,5.4
236,T234,T234,Mathew Goggin,2,5.4
237,T234,T234,Matt Hill,1,5.4
238,T234,T234,Ian Leggatt,1,5.4
239,T234,T234,Peter Lonard,3,5.4
240,T234,T234,David Peoples,3,5.4
241,T234,T234,Kevin Streelman,3,5.4
242,T234,T234,Lee Westwood,1,5.4
243,T234,T234,Jay Williamson,2,5.4
244,T245,T245,Cameron Beckman,2,5.3
245,T245,T245,Steve Flesch,1,5.3
246,T245,T245,Kent Jones,4,5.3
247,T245,T245,Leif Olson,1,5.3
248,T245,T245,Henrik Stenson,1,5.3
249,T245,T245,Vaughn Taylor,4,5.3
250,T251,T251,Brian Bateman,1,5.2
251,T251,T251,Neal Lancaster,1,5.2
252,T251,T251,Scott Piercy,3,5.2
253,T254,T254,Jason Bohn,4,5.1
254,T254,T254,Richard Johnson,3,5.1
255,T254,T254,Will MacKenzie,2,5.1
256,T254,T254,Boo Weekley,3,5.1
257,T258,T259,Graham DeLaet,1,5.0
258,T258,T259,Alvaro Quiros,1,5.0
259,T258,T259,Brian Vranesh,3,5.0
260,T258,T259,Johnson Wagner,4,5.0
261,T262,T263,Tommy Armour III,1,4.9
262,T262,T263,Robert Floyd,1,4.9
263,T262,T263,Bobby Gates,1,4.9
264,T262,T263,Soren Hansen,1,4.9
265,T262,T263,Charley Hoffman,3,4.9
266,T267,T268,Tom Lehman,2,4.8
267,T267,T268,Graeme McDowell,1,4.8
268,T269,T270,Troy Kelly,1,4.7
269,T269,T270,Steve Lowery,1,4.7
270,T269,T270,John Mallinger,3,4.7
271,T269,T270,Martin Piller,1,4.7
272,T269,T270,Camilo Villegas,2,4.7
273,T269,T270,Steve Wheatcroft,1,4.7
274,T275,T276,Ricky Barnes,2,4.6
275,T275,T276,Jason Gore,2,4.6
276,T277,T278,Bart Bryant,3,4.5
277,T277,T278,Martin Laird,3,4.5
278,T277,T278,Danny Lee,1,4.5
279,T277,T278,Luke List,1,4.5
280,T277,T278,Jeff Maggert,1,4.5
281,T282,T283,Ernie Gonzalez,1,4.3
282,T282,T283,Gary Woodland,1,4.3
283,T284,T254,J.B. Holmes,1,4.2
284,T284,285,Anthony Kang,1,4.2
285,T286,T286,Mike Grob,1,4.1
286,T286,T286,Todd Hamilton,1,4.1
287,T286,T286,Alan Morin,1,4.1
288,289,289,Gregor Main,1,4.0
289,T290,T290,Glen Day,2,3.8
290,T290,T290,Yuji Igarashi,1,3.8
291,T290,T290,Pablo Larrazabal,1,3.8
292,293,293,Kris Blanks,1,2.9
293,294,294,Grégory Havret,1,1.8
