,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
373,374,,Julien Guerrier,40,0.46,18.46,-2.84,21.25,FRA
374,375,,Peter O'Malley,51,0.46,23.27,-30.05,23.5,AUS
375,376,,Alistair Presnell,40,0.46,18.21,-6.57,23.07,AUS
376,377,,David Mathis,55,0.45,24.99,-26.57,21.86,USA
377,378,,Pelle Edberg,61,0.45,27.67,-34.59,21.02,SWE
378,379,,Chez Reavie,57,0.45,25.78,-38.2,15.15,USA
379,380,,Lu Wei-chih,40,0.44,17.78,-11.4,15.13,TPE
380,381,,Chris Gane,47,0.44,20.88,-14.11,16.18,ENG
381,382,,Rich Barcelo,48,0.44,21.13,-11.82,20.68,USA
382,383,,Mardan Mamat,58,0.44,25.46,-18.41,21.53,SIN
383,384,,Spencer Levin,59,0.44,25.84,-27.59,17.95,USA
384,385,,Henrik Bjornstad,51,0.44,22.33,-13.75,22.88,NOR
385,386,,Cliff Kresge,56,0.44,24.38,-44.54,20.14,USA
386,387,,John Bickerton,48,0.43,20.83,-41.53,11.25,ENG
387,388,,Carlos Rodiles,50,0.43,21.6,-14.01,23.4,ESP
388,389,,José María Olazábal,40,0.42,16.81,-16.57,17.48,ESP
389,390,,Taco Remkes,56,0.42,23.38,-29.81,3.38,NED
390,391,,Callum MaCaulay,40,0.42,16.68,-5.52,20.6,SCO
391,391,,Charles Warren,49,0.42,20.44,-32.51,19.49,USA
392,393,,Simon Khan,53,0.42,22.07,-29.2,16.46,ENG
393,394,,James Hahn,40,0.42,16.6,-0.88,17.48,USA
394,395,,Robert Dinwiddie,55,0.41,22.81,-39.39,13.01,ENG
395,396,,C Muniyappa,40,0.41,16.57,-0.2,16.77,IND
396,397,,Darren Fichardt,40,0.41,16.56,-12.1,22.13,RSA
397,398,,Craig Bowden,49,0.41,20.22,-8.09,19.8,USA
398,399,,Jimmy Walker,54,0.41,22.1,-13.23,21.03,USA
399,400,,Jeff Maggert,56,0.41,22.84,-20.72,23.43,USA
400,401,,Andrew Coltart,48,0.41,19.54,-10.25,23.49,SCO
401,402,,Jaco Van Zyl,40,0.41,16.28,-10.34,23.3,RSA
402,403,,Brendon Todd,48,0.41,19.51,-18.6,10.34,USA
403,404,,Jeff Gove,48,0.4,19.31,-15.27,20.96,USA
404,405,,Gavin Coles,48,0.4,19.16,-23.17,12.25,AUS
405,406,,Christoph Guenther,40,0.4,15.95,-3.23,17.56,GER
406,407,,Peter Lonard,63,0.4,25.11,-69.77,11.56,AUS
407,408,,Josh Geary,40,0.4,15.82,-9.15,16.58,NZL
408,409,,Akio Sadakata,41,0.4,16.2,-10.31,9.73,JPN
409,410,,David Branshaw,49,0.4,19.36,-14.4,13.61,USA
410,411,,Udorn Duangdecha,40,0.39,15.79,-2.71,14.36,THA
411,412,,Danny Chia,40,0.39,15.74,-13.07,12.75,MAS
412,413,,Steve Elkington,48,0.39,18.87,-42.53,8.41,AUS
413,414,,Andrew Tampion,49,0.39,19.14,-15.96,12.42,AUS
414,415,,Vance Veazey,54,0.39,21.08,-22.8,23.27,USA
415,416,,Titch Moore,40,0.39,15.56,-6.88,16.18,RSA
416,417,,Parker McLachlin,53,0.39,20.54,-39.31,9.14,USA
417,418,,Yoshinobu Tsukada,47,0.39,18.2,-5.68,16.87,JPN
418,419,,Takao Nogami,47,0.39,18.18,-19.23,5.35,JPN
419,420,,Francois Calmels,46,0.38,17.67,-10.15,18.88,FRA
420,421,,Gary Christian,44,0.38,16.86,-6.8,15.35,ENG
421,421,,Steven O'Hara,49,0.38,18.78,-19.69,9.63,SCO
422,423,,Bradley Iles,46,0.38,17.62,-6.95,16.73,NZL
423,424,,Tag Ridings,49,0.38,18.73,-22.46,14.79,USA
424,425,,Kiyoshi Miyazato,47,0.38,17.94,-18.61,8.39,JPN
425,426,,Daehyun Kim,40,0.38,15.24,-1.91,15.71,KOR
426,427,,Kenneth Ferrie,50,0.38,19.02,-9.4,18.68,ENG
427,428,,Brad Adamonis,54,0.38,20.52,-32.64,13.18,USA
428,429,,Brian Stuard,42,0.38,15.93,-1.8,16.61,USA
429,430,,D.H. Lee,40,0.38,15.15,-36.98,,KOR
430,431,,Fredrik Andersson Hed,47,0.38,17.73,-25.87,14.28,SWE
431,432,,Anirban Lahiri,40,0.38,15.09,-1.26,16.34,IND
432,433,,Stephen Gallacher,42,0.38,15.77,-24.83,7.23,SCO
433,434,,Eddie Lee,45,0.37,16.83,-6.38,14.34,NZL
434,435,,Taigen Tsumagari,40,0.37,14.93,-3.15,14.03,JPN
435,436,,Kris Blanks,54,0.37,20.13,-19.18,13.96,USA
436,437,,John Daly,42,0.37,15.53,-8.18,16.43,USA
437,438,,Michael Campbell,48,0.37,17.72,-29.32,,NZL
438,439,,Sung Kang,40,0.37,14.77,-4.7,18.03,KOR
439,440,,Kohki Idoki,40,0.37,14.75,-3.73,15.39,JPN
440,441,,Angelo Que,40,0.37,14.7,-13.45,12.07,PHI
441,442,,Gary Murphy,61,0.37,22.36,-21.48,19.4,IRL
442,443,,Takeshi Kajikawa,40,0.37,14.64,-0.31,14.95,JPN
443,444,,Mitsuhiro Tateyama,45,0.36,16.41,-6.89,17.98,JPN
444,445,,Dave Schultz,45,0.36,16.18,-3.5,16.03,USA
445,446,,Casey Wittenberg,56,0.36,20.06,-19.11,13.39,USA
446,447,,Kim Dae-sub,40,0.36,14.22,-3.94,13.3,KOR
447,448,,Eric Ramsay,40,0.35,14.16,-8.57,13.76,SCO
448,449,,Dustin Risdon,43,0.35,15.18,-9.97,14.01,CAN
449,450,,Leif Olson,40,0.35,14.02,-0.21,14.23,USA
450,451,,James Morrison,48,0.35,16.82,-5.6,16.26,ENG
451,452,,Jamie Lovemark,40,0.35,14.0,-2.74,14.0,USA
452,453,,Joakim Haeggman,44,0.35,15.39,-12.75,14.37,SWE
453,454,,Iain Steel,40,0.35,13.93,-15.31,4.82,MAS
454,455,,Thammanoon Sriroj,40,0.35,13.92,-4.35,15.22,THA
455,456,,Aron Price,58,0.35,20.16,-21.75,16.92,AUS
456,457,,Keiichiro Fukabori,40,0.35,13.88,-29.42,2.95,JPN
457,458,,Carlos Del Moral,49,0.35,16.99,-14.44,13.46,ESP
458,459,,Jamie McLeary,40,0.34,13.79,-4.75,14.62,SCO
459,460,,Sam Little,58,0.34,19.96,-24.24,14.08,ENG
460,461,,Troy Merritt,40,0.34,13.7,-0.3,14.0,USA
461,462,,Scott Sterling,49,0.34,16.74,-20.87,11.45,USA
462,463,,Tommy Nakajima,40,0.34,13.63,-8.22,9.83,JPN
463,464,,Esteban Toledo,52,0.34,17.71,-10.68,16.23,MEX
464,465,,Greg Kraft,44,0.34,14.98,-28.55,6.81,USA
465,466,,Mark Purser,40,0.34,13.55,-2.66,16.21,NZL
466,467,,John Morgan,40,0.34,13.51,-15.71,6.35,ENG
467,468,,Julien Clement,40,0.34,13.5,-7.57,10.28,SUI
468,469,,D.J. Brigman,44,0.34,14.79,-16.56,11.81,USA
469,470,,Arjun Atwal,45,0.34,15.11,-38.6,1.82,IND
470,470,,Won Joon Lee,59,0.34,19.82,-20.15,14.47,AUS
471,472,,Jonas Blixt,40,0.33,13.39,-3.44,14.48,SWE
472,472,,Toyokazu Fujishima,48,0.33,16.06,-19.58,6.98,JPN
473,474,,Alejandro Cañizares,56,0.33,18.72,-25.67,13.57,ESP
474,475,,Scott Gardiner,51,0.33,17.02,-16.73,14.72,AUS
475,476,,Wil Besseling,47,0.33,15.65,-21.52,8.4,NED
476,477,,Glen Day,52,0.33,17.22,-13.54,15.27,USA
477,478,,Sion Bebb,47,0.33,15.55,-12.61,13.33,WAL
478,479,,Marcus Higley,53,0.33,17.53,-19.41,9.66,ENG
479,480,,Fran Quinn,52,0.33,17.03,-6.46,15.54,USA
480,481,,Alexandre Kaleka,40,0.33,13.1,-1.3,14.4,FRA
481,482,,Roland Steiner,44,0.33,14.38,-5.39,12.28,AUT
482,483,,Steve Lowery,52,0.32,16.88,-38.65,11.92,USA
483,484,,Jarmo Sandelin,56,0.32,18.11,-23.17,8.23,SWE
484,485,,Byron Smith,40,0.32,12.89,-11.92,12.2,USA
485,486,,Magnus Carlsson,56,0.32,18.02,-31.54,9.86,SWE
486,487,,Yuudai Maeda,41,0.32,13.15,-5.38,10.97,JPN
487,488,,Colt Knost,53,0.32,16.96,-22.13,5.95,USA
488,489,,Alan Wagner,40,0.32,12.75,-3.53,16.28,ARG
489,490,,Kevin Chappell,40,0.32,12.69,-2.81,15.5,USA
490,491,,Steve Dartnall,40,0.32,12.63,-7.05,7.77,AUS
491,492,,Jong-Duck Kim,40,0.31,12.49,-7.95,15.86,KOR
492,493,,Greg Norman,40,0.31,12.41,-23.37,,AUS
493,494,,Scott Drummond,57,0.31,17.6,-2.38,18.65,SCO
494,495,,Shigeru Nonaka,40,0.31,12.27,-2.2,13.24,JPN
495,496,,Jason Gore,60,0.31,18.3,-35.32,13.82,USA
496,497,,Hunter Haas,53,0.3,16.02,-13.71,8.29,USA
497,497,,Miles Tunnicliff,53,0.3,16.02,-21.54,15.58,ENG
498,499,,Brian Vranesh,40,0.3,11.98,-2.9,14.87,USA
499,500,,Michael Long,40,0.3,11.91,-3.9,11.91,NZL
500,501,,Steven Alker,43,0.3,12.79,-10.61,17.4,NZL
501,502,,Matthew Griffin,40,0.3,11.81,-0.47,12.28,AUS
502,503,,Lee Slattery,57,0.29,16.78,-17.46,14.34,ENG
503,504,,J.P. Hayes,41,0.29,12.01,-18.0,10.17,USA
504,505,,Ashley Hall,40,0.29,11.7,-7.65,8.86,AUS
505,506,,Jeff Gallagher,40,0.29,11.68,-6.65,10.82,USA
506,507,,Shaaban Hussin,40,0.29,11.65,-0.25,11.9,MAS
507,508,,Justin Hicks,50,0.29,14.56,-13.9,9.79,USA
508,509,,Antti Ahokas,47,0.29,13.59,-20.21,5.53,FIN
509,510,,Bubba Dickerson,57,0.29,16.41,-16.22,14.0,USA
510,511,,Jean Baptiste Gonnet,55,0.29,15.77,-19.45,13.76,FRA
511,512,,Jason Enloe,44,0.29,12.58,-5.26,14.0,USA
512,513,,Chawalit Plaphol,63,0.29,18.0,-27.91,2.55,THA
513,514,,Troy Kelly,40,0.28,11.4,-0.74,11.13,USA
514,515,,Skip Kendall,57,0.28,16.22,-13.35,14.85,USA
515,516,,Oskar Bergman,40,0.28,11.37,-9.37,7.31,SWE
516,517,,Bob Tway,40,0.28,11.35,-19.25,3.4,USA
517,518,,Scott Gutschewski,47,0.28,13.24,-18.75,5.71,USA
518,519,,Ashun Wu,40,0.28,11.25,-4.87,10.99,CHN
519,519,,Craig Barlow,40,0.28,11.25,-6.03,11.9,USA
520,521,,David McKenzie,60,0.28,16.82,-17.5,14.93,AUS
521,522,,Rafael Gómez,40,0.28,11.2,-8.08,8.42,ARG
522,523,,Taichiro Kiyota,59,0.28,16.46,-21.34,14.88,JPN
523,524,,Garrett Osborn,54,0.28,15.07,-9.71,9.55,USA
524,525,,Sushi Ishigaki,45,0.28,12.55,-12.56,4.44,JPN
525,526,,I J Jang,40,0.28,11.12,-8.82,10.58,KOR
526,527,,Martin Piller,40,0.28,11.11,-4.51,15.62,USA
527,528,,Shaun Micheel,40,0.28,11.02,-19.09,12.26,USA
528,529,,John Ellis,40,0.27,11.0,-17.42,4.15,USA
529,530,,Mitchell Brown,40,0.27,10.98,-13.97,2.03,AUS
530,531,,Chris Rodgers,40,0.27,10.98,-12.81,10.78,ENG
531,532,,Andrew Buckle,52,0.27,14.17,-6.62,13.97,AUS
532,533,,,40,0.27,10.89,-0.85,11.74,DEN
533,534,,Josh Broadaway,50,0.27,13.6,-10.25,8.54,USA
534,535,,Nathan Smith,40,0.27,10.87,-0.93,11.8,USA
535,536,,Florian Fritsch,40,0.27,10.81,-2.39,13.2,GER
536,537,,Tyrone Van Aswegen,40,0.27,10.81,-4.55,14.22,RSA
537,538,,Sam Walker,54,0.27,14.57,-18.16,11.78,ENG
538,539,,Steven Jeppesen,53,0.27,14.26,-8.14,12.48,SWE
539,540,,Katsunori Kuwabara,42,0.27,11.26,-6.79,8.63,JPN
540,541,,Yui Ueda,45,0.27,12.06,-13.29,9.15,JPN
541,542,,Peter Gustafsson,40,0.27,10.6,-7.42,8.46,SWE
542,543,,Steve Allan,52,0.26,13.77,-18.47,4.46,AUS
543,544,,Satoru Hirota,46,0.26,12.16,-14.66,5.91,JPN
544,545,,Stuart Davis,44,0.26,11.58,-9.66,8.05,ENG
545,546,,Marc Pucay,40,0.26,10.5,-11.35,4.27,PHI
546,547,,Tatsunori Nukaga,40,0.26,10.48,-0.37,10.85,JPN
547,548,,Omar Uresti,49,0.26,12.84,-11.92,11.16,USA
548,549,,Wayne Perske,51,0.26,13.35,-11.54,7.91,AUS
549,550,,Unho Park,50,0.26,13.04,-11.15,10.1,AUS
550,551,,Peter Tomasulo,56,0.26,14.57,-18.59,6.15,USA
551,552,,Ben Leong,40,0.26,10.4,-15.46,,MAS
552,553,,Jonathan Kaye,40,0.26,10.4,-2.68,13.08,USA
553,554,,Norio Shinozaki,44,0.26,11.43,-15.19,8.04,JPN
554,555,,Ake Nilsson,40,0.26,10.35,-3.26,10.01,SWE
555,556,,Tjaart van der Walt,40,0.26,10.33,-6.77,11.62,RSA
556,557,,Adilson da Silva,40,0.26,10.29,-10.9,9.87,BRA
557,558,,Tommy Gainey,59,0.26,15.1,-11.11,6.37,USA
558,559,,Bernhard Langer,40,0.25,10.18,-24.54,6.46,GER
559,560,,Stuart Anderson,40,0.25,10.15,-3.19,8.78,CAN
560,561,,Chris Gaunt,40,0.25,10.14,-5.51,5.81,AUS
561,562,,Bob Heintz,45,0.25,11.28,-13.05,8.68,USA
562,563,,Sung Lee,40,0.25,10.0,-6.31,10.15,KOR
563,564,,Joe Durant,49,0.25,12.24,-28.48,7.34,USA
564,565,,Peter Senior,40,0.25,9.95,-10.11,6.0,AUS
565,566,,Paul Sheehan,53,0.25,13.16,-19.52,9.51,AUS
566,566,,B.J. Staten,43,0.25,10.68,-12.97,9.27,USA
567,568,,Kim Hyung-Tae,40,0.25,9.91,-8.74,8.86,KOR
568,569,,Matthew Zions,43,0.25,10.61,-7.18,11.64,AUS
569,570,,Lee James,46,0.25,11.32,-5.5,13.44,ENG
570,571,,Matteo Manassero,40,0.25,9.82,-1.08,10.9,ITA
571,572,,Tony Carolan,50,0.25,12.26,-8.69,11.93,AUS
572,573,,Robert Damron,40,0.24,9.8,-11.24,8.31,USA
573,574,,Deane Pappas,40,0.24,9.79,-9.19,15.21,RSA
574,575,,Jan Are Larsen,47,0.24,11.5,-14.66,9.1,NOR
575,576,,Scott Gibson,40,0.24,9.78,-1.78,10.2,USA
576,577,,Wil Collins,40,0.24,9.75,-5.74,9.25,USA
577,578,,Kyle Stanley,40,0.24,9.71,-0.88,10.58,USA
578,579,,Simon Yates,40,0.24,9.71,-16.86,9.38,SCO
579,580,,Florian Pragant,40,0.24,9.69,-1.65,10.96,AUT
580,581,,Oscar Floren,40,0.24,9.67,-3.02,10.31,SWE
581,582,,Jhonattan Vegas,40,0.24,9.65,-0.56,10.21,VEN
582,583,,Craig Parry,48,0.24,11.56,-32.99,10.19,AUS
583,584,,Simon Wakefield,62,0.24,14.93,-27.48,7.33,ENG
584,585,,Mauricio Molina,40,0.24,9.59,-4.21,7.8,ARG
585,585,,Brendan Steele,40,0.24,9.59,-4.68,6.96,USA
586,587,,Patrik Sjöland,40,0.24,9.51,-10.34,5.43,SWE
587,588,,Steven Tiley,40,0.24,9.42,-3.6,5.99,ENG
588,589,,Jbe' Kruger,40,0.24,9.41,-2.77,10.21,RSA
589,590,,Kyle Reifers,55,0.24,12.93,-10.76,9.8,USA
590,591,,David Frost,44,0.23,10.31,-24.22,,RSA
591,592,,Chris Anderson,47,0.23,10.89,-8.55,8.8,USA
592,593,,Brandon Pieters,40,0.23,9.25,-5.64,9.94,RSA
593,594,,James Love,40,0.23,9.24,-3.42,7.8,CAN
594,595,,Anders Hansen,47,0.23,10.81,-9.13,10.32,DEN
595,596,,Ulrich Van den Berg,40,0.23,9.2,-7.03,10.19,RSA
596,597,,Stuart Manley,55,0.23,12.64,-14.0,10.77,WAL
597,598,,Jon Mills,58,0.23,13.21,-29.79,9.32,CAN
598,599,,Alan McLean,40,0.23,9.1,-14.91,7.48,SCO
599,600,,Gavin Flint,49,0.23,11.13,-12.3,7.81,AUS
600,601,,Nobuhiro Masuda,45,0.23,10.21,-7.19,8.9,JPN
601,601,,Ryan Yip,40,0.23,9.08,-0.69,9.77,CAN
602,603,,Jason Knutzon,40,0.23,9.02,-10.34,9.13,USA
603,604,,Mark Tullo,40,0.22,9.0,-7.47,6.78,CHI
604,605,,J.J. Killeen,57,0.22,12.77,-6.29,10.99,USA
605,606,,SSP Chawrasia,45,0.22,10.0,-21.57,8.27,IND
606,607,,Jesper Parnevik,46,0.22,10.21,-29.28,3.0,SWE
607,608,,John Huston,40,0.22,8.87,-10.13,5.64,USA
608,609,,Jay Williamson,59,0.22,13.0,-31.4,4.9,USA
609,610,,Charles-Edouard Russo,40,0.22,8.79,-1.66,8.72,FRA
610,611,,Jim Rutledge,44,0.22,9.59,-2.38,9.99,CAN
611,612,,Jesus Maria Arruti,40,0.22,8.66,-6.04,5.72,ESP
612,612,,Mark Haastrup,44,0.22,9.53,-12.1,2.82,DEN
613,614,,Scott Barr,59,0.22,12.75,-15.81,11.42,AUS
614,614,,Lian-Wei Zhang,40,0.22,8.64,-5.29,7.12,CHN
615,616,,John Kimbell,52,0.21,11.1,-5.5,12.97,USA
616,617,,Antonio Lascuna,43,0.21,9.15,-11.83,5.27,PHI
617,617,,Alvaro Velasco,48,0.21,10.22,-20.84,1.32,ESP
618,619,,Mamo Osanai,47,0.21,9.94,-13.0,2.5,JPN
619,620,,Daniel Summerhays,54,0.21,11.4,-18.26,6.7,USA
620,621,,,40,0.21,8.33,-13.32,2.76,KOR
621,622,,Eric Axley,67,0.21,13.87,-25.36,1.21,USA
622,623,,Gareth Paddison,50,0.2,10.19,-14.63,7.06,NZL
623,624,,Charl Coetzee,40,0.2,8.09,-4.28,11.61,RSA
624,625,,Rahil Gangjee,40,0.2,8.06,-7.27,7.69,IND
625,626,,Alexandre Rocha,45,0.2,9.06,-17.33,1.24,BRA
626,627,,Simon Griffiths,43,0.2,8.65,-15.42,6.45,ENG
627,627,,Ewan Porter,43,0.2,8.65,-13.79,4.9,AUS
628,629,,Jorge Campillo,40,0.2,8.0,-0.44,8.44,ESP
629,630,,Sam Hutsby,40,0.2,7.97,,7.97,ENG
630,631,,Joel Sjöholm,40,0.2,7.94,-7.11,4.14,SWE
631,632,,Tongoona Charamba,40,0.2,7.93,-7.45,,ZIM
632,633,,Jason King,40,0.2,7.93,-6.68,4.47,AUS
633,634,,Lloyd Kennedy,40,0.2,7.89,-1.95,9.84,ENG
634,635,,Justin Smith,40,0.2,7.87,-0.08,7.96,USA
635,636,,Keoke Cotner,44,0.2,8.65,-8.21,4.59,USA
636,637,,Richard Moir,40,0.2,7.85,-6.88,7.0,AUS
637,638,,Michael McGeady,40,0.19,7.78,-9.06,3.12,IRL
638,639,,Michael Sims,40,0.19,7.76,-2.27,8.93,BER
639,640,,Kent Jones,49,0.19,9.41,-15.13,7.61,USA
640,641,,Philip Archer,59,0.19,11.31,-40.6,8.83,ENG
641,642,,Bob May,53,0.19,10.14,-12.54,6.45,USA
642,643,,Ryan Hietala,53,0.19,10.11,-12.49,3.95,USA
643,644,,Mikko Korhonen,40,0.19,7.57,-8.06,4.8,FIN
644,645,,George Murray,42,0.19,7.77,-8.34,5.37,SCO
645,646,,Jason Norris,40,0.18,7.37,-1.7,9.07,AUS
646,647,,Wade Ormsby,49,0.18,9.01,-8.1,5.04,AUS
647,648,,Andrew Willey,40,0.18,7.33,-7.07,5.04,ENG
648,649,,Carl Suneson,53,0.18,9.66,-9.99,9.3,ESP
649,650,,Daniel Im,40,0.18,7.27,-11.21,,USA
650,651,,Lin Wen-hong,40,0.18,7.23,-3.71,4.83,TPE
651,652,,Marco Dawson,47,0.18,8.49,-16.69,6.2,USA
652,653,,Jim Herman,54,0.18,9.68,-5.38,11.38,USA
653,653,,Colm Moriarty,40,0.18,7.17,-8.51,5.58,IRL
654,655,,Dicky Pride,45,0.18,8.05,-12.04,5.92,USA
655,656,,Himmat Rai,40,0.18,7.15,-0.52,7.67,IND
656,657,,Steve Surry,40,0.18,7.13,-0.71,7.84,ENG
657,658,,Lucas Lee,40,0.18,7.07,-0.33,7.4,BRA
658,658,,Chris Smith,40,0.18,7.07,-8.81,7.22,USA
659,660,,Nicholas Redfern,40,0.18,7.0,,7.0,ENG
660,661,,Aaron Watkins,40,0.17,6.93,-3.37,7.93,USA
661,662,,Greig Hutcheon,40,0.17,6.89,-8.85,2.96,SCO
662,663,,Shane Bertsch,40,0.17,6.88,-16.82,,USA
663,664,,George Coetzee,40,0.17,6.85,-5.09,7.14,RSA
664,665,,Lorenzo Gagli,44,0.17,7.52,-5.68,6.33,ITA
665,666,,Martin Wiegele,47,0.17,7.97,-11.0,5.19,AUT
666,667,,Hiroo Kawai,40,0.17,6.76,-3.41,7.86,THA
667,668,,Arron Oberholser,40,0.17,6.73,-45.54,1.47,USA
668,669,,Thomas Feyrsinger,40,0.17,6.7,-6.85,4.95,AUS
669,670,,Brad Kennedy,40,0.17,6.7,-5.82,5.25,AUS
670,671,,Gary Clark,40,0.17,6.65,-19.71,,ENG
671,672,,Inder Van Weerelt,45,0.17,7.47,-10.05,5.59,NED
672,673,,Liam Bond,44,0.16,7.21,-7.26,4.25,ENG
673,674,,Tyler Aldridge,51,0.16,8.31,-0.09,8.4,USA
674,675,,Frank Lickliter II,48,0.16,7.81,-18.49,6.15,USA
675,675,,Takuya Taniguchi,45,0.16,7.32,-17.95,,JPN
676,677,,Bernd Wiesberger,47,0.16,7.61,-8.23,5.1,AUT
677,677,,Shinichi Yokota,44,0.16,7.13,-5.23,4.37,JPN
678,679,,Michiel Bothma,40,0.16,6.48,-7.42,6.45,RSA
679,680,,Boonchu Ruangkit,40,0.16,6.47,-3.92,7.0,THA
680,681,,Wes Heffernan,40,0.16,6.44,-11.65,1.2,CAN
681,682,,John Riegger,44,0.16,7.07,-11.46,6.35,USA
682,683,,Artemio Murakami,49,0.16,7.83,-10.58,5.48,PHI
683,684,,Andreas Hogberg,43,0.16,6.81,-3.56,6.0,SWE
684,685,,Steven Bowditch,45,0.16,7.11,-6.98,6.26,AUS
685,686,,Dale Whitnell,40,0.16,6.28,,6.28,ENG
686,687,,Jean Hugo,40,0.16,6.23,-9.56,6.97,RSA
687,688,,Gaurav Ghei,41,0.16,6.38,-11.61,4.44,IND
688,688,,Marco Ruiz,42,0.16,6.54,-13.41,2.51,PAR
689,690,,Frankie Minoza,52,0.16,8.07,-20.34,7.01,PHI
690,691,,Mark Brooks,52,0.15,7.97,-7.76,7.02,USA
691,692,,Camilo Benedetti,40,0.15,6.11,-3.3,6.42,COL
692,693,,Chris Doak,40,0.15,6.11,-1.88,7.62,SCO
693,694,,Santiago Luna,40,0.15,6.08,-8.58,5.04,ESP
694,695,,Chris Campbell,40,0.15,6.06,-11.44,5.29,AUS
695,696,,Chad Ginn,48,0.15,7.2,-8.55,4.09,USA
696,697,,Digvijay Singh,40,0.15,6.0,-6.26,5.51,IND
697,698,,Dinesh Chand,57,0.15,8.54,-10.61,2.41,FIJ
698,698,,Mark Hensby,40,0.15,5.99,-24.83,1.25,AUS
699,700,,Philip Golding,40,0.15,5.95,-3.85,7.32,ENG
700,701,,Ryan Armour,58,0.15,8.56,-15.12,7.96,USA
701,702,,Hugo León,40,0.15,5.85,-1.17,5.4,CHI
702,703,,Nobuhito Sato,44,0.15,6.39,-13.41,2.18,JPN
703,704,,Brian Unk,40,0.15,5.8,-0.2,6.0,USA
704,705,,Dawie van der Walt,40,0.14,5.78,-3.94,8.2,RSA
705,706,,Dustin Bray,40,0.14,5.76,-7.03,3.08,USA
706,707,,Trevor Fisher Jr,40,0.14,5.75,-4.5,8.39,RSA
707,708,,Matthew Millar,45,0.14,6.44,-9.95,3.57,AUS
708,708,,Somkiat Srisanga,40,0.14,5.73,-6.31,,THA
709,708,,Kane Webber,48,0.14,6.88,-18.77,2.16,AUS
710,711,,Kyung-Nam Kang,40,0.14,5.71,-4.63,6.93,KOR
711,712,,Benjamin Hebert,40,0.14,5.7,-0.78,6.48,FRA
712,713,,Kiyoshi Murota,40,0.14,5.7,-3.5,5.6,JPN
713,714,,Andrew Marshall,42,0.14,5.94,-4.79,5.55,ENG
714,715,,Merrick Bremner,40,0.14,5.62,-3.82,2.44,RSA
715,716,,Raphael De Sousa,40,0.14,5.58,-11.12,,SUI
716,717,,Adam Gee,44,0.14,6.13,-7.52,5.92,ENG
717,718,,Jeff Brehaut,51,0.14,7.03,-10.89,4.32,USA
718,718,,Steven Taylor,40,0.14,5.51,-0.25,5.76,USA
719,720,,Mike Grob,40,0.14,5.5,-4.95,6.0,USA
720,721,,Matthew Richardson,40,0.14,5.48,-0.12,5.6,ENG
721,722,,Tom Scherrer,48,0.14,6.57,-12.8,4.28,USA
722,723,,Christiaan Basson,40,0.14,5.43,-3.83,3.82,RSA
723,724,,Jay Delsing,40,0.13,5.39,-4.34,5.51,USA
724,725,,Clodomiro Carranza,40,0.13,5.38,-1.94,4.92,ARG
725,726,,Michael Clark II,40,0.13,5.36,-0.24,5.6,USA
726,727,,Andres Gonzales,40,0.13,5.35,-1.13,6.0,USA
727,728,,Rob Grube,40,0.13,5.32,-4.97,1.32,USA
728,728,,Chien Soon Lu,40,0.13,5.32,-0.21,5.53,TPE
729,730,,Geoffrey Sisk,50,0.13,6.56,-4.09,7.19,USA
730,731,,Ashok Kumar,40,0.13,5.24,-3.73,4.27,IND
731,732,,Masanori Kobayashi,40,0.13,5.24,-0.61,5.85,JPN
732,732,,Guido Van Der Valk,40,0.13,5.24,-7.41,1.21,NED
733,734,,Alfredo Garcia,40,0.13,5.23,-8.78,1.24,ESP
734,735,,Brad Fritsch,44,0.13,5.73,-5.82,1.89,CAN
735,736,,Kirk Triplett,40,0.13,5.2,-3.23,6.83,USA
736,737,,Soren Juul,40,0.13,5.18,-5.75,2.76,DEN
737,738,,Garry Houston,58,0.13,7.46,-14.28,3.42,WAL
738,739,,Neal Lancaster,40,0.13,5.12,-5.63,4.93,USA
739,740,,Bryan DeCorso,55,0.13,7.03,-11.05,4.03,CAN
740,740,,Brent Delahoussaye,40,0.13,5.11,-0.49,5.6,USA
741,740,,Ryutaro Nagano,40,0.13,5.11,-0.18,5.29,JPN
742,743,,Nic Henning,40,0.13,5.09,-11.16,1.22,RSA
743,744,,Joe Daley,53,0.13,6.69,-9.29,5.04,USA
744,745,,Tyrone Mordt,40,0.12,5.0,-1.87,3.63,RSA
745,746,,Kazuhiko Hosokawa,45,0.12,5.62,-9.32,3.05,JPN
746,747,,Bo-Song Kao,40,0.12,4.99,-4.53,1.54,JPN
747,748,,Kurt Barnes,40,0.12,4.98,-3.61,5.09,AUS
748,749,,Simon Thornton,40,0.12,4.96,-0.56,5.52,ENG
749,750,,Rick Price,49,0.12,6.06,-15.63,,USA
750,751,,Marco Soffietti,40,0.12,4.92,-5.04,3.24,ITA
751,752,,Julio Zapata,40,0.12,4.91,-10.88,3.24,ARG
752,753,,Mark Murless,40,0.12,4.9,-9.31,4.63,RSA
