,Short_Game_Rating_RANK THIS WEEK,Short_Game_Rating_RANK LAST WEEK,Short_Game_Rating_PLAYER NAME,Short_Game_Rating_EVENTS,Short_Game_Rating_RATING
50,T44,T44,Kevin Na,16,6.8
51,T44,T44,Chris Riley,14,6.8
52,T53,T53,Brad Adamonis,9,6.7
53,T53,T53,Robert Allenby,11,6.7
54,T53,T53,Tim Clark,14,6.7
55,T53,T53,Wil Collins,5,6.7
56,T53,T53,Fred Couples,7,6.7
57,T53,T53,Steve Elkington,10,6.7
58,T53,T53,Bill Haas,13,6.7
59,T53,T53,Dudley Hart,5,6.7
60,T53,T53,J.J. Henry,16,6.7
61,T53,T53,Zach Johnson,19,6.7
62,T53,T53,Matt Kuchar,15,6.7
63,T53,T53,Parker McLachlin,10,6.7
64,T53,T53,Rod Pampling,12,6.7
65,T53,T53,Jesper Parnevik,3,6.7
66,T53,T53,Ian Poulter,9,6.7
67,T53,T53,Jeff Quinney,12,6.7
68,T53,T53,Casey Wittenberg,7,6.7
69,T70,T70,Brian Bateman,2,6.6
70,T70,T70,Ángel Cabrera,7,6.6
71,T70,T70,Alex Cejka,14,6.6
72,T70,T70,Stewart Cink,12,6.6
73,T70,T70,Ben Crane,17,6.6
74,T70,T70,Brad Faxon,4,6.6
75,T70,T70,Nathan Green,17,6.6
76,T70,T70,Mathias Grönberg,6,6.6
77,T70,T70,Cliff Kresge,9,6.6
78,T70,T70,Frank Lickliter II,4,6.6
79,T70,T70,Rick Price,4,6.6
80,T70,T70,Rory Sabbatini,12,6.6
81,T70,T70,Darron Stiles,6,6.6
82,T70,T70,Roland Thatcher,6,6.6
83,T70,T70,Kirk Triplett,8,6.6
84,T70,T70,Omar Uresti,2,6.6
85,T70,T70,Nick Watney,14,6.6
86,T87,T87,Briny Baird,15,6.5
87,T87,T87,Cameron Beckman,16,6.5
88,T87,T87,K.J. Choi,8,6.5
89,T87,T87,Paul Goydos,12,6.5
90,T87,T87,Jeff Maggert,9,6.5
91,T87,T87,Scott McCarron,14,6.5
92,T87,T87,Ryan Moore,13,6.5
93,T87,T87,Geoff Ogilvy,14,6.5
94,T87,T87,Jeff Overton,15,6.5
95,T87,T87,Greg Owen,15,6.5
96,T87,T87,Aron Price,15,6.5
97,T87,T87,Brett Quigley,14,6.5
98,T87,T87,Kevin Stadler,9,6.5
99,T87,T87,Kyle Stanley,4,6.5
100,T87,T87,Scott Sterling,7,6.5
101,T87,T87,Dean Wilson,11,6.5
102,T103,T103,Thomas Aiken,1,6.4
103,T103,T103,Stuart Appleby,13,6.4
104,T103,T103,José Coceres,1,6.4
105,T103,T103,Chris DiMarco,16,6.4
106,T103,T103,Retief Goosen,14,6.4
107,T103,T103,Bob Heintz,9,6.4
108,T103,T103,Freddie Jacobson,14,6.4
109,T103,T103,Miguel Angel Jiménez,3,6.4
110,T103,T103,Dustin Johnson,14,6.4
111,T103,T103,Justin Leonard,17,6.4
112,T103,T103,Jarrod Lyle,8,6.4
113,T103,T103,Prayad Marksaeng,2,6.4
114,T103,T103,Sean O'Hair,11,6.4
115,T103,T103,Corey Pavin,9,6.4
116,T103,T103,Tim Petrovic,15,6.4
117,T103,T103,Alvaro Quiros,3,6.4
118,T103,T103,Chez Reavie,12,6.4
119,T103,T103,Heath Slocum,15,6.4
120,T103,T103,David Toms,18,6.4
121,T103,T103,Grant Waite,1,6.4
122,T103,T103,Garrett Willis,3,6.4
123,T103,T103,Mark Wilson,19,6.4
124,T103,T103,Oliver Wilson,3,6.4
125,T126,T126,Arjun Atwal,2,6.3
126,T126,T126,Mark Brooks,7,6.3
127,T126,T126,Greg Chalmers,13,6.3
128,T126,T126,Daniel Chopra,15,6.3
129,T126,T126,Jason Dufner,15,6.3
130,T126,T126,Ernie Els,13,6.3
131,T126,T126,Steve Flesch,10,6.3
132,T126,T126,Carlos Franco,4,6.3
133,T126,T126,Harrison Frazar,15,6.3
134,T126,T126,Tadd Fujikawa,2,6.3
135,T126,T126,Trevor Immelman,6,6.3
136,T126,T126,Brandt Jobe,6,6.3
137,T126,T126,Matt Jones,9,6.3
138,T126,T126,Rory McIlroy,5,6.3
139,T126,T126,Shaun Micheel,6,6.3
140,T126,T126,Joe Ogilvie,13,6.3
141,T126,T126,Pat Perez,14,6.3
142,T126,T126,Patrick Sheehan,6,6.3
143,T126,T126,Michael Sim,1,6.3
144,T126,T126,Vijay Singh,10,6.3
145,T126,T126,Brandt Snedeker,13,6.3
146,T126,T126,Kevin Sutherland,16,6.3
147,T126,T126,Peter Tomasulo,3,6.3
148,T126,T126,Aaron Watkins,3,6.3
149,T126,T126,Y.E. Yang,16,6.3
150,T151,T151,Craig Barlow,1,6.2
151,T151,T151,Ronnie Black,2,6.2
152,T151,T151,Michael Bradley,4,6.2
153,T151,T151,Christian Cévaër,1,6.2
154,T151,T151,Chris Couch,2,6.2
155,T151,T151,Brian Davis,17,6.2
156,T151,T151,Jason Day,11,6.2
157,T151,T151,Joe Durant,7,6.2
158,T151,T151,David Duval,4,6.2
159,T151,T151,Todd Fischer,1,6.2
160,T151,T151,Rickie Fowler,3,6.2
161,T151,T151,Charles Howell III,16,6.2
162,T151,T151,Spencer Levin,11,6.2
163,T151,T151,Hunter Mahan,17,6.2
164,T151,T151,Steve Marino,16,6.2
165,T151,T151,David Mathis,11,6.2
166,T151,T151,James Oh,3,6.2
167,T151,T151,Louis Oosthuizen,2,6.2
168,T151,T151,Ted Purdy,18,6.2
169,T151,T151,John Rollins,16,6.2
170,T151,T151,Bo Van Pelt,16,6.2
171,T151,T151,Scott Verplank,18,6.2
172,T151,T151,Bubba Watson,10,6.2
173,T174,T174,Michael Allen,10,6.1
174,T174,T174,Mark Calcavecchia,8,6.1
175,T174,T174,Darren Clarke,3,6.1
176,T174,T174,Erik Compton,2,6.1
177,T174,T174,Bob Estes,12,6.1
178,T174,T174,Lucas Glover,17,6.1
179,T174,T174,Scott Hoch,1,6.1
180,T174,T174,Ryo Ishikawa,1,6.1
181,T174,T174,Jonathan Kaye,8,6.1
182,T174,T174,Anthony Kim,12,6.1
183,T174,T174,Davis Love III,15,6.1
184,T174,T174,Jack Newman,1,6.1
185,T174,T174,James Nitties,13,6.1
186,T174,T174,Kenny Perry,18,6.1
187,T174,T174,Jeev Milkha Singh,9,6.1
188,T174,T174,Camilo Villegas,12,6.1
189,T174,T174,Charlie Wi,15,6.1
190,T191,T191,Chris Baryla,1,6.0
191,T191,T191,Notah Begay III,2,6.0
192,T191,T191,Jonathan Byrd,17,6.0
193,T191,T191,Chad Campbell,16,6.0
194,T191,T191,Glen Day,11,6.0
195,T191,T191,Brendon de Jonge,14,6.0
196,T191,T191,Sergio Garcia,7,6.0
197,T191,T191,Mathew Goggin,11,6.0
198,T191,T191,Andres Gonzales,1,6.0
199,T191,T191,J.P. Hayes,3,6.0
200,T191,T191,Charley Hoffman,17,6.0
201,T191,T191,Greg Kraft,3,6.0
202,T191,T191,Tom Lehman,7,6.0
203,T191,T191,Marc Leishman,16,6.0
204,T191,T191,Matthew Loving,1,6.0
205,T191,T191,Shane Lowry,1,6.0
206,T191,T191,Will MacKenzie,8,6.0
207,T191,T191,Troy Matteson,14,6.0
208,T191,T191,Billy Mayfair,8,6.0
209,T191,T191,Phil Mickelson,11,6.0
210,T191,T191,Rod Perry,1,6.0
211,T191,T191,Reinier Saxton,1,6.0
212,T191,T191,Henrik Stenson,4,6.0
213,T191,T191,Hideto Tanihara,1,6.0
214,T191,T191,D.J. Trahan,14,6.0
215,T191,T191,Jay Williamson,9,6.0
216,T217,T217,Tommy Armour III,10,5.9
217,T217,T217,Robert Garrigus,11,5.9
218,T217,T217,Kent Jones,10,5.9
219,T217,T217,Martin Kaymer,6,5.9
220,T217,T217,Skip Kendall,2,5.9
221,T217,T217,Jeff Klauk,19,5.9
222,T217,T217,Wen-Tang Lin,1,5.9
223,T217,T217,Rocco Mediate,12,5.9
224,T217,T217,Francesco Molinari,1,5.9
225,T217,T217,Ryan Palmer,12,5.9
226,T217,T217,Scott Piercy,13,5.9
227,T217,T217,Adam Scott,7,5.9
228,T217,T217,Jeff Sluman,1,5.9
229,T217,T217,Vaughn Taylor,14,5.9
230,T217,T217,Nicholas Thompson,14,5.9
231,T232,T232,Woody Austin,15,5.8
232,T232,T232,Rich Beem,8,5.8
233,T232,T232,Gonzalo Fernandez-Castaño,1,5.8
234,T232,T232,Richard Finch,1,5.8
235,T232,T232,Chih-Bing Lam,1,5.8
236,T232,T232,Graeme McDowell,5,5.8
237,T232,T232,Garth Mulroy,1,5.8
238,T232,T232,D.A. Points,18,5.8
239,T232,T232,Kevin Streelman,14,5.8
240,T232,T232,Brian Vranesh,5,5.8
241,T242,T242,Stephen Ames,12,5.7
242,T242,T242,Ricky Barnes,5,5.7
243,T242,T242,Jay Delsing,2,5.7
244,T242,T242,James Driscoll,7,5.7
245,T242,T242,Todd Hamilton,9,5.7
246,T242,T242,J.B. Holmes,9,5.7
247,T242,T242,Richard Johnson,15,5.7
248,T242,T242,John Merrick,11,5.7
249,T242,T242,Leif Olson,4,5.7
250,T242,T242,Carl Pettersson,14,5.7
251,T242,T242,Dicky Pride,3,5.7
252,T242,T242,Andres Romero,7,5.7
253,T242,T242,Paul Stankowski,2,5.7
254,T242,T242,Chris Stroud,14,5.7
255,T242,T242,Junpei Takayama,1,5.7
256,T257,T257,Eric Axley,4,5.6
257,T257,T257,Paul Casey,5,5.6
258,T257,T257,Derek Fathauer,4,5.6
259,T257,T257,Charl Schwartzel,1,5.6
260,T257,T257,Johnson Wagner,13,5.6
261,T257,T257,Charles Warren,9,5.6
262,T257,T257,Boo Weekley,15,5.6
263,T264,T264,Tyler Aldridge,1,5.5
264,T264,T264,Matt Bettencourt,15,5.5
265,T264,T264,Kris Blanks,7,5.5
266,T264,T264,Bart Bryant,11,5.5
267,T264,T264,Jason Gore,11,5.5
268,T264,T264,Peter Hanson,1,5.5
269,T264,T264,John Huston,5,5.5
270,T264,T264,Peter Lonard,11,5.5
271,T264,T264,Bill Lunde,13,5.5
272,T264,T264,John Mallinger,13,5.5
273,T264,T264,Marc Turnesa,9,5.5
274,T275,T275,Jason Bohn,17,5.4
275,T275,T275,Guy Boros,2,5.4
276,T275,T275,Scott Gutschewski,3,5.4
277,T275,T275,Matt Hill,1,5.4
278,T275,T275,Troy Kelly,2,5.4
279,T275,T275,Spike McRoy,1,5.4
280,T275,T275,David Peoples,3,5.4
281,T275,T275,Brendon Todd,5,5.4
282,T283,T283,Danny Lee,3,5.3
283,T283,T283,Steve Lowery,12,5.3
284,T283,T283,Tag Ridings,8,5.3
285,T283,T283,Lee Westwood,3,5.3
286,T287,T287,Soren Hansen,3,5.2
287,T287,T287,Colt Knost,8,5.2
288,T287,T287,Neal Lancaster,1,5.2
289,T290,T290,"David Berganio, Jr.",4,5.1
290,T290,T290,Richard Sterne,3,5.1
291,T290,T290,Gary Woodland,3,5.1
292,T293,T293,Matthew Borchert,2,5.0
293,T293,T293,Graham DeLaet,1,5.0
294,T295,T295,Tommy Gainey,6,4.9
295,T295,T295,Bobby Gates,1,4.9
296,297,297,Martin Laird,10,4.8
297,T298,T298,Martin Piller,1,4.7
298,T298,T298,Steve Wheatcroft,1,4.7
299,300,300,Luke List,1,4.5
300,T301,T301,Steve Allan,1,4.3
301,T301,T301,Ernie Gonzalez,1,4.3
302,303,303,Anthony Kang,1,4.2
303,304,304,Mike Grob,1,4.1
304,T305,T305,John Daly,1,4.0
305,T305,T305,Gregor Main,1,4.0
306,T307,T307,Yuji Igarashi,1,3.8
307,T307,T307,Pablo Larrazabal,1,3.8
308,309,309,Billy Andrade,1,2.0
309,310,310,Grégory Havret,1,1.8
