,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
84,68,68,Lee Janzen,11,8.1
85,68,68,Matt Jones,10,8.1
86,68,68,Jerry Kelly,17,8.1
87,68,68,Anthony Kim,13,8.1
88,68,68,Marc Leishman,17,8.1
89,68,68,John Mallinger,14,8.1
90,68,68,Joe Ogilvie,13,8.1
91,68,68,Leif Olson,4,8.1
92,68,68,Greg Owen,15,8.1
93,68,68,Jeff Quinney,12,8.1
94,68,68,Chris Riley,15,8.1
95,68,68,Roland Thatcher,6,8.1
96,68,68,Camilo Villegas,13,8.1
97,68,68,Jimmy Walker,11,8.1
98,68,68,Bubba Watson,11,8.1
99,68,68,Mike Weir,16,8.1
100,68,68,Mark Wilson,19,8.1
101,68,68,Oliver Wilson,3,8.1
102,103,103,Michael Allen,11,8.0
103,103,103,Tommy Armour III,10,8.0
104,103,103,Briny Baird,15,8.0
105,103,103,K.J. Choi,8,8.0
106,103,103,Stewart Cink,12,8.0
107,103,103,Ben Crane,18,8.0
108,103,103,Chris DiMarco,17,8.0
109,103,103,Jason Dufner,17,8.0
110,103,103,Joe Durant,8,8.0
111,103,103,Richard Finch,1,8.0
112,103,103,Rickie Fowler,4,8.0
113,103,103,Harrison Frazar,16,8.0
114,103,103,Brian Gay,20,8.0
115,103,103,Paul Goydos,12,8.0
116,103,103,Mathias Grönberg,6,8.0
117,103,103,Mark Hensby,2,8.0
118,103,103,Freddie Jacobson,15,8.0
119,103,103,Jonathan Kaye,8,8.0
120,103,103,Greg Kraft,3,8.0
121,103,103,Martin Laird,11,8.0
122,103,103,Frank Lickliter II,4,8.0
123,103,103,Davis Love III,16,8.0
124,103,103,Will MacKenzie,9,8.0
125,103,103,Troy Matteson,15,8.0
126,103,103,James Nitties,14,8.0
127,103,103,Nick O'Hern,17,8.0
128,103,103,Louis Oosthuizen,2,8.0
129,103,103,Jeff Overton,15,8.0
130,103,103,Corey Pavin,9,8.0
131,103,103,Pat Perez,14,8.0
132,103,103,D.A. Points,18,8.0
133,103,103,Tag Ridings,8,8.0
134,103,103,Loren Roberts,2,8.0
135,103,103,Kevin Stadler,10,8.0
136,103,103,Kyle Stanley,4,8.0
137,103,103,Henrik Stenson,4,8.0
138,103,103,Scott Sterling,7,8.0
139,103,103,Darron Stiles,6,8.0
140,103,103,Kevin Streelman,18,8.0
141,103,103,Kevin Sutherland,16,8.0
142,103,103,Vaughn Taylor,14,8.0
143,103,103,Brendon Todd,5,8.0
144,103,103,Charles Warren,10,8.0
145,103,103,Aaron Watkins,4,8.0
146,103,103,Charlie Wi,16,8.0
147,148,148,Rich Beem,9,7.9
148,148,148,Daniel Chopra,16,7.9
149,148,148,Ben Curtis,11,7.9
150,148,148,James Driscoll,7,7.9
151,148,148,Robert Garrigus,15,7.9
152,148,148,Retief Goosen,14,7.9
153,148,148,J.J. Henry,17,7.9
154,148,148,Tim Herron,15,7.9
155,148,148,John Huston,5,7.9
156,148,148,Ryuji Imada,15,7.9
157,148,148,Anthony Kang,1,7.9
158,148,148,Robert Karlsson,3,7.9
159,148,148,Jeff Klauk,19,7.9
160,148,148,Michael Letzig,19,7.9
161,148,148,Spencer Levin,12,7.9
162,148,148,Bill Lunde,14,7.9
163,148,148,Prayad Marksaeng,2,7.9
164,148,148,David Mathis,12,7.9
165,148,148,Scott McCarron,17,7.9
166,148,148,Jack Newman,1,7.9
167,148,148,José María Olazábal,3,7.9
168,148,148,David Peoples,3,7.9
169,148,148,Martin Piller,1,7.9
170,148,148,John Rollins,16,7.9
171,148,148,Patrick Sheehan,8,7.9
172,148,148,Vijay Singh,10,7.9
173,148,148,Jeev Milkha Singh,9,7.9
174,148,148,Heath Slocum,16,7.9
175,148,148,Paul Stankowski,2,7.9
176,148,148,Nicholas Thompson,16,7.9
177,148,148,Peter Tomasulo,3,7.9
178,148,148,D.J. Trahan,16,7.9
179,148,148,Bob Tway,2,7.9
180,148,148,Boo Weekley,15,7.9
181,148,148,Tim Wilkinson,5,7.9
182,148,148,Casey Wittenberg,8,7.9
183,148,148,Y.E. Yang,16,7.9
184,185,185,Brad Adamonis,10,7.8
185,185,185,Steve Allan,1,7.8
186,185,185,Rich Barcelo,1,7.8
187,185,185,Cameron Beckman,16,7.8
188,185,185,Matt Bettencourt,16,7.8
189,185,185,Ronnie Black,2,7.8
190,185,185,Jason Bohn,18,7.8
191,185,185,Guy Boros,3,7.8
192,185,185,Mark Calcavecchia,9,7.8
193,185,185,Darren Clarke,3,7.8
194,185,185,Steve Elkington,11,7.8
195,185,185,Steve Flesch,10,7.8
196,185,185,Carlos Franco,4,7.8
197,185,185,Bobby Gates,1,7.8
198,185,185,Todd Hamilton,9,7.8
199,185,185,Soren Hansen,3,7.8
200,185,185,Matt Harmon,1,7.8
201,185,185,Bob Heintz,9,7.8
202,185,185,Martin Kaymer,6,7.8
203,185,185,Luke List,1,7.8
204,185,185,Billy Mayfair,10,7.8
205,185,185,Rory McIlroy,5,7.8
206,185,185,Parker McLachlin,10,7.8
207,185,185,John Merrick,13,7.8
208,185,185,Shaun Micheel,7,7.8
209,185,185,Tom Pernice Jr.,14,7.8
210,185,185,Ted Purdy,18,7.8
211,185,185,Brett Quigley,14,7.8
212,185,185,Alvaro Quiros,3,7.8
213,185,185,Adam Scott,7,7.8
214,185,185,Chris Stroud,14,7.8
215,185,185,Vance Veazey,1,7.8
216,185,185,Brian Vranesh,5,7.8
217,218,218,José Coceres,1,7.7
218,218,218,Wil Collins,5,7.7
219,218,218,Brendon de Jonge,14,7.7
220,218,218,Ken Duke,12,7.7
221,218,218,Ross Fisher,3,7.7
222,218,218,Tadd Fujikawa,2,7.7
223,218,218,Nathan Green,18,7.7
224,218,218,Kent Jones,10,7.7
225,218,218,Steve Lowery,13,7.7
226,218,218,Rocco Mediate,14,7.7
227,218,218,Ryan Palmer,12,7.7
228,218,218,Jesper Parnevik,3,7.7
229,218,218,Carl Pettersson,14,7.7
230,218,218,Chez Reavie,12,7.7
231,218,218,Andres Romero,7,7.7
232,218,218,Kirk Triplett,9,7.7
233,218,218,Johnson Wagner,13,7.7
234,235,235,Arjun Atwal,3,7.6
235,235,235,Eric Axley,4,7.6
236,235,235,Craig Barlow,1,7.6
237,235,235,"David Berganio, Jr.",5,7.6
238,235,235,Mark Brooks,7,7.6
239,235,235,David Duval,4,7.6
240,235,235,Tommy Gainey,6,7.6
241,235,235,Peter Hanson,1,7.6
242,235,235,Dudley Hart,5,7.6
243,235,235,J.B. Holmes,10,7.6
244,235,235,Richard Johnson,15,7.6
245,235,235,Colt Knost,8,7.6
246,235,235,Jarrod Lyle,8,7.6
247,235,235,Graeme McDowell,5,7.6
248,235,235,Greg Norman,1,7.6
249,235,235,Michael Sim,1,7.6
250,235,235,Jay Williamson,9,7.6
251,252,252,Stuart Appleby,13,7.5
252,252,252,Michael Bradley,5,7.5
253,252,252,Mark Brown,1,7.5
254,252,252,Bart Bryant,11,7.5
255,252,252,Glen Day,11,7.5
256,252,252,Miguel Angel Jiménez,3,7.5
257,252,252,Troy Kelly,2,7.5
258,252,252,Skip Kendall,2,7.5
259,252,252,Peter Lonard,11,7.5
260,252,252,Garth Mulroy,1,7.5
261,252,252,Aron Price,15,7.5
262,252,252,Dicky Pride,3,7.5
263,252,252,Grant Waite,1,7.5
264,265,265,Ricky Barnes,7,7.4
265,265,265,Nick Dougherty,1,7.4
266,265,265,Ernie Gonzalez,1,7.4
267,265,265,Jason Gore,11,7.4
268,265,265,Anders Hansen,1,7.4
269,265,265,Trevor Immelman,7,7.4
270,265,265,Søren Kjeldsen,2,7.4
271,265,265,Stephen Leaney,2,7.4
272,273,273,Erik Compton,2,7.3
273,273,273,Chris Couch,3,7.3
274,273,273,John Daly,1,7.3
275,273,273,Derek Fathauer,4,7.3
276,273,273,Mike Grob,1,7.3
277,273,273,Ryo Ishikawa,1,7.3
278,273,273,Fernando Mechereffe,1,7.3
279,273,273,Rick Price,4,7.3
280,273,273,Steve Wheatcroft,1,7.3
281,273,273,Gary Woodland,4,7.3
282,283,283,Brian Bateman,2,7.2
283,283,283,Christian Cévaër,1,7.2
284,283,283,Jay Delsing,2,7.2
285,283,283,James Oh,3,7.2
286,283,283,Reinier Saxton,1,7.2
287,288,288,Brad Faxon,5,7.1
288,288,288,David Gossett,1,7.1
289,288,288,Rod Perry,1,7.1
290,288,288,Marc Turnesa,9,7.1
291,288,288,Azuma Yano,2,7.1
292,293,293,Matthew Loving,1,7.0
293,294,294,Matt Hill,1,6.9
294,295,295,Notah Begay III,2,6.8
295,295,295,Andres Gonzales,1,6.8
296,295,295,Thongchai Jaidee,1,6.8
297,295,295,Shingo Katayama,2,6.8
298,299,299,Tyler Aldridge,1,6.7
299,299,299,Paul Azinger,1,6.7
300,299,299,J.L. Lewis,1,6.7
301,299,299,Gregor Main,1,6.7
302,299,299,Richard Sterne,3,6.7
303,304,304,Billy Andrade,1,6.6
304,304,304,Wen-Tang Lin,1,6.6
305,306,306,Matthew Borchert,2,6.5
306,307,307,Gonzalo Fernandez-Castaño,1,6.4
307,307,307,Junpei Takayama,1,6.4
308,309,309,Steve Pate,1,5.9
309,310,310,Grégory Havret,1,5.7
310,310,310,Pablo Larrazabal,1,5.7
311,312,312,Yuji Igarashi,1,4.9
312,313,313,Chih-Bing Lam,1,4.8
313,314,314,Shane Lowry,1,4.7
