,Last_5_Events_-_Putting_RANK THIS WEEK,Last_5_Events_-_Putting_RANK LAST WEEK,Last_5_Events_-_Putting_PLAYER NAME,Last_5_Events_-_Putting_EVENTS,Last_5_Events_-_Putting_RATING
87,T86,T85,Matt Bettencourt,2,8.0
88,T86,T85,Chris DiMarco,3,8.0
89,T86,T85,Luke Donald,4,8.0
90,T86,T85,Bill Haas,4,8.0
91,T86,T85,J.P. Hayes,3,8.0
92,T86,T85,Lee Janzen,1,8.0
93,T86,T130,Jerry Kelly,3,8.0
94,T86,T85,Neal Lancaster,1,8.0
95,T86,T85,Ian Leggatt,1,8.0
96,T86,T109,Justin Leonard,3,8.0
97,T86,T85,Frank Lickliter II,2,8.0
98,T86,T85,Parker McLachlin,2,8.0
99,T86,T85,Spike McRoy,2,8.0
100,T86,T85,Joe Ogilvie,1,8.0
101,T86,T85,Louis Oosthuizen,2,8.0
102,T86,T85,Jeff Overton,2,8.0
103,T86,T85,D.A. Points,5,8.0
104,T86,T85,Ian Poulter,1,8.0
105,T86,T85,Justin Rose,5,8.0
106,T86,T85,Kevin Stadler,3,8.0
107,T86,T85,Darron Stiles,2,8.0
108,T86,T85,Brian Vranesh,3,8.0
109,T86,T85,Mike Weir,4,8.0
110,T86,T85,Oliver Wilson,1,8.0
111,T112,T109,Jason Bohn,5,7.9
112,T112,T146,Chad Campbell,3,7.9
113,T112,T109,Stewart Cink,1,7.9
114,T112,T109,Ben Curtis,2,7.9
115,T112,T109,Marco Dawson,1,7.9
116,T112,T109,James Driscoll,1,7.9
117,T112,T109,Harrison Frazar,4,7.9
118,T112,T109,Jonathan Kaye,2,7.9
119,T112,T109,Spencer Levin,3,7.9
120,T112,T109,Shaun Micheel,1,7.9
121,T112,T109,Ryan Moore,3,7.9
122,T112,T109,Arron Oberholser,2,7.9
123,T112,T109,Rod Pampling,3,7.9
124,T112,T109,Carl Pettersson,5,7.9
125,T112,T109,Chris Riley,4,7.9
126,T112,T109,Brandt Snedeker,4,7.9
127,T112,T109,Junpei Takayama,1,7.9
128,T112,T109,Marc Turnesa,1,7.9
129,T112,T109,Tim Wilkinson,1,7.9
130,T112,T109,Casey Wittenberg,2,7.9
131,T112,T109,Tiger Woods,4,7.9
132,T133,T130,K.J. Choi,2,7.8
133,T133,T130,Ken Duke,2,7.8
134,T133,T130,Ernie Els,3,7.8
135,T133,T130,Dudley Hart,2,7.8
136,T133,T130,Mark Hensby,2,7.8
137,T133,T130,Scott Hoch,1,7.8
138,T133,T130,Ryuji Imada,2,7.8
139,T133,T130,Zach Johnson,3,7.8
140,T133,T130,Martin Laird,4,7.8
141,T133,T130,Bill Lunde,3,7.8
142,T133,T130,John Merrick,1,7.8
143,T133,T130,Nick O'Hern,4,7.8
144,T133,T130,John Rollins,2,7.8
145,T133,T130,Roland Thatcher,2,7.8
146,T147,T146,Jay Delsing,2,7.7
147,T147,T146,Jason Dufner,3,7.7
148,T147,T162,Brian Gay,3,7.7
149,T147,T146,Anthony Kim,1,7.7
150,T147,T146,Matthew Loving,1,7.7
151,T147,T146,Steve Lowery,2,7.7
152,T147,T146,Jarrod Lyle,2,7.7
153,T147,T146,Greg Norman,1,7.7
154,T147,T146,Sean O'Hair,2,7.7
155,T147,T146,Ted Purdy,4,7.7
156,T147,T146,Patrick Sheehan,4,7.7
157,T147,T146,Vaughn Taylor,4,7.7
158,T147,T146,Bob Tway,1,7.7
159,T147,T146,Vance Veazey,1,7.7
160,T147,T146,Nick Watney,2,7.7
161,T147,T146,Dean Wilson,3,7.7
162,T163,T162,Bart Bryant,3,7.6
163,T163,T162,Steve Elkington,3,7.6
164,T163,T162,Derek Fathauer,1,7.6
165,T163,T162,Gonzalo Fernandez-Castaño,1,7.6
166,T163,T162,Retief Goosen,4,7.6
167,T163,T162,Tim Herron,3,7.6
168,T163,T162,Charley Hoffman,3,7.6
169,T163,T162,Yuji Igarashi,1,7.6
170,T163,T162,Trevor Immelman,2,7.6
171,T163,T162,Jeff Klauk,3,7.6
172,T163,T162,Steve Marino,3,7.6
173,T163,T162,Fernando Mechereffe,1,7.6
174,T163,T162,Phil Mickelson,4,7.6
175,T163,T162,Alvaro Quiros,1,7.6
176,T163,T162,Charl Schwartzel,2,7.6
177,T163,T162,Jeev Milkha Singh,3,7.6
178,T163,T162,Kevin Streelman,4,7.6
179,T163,T162,Johnson Wagner,4,7.6
180,T163,T162,Charles Warren,2,7.6
181,T182,T183,Arjun Atwal,1,7.5
182,T182,T183,Ricky Barnes,2,7.5
183,T182,T183,Notah Begay III,2,7.5
184,T182,T183,Michael Bradley,2,7.5
185,T182,T183,Ángel Cabrera,3,7.5
186,T182,T183,Fred Couples,2,7.5
187,T182,T183,Brad Faxon,2,7.5
188,T182,T183,Steve Flesch,1,7.5
189,T182,T183,Charles Howell III,5,7.5
190,T182,T162,Dustin Johnson,4,7.5
191,T182,T183,Kent Jones,4,7.5
192,T182,T183,Matt Jones,3,7.5
193,T182,T183,Skip Kendall,2,7.5
194,T182,T183,Derek Lamely,1,7.5
195,T182,T183,Marc Leishman,3,7.5
196,T182,T183,Michael Letzig,1,7.5
197,T182,T183,Peter Lonard,3,7.5
198,T182,T183,Hunter Mahan,3,7.5
199,T182,T183,Aron Price,3,7.5
200,T182,T183,Heath Slocum,3,7.5
201,T182,T183,Jeff Sluman,1,7.5
202,T182,T183,Richard Sterne,1,7.5
203,T182,T183,Nicholas Thompson,3,7.5
204,T182,T183,Mark Wilson,5,7.5
205,T206,T206,Woody Austin,2,7.4
206,T206,T206,Alex Cejka,4,7.4
207,T206,T206,Graham DeLaet,1,7.4
208,T206,T206,Mathew Goggin,2,7.4
209,T206,T206,Andres Gonzales,1,7.4
210,T206,T206,Paul Goydos,2,7.4
211,T206,T206,Scott Gutschewski,2,7.4
212,T206,T206,Thongchai Jaidee,1,7.4
213,T206,T206,Brandt Jobe,3,7.4
214,T206,T206,James Kingston,1,7.4
215,T206,T206,John Mallinger,3,7.4
216,T206,T206,Troy Matteson,5,7.4
217,T206,T206,Scott Sterling,3,7.4
218,T206,T206,Kevin Sutherland,3,7.4
219,T206,T206,Kirk Triplett,3,7.4
220,T206,T206,Y.E. Yang,1,7.4
221,T222,T222,Robert Garrigus,3,7.3
222,T222,T222,John Huston,2,7.3
223,T222,T222,Shingo Katayama,2,7.3
224,T222,T222,Martin Kaymer,1,7.3
225,T222,T222,Colt Knost,2,7.3
226,T222,T222,Stephen Leaney,1,7.3
227,T222,T222,Davis Love III,3,7.3
228,T222,T222,Bryce Molder,3,7.3
229,T222,T222,Geoff Ogilvy,3,7.3
230,T222,T222,James Oh,1,7.3
231,T222,T222,John Senden,5,7.3
232,T222,T222,David Toms,5,7.3
233,T222,T222,Camilo Villegas,2,7.3
234,T222,T222,Boo Weekley,3,7.3
235,T222,T222,Steve Wheatcroft,1,7.3
236,T237,T237,Briny Baird,3,7.2
237,T237,T237,Jonathan Byrd,4,7.2
238,T237,T237,Tommy Gainey,1,7.2
239,T237,T237,Lucas Glover,3,7.2
240,T237,T237,Mike Grob,1,7.2
241,T237,T237,Peter Hanson,1,7.2
242,T237,T237,Danny Lee,1,7.2
243,T237,T237,Garth Mulroy,1,7.2
244,T237,T237,Greg Owen,4,7.2
245,T237,T237,Kyle Stanley,4,7.2
246,T237,T237,Gary Woodland,1,7.2
247,T248,T248,Stuart Appleby,3,7.1
248,T248,T248,Brian Bateman,1,7.1
249,T248,T248,Erik Compton,2,7.1
250,T248,T248,Sergio Garcia,3,7.1
251,T248,T248,David Peoples,3,7.1
252,T248,T248,Adam Scott,3,7.1
253,T248,T248,Vijay Singh,2,7.1
254,T248,T248,Bubba Watson,2,7.1
255,T256,T257,Cameron Beckman,2,7.0
256,T256,T257,Mark Brooks,3,7.0
257,T256,T257,Mark Brown,1,7.0
258,T256,T257,Brendon de Jonge,2,7.0
259,T256,T257,Nathan Green,4,7.0
260,T256,T257,Grégory Havret,1,7.0
261,T256,T248,J.B. Holmes,1,7.0
262,T256,T257,Pablo Larrazabal,1,7.0
263,T256,T257,Scott Piercy,3,7.0
264,T265,T265,Tommy Armour III,1,6.9
265,T265,T265,Kris Blanks,1,6.9
266,T265,T265,Glen Day,2,6.9
267,T265,T265,Carlos Franco,3,6.9
268,T265,T265,Bobby Gates,1,6.9
269,T265,T265,Matt Harmon,1,6.9
270,T265,T265,Anthony Kang,1,6.9
271,T265,T265,Troy Kelly,1,6.9
272,T265,T265,Søren Kjeldsen,1,6.9
273,T265,T265,Jeff Maggert,1,6.9
274,T265,T265,Gregor Main,1,6.9
275,T265,T265,Rod Perry,2,6.9
276,T265,T265,Brett Quigley,4,6.9
277,T265,T265,D.J. Trahan,5,6.9
278,T265,T265,Jay Williamson,2,6.9
279,T280,T280,Robert Allenby,1,6.8
280,T280,T280,J.J. Henry,4,6.8
281,T280,T280,Matt Hill,1,6.8
282,T280,T280,Richard Johnson,3,6.8
283,T280,T280,Grant Waite,1,6.8
284,T285,T285,Mark Calcavecchia,2,6.7
285,T285,T285,Joe Durant,2,6.7
286,T285,T285,Jason Gore,2,6.7
287,T285,T285,J.L. Lewis,1,6.7
288,T285,T285,Billy Mayfair,3,6.7
289,T285,T285,Francesco Molinari,1,6.7
290,T285,T285,Steve Pate,1,6.7
291,T292,T292,Rich Barcelo,1,6.6
292,T292,T292,"David Berganio, Jr.",1,6.6
293,T292,T292,Ernie Gonzalez,1,6.6
294,T295,T295,Anders Hansen,1,6.5
295,T295,T295,Rick Price,1,6.5
296,T297,T297,Brad Adamonis,1,6.3
297,T297,T297,Chih-Bing Lam,1,6.3
298,T297,T297,Tom Lehman,2,6.3
299,T297,T297,Rory McIlroy,1,6.3
300,301,301,Will MacKenzie,2,6.2
301,T302,T302,Ross Fisher,1,6.1
302,T302,T302,Henrik Stenson,1,6.1
303,304,304,Soren Hansen,1,5.9
304,305,305,Shane Lowry,1,5.7
