,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
47,48,48,Dicky Pride,71,32.84,44,134,-0.16
48,49,49,Zach Johnson,76,32.79,40,122,-0.18
49,50,50,Robert Gamez,88,32.74,55,168,-0.11
50,51,51,Tom Pernice Jr.,104,32.61,60,184,E
51,52,52,Justin Leonard,95,32.58,58,178,-0.02
52,53,53,Ryan Armour,107,32.52,67,206,-0.13
53,54,54,José María Olazábal,52,32.5,26,80,-0.15
54,55,55,Woody Austin,95,32.02,57,178,+0.11
55,56,56,Steve Wheatcroft,73,31.88,44,138,+0.11
56,57,57,Tommy Armour III,81,31.82,49,154,-0.02
57,58,58,Nathan Green,103,31.72,59,186,-0.25
58,59,59,Arron Oberholser,69,31.48,34,108,-0.09
59,60,60,Billy Mayfair,98,31.11,56,180,E
60,61,61,Daisuke Maruyama,86,31.1,51,164,+0.06
61,62,62,Steve Stricker,81,31.06,41,132,-0.20
62,63,63,Freddie Jacobson,70,30.71,43,140,-0.16
63,64,64,Jaco Van Zyl,51,30.61,30,98,+0.03
64,65,65,Duffy Waldorf,69,30.6,41,134,+0.05
65,66,66,Rich Beem,89,30.52,47,154,-0.15
66,67,67,Cliff Kresge,107,30.37,65,214,-0.06
67,T68,T68,Bob Heintz,85,30.25,49,162,-0.08
68,T68,T68,Mark Wilson,87,30.25,49,162,E
69,70,70,Billy Andrade,88,30.11,53,176,-0.04
70,71,71,Steve Flesch,100,29.69,57,192,+0.05
71,72,72,Charlie Wi,90,29.55,52,176,-0.17
72,73,73,Alex Cejka,80,29.49,46,156,-0.28
73,74,74,Stephen Ames,81,29.37,37,126,-0.11
74,75,75,Ken Duke,112,29.33,61,208,-0.15
75,76,76,Vaughn Taylor,91,29.22,45,154,-0.04
76,77,77,Kevin Na,84,29.17,49,168,-0.06
77,78,78,Jim Rutledge,59,29.09,32,110,+0.13
78,79,79,K.J. Choi,87,28.87,41,142,-0.12
79,80,80,Craig Lile,77,28.67,43,150,+0.05
80,81,81,John Mallinger,96,28.65,55,192,-0.07
81,82,82,Johnson Wagner,97,28.42,54,190,+0.04
82,83,83,Tim Petrovic,106,28.37,59,208,-0.02
83,84,84,Rich Barcelo,80,28.21,44,156,-0.07
84,85,85,Jeff Quinney,95,27.96,52,186,+0.08
85,86,86,Chris DiMarco,79,27.69,36,130,-0.11
86,87,87,Mike Weir,82,27.61,37,134,-0.05
87,88,88,Carl Pettersson,111,27.55,54,196,+0.02
88,89,89,Lee Janzen,66,27.5,33,120,+0.06
89,90,90,Kent Jones,97,27.32,53,194,+0.04
90,91,91,Mark Calcavecchia,93,27.22,43,158,-0.19
91,92,92,Jason Bohn,57,27.19,31,114,-0.03
92,93,93,Chad Campbell,96,26.92,42,156,E
93,94,94,Rory Sabbatini,81,26.87,36,134,-0.33
94,95,95,Jesper Parnevik,88,26.79,45,168,E
95,96,96,Tim Herron,98,26.74,46,172,+0.15
96,97,97,Eric Axley,107,26.7,55,206,-0.02
97,98,98,Chris Stroud,66,26.61,33,124,-0.06
98,99,99,Parker McLachlin,83,26.58,42,158,-0.05
99,100,100,Jason Dufner,100,26.56,51,192,-0.16
100,101,101,Todd Hamilton,76,26.52,35,132,+0.20
101,102,102,Tripp Isenhour,86,25.63,41,160,-0.07
102,103,103,Justin Rose,63,25.58,22,86,+0.09
103,104,104,Brian Bateman,55,25.53,24,94,+0.13
104,105,105,Marco Dawson,73,25.35,36,142,+0.11
105,106,106,Joey Sindelar,75,25.34,37,146,+0.14
106,107,107,Mark Hensby,81,25.32,40,158,+0.15
107,108,108,David Branshaw,83,25.3,42,166,-0.02
108,T109,T109,Padraig Harrington,64,25.0,24,96,-0.08
109,T109,T109,Tom Johnson,74,25.0,36,144,+0.11
110,T109,T109,Brett Quigley,79,25.0,33,132,-0.06
111,T112,T112,Stuart Appleby,74,24.58,29,118,+0.07
112,T112,T112,D.J. Brigman,67,24.58,29,118,-0.21
113,114,114,Ryan Moore,92,24.4,41,168,-0.12
114,115,115,J.P. Hayes,89,24.16,43,178,-0.09
115,116,116,Trevor Immelman,74,24.07,26,108,E
116,117,117,Kevin Sutherland,85,24.03,37,154,+0.05
117,118,118,Rod Pampling,92,23.68,36,152,-0.06
118,119,119,Brendon de Jonge,76,23.61,34,144,E
119,120,120,Chris Tidland,59,22.73,25,110,+0.08
120,121,121,Will MacKenzie,100,22.4,43,192,-0.02
121,122,122,Sergio Garcia,68,22.32,25,112,-0.16
122,123,123,Cameron Beckman,96,22.28,41,184,-0.29
123,124,124,Troy Matteson,87,22.22,36,162,+0.08
124,125,125,Michael Sim,52,22.12,23,104,+0.13
125,126,126,Briny Baird,115,22.07,49,222,-0.08
126,127,127,Kevin Stadler,95,21.84,38,174,+0.11
127,128,128,Boo Weekley,101,21.76,37,170,-0.19
128,T129,T129,Peter Lonard,85,21.74,35,161,-0.06
129,T129,T129,Kyle Reifers,71,21.74,30,138,+0.27
130,131,131,Steve Lowery,74,21.62,32,148,-0.25
131,132,132,Nick Watney,87,21.52,34,158,-0.06
132,133,133,Pat Perez,84,21.43,30,140,-0.03
133,134,134,Jeff Gove,103,21.36,44,206,-0.14
134,135,135,Bryce Molder,56,21.3,23,108,+0.04
135,136,136,Jason Schultz,63,21.19,25,118,+0.08
136,137,137,Vijay Singh,102,20.93,36,172,-0.22
137,138,138,Michael Allen,74,20.71,29,140,+0.07
138,139,139,Aaron Baddeley,83,20.59,28,136,-0.11
139,140,140,John Merrick,92,20.45,36,176,-0.06
140,141,141,Jonathan Byrd,73,20.15,27,134,+0.04
141,142,142,Jay Williamson,50,20.0,20,100,-0.15
142,143,143,Jeff Brehaut,59,19.81,21,106,-0.10
143,144,144,Ted Purdy,102,19.79,38,192,-0.11
144,145,145,J.J. Henry,86,19.72,28,142,+0.11
145,146,146,John Rollins,102,19.66,35,178,-0.23
146,147,147,D.J. Trahan,99,19.59,38,194,+0.03
147,148,148,Geoff Ogilvy,84,19.53,25,128,+0.12
148,149,149,Joe Ogilvie,102,19.27,37,192,-0.14
149,150,150,Stewart Cink,91,18.92,28,148,+0.11
150,151,151,Camilo Villegas,82,18.75,27,144,E
151,152,152,John Senden,97,17.98,32,178,-0.19
152,T153,T153,Andrew Buckle,77,17.81,26,146,+0.08
153,T153,T153,Jarrod Lyle,77,17.81,26,146,+0.23
154,155,155,Paul Stankowski,52,17.71,17,96,E
155,156,156,Hunter Mahan,91,17.09,27,158,+0.11
156,157,157,Steve Marino,106,17.0,34,200,-0.12
157,T158,T158,Daniel Chopra,106,16.83,35,208,+0.06
158,T158,T158,Charles Warren,101,16.83,34,202,+0.18
159,160,160,Sean O'Hair,98,16.48,29,176,-0.14
160,161,161,Kenny Perry,83,16.46,26,158,E
161,162,162,Matt Hendrix,63,16.39,20,122,+0.25
162,163,163,Jeff Overton,60,16.38,19,116,-0.11
163,164,164,Davis Love III,66,16.36,18,110,-0.33
164,165,165,Ryan Palmer,91,16.29,29,178,+0.28
165,166,166,Lucas Glover,98,16.27,27,166,-0.15
166,167,167,George McNeill,95,16.09,28,174,-0.14
167,168,168,Ernie Els,59,15.91,14,88,E
168,169,169,Greg Owen,81,15.82,25,158,+0.24
169,170,170,Mathias Grönberg,95,15.79,30,190,-0.03
170,171,171,Mathew Goggin,97,15.59,29,186,E
171,172,172,Bo Van Pelt,104,15.2,31,204,-0.03
172,173,173,Jason Gore,86,15.12,26,172,-0.04
173,174,174,Bubba Dickerson,51,14.89,14,94,+0.07
174,175,175,Retief Goosen,50,14.71,10,68,+0.30
175,176,176,Craig Barlow,52,14.42,15,104,+0.27
176,T177,T177,Scott Gutschewski,67,14.29,18,126,+0.11
177,T177,T177,Charley Hoffman,97,14.29,26,182,-0.04
178,179,179,Henrik Stenson,52,13.89,10,72,+0.30
179,180,180,Robert Allenby,90,13.58,22,162,-0.27
180,181,181,Michael Putnam,96,13.37,23,172,+0.13
181,182,182,Chris Couch,76,13.16,20,152,+0.05
182,183,183,Adam Scott,69,12.04,13,108,-0.38
183,184,184,Phil Mickelson,73,11.86,14,118,+0.07
184,185,185,Anthony Kim,93,11.18,19,170,-0.21
185,186,186,Charles Howell III,89,11.11,16,144,E
186,187,187,Steve Allan,63,11.02,13,118,+0.31
187,188,188,Brett Wetterich,88,10.67,16,150,-0.19
188,189,189,Harrison Frazar,88,10.37,17,164,-0.12
189,190,190,Tag Ridings,52,10.0,10,100,+0.50
190,191,191,Tiger Woods,63,9.09,8,88,-0.38
191,192,192,Bill Haas,93,8.99,16,178,-0.31
192,193,193,John Daly,59,8.49,9,106,-0.22
193,194,194,Bubba Watson,80,7.43,11,148,E
194,195,195,Robert Garrigus,95,7.37,14,190,-0.14
195,196,196,J.B. Holmes,71,7.25,10,138,E
