,Fairway_Bunker_Tendency_RANK THIS WEEK,Fairway_Bunker_Tendency_RANK LAST WEEK,Fairway_Bunker_Tendency_PLAYER NAME,Fairway_Bunker_Tendency_ROUNDS,Fairway_Bunker_Tendency_%,Fairway_Bunker_Tendency_TOTAL FAIRWAY BUNKERS,Fairway_Bunker_Tendency_POSSIBLE FWYS,Fairway_Bunker_Tendency_RELATIVE TO PAR
25,26,26,John Mallinger,96,3.9,52,1336,+0.231
26,T27,T27,Ryan Armour,107,4.0,57,1438,+0.316
27,T27,T27,Ben Curtis,80,4.0,38,959,+0.316
28,T27,T27,Jerry Kelly,101,4.0,47,1162,+0.213
29,T27,T27,Daisuke Maruyama,86,4.0,46,1145,+0.283
30,T27,T27,Bubba Watson,80,4.0,41,1030,+0.244
31,T27,T27,Jay Williamson,50,4.0,28,700,+0.321
32,T33,T33,Robert Allenby,90,4.1,46,1135,+0.283
33,T33,T33,Billy Andrade,88,4.1,50,1224,+0.300
34,T33,T33,Michael Boyd,61,4.1,33,799,+0.242
35,T33,T33,Ernie Els,59,4.1,25,616,+0.160
36,T33,T33,Richard Johnson,93,4.1,52,1266,+0.558
37,T33,T33,Hunter Mahan,91,4.1,45,1102,+0.333
38,T39,T39,Ken Duke,112,4.2,61,1454,+0.262
39,T39,T39,Mathew Goggin,97,4.2,55,1295,+0.218
40,T39,T39,J.B. Holmes,71,4.2,41,966,+0.488
41,T39,T39,Tripp Isenhour,86,4.2,47,1117,+0.234
42,T39,T39,Geoff Ogilvy,84,4.2,38,900,+0.421
43,T39,T39,Jeff Overton,60,4.2,34,809,+0.118
44,T45,T45,Craig Barlow,52,4.3,31,725,+0.290
45,T45,T45,Alex Cejka,80,4.3,47,1087,+0.064
46,T45,T45,Gavin Coles,87,4.3,50,1157,+0.140
47,T45,T45,Glen Day,85,4.3,49,1129,+0.224
48,T45,T45,Robert Gamez,88,4.3,50,1172,+0.220
49,T45,T45,Paul Gow,70,4.3,40,922,+0.325
50,T45,T45,Rocco Mediate,72,4.3,43,991,+0.116
51,T45,T45,Camilo Villegas,82,4.3,43,999,+0.093
52,T45,T45,Boo Weekley,101,4.3,51,1186,+0.196
53,T45,T45,Mark Wilson,87,4.3,48,1124,+0.146
54,T55,T55,Matt Kuchar,85,4.4,49,1106,+0.204
55,T55,T55,Vaughn Taylor,91,4.4,47,1073,+0.234
56,T55,T55,Tiger Woods,63,4.4,27,616,+0.222
57,T58,T58,Bart Bryant,87,4.5,50,1119,+0.220
58,T58,T58,Justin Rose,63,4.5,27,601,+0.185
59,T58,T58,Jaco Van Zyl,51,4.5,31,685,+0.323
60,T61,T61,Stephen Ames,81,4.6,41,886,+0.122
61,T61,T61,Trevor Immelman,74,4.6,35,756,+0.057
62,T61,T61,Anthony Kim,93,4.6,54,1181,+0.130
63,T61,T61,Will MacKenzie,100,4.6,62,1340,+0.306
64,T61,T61,Jeff Maggert,79,4.6,51,1106,+0.275
65,T61,T61,Ryan Palmer,91,4.6,57,1241,+0.298
66,T61,T61,Jesper Parnevik,88,4.6,54,1170,+0.278
67,T61,T61,Johnson Wagner,97,4.6,61,1326,+0.262
68,T61,T61,Brett Wetterich,88,4.6,48,1051,+0.313
69,T70,T70,Tom Byrum,50,4.7,30,641,+0.200
70,T70,T70,Sergio Garcia,68,4.7,37,780,+0.081
71,T70,T70,Stephen Leaney,82,4.7,52,1113,+0.212
72,T70,T70,Kenny Perry,83,4.7,52,1097,+0.154
73,T70,T70,D.J. Trahan,99,4.7,64,1352,+0.313
74,T70,T70,Mike Weir,82,4.7,44,936,-0.068
75,T70,T70,Charlie Wi,90,4.7,58,1227,+0.397
76,T77,T77,Ryan Moore,92,4.8,56,1170,+0.107
77,T77,T77,Nick O'Hern,72,4.8,38,784,+0.316
78,T77,T77,Jeff Quinney,95,4.8,62,1301,+0.258
79,T77,T77,Henrik Stenson,52,4.8,24,504,+0.375
80,T77,T77,Nick Watney,87,4.8,53,1100,+0.208
81,T82,T82,Chad Campbell,96,4.9,54,1093,+0.352
82,T82,T82,K.J. Choi,87,4.9,49,993,+0.082
83,T82,T82,Stewart Cink,91,4.9,51,1036,+0.039
84,T82,T82,Bob Estes,88,4.9,58,1174,+0.138
85,T82,T82,J.P. Hayes,89,4.9,61,1239,+0.295
86,T82,T82,Ian Poulter,63,4.9,30,615,+0.300
87,T82,T82,Ted Purdy,102,4.9,66,1342,+0.258
88,T82,T82,Chris Stroud,66,4.9,43,869,+0.302
89,T90,T90,Andrew Buckle,77,5.0,51,1023,+0.294
90,T90,T90,Kent Jones,97,5.0,68,1354,+0.191
91,T90,T90,Steve Marino,106,5.0,70,1400,+0.157
92,T90,T90,Sean O'Hair,98,5.0,62,1233,+0.081
93,T90,T90,Tom Pernice Jr.,104,5.0,64,1286,+0.219
94,T90,T90,Adam Scott,69,5.0,38,760,+0.237
95,T90,T90,Kirk Triplett,77,5.0,52,1046,+0.462
96,T90,T90,Dean Wilson,92,5.0,57,1146,+0.263
97,T98,T98,Stuart Appleby,74,5.1,42,828,+0.190
98,T98,T98,Cameron Beckman,96,5.1,65,1285,+0.108
99,T98,T98,David Branshaw,83,5.1,59,1156,+0.458
100,T98,T98,Marco Dawson,73,5.1,51,991,+0.255
101,T98,T98,Jason Dufner,100,5.1,69,1340,+0.159
102,T98,T98,Steve Flesch,100,5.1,69,1341,+0.232
103,T98,T98,J.J. Henry,86,5.1,51,993,+0.216
104,T98,T98,Tim Herron,98,5.1,61,1199,+0.164
105,T98,T98,Frank Lickliter II,95,5.1,65,1271,+0.108
106,T98,T98,John Senden,97,5.1,63,1245,+0.317
107,T98,T98,Steve Wheatcroft,73,5.1,49,964,+0.265
108,T109,T109,Tommy Armour III,81,5.2,56,1076,+0.214
109,T109,T109,Woody Austin,95,5.2,64,1241,+0.078
110,T109,T109,D.J. Brigman,67,5.2,43,825,+0.256
111,T109,T109,Bubba Dickerson,51,5.2,34,655,+0.382
112,T109,T109,Jeff Gove,103,5.2,74,1436,+0.270
113,T109,T109,Freddie Jacobson,70,5.2,51,984,+0.176
114,T109,T109,Cliff Kresge,107,5.2,77,1493,+0.169
115,T109,T109,Tom Lehman,62,5.2,39,751,+0.308
116,T109,T109,John Merrick,92,5.2,64,1231,+0.391
117,T109,T109,Paul Stankowski,52,5.2,35,668,+0.371
118,T119,T119,Tim Clark,66,5.3,40,752,+0.125
119,T119,T119,Scott Gutschewski,67,5.3,47,881,+0.191
120,T119,T119,Craig Kanada,109,5.3,76,1438,+0.145
121,T119,T119,Troy Matteson,87,5.3,60,1131,+0.267
122,T119,T119,Kevin Na,84,5.3,62,1175,+0.226
123,T119,T119,Steve Stricker,81,5.3,49,922,+0.204
124,T125,T125,Eric Axley,107,5.4,78,1440,+0.333
125,T125,T125,John Daly,59,5.4,40,743,+0.475
126,T125,T125,Bill Haas,93,5.4,67,1241,+0.164
127,T125,T125,Bob Heintz,85,5.4,61,1126,+0.262
128,T125,T125,Matt Hendrix,63,5.4,46,851,+0.435
129,T125,T125,Mark Hensby,81,5.4,59,1100,+0.254
130,T125,T125,Shaun Micheel,91,5.4,57,1061,+0.281
131,T132,T132,Pat Perez,84,5.5,54,975,+0.370
132,T132,T132,Kyle Reifers,71,5.5,53,967,+0.170
133,T132,T132,Joey Sindelar,75,5.5,56,1015,+0.143
134,T132,T132,Darron Stiles,65,5.5,45,825,+0.200
135,T136,T136,Briny Baird,115,5.6,86,1549,+0.105
136,T136,T136,Steve Lowery,74,5.6,58,1039,+0.259
137,T136,T136,Arron Oberholser,69,5.6,42,753,+0.524
138,T136,T136,Rod Pampling,92,5.6,60,1068,+0.233
139,T136,T136,Brandt Snedeker,105,5.6,73,1296,+0.123
140,T141,T141,Peter Lonard,85,5.7,64,1128,+0.313
141,T141,T141,Shigeki Maruyama,84,5.7,66,1160,+0.212
142,T141,T141,Jim Rutledge,59,5.7,44,770,+0.227
143,T141,T141,Rory Sabbatini,81,5.7,54,941,+0.241
144,T141,T141,Kevin Stadler,95,5.7,69,1216,+0.348
145,T141,T141,Bob Tway,103,5.7,75,1327,+0.147
146,T147,T147,Chris Couch,76,5.8,62,1062,+0.258
147,T147,T147,Lee Janzen,66,5.8,49,838,+0.020
148,T147,T147,Tom Johnson,74,5.8,58,1002,+0.328
149,T147,T147,Tim Petrovic,106,5.8,84,1450,+0.143
150,T147,T147,David Toms,80,5.8,51,886,+0.176
151,T152,T152,Michael Allen,74,5.9,58,975,+0.414
152,T152,T152,Daniel Chopra,106,5.9,86,1452,+0.116
153,T152,T152,Robert Garrigus,95,5.9,79,1328,+0.329
154,T152,T152,Lucas Glover,98,5.9,68,1161,+0.221
155,T152,T152,Craig Lile,77,5.9,62,1051,+0.290
156,T152,T152,Joe Ogilvie,102,5.9,79,1334,+0.177
157,T152,T152,Greg Owen,81,5.9,65,1108,+0.508
158,T152,T152,Michael Putnam,96,5.9,71,1203,+0.268
159,T152,T152,John Rollins,102,5.9,74,1245,+0.216
160,T152,T152,Charles Warren,101,5.9,83,1410,+0.217
161,T162,T162,Harrison Frazar,88,6.0,69,1148,+0.087
162,T162,T162,Nathan Green,103,6.0,78,1293,+0.205
163,T162,T162,Ryuji Imada,104,6.0,80,1341,+0.288
164,T162,T162,Davis Love III,66,6.0,46,773,+0.370
165,T166,T166,Rich Barcelo,80,6.1,66,1090,+0.212
166,T166,T166,Brian Bateman,55,6.1,40,659,+0.050
167,T166,T166,Mark Calcavecchia,93,6.1,67,1102,+0.164
168,T166,T166,Padraig Harrington,64,6.1,41,671,+0.268
169,T166,T166,George McNeill,95,6.1,74,1209,+0.203
170,T166,T166,Carl Pettersson,111,6.1,84,1375,+0.119
171,T172,T172,Mathias Grönberg,95,6.2,82,1325,E
172,T172,T172,Todd Hamilton,76,6.2,57,920,+0.351
173,T172,T172,Charley Hoffman,97,6.2,78,1268,+0.551
174,T172,T172,Vijay Singh,102,6.2,74,1203,+0.230
175,T176,T176,Bryce Molder,56,6.3,48,756,+0.188
176,T176,T176,Michael Sim,52,6.3,46,730,+0.174
177,T176,T176,Duffy Waldorf,69,6.3,59,938,+0.220
178,T179,T179,Jason Gore,86,6.4,77,1200,+0.195
179,T179,T179,Kevin Sutherland,85,6.4,69,1074,+0.217
180,T181,T181,Parker McLachlin,83,6.5,72,1105,+0.056
181,T181,T181,Dicky Pride,71,6.5,61,937,+0.262
182,T181,T181,Brett Quigley,79,6.5,60,923,+0.383
183,T184,T184,Steve Allan,63,6.6,54,821,+0.130
184,T184,T184,Jonathan Byrd,73,6.6,62,933,+0.113
185,T184,T184,Charles Howell III,89,6.6,66,1003,+0.212
186,T184,T184,Tag Ridings,52,6.6,46,697,+0.261
187,188,188,Jason Schultz,63,6.7,55,825,+0.236
188,T189,T189,Brendon de Jonge,76,6.8,68,1005,+0.206
189,T189,T189,José María Olazábal,52,6.8,38,559,+0.132
190,T189,T189,Jeff Sluman,60,6.8,45,664,+0.222
191,T189,T189,Bo Van Pelt,104,6.8,97,1421,+0.134
192,193,193,Retief Goosen,50,6.9,33,476,+0.455
193,T194,T194,Chris DiMarco,79,7.0,63,905,+0.270
194,T194,T194,Chris Tidland,59,7.0,54,767,+0.296
195,196,196,Jarrod Lyle,77,7.2,73,1019,+0.123
