,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
0,1,1,Robert Garrigus,95,28.32,341,1204,-0.10300000000000001
1,2,2,Nick Watney,87,27.05,264,976,-0.152
2,3,3,Anthony Kim,93,26.64,296,1111,-0.172
3,4,4,Charles Howell III,89,26.3,242,920,-0.18600000000000003
4,5,5,Charley Hoffman,97,26.17,303,1158,-0.096
5,6,6,Brett Wetterich,88,25.89,254,981,-0.098
6,7,7,John Daly,59,25.58,176,688,-0.023
7,8,8,Jeff Overton,60,25.07,189,754,-0.111
8,9,9,Henrik Stenson,52,25.0,126,504,-0.071
9,10,10,Adam Scott,69,24.74,188,760,-0.106
10,11,11,Bubba Watson,80,24.57,226,920,-0.13699999999999998
11,12,12,Jason Gore,86,24.4,266,1090,-0.109
12,13,13,Ernie Els,59,24.19,149,616,-0.174
13,14,14,Harrison Frazar,88,24.14,247,1023,-0.024
14,15,15,Boo Weekley,101,24.04,262,1090,-0.126
15,16,16,Bill Haas,93,23.95,274,1144,-0.109
16,T17,T17,Phil Mickelson,73,23.76,173,728,-0.254
17,T17,T17,Pat Perez,84,23.76,215,905,-0.158
18,19,19,Matt Hendrix,63,23.44,180,768,-0.106
19,20,20,Tag Ridings,52,23.25,146,628,-0.062
20,21,21,Charles Warren,101,22.71,295,1299,-0.132
21,22,22,Robert Allenby,90,22.62,238,1052,-0.059000000000000004
22,T23,T23,Mathias Grönberg,95,22.56,277,1228,-0.159
23,T23,T23,Geoff Ogilvy,84,22.56,203,900,-0.133
24,25,25,Steve Allan,63,22.32,171,766,-0.111
25,26,26,Retief Goosen,50,22.27,106,476,-0.019
26,27,27,Chris Couch,76,22.25,227,1020,-0.066
27,28,28,Vijay Singh,102,22.21,255,1148,-0.22399999999999998
28,29,29,Kenny Perry,83,22.07,230,1042,-0.161
29,30,30,Troy Matteson,87,22.05,234,1061,-0.13699999999999998
30,31,31,Greg Owen,81,21.95,216,984,-0.134
31,32,32,J.B. Holmes,71,21.85,196,897,0.036000000000000004
32,33,33,Paul Stankowski,52,21.67,127,586,-0.063
33,34,34,Jarrod Lyle,77,21.47,201,936,-0.19899999999999998
34,35,35,John Merrick,92,21.43,243,1134,-0.066
35,36,36,Brendon de Jonge,76,21.37,197,922,-0.13699999999999998
36,37,37,Mathew Goggin,97,21.22,257,1211,-0.11699999999999999
37,38,38,Camilo Villegas,82,21.19,203,958,-0.177
38,39,39,Lucas Glover,98,21.17,231,1091,-0.22899999999999998
39,40,40,Sergio Garcia,68,21.15,162,766,-0.204
40,41,41,Tiger Woods,63,21.1,127,602,-0.268
41,42,42,Bo Van Pelt,104,21.02,284,1351,-0.127
42,43,43,Daniel Chopra,106,20.93,278,1328,-0.10800000000000001
43,44,44,Bubba Dickerson,51,20.83,125,600,-0.23199999999999998
44,45,45,Sean O'Hair,98,20.79,242,1164,-0.182
45,46,46,Padraig Harrington,64,20.65,133,644,-0.17300000000000001
46,47,47,Andrew Buckle,77,20.32,191,940,-0.073
47,48,48,Stewart Cink,91,20.16,203,1007,-0.19699999999999998
48,49,49,Chris Tidland,59,20.08,143,712,-0.18899999999999997
49,T50,T50,Craig Barlow,52,20.0,123,615,-0.154
50,T50,T50,Davis Love III,66,20.0,149,745,-0.054000000000000006
51,52,52,J.J. Henry,86,19.98,190,951,-0.1
52,53,53,George McNeill,95,19.96,222,1112,-0.158
53,54,54,John Rollins,102,19.83,233,1175,-0.163
54,55,55,Ted Purdy,102,19.64,239,1217,-0.079
55,56,56,Hunter Mahan,91,19.58,197,1006,-0.203
56,57,57,Steve Marino,106,19.53,249,1275,-0.092
57,58,58,Ryan Palmer,91,19.51,223,1143,-0.19699999999999998
58,59,59,Jason Schultz,63,19.27,143,742,-0.11900000000000001
59,60,60,Kevin Stadler,95,19.14,209,1092,-0.1
60,61,61,Peter Lonard,85,19.0,201,1058,-0.095
61,62,62,Scott Gutschewski,67,18.97,154,812,-0.065
62,63,63,D.J. Trahan,99,18.96,238,1255,-0.10099999999999999
63,64,64,Stuart Appleby,74,18.92,154,814,-0.078
64,65,65,Aaron Baddeley,83,18.86,175,928,-0.21100000000000002
65,66,66,Ryan Moore,92,18.85,197,1045,-0.157
66,67,67,Jeff Brehaut,59,18.71,128,684,-0.21100000000000002
67,68,68,John Senden,97,18.62,219,1176,-0.091
68,T69,T69,Michael Allen,74,18.61,166,892,-0.12
69,T69,T69,Brian Bateman,55,18.61,115,618,-0.052000000000000005
70,71,71,Michael Putnam,96,18.59,208,1119,-0.14400000000000002
71,72,72,Kyle Reifers,71,18.44,163,884,-0.055
72,73,73,Joe Ogilvie,102,18.18,220,1210,-0.2
73,74,74,Rod Pampling,92,18.0,187,1039,-0.107
74,75,75,J.P. Hayes,89,17.94,200,1115,-0.05
75,76,76,Jonathan Byrd,73,17.82,154,864,-0.22699999999999998
76,77,77,Bryce Molder,56,17.76,122,687,0.016
77,78,78,Rich Beem,89,17.55,172,980,-0.145
78,79,79,Steve Lowery,74,17.42,169,970,-0.14800000000000002
79,80,80,Mike Weir,82,17.26,145,840,-0.159
80,81,81,Todd Hamilton,76,17.04,138,810,-0.013999999999999999
81,82,82,Will MacKenzie,100,16.93,215,1270,-0.18600000000000003
82,83,83,Cameron Beckman,96,16.92,201,1188,-0.204
83,84,84,Tom Johnson,74,16.86,148,878,-0.095
84,85,85,Trevor Immelman,74,16.8,127,756,-0.11
85,86,86,Jay Williamson,50,16.67,112,672,-0.125
86,87,87,Kevin Sutherland,85,16.6,160,964,-0.188
87,T88,T88,Mark Calcavecchia,93,16.58,169,1019,-0.11800000000000001
88,T88,T88,Carl Pettersson,111,16.58,214,1291,-0.23399999999999999
89,90,90,Brett Quigley,79,16.46,145,881,-0.145
90,91,91,Michael Sim,52,16.24,114,702,-0.158
91,92,92,Rory Sabbatini,81,16.05,142,885,-0.183
92,93,93,Chris Stroud,66,16.03,126,786,-0.111
93,94,94,Jim Rutledge,59,15.94,103,646,-0.019
94,95,95,Steve Wheatcroft,73,15.93,136,854,-0.19899999999999998
95,96,96,Tim Petrovic,106,15.7,208,1325,-0.135
96,97,97,Vaughn Taylor,91,15.64,157,1004,-0.127
97,98,98,Briny Baird,115,15.62,229,1466,-0.19699999999999998
98,99,99,Jeff Gove,103,15.55,204,1312,-0.142
99,100,100,Jason Dufner,100,15.54,189,1216,-0.122
100,101,101,Mark Hensby,81,15.45,155,1003,-0.09
101,102,102,Marco Dawson,73,15.42,140,908,-0.264
102,103,103,Arron Oberholser,69,15.31,113,738,-0.159
103,104,104,Alex Cejka,80,15.23,157,1031,-0.134
104,105,105,Tim Herron,98,15.14,173,1143,-0.156
105,106,106,Justin Rose,63,15.02,82,546,-0.159
106,107,107,Eric Axley,107,14.98,197,1315,-0.066
107,108,108,Daisuke Maruyama,86,14.97,159,1062,-0.107
108,109,109,D.J. Brigman,67,14.95,113,756,-0.124
109,110,110,Ken Duke,112,14.89,198,1330,-0.162
110,111,111,Billy Andrade,88,14.82,163,1100,-0.184
111,112,112,Ryan Armour,107,14.47,190,1313,-0.163
112,T113,T113,Rich Barcelo,80,14.29,140,980,-0.23600000000000002
113,T113,T113,Jaco Van Zyl,51,14.29,88,616,-0.14800000000000002
114,115,115,David Branshaw,83,14.24,149,1046,-0.107
115,116,116,K.J. Choi,87,14.2,135,951,-0.23
116,117,117,Mark Wilson,87,14.12,143,1013,-0.175
117,118,118,Jason Bohn,57,14.11,104,737,-0.163
118,119,119,Woody Austin,95,14.08,165,1172,-0.109
119,120,120,Cliff Kresge,107,14.05,196,1395,-0.17300000000000001
120,121,121,Duffy Waldorf,69,14.03,116,827,-0.138
121,122,122,Parker McLachlin,83,13.89,142,1022,-0.268
122,123,123,John Mallinger,96,13.87,168,1211,-0.13699999999999998
123,124,124,Charlie Wi,90,13.82,160,1158,-0.18100000000000002
124,125,125,Kevin Na,84,13.57,148,1091,-0.18899999999999997
125,126,126,Tom Lehman,62,13.51,92,681,-0.261
126,127,127,Joe Durant,88,13.44,138,1027,-0.11599999999999999
127,128,128,Bob Tway,103,13.34,164,1229,-0.268
128,129,129,Kent Jones,97,13.33,164,1230,-0.079
129,130,130,Shaun Micheel,91,13.29,130,978,-0.154
130,131,131,Chad Campbell,96,12.9,132,1023,-0.106
131,T132,T132,Craig Lile,77,12.81,124,968,-0.04
132,T132,T132,Jesper Parnevik,88,12.81,134,1046,-0.075
133,134,134,Brandt Snedeker,105,12.68,152,1199,-0.257
134,135,135,Jeff Maggert,79,12.56,137,1091,-0.109
135,136,136,Lee Janzen,66,12.36,90,728,-0.122
136,137,137,Freddie Jacobson,70,12.34,118,956,-0.14400000000000002
137,138,138,Chris DiMarco,79,12.3,108,878,-0.111
138,139,139,Joey Sindelar,75,12.23,114,932,-0.263
139,140,140,Jerry Kelly,101,12.18,128,1051,-0.102
140,141,141,Tommy Armour III,81,12.12,117,965,-0.10300000000000001
141,142,142,Steve Flesch,100,12.08,152,1258,-0.191
142,143,143,Frank Lickliter II,95,12.05,143,1187,-0.18899999999999997
143,144,144,Darron Stiles,65,11.99,89,742,-0.213
144,145,145,Bob Heintz,85,11.98,120,1002,-0.142
145,146,146,Jeff Quinney,95,11.97,144,1203,-0.111
146,147,147,Billy Mayfair,98,11.95,138,1155,-0.261
147,148,148,Nathan Green,103,11.66,141,1209,-0.24100000000000002
148,149,149,Ryuji Imada,104,11.5,143,1243,-0.154
149,150,150,Stephen Ames,81,11.48,100,871,-0.14
150,151,151,Johnson Wagner,97,11.4,137,1202,-0.21899999999999997
151,152,152,Ian Poulter,63,11.38,62,545,-0.19399999999999998
152,153,153,Jeff Sluman,60,11.17,65,582,-0.33799999999999997
153,T154,T154,Justin Leonard,95,11.14,128,1149,-0.188
154,T154,T154,Steve Stricker,81,11.14,101,907,-0.287
155,156,156,Tom Pernice Jr.,104,11.05,130,1176,-0.12300000000000001
156,157,157,Bob Estes,88,11.0,123,1118,-0.203
157,158,158,Glen Day,85,10.8,113,1046,-0.142
158,159,159,Robert Gamez,88,10.73,114,1062,-0.16699999999999998
159,160,160,Richard Johnson,93,10.7,125,1168,-0.11199999999999999
160,161,161,Jim Furyk,84,10.68,99,927,-0.253
161,162,162,Bart Bryant,87,10.62,110,1036,-0.17300000000000001
162,163,163,David Toms,80,10.51,93,885,-0.14
163,164,164,Chris Riley,59,10.22,73,714,-0.192
164,165,165,Paul Gow,70,10.15,81,798,-0.16
165,166,166,Steve Elkington,87,10.05,102,1015,-0.284
166,167,167,Brian Davis,101,9.98,123,1232,-0.171
167,168,168,Luke Donald,69,9.94,70,704,-0.18600000000000003
168,169,169,Tom Byrum,50,9.79,56,572,-0.107
169,170,170,Tripp Isenhour,86,9.71,99,1020,-0.172
170,171,171,Dicky Pride,71,9.48,81,854,-0.136
171,172,172,José María Olazábal,52,9.46,49,518,-0.14300000000000002
172,173,173,Dean Wilson,92,9.44,99,1049,-0.20199999999999999
173,174,174,Heath Slocum,101,9.42,122,1295,-0.18899999999999997
174,T175,T175,Tim Clark,66,9.09,67,737,-0.045
175,T175,T175,Zach Johnson,76,9.09,76,836,-0.171
176,177,177,Nick O'Hern,72,8.71,67,769,-0.11900000000000001
177,178,178,Craig Kanada,109,8.52,112,1314,-0.161
178,179,179,Rocco Mediate,72,8.45,79,935,-0.127
179,180,180,Ben Curtis,80,8.42,76,903,-0.11800000000000001
180,181,181,Anders Hansen,55,8.4,40,476,-0.4
181,182,182,Kirk Triplett,77,8.32,79,950,-0.19
182,183,183,Matt Kuchar,85,7.94,79,995,-0.08900000000000001
183,184,184,Scott Verplank,82,7.76,64,825,-0.141
184,185,185,Shigeki Maruyama,84,7.51,84,1118,-0.155
185,186,186,Doug LaBelle II,104,7.4,94,1271,-0.191
186,187,187,José Coceres,50,6.96,41,589,-0.122
187,188,188,Stephen Leaney,82,6.8,70,1029,-0.28600000000000003
188,189,189,Michael Boyd,61,6.17,45,729,0.022000000000000002
189,190,190,Mark Brooks,53,6.11,35,573,-0.171
190,191,191,Craig Bowden,78,5.97,56,938,-0.08900000000000001
191,192,192,Brian Gay,107,4.94,67,1356,-0.19399999999999998
192,193,193,Fred Funk,65,4.32,32,741,-0.156
193,194,194,Gavin Coles,87,4.28,46,1074,-0.109
194,195,195,Paul Goydos,60,4.14,27,652,-0.037000000000000005
195,196,196,Corey Pavin,81,3.92,39,994,-0.205
