,SG_Tee-to-Green_RANK THIS WEEK,SG_Tee-to-Green_RANK LAST WEEK,SG_Tee-to-Green_PLAYER NAME,SG_Tee-to-Green_ROUNDS,SG_Tee-to-Green_AVERAGE,SG_Tee-to-Green_SG:OTT,SG_Tee-to-Green_SG:APR,SG_Tee-to-Green_SG:ARG,SG_Tee-to-Green_MEASURED ROUNDS
131,132,132,Jeff Quinney,95,-0.10400000000000001,-0.201,0.184,-0.087,86
132,T133,T133,Billy Andrade,88,-0.107,-0.272,0.244,-0.079,79
133,T133,T133,Marco Dawson,73,-0.107,-0.40700000000000003,-0.001,0.301,65
134,135,135,Daisuke Maruyama,86,-0.12,0.16,0.068,-0.348,76
135,136,136,Frank Lickliter II,95,-0.139,0.21100000000000002,-0.046,-0.304,85
136,137,137,Bob Heintz,85,-0.14300000000000002,-0.267,-0.113,0.237,72
137,138,138,Steve Lowery,74,-0.14400000000000002,0.14400000000000002,-0.24600000000000002,-0.043,69
138,139,139,Ryan Armour,107,-0.165,0.22899999999999998,-0.098,-0.297,94
139,140,140,Joey Sindelar,75,-0.171,-0.075,0.293,-0.389,67
140,T141,T141,Tim Petrovic,106,-0.175,-0.22,-0.205,0.25,95
141,T141,T141,Dean Wilson,92,-0.175,-0.5539999999999999,0.27399999999999997,0.105,75
142,143,143,Paul Goydos,60,-0.177,-0.16899999999999998,0.13,-0.139,47
143,144,144,Charley Hoffman,97,-0.187,0.348,-0.245,-0.29,83
144,145,145,Brendon de Jonge,76,-0.188,-0.002,0.079,-0.265,66
145,146,146,Paul Stankowski,52,-0.19,-0.159,-0.14400000000000002,0.113,42
146,147,147,Robert Gamez,88,-0.19699999999999998,0.019,0.133,-0.349,76
147,148,148,George McNeill,95,-0.213,0.19,-0.14800000000000002,-0.255,80
148,149,149,Ryuji Imada,104,-0.214,-0.534,-0.079,0.39799999999999996,89
149,150,150,Bob Estes,88,-0.235,-0.373,-0.094,0.23199999999999998,80
150,151,151,Glen Day,85,-0.23800000000000002,-0.09,-0.287,0.139,75
151,T152,T152,Craig Bowden,78,-0.258,-0.16899999999999998,-0.087,-0.003,67
152,T152,T152,Michael Sim,52,-0.258,-0.24,-0.126,0.10800000000000001,50
153,154,154,Ryan Palmer,91,-0.29600000000000004,0.027999999999999997,0.11599999999999999,-0.44,82
154,155,155,Doug LaBelle II,104,-0.32,-0.096,-0.423,0.19899999999999998,91
155,156,156,Jeff Sluman,60,-0.335,-0.41600000000000004,0.013999999999999999,0.067,42
156,157,157,Jesper Parnevik,88,-0.375,-0.039,-0.272,-0.064,75
157,158,158,Lee Janzen,66,-0.382,-0.387,-0.126,0.131,52
158,159,159,Jeff Brehaut,59,-0.397,-0.22699999999999998,-0.299,0.129,49
159,160,160,Andrew Buckle,77,-0.426,-0.223,-0.28,0.077,67
160,161,161,Kyle Reifers,71,-0.442,0.005,-0.261,-0.185,63
161,162,162,Tom Johnson,74,-0.44299999999999995,-0.09300000000000001,-0.32,-0.031,63
162,163,163,Shigeki Maruyama,84,-0.461,-0.619,-0.17300000000000001,0.331,80
163,164,164,D.J. Brigman,67,-0.46399999999999997,-0.195,-0.146,-0.12300000000000001,54
164,165,165,Mark Hensby,81,-0.47,-0.233,-0.446,0.209,72
165,166,166,John Daly,59,-0.478,-0.111,-0.142,-0.225,49
166,167,167,Chris Couch,76,-0.48100000000000004,0.369,-0.33299999999999996,-0.517,73
167,168,168,Corey Pavin,81,-0.48700000000000004,-0.968,0.235,0.24600000000000002,71
168,169,169,Bob Tway,103,-0.489,-0.314,-0.131,-0.044000000000000004,88
169,170,170,Jason Schultz,63,-0.495,-0.14400000000000002,-0.6759999999999999,0.324,53
170,171,171,Mark Brooks,53,-0.5,-0.128,-0.5660000000000001,0.193,41
171,172,172,Ben Curtis,80,-0.561,-0.03,-0.5539999999999999,0.023,64
172,173,173,Craig Lile,77,-0.5920000000000001,-0.361,-0.255,0.024,69
173,174,174,Gavin Coles,87,-0.626,-0.6659999999999999,0.022000000000000002,0.018000000000000002,77
174,175,175,Dicky Pride,71,-0.63,-0.6990000000000001,0.033,0.036000000000000004,61
175,176,176,Richard Johnson,93,-0.638,-0.35700000000000004,-0.23800000000000002,-0.043,84
176,177,177,Brian Bateman,55,-0.66,-0.284,-0.121,-0.255,44
177,178,178,David Branshaw,83,-0.662,-0.015,-0.146,-0.5,75
178,179,179,Tag Ridings,52,-0.674,-0.107,-0.303,-0.263,45
179,180,180,Tripp Isenhour,86,-0.675,-0.214,-0.431,-0.031,73
180,181,181,Paul Gow,70,-0.69,-0.122,-0.8240000000000001,0.256,57
181,182,182,Jaco Van Zyl,51,-0.723,-0.201,-0.07400000000000001,-0.447,44
182,183,183,Steve Wheatcroft,73,-0.726,0.023,-0.541,-0.209,61
183,184,184,Parker McLachlin,83,-0.763,-0.358,-0.509,0.10400000000000001,73
184,185,185,Tom Byrum,50,-0.765,-0.278,-0.175,-0.313,41
185,186,186,Eric Axley,107,-0.784,-0.46,-0.19399999999999998,-0.131,94
186,187,187,Rich Barcelo,80,-0.857,-0.402,-0.377,-0.078,70
187,188,188,Scott Gutschewski,67,-0.866,0.049,-0.45899999999999996,-0.456,58
188,189,189,Matt Hendrix,63,-0.878,0.308,-0.406,-0.78,55
189,190,190,Michael Boyd,61,-0.9329999999999999,-0.258,-0.813,0.138,52
190,191,191,José María Olazábal,52,-0.945,-0.879,-0.36700000000000005,0.301,37
191,192,192,Bubba Dickerson,51,-0.97,0.111,-0.945,-0.136,43
192,193,193,Jim Rutledge,59,-1.042,0.040999999999999995,-0.9440000000000001,-0.139,46
193,194,194,Chris Tidland,59,-1.253,-0.009000000000000001,-0.8220000000000001,-0.42200000000000004,51
194,195,195,Todd Hamilton,76,-1.585,-0.39799999999999996,-0.883,-0.304,58
195,196,196,Bryce Molder,56,-1.629,-0.956,-0.8320000000000001,0.159,49
