,Sand_Saves_from_30_yards_RANK THIS WEEK,Sand_Saves_from_30_yards_RANK LAST WEEK,Sand_Saves_from_30_yards_PLAYER NAME,Sand_Saves_from_30_yards_ROUNDS,Sand_Saves_from_30_yards_%,Sand_Saves_from_30_yards_# OF SAVES,Sand_Saves_from_30_yards_# OF BUNKERS
123,T115,T115,Hunter Mahan,98,25.0,3.0,12
124,T115,T115,Mark O'Meara,52,25.0,1.0,4
125,T115,T115,Hidemichi Tanaka,74,25.0,2.0,8
126,T127,T127,Paul Azinger,87,23.53,4.0,17
127,T127,T127,Brian Davis,92,23.53,4.0,17
128,T127,T127,Bob Estes,85,23.53,4.0,17
129,T127,T127,Lucas Glover,105,23.53,4.0,17
130,T131,T131,Jason Gore,86,23.08,3.0,13
131,T131,T131,Greg Kraft,79,23.08,3.0,13
132,T131,T131,Jeff Maggert,81,23.08,3.0,13
133,T131,T131,Billy Mayfair,94,23.08,3.0,13
134,T131,T131,Patrick Sheehan,104,23.08,3.0,13
135,T136,T136,Alex Aragon,63,22.22,2.0,9
136,T136,T136,Bart Bryant,87,22.22,2.0,9
137,T136,T136,Retief Goosen,68,22.22,2.0,9
138,T136,T136,Tim Herron,82,22.22,2.0,9
139,T136,T136,Thomas Levet,53,22.22,2.0,9
140,T136,T136,Jesper Parnevik,84,22.22,4.0,18
141,T142,T142,Tim Clark,80,21.43,3.0,14
142,T142,T142,Marco Dawson,87,21.43,3.0,14
143,144,144,Brett Quigley,109,20.83,5.0,24
144,T145,T145,Eric Axley,91,20.0,3.0,15
145,T145,T145,Alex Cejka,93,20.0,2.0,10
146,T145,T145,Robert Damron,91,20.0,2.0,10
147,T145,T145,Charles Howell III,96,20.0,4.0,20
148,T145,T145,Steve Jones,83,20.0,2.0,10
149,T145,T145,Steve Lowery,99,20.0,3.0,15
150,T145,T145,Shigeki Maruyama,94,20.0,2.0,10
151,T145,T145,Greg Owen,79,20.0,2.0,10
152,T145,T145,Ian Poulter,53,20.0,1.0,5
153,T145,T145,"Wes Short, Jr.",96,20.0,3.0,15
154,T145,T145,Vance Veazey,59,20.0,1.0,5
155,T145,T145,Ron Whittaker,81,20.0,2.0,10
156,157,157,Henrik Bjornstad,97,18.75,3.0,16
157,T158,T158,Olin Browne,108,18.18,2.0,11
158,T158,T158,Jeff Gove,91,18.18,2.0,11
159,T158,T158,Jeff Sluman,101,18.18,2.0,11
160,T158,T158,Roger Tambellini,64,18.18,2.0,11
161,162,162,Bill Haas,99,17.65,3.0,17
162,T163,T163,Tommy Armour III,65,16.67,2.0,12
163,T163,T163,Jim Furyk,89,16.67,2.0,12
164,T163,T163,Geoff Ogilvy,76,16.67,1.0,6
165,T163,T163,Kirk Triplett,58,16.67,1.0,6
166,167,167,Brandt Jobe,91,15.38,2.0,13
167,168,168,Shane Bertsch,104,15.0,3.0,20
168,T169,T169,Craig Barlow,77,14.29,1.0,7
169,T169,T169,Harrison Frazar,95,14.29,2.0,14
170,T169,T169,Robert Garrigus,85,14.29,1.0,7
171,T169,T169,J.P. Hayes,55,14.29,1.0,7
172,T169,T169,David McKenzie,82,14.29,1.0,7
173,T174,T174,Brad Faxon,78,12.5,2.0,16
174,T174,T174,Shaun Micheel,96,12.5,1.0,8
175,T174,T174,Corey Pavin,74,12.5,1.0,8
176,T174,T174,Chris Smith,67,12.5,1.0,8
177,T178,T178,Robert Allenby,79,11.11,1.0,9
178,T178,T178,Heath Slocum,96,11.11,1.0,9
179,T180,T180,Joey Sindelar,90,10.0,1.0,10
180,T180,T180,Charles Warren,93,10.0,1.0,10
181,182,182,Todd Fischer,101,9.09,1.0,11
182,183,183,Scott Verplank,88,8.33,1.0,12
183,T184,T184,Mathew Goggin,72,7.14,1.0,14
184,T184,T184,Ian Leggatt,80,7.14,1.0,14
185,T186,T186,Stephen Ames,63,0.0,,3
186,T186,T186,Michael Connell,51,0.0,,3
187,T186,T186,Chris Couch,75,0.0,,6
188,T186,T186,Fred Funk,106,0.0,,2
189,T186,T186,Matt Hansen,68,0.0,,10
190,T186,T186,John Huston,74,0.0,,6
191,T186,T186,Freddie Jacobson,56,0.0,,6
192,T186,T186,Kenny Perry,73,0.0,,2
193,T186,T186,John Senden,96,0.0,,7
194,T186,T186,Jerry Smith,94,0.0,,9
195,T186,T186,Duffy Waldorf,96,0.0,,5
