,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
98,T85,T85,Dean Wilson,115,"7' 1""",1762.9170000000001,250,51
99,T100,T100,Stuart Appleby,83,"7' 2""",1365.3329999999999,191,56
100,T100,T100,Jason Bohn,104,"7' 2""",2119.083,294,13
101,T100,T100,Jonathan Byrd,66,"7' 2""",1180.667,164,20
102,T100,T100,Charley Hoffman,100,"7' 2""",2003.6670000000001,279,137
103,T100,T100,Freddie Jacobson,56,"7' 2""",1148.833,161,101
104,T100,T100,Jonathan Kaye,95,"7' 2""",1736.3329999999999,241,102
105,T100,T100,D.J. Trahan,92,"7' 2""",1902.3329999999999,264,128
106,T100,T100,Tjaart van der Walt,60,"7' 2""",1065.667,149,9
107,T100,T100,Vance Veazey,59,"7' 2""",1155.5,161,189
108,T100,T100,Mike Weir,88,"7' 2""",1370.3329999999999,192,79
109,T110,T110,David Branshaw,98,"7' 3""",1724.1670000000001,239,38
110,T110,T110,Charles Howell III,96,"7' 3""",1732.1670000000001,238,115
111,T110,T110,Davis Love III,85,"7' 3""",1255.833,174,149
112,T110,T110,Shaun Micheel,96,"7' 3""",1569.5,216,127
113,T110,T110,Jon Mills,68,"7' 3""",1257.5,174,140
114,T110,T110,Ian Poulter,53,"7' 3""",1030.75,142,36
115,T110,T110,Jeff Sluman,101,"7' 3""",1776.75,244,71
116,T110,T110,Ron Whittaker,81,"7' 3""",1519.25,209,167
117,T118,T118,Woody Austin,107,"7' 4""",2277.0,310,43
118,T118,T118,K.J. Choi,93,"7' 4""",1383.75,188,67
119,T118,T118,Bubba Dickerson,98,"7' 4""",1864.25,253,181
120,T118,T118,Retief Goosen,68,"7' 4""",805.8330000000001,110,108
121,T118,T118,Mathias Grönberg,92,"7' 4""",1782.9170000000001,242,125
122,T118,T118,Todd Hamilton,72,"7' 4""",1435.0829999999999,195,191
123,T118,T118,Matt Hansen,68,"7' 4""",1415.0829999999999,194,89
124,T118,T118,John Huston,74,"7' 4""",1518.0,206,63
125,T118,T118,Ian Leggatt,80,"7' 4""",1636.5,222,164
126,T118,T118,Sean O'Hair,100,"7' 4""",1569.0,213,139
127,T118,T118,Joey Sindelar,90,"7' 4""",1599.75,217,177
128,T129,T129,Tim Clark,80,"7' 5""",1038.25,140,58
129,T129,T129,Fred Couples,52,"7' 5""",844.5830000000001,114,150
130,T129,T129,Carlos Franco,86,"7' 5""",1793.5829999999999,242,163
131,T129,T129,Padraig Harrington,54,"7' 5""",813.8330000000001,110,36
132,T129,T129,Hunter Mahan,98,"7' 5""",1689.9170000000001,229,150
133,T129,T129,Tim Petrovic,95,"7' 5""",2028.0829999999999,274,31
134,T129,T129,Camilo Villegas,95,"7' 5""",1867.3329999999999,253,123
135,T129,T129,Duffy Waldorf,96,"7' 5""",1818.0829999999999,246,61
136,T137,T137,Arjun Atwal,97,"7' 6""",1767.6670000000001,236,113
137,T137,T137,Jeff Brehaut,100,"7' 6""",1825.5,243,153
138,T137,T137,Olin Browne,108,"7' 6""",1904.75,255,152
139,T137,T137,Robert Gamez,94,"7' 6""",1734.6670000000001,231,135
140,T137,T137,Lucas Glover,105,"7' 6""",1889.1670000000001,253,129
141,T137,T137,David McKenzie,82,"7' 6""",1583.1670000000001,212,112
142,T137,T137,Nicholas Thompson,96,"7' 6""",2114.75,281,171
143,T144,T144,Robert Allenby,79,"7' 7""",1376.4170000000001,182,131
144,T144,T144,Shane Bertsch,104,"7' 7""",1910.25,251,105
145,T144,T144,Michael Connell,51,"7' 7""",932.5830000000001,123,192
146,T144,T144,Chris DiMarco,83,"7' 7""",1310.667,172,62
147,T144,T144,J.J. Henry,96,"7' 7""",1526.9170000000001,202,157
148,T144,T144,Greg Kraft,79,"7' 7""",1599.25,210,88
149,T144,T144,J.L. Lewis,57,"7' 7""",1244.25,164,76
150,T144,T144,Will MacKenzie,91,"7' 7""",1630.0829999999999,216,165
151,T144,T144,Phil Mickelson,74,"7' 7""",928.5,122,138
152,T144,T144,Jeff Overton,95,"7' 7""",1924.5,253,55
153,T144,T144,Ryan Palmer,101,"7' 7""",1904.9170000000001,252,74
154,T144,T144,Tag Ridings,103,"7' 7""",2307.75,303,160
155,T144,T144,"Wes Short, Jr.",96,"7' 7""",1962.75,259,194
156,T144,T144,David Toms,76,"7' 7""",1187.833,157,54
157,T158,T158,Bart Bryant,87,"7' 8""",1335.75,174,142
158,T158,T158,Ben Curtis,86,"7' 8""",1413.6670000000001,185,116
159,T158,T158,Fred Funk,106,"7' 8""",1839.9170000000001,240,42
160,T158,T158,Robert Garrigus,85,"7' 8""",1849.5829999999999,240,158
161,T158,T158,John Rollins,93,"7' 8""",1664.25,216,182
162,T158,T158,Patrick Sheehan,104,"7' 8""",2146.167,281,60
163,T158,T158,Heath Slocum,96,"7' 8""",1717.0,225,141
164,T165,T165,Henrik Bjornstad,97,"7' 9""",2132.083,275,109
165,T165,T165,Mark Calcavecchia,94,"7' 9""",1891.3329999999999,244,130
166,T165,T165,Greg Chalmers,71,"7' 9""",1322.5829999999999,170,126
167,T165,T165,John Daly,51,"7' 9""",1033.0,133,186
168,T165,T165,Jason Gore,86,"7' 9""",1640.5,212,170
169,T165,T165,Frank Lickliter II,99,"7' 9""",1915.5829999999999,248,16
170,T165,T165,Ryan Moore,68,"7' 9""",1398.25,181,46
171,T165,T165,Tiger Woods,55,"7' 9""",638.5830000000001,82,10
172,T173,T173,Alex Aragon,63,"7' 10""",1405.6670000000001,179,193
173,T173,T173,Eric Axley,91,"7' 10""",1893.75,241,121
174,T173,T173,Pat Perez,50,"7' 10""",1072.417,137,166
175,T176,T176,Rich Beem,85,"7' 11""",1705.5829999999999,216,174
176,T176,T176,David Duval,71,"7' 11""",1333.3329999999999,168,187
177,T176,T176,Brad Faxon,78,"7' 11""",1678.25,213,110
178,T176,T176,Mathew Goggin,72,"7' 11""",1371.6670000000001,173,146
179,T176,T176,J.B. Holmes,81,"7' 11""",1482.5829999999999,188,188
180,T176,T176,Paul Stankowski,70,"7' 11""",1547.25,195,114
181,T182,T182,Tommy Armour III,65,"8' 0""",1337.1670000000001,167,172
182,T182,T182,Thomas Levet,53,"8' 0""",1194.333,149,81
183,T182,T182,Roger Tambellini,64,"8' 0""",1218.083,152,195
184,T185,T185,David Howell,52,"8' 1""",647.75,80,173
185,T185,T185,Ted Purdy,103,"8' 1""",1910.6670000000001,236,168
186,T185,T185,Chris Smith,67,"8' 1""",1351.3329999999999,168,185
187,T185,T185,Brett Wetterich,82,"8' 1""",1729.75,214,178
188,189,189,Brandt Jobe,91,"8' 2""",1635.9170000000001,200,154
189,190,190,Sergio Garcia,59,"8' 3""",803.25,97,183
190,191,191,Stephen Ames,63,"8' 4""",1092.333,131,58
191,T192,T192,Briny Baird,81,"8' 5""",1554.5,185,124
192,T192,T192,Scott Gutschewski,53,"8' 5""",1219.25,145,190
193,T194,T194,Joe Durant,101,"8' 6""",2347.083,275,133
194,T194,T194,Troy Matteson,101,"8' 6""",2055.667,241,97
195,196,196,Chris Couch,75,"8' 8""",1938.75,224,196
