,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
0,1,1,Omar Uresti,61,"7' 2""",453.0,63,7
1,2,2,Steve Stricker,64,"7' 3""",360.417,50,2
2,3,3,Jonathan Byrd,66,"7' 8""",585.6669999999999,76,20
3,T4,T4,Ernie Els,69,"7' 10""",629.8330000000001,80,53
4,T4,T4,Jim Furyk,89,"7' 10""",549.0830000000001,70,4
5,T4,T4,Corey Pavin,74,"7' 10""",561.25,72,1
6,T4,T4,Scott Verplank,88,"7' 10""",523.6669999999999,67,12
7,8,8,Ben Curtis,86,"7' 11""",706.0830000000001,89,116
8,9,9,Rory Sabbatini,84,"8' 0""",604.8330000000001,76,50
9,10,10,Retief Goosen,68,"8' 1""",534.4169999999999,66,108
10,T11,T11,Stuart Appleby,83,"8' 2""",865.25,106,56
11,T11,T11,Brett Quigley,109,"8' 2""",1113.583,136,14
12,T11,T11,Vijay Singh,103,"8' 2""",1089.583,133,39
13,T14,T14,Phil Mickelson,74,"8' 4""",565.25,68,138
14,T14,T14,Mike Sposa,68,"8' 4""",829.5830000000001,100,47
15,T16,T16,J.L. Lewis,57,"8' 6""",640.5,75,76
16,T16,T16,Peter Lonard,77,"8' 6""",788.9169999999999,93,87
17,T16,T16,Chris Riley,86,"8' 6""",1061.333,125,26
18,T19,T19,Craig Barlow,77,"8' 7""",712.9169999999999,83,159
19,T19,T19,Matt Hansen,68,"8' 7""",616.25,72,89
20,T19,T19,Ryuji Imada,105,"8' 7""",1405.25,163,24
21,T19,T19,Stephen Leaney,84,"8' 7""",1033.25,120,19
22,T19,T19,Shigeki Maruyama,94,"8' 7""",1102.833,129,21
23,T19,T19,Mike Weir,88,"8' 7""",737.6669999999999,86,79
24,T25,T25,Michael Allen,84,"8' 8""",849.0830000000001,98,70
25,T25,T25,Tim Clark,80,"8' 8""",643.0,74,58
26,T25,T25,Fred Funk,106,"8' 8""",824.0830000000001,95,42
27,T25,T25,Tim Herron,82,"8' 8""",762.8330000000001,88,148
28,T25,T25,Bob May,65,"8' 8""",528.3330000000001,61,144
29,T30,T30,Mark Brooks,90,"8' 9""",917.3330000000001,105,107
30,T30,T30,John Rollins,93,"8' 9""",987.5830000000001,113,182
31,T30,T30,Kirk Triplett,58,"8' 9""",548.6669999999999,63,133
32,T33,T33,Bill Haas,99,"8' 10""",1206.917,136,48
33,T33,T33,J.P. Hayes,55,"8' 10""",591.5,67,75
34,T33,T33,David Toms,76,"8' 10""",834.0,94,54
35,T36,T36,Jason Bohn,104,"8' 11""",1061.167,119,13
36,T36,T36,Charles Howell III,96,"8' 11""",1004.0830000000001,113,115
37,T36,T36,Jerry Kelly,100,"8' 11""",1115.333,125,17
38,T36,T36,Daisuke Maruyama,83,"8' 11""",850.0830000000001,95,104
39,T40,T40,Paul Goydos,72,"9' 0""",621.25,69,25
40,T40,T40,Justin Leonard,83,"9' 0""",914.9169999999999,102,77
41,T40,T40,Thomas Levet,53,"9' 0""",538.3330000000001,60,81
42,T40,T40,Justin Rose,98,"9' 0""",797.5830000000001,89,84
43,T40,T40,Bob Tway,81,"9' 0""",963.0830000000001,107,147
44,T45,T45,Paul Azinger,87,"9' 1""",1047.917,115,8
45,T45,T45,Briny Baird,81,"9' 1""",819.5,90,124
46,T45,T45,Alex Cejka,93,"9' 1""",987.9169999999999,109,156
47,T45,T45,Marco Dawson,87,"9' 1""",1023.5,113,121
48,T45,T45,Brian Gay,107,"9' 1""",1339.5829999999999,148,5
49,T45,T45,Freddie Jacobson,56,"9' 1""",681.8330000000001,75,101
50,T45,T45,Larry Mize,53,"9' 1""",524.5,58,33
51,T45,T45,Arron Oberholser,82,"9' 1""",654.6669999999999,72,98
52,T45,T45,Joe Ogilvie,95,"9' 1""",913.8330000000001,101,45
53,T45,T45,Ted Purdy,103,"9' 1""",838.75,92,168
54,T55,T55,Henrik Bjornstad,97,"9' 2""",1336.9170000000001,146,109
55,T55,T55,Steve Lowery,99,"9' 2""",1085.0,118,111
56,T57,T57,Ben Crane,85,"9' 3""",981.4169999999999,106,120
57,T57,T57,Frank Lickliter II,99,"9' 3""",1047.083,113,16
58,T57,T57,Heath Slocum,96,"9' 3""",784.75,85,141
59,T57,T57,Mark Wilson,79,"9' 3""",810.5830000000001,88,82
60,T61,T61,Luke Donald,66,"9' 4""",530.75,57,3
61,T61,T61,Danny Ellis,68,"9' 4""",889.4169999999999,95,90
62,T61,T61,Steve Flesch,119,"9' 4""",1286.333,138,22
63,T61,T61,Will MacKenzie,91,"9' 4""",993.3330000000001,106,165
64,T61,T61,Pat Perez,50,"9' 4""",567.75,61,166
65,T61,T61,Bo Van Pelt,102,"9' 4""",1309.833,140,99
66,T61,T61,Jimmy Walker,60,"9' 4""",957.4169999999999,103,175
67,T68,T68,Tommy Armour III,65,"9' 5""",600.6669999999999,64,172
68,T68,T68,Aaron Baddeley,78,"9' 5""",1044.417,111,51
69,T68,T68,Chad Campbell,91,"9' 5""",838.3330000000001,89,93
70,T68,T68,Jonathan Kaye,95,"9' 5""",995.9169999999999,106,102
71,T68,T68,Len Mattiace,59,"9' 5""",877.1669999999999,93,143
72,T68,T68,Ryan Palmer,101,"9' 5""",1186.833,126,74
73,T68,T68,John Senden,96,"9' 5""",1095.0,116,86
74,T68,T68,Nick Watney,97,"9' 5""",1417.0829999999999,151,15
75,T76,T76,Olin Browne,108,"9' 6""",996.9169999999999,105,152
76,T76,T76,Kris Cox,83,"9' 6""",1004.8330000000001,106,118
77,T76,T76,Jeff Gove,91,"9' 6""",885.1669999999999,93,78
