,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
48,T47,T47,Andy Miller,75,3.03,224,74
49,T47,T47,Brenden Pappas,105,3.03,354,117
50,T47,T47,Corey Pavin,88,3.03,318,105
51,T47,T47,Kenny Perry,98,3.03,584,193
52,T47,T47,John Senden,111,3.03,363,120
53,T47,T47,Joey Sindelar,93,3.03,273,90
54,T47,T47,Hal Sutton,81,3.03,348,115
55,T47,T47,Kirk Triplett,92,3.03,355,117
56,T57,T57,Robert Allenby,87,3.04,401,132
57,T57,T57,Aaron Barber,94,3.04,298,98
58,T57,T57,Robert Damron,96,3.04,283,93
59,T57,T57,David Frost,80,3.04,258,85
60,T57,T57,Robert Gamez,114,3.04,499,164
61,T57,T57,Retief Goosen,69,3.04,386,127
62,T57,T57,Paul Goydos,86,3.04,328,108
63,T57,T57,Donnie Hammond,92,3.04,258,85
64,T57,T57,Lee Janzen,83,3.04,319,105
65,T57,T57,John Riegger,55,3.04,146,48
66,T57,T57,Esteban Toledo,109,3.04,343,113
67,T68,T68,Olin Browne,113,3.05,418,137
68,T68,T68,John Daly,56,3.05,171,56
69,T68,T68,Todd Fischer,97,3.05,284,93
70,T68,T68,David Gossett,92,3.05,259,85
71,T68,T68,Jay Haas,89,3.05,372,122
72,T68,T68,Jerry Kelly,108,3.05,503,165
73,T68,T68,Andrew Magee,91,3.05,256,84
74,T68,T68,Billy Mayfair,105,3.05,314,103
75,T68,T68,Spike McRoy,103,3.05,305,100
76,T68,T68,Arron Oberholser,80,3.05,250,82
77,T68,T68,Jesper Parnevik,102,3.05,397,130
78,T68,T68,Tom Pernice Jr.,105,3.05,433,142
79,T68,T68,Rory Sabbatini,95,3.05,308,101
80,T68,T68,Vijay Singh,106,3.05,713,234
81,T82,T82,Briny Baird,113,3.06,532,174
82,T82,T82,Chad Campbell,105,3.06,578,189
83,T82,T82,K.J. Choi,112,3.06,468,153
84,T82,T82,Ben Curtis,69,3.06,248,81
85,T82,T82,Steve Flesch,110,3.06,492,161
86,T82,T82,Brian Gay,100,3.06,370,121
87,T82,T82,Per-Ulrik Johansson,96,3.06,358,117
88,T82,T82,John Maginnes,87,3.06,303,99
89,T82,T82,Rod Pampling,87,3.06,386,126
90,T82,T82,Bob Tway,89,3.06,441,144
91,T92,T92,Mark Brooks,90,3.07,249,81
92,T92,T92,Jonathan Byrd,101,3.07,338,110
93,T92,T92,Tom Byrum,97,3.07,338,110
94,T92,T92,Dan Forsman,98,3.07,371,121
95,T92,T92,Carlos Franco,99,3.07,362,118
96,T92,T92,Fred Funk,112,3.07,541,176
97,T92,T92,Jim Furyk,104,3.07,518,169
98,T92,T92,Matt Gogel,77,3.07,319,104
99,T92,T92,J.P. Hayes,79,3.07,249,81
100,T92,T92,Skip Kendall,110,3.07,362,118
101,T92,T92,Neal Lancaster,110,3.07,356,116
102,T103,T103,Steven Alker,87,3.08,323,105
103,T103,T103,Steve Allan,53,3.08,228,74
104,T103,T103,Stuart Appleby,90,3.08,369,120
105,T103,T103,J.J. Henry,100,3.08,305,99
106,T103,T103,Kenichi Kuboya,91,3.08,302,98
107,T103,T103,Matt Kuchar,63,3.08,194,63
108,T103,T103,Anthony Painter,87,3.08,262,85
109,T103,T103,Patrick Sheehan,101,3.08,330,107
110,T103,T103,Steve Stricker,59,3.08,114,37
111,T112,T112,Craig Barlow,95,3.09,315,102
112,T112,T112,Notah Begay III,92,3.09,389,126
113,T112,T112,Bob Burns,88,3.09,201,65
114,T112,T112,Harrison Frazar,88,3.09,331,107
115,T112,T112,Brent Geiberger,51,3.09,198,64
116,T112,T112,Tim Herron,102,3.09,386,125
117,T112,T112,Kent Jones,74,3.09,263,85
118,T112,T112,Hank Kuehne,73,3.09,253,82
119,T112,T112,Ian Leggatt,71,3.09,253,82
120,T112,T112,Rocco Mediate,80,3.09,334,108
121,T112,T112,Phil Mickelson,87,3.09,346,112
122,T112,T112,Brett Quigley,92,3.09,371,120
123,T112,T112,Gene Sauers,87,3.09,235,76
124,T125,T125,Alex Cejka,98,3.1,316,102
125,T125,T125,Brandt Jobe,77,3.1,301,97
126,T125,T125,Richard Johnson,89,3.1,239,77
127,T125,T125,Jeff Sluman,106,3.1,452,146
128,T129,T129,Doug Barron,90,3.11,286,92
129,T129,T129,Cameron Beckman,86,3.11,249,80
130,T129,T129,Jason Caron,74,3.11,205,66
131,T129,T129,José Coceres,62,3.11,333,107
132,T129,T129,Justin Leonard,80,3.11,361,116
133,T129,T129,Frank Lickliter II,94,3.11,380,122
134,T129,T129,Jeff Maggert,81,3.11,277,89
135,T129,T129,Dicky Pride,73,3.11,264,85
136,T129,T129,John Rollins,89,3.11,317,102
137,T129,T129,Akio Sadakata,83,3.11,264,85
138,T129,T129,David Sutherland,77,3.11,277,89
139,T140,T140,Paul Azinger,73,3.12,265,85
140,T140,T140,Rich Beem,80,3.12,328,105
141,T140,T140,Jason Buha,61,3.12,187,60
142,T140,T140,Tom Gillis,71,3.12,312,100
143,T140,T140,Charles Howell III,120,3.12,571,183
144,T140,T140,Mike Sposa,72,3.12,203,65
145,T140,T140,Vance Veazey,66,3.12,262,84
146,T140,T140,Kaname Yokoo,56,3.12,128,41
147,T148,T148,Stephen Ames,91,3.13,319,102
148,T148,T148,Aaron Baddeley,71,3.13,269,86
149,T148,T148,Greg Chalmers,98,3.13,369,118
150,T148,T148,Marco Dawson,86,3.13,238,76
151,T148,T148,Ernie Els,65,3.13,416,133
152,T148,T148,Jeff Klein,60,3.13,166,53
153,T148,T148,Peter Lonard,96,3.13,429,137
154,T148,T148,Jay Williamson,93,3.13,316,101
155,T156,T156,Glen Day,103,3.14,461,147
156,T156,T156,Mathew Goggin,90,3.14,204,65
157,T156,T156,Mike Grob,83,3.14,245,78
158,T156,T156,Cliff Kresge,102,3.14,330,105
159,T156,T156,Steve Lowery,86,3.14,320,102
160,T156,T156,John Morgan,81,3.14,289,92
161,T156,T156,Geoff Ogilvy,86,3.14,371,118
162,T156,T156,Darron Stiles,93,3.14,370,118
163,T156,T156,Garrett Willis,97,3.14,339,108
164,T165,T165,Pat Bates,111,3.15,343,109
165,T165,T165,Joel Edwards,60,3.15,258,82
166,T165,T165,Sergio Garcia,62,3.15,312,99
167,T165,T165,Jason Gore,83,3.15,192,61
168,T165,T165,Mike Heinen,89,3.15,214,68
169,T165,T165,Deane Pappas,75,3.15,230,73
170,T165,T165,"Dave Stockton, Jr.",79,3.15,164,52
171,T172,T172,Woody Austin,107,3.16,449,142
172,T172,T172,Len Mattiace,94,3.16,367,116
173,T172,T172,Mark O'Meara,69,3.16,177,56
174,T172,T172,Tim Petrovic,108,3.16,449,142
175,T176,T176,Brian Bateman,70,3.17,206,65
176,T176,T176,Pat Perez,95,3.17,304,96
177,T178,T178,Michael Clark II,54,3.18,156,49
178,T178,T178,Chris Smith,92,3.18,267,84
179,T180,T180,Paul Gow,62,3.19,258,81
180,T180,T180,Brent Schwarzrock,60,3.19,204,64
181,T180,T180,Adam Scott,52,3.19,230,72
182,T180,T180,Cameron Yancey,58,3.19,182,57
183,184,184,Gavin Coles,69,3.2,208,65
184,185,185,Chris Anderson,96,3.21,324,101
185,186,186,Darren Clarke,61,3.22,219,68
186,T187,T187,Jeff Brehaut,110,3.25,436,134
187,T187,T187,Peter Jacobsen,75,3.25,348,107
188,189,189,Todd Barranger,78,3.26,186,57
189,190,190,Ty Tryon,52,3.32,123,37
