,Round_5_Scoring_Average_RANK THIS WEEK,Round_5_Scoring_Average_RANK LAST WEEK,Round_5_Scoring_Average_PLAYER NAME,Round_5_Scoring_Average_AVG,Round_5_Scoring_Average_TOTAL STROKES,Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Tom Byrum,65.0,65,1
1,T1,T1,Bob Estes,65.0,65,1
2,T1,T1,David Frost,65.0,65,1
3,4,4,Dean Wilson,66.0,66,1
4,T5,T5,Billy Andrade,67.0,67,1
5,T5,T5,Woody Austin,67.0,67,1
6,T5,T5,Brian Bateman,67.0,67,1
7,T5,T5,Jonathan Kaye,67.0,67,1
8,T5,T5,Jeff Maggert,67.0,67,1
9,T5,T5,Rory Sabbatini,67.0,67,1
10,T5,T5,Mike Weir,67.0,67,1
11,T5,T5,Mark Wilson,67.0,67,1
12,13,13,Phil Mickelson,67.5,135,2
13,T14,T14,Pat Bates,68.0,68,1
14,T14,T14,Glen Day,68.0,68,1
15,T14,T14,Jim Furyk,68.0,68,1
16,T14,T14,Patrick Sheehan,68.0,68,1
17,T14,T14,Kirk Triplett,68.0,136,2
18,T19,T19,Jerry Kelly,68.5,137,2
19,T19,T19,Scott Verplank,68.5,137,2
20,T21,T21,Stuart Appleby,69.0,69,1
21,T21,T21,Paul Azinger,69.0,69,1
22,T21,T21,Jay Haas,69.0,69,1
23,T21,T21,Dudley Hart,69.0,69,1
24,T21,T21,Richard Johnson,69.0,69,1
25,T21,T21,Len Mattiace,69.0,69,1
26,T21,T21,Joey Sindelar,69.0,69,1
27,T21,T21,Jeff Sluman,69.0,138,2
28,T21,T21,Esteban Toledo,69.0,69,1
29,30,30,Stephen Ames,69.5,139,2
30,T31,T31,Chris DiMarco,70.0,140,2
31,T31,T31,Brad Faxon,70.0,70,1
32,T31,T31,Cliff Kresge,70.0,140,2
33,T31,T31,Justin Leonard,70.0,70,1
34,T31,T31,Scott McCarron,70.0,140,2
35,T31,T31,Kevin Sutherland,70.0,70,1
36,T31,T31,Duffy Waldorf,70.0,140,2
37,T38,T38,Joe Durant,70.5,141,2
38,T38,T38,Dan Forsman,70.5,141,2
39,T38,T38,Tom Lehman,70.5,141,2
40,T38,T38,Frank Lickliter II,70.5,141,2
41,T38,T38,Steve Lowery,70.5,141,2
42,T38,T38,Andrew Magee,70.5,141,2
43,T38,T38,Chris Riley,70.5,141,2
44,T45,T45,Rich Beem,71.0,71,1
45,T45,T45,Mark Calcavecchia,71.0,71,1
46,T45,T45,Darren Clarke,71.0,71,1
47,T45,T45,Harrison Frazar,71.0,71,1
48,T45,T45,Matt Gogel,71.0,142,2
49,T45,T45,Paul Goydos,71.0,71,1
50,T45,T45,Kent Jones,71.0,71,1
51,T45,T45,Skip Kendall,71.0,142,2
52,T45,T45,Kenichi Kuboya,71.0,71,1
53,T45,T45,J.L. Lewis,71.0,71,1
54,T45,T45,Davis Love III,71.0,71,1
55,T45,T45,Deane Pappas,71.0,71,1
56,T45,T45,Pat Perez,71.0,71,1
57,T45,T45,Tom Pernice Jr.,71.0,142,2
58,T45,T45,Hal Sutton,71.0,71,1
59,T45,T45,Vance Veazey,71.0,71,1
60,61,61,John Senden,71.5,143,2
61,T62,T62,Aaron Barber,72.0,72,1
62,T62,T62,Mark Brooks,72.0,72,1
63,T62,T62,Bob Burns,72.0,144,2
64,T62,T62,Stewart Cink,72.0,144,2
65,T62,T62,Todd Fischer,72.0,144,2
66,T62,T62,David Gossett,72.0,72,1
67,T62,T62,Mike Heinen,72.0,72,1
68,T62,T62,Charles Howell III,72.0,72,1
69,T62,T62,Billy Mayfair,72.0,72,1
70,T62,T62,Jesper Parnevik,72.0,72,1
71,T62,T62,David Peoples,72.0,72,1
72,T62,T62,Dicky Pride,72.0,72,1
73,T62,T62,David Toms,72.0,72,1
74,T62,T62,Cameron Yancey,72.0,72,1
75,76,76,Jeff Brehaut,72.5,145,2
76,T77,T77,Robert Allenby,73.0,73,1
77,T77,T77,Craig Barlow,73.0,73,1
78,T77,T77,Jonathan Byrd,73.0,73,1
79,T77,T77,John Riegger,73.0,73,1
80,T77,T77,Paul Stankowski,73.0,146,2
81,82,82,Tim Herron,73.5,147,2
82,T83,T83,Chad Campbell,74.0,148,2
83,T83,T83,Greg Chalmers,74.0,74,1
84,T83,T83,Steve Flesch,74.0,74,1
85,T83,T83,Robert Gamez,74.0,148,2
86,T83,T83,Rod Pampling,74.0,74,1
87,T83,T83,Tim Petrovic,74.0,148,2
88,T89,T89,Briny Baird,75.0,75,1
89,T89,T89,Doug Barron,75.0,75,1
90,T89,T89,Notah Begay III,75.0,75,1
91,T89,T89,John Daly,75.0,75,1
92,T89,T89,Fred Funk,75.0,75,1
93,T89,T89,Donnie Hammond,75.0,150,2
94,T89,T89,John Huston,75.0,75,1
95,T89,T89,John Maginnes,75.0,75,1
96,T89,T89,Geoff Ogilvy,75.0,75,1
97,98,98,Ben Crane,75.5,151,2
98,T99,T99,Cameron Beckman,76.0,76,1
99,T99,T99,Olin Browne,76.0,76,1
100,T99,T99,Alex Cejka,76.0,76,1
101,T99,T99,Fred Couples,76.0,76,1
102,T99,T99,David Sutherland,76.0,76,1
103,T104,T104,Glen Hnatiuk,77.0,77,1
104,T104,T104,Kenny Perry,77.0,77,1
105,106,106,Peter Jacobsen,77.5,155,2
106,107,107,Spike McRoy,78.0,156,2
107,108,108,Shaun Micheel,79.0,79,1
108,109,109,Corey Pavin,80.0,80,1
