,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Vijay Singh,67.82,746,11
1,2,2,Chris DiMarco,68.5,822,12
2,3,3,Tiger Woods,68.55,754,11
3,4,4,Lee Janzen,68.56,617,9
4,5,5,Chad Campbell,68.73,756,11
5,6,6,Jay Haas,68.78,619,9
6,7,7,Dan Forsman,68.94,1172,17
7,8,8,Neal Lancaster,69.0,897,13
8,9,9,John Huston,69.1,691,10
9,10,10,Charles Howell III,69.13,1106,16
10,11,11,Tim Petrovic,69.15,899,13
11,12,12,Ernie Els,69.2,692,10
12,13,13,J.P. Hayes,69.21,969,14
13,T14,T14,Aaron Baddeley,69.29,485,7
14,T14,T14,Nick Price,69.29,485,7
15,16,16,Brett Quigley,69.54,904,13
16,17,17,Kirk Triplett,69.64,766,11
17,T18,T18,Tim Clark,69.67,627,9
18,T18,T18,José Coceres,69.67,627,9
19,20,20,Paul Goydos,69.69,906,13
20,T21,T21,Stephen Ames,69.73,767,11
21,T21,T21,Len Mattiace,69.73,767,11
22,23,23,Ben Crane,69.75,837,12
23,24,24,Jim Furyk,69.79,977,14
24,T25,T25,Scott Verplank,69.8,698,10
25,T25,T25,Jay Williamson,69.8,698,10
26,T25,T25,Dean Wilson,69.8,1047,15
27,28,28,Briny Baird,69.81,1117,16
28,T29,T29,Peter Jacobsen,69.82,768,11
29,T29,T29,Hidemichi Tanaka,69.82,1187,17
30,31,31,Stewart Cink,69.85,908,13
31,32,32,Brian Henninger,69.86,489,7
32,33,33,Joe Durant,69.87,1048,15
33,34,34,Carl Paulson,69.89,1258,18
34,T35,T35,Fred Couples,69.9,699,10
35,T35,T35,Brent Schwarzrock,69.9,699,10
36,T37,T37,Billy Andrade,69.91,769,11
37,T37,T37,Jonathan Kaye,69.91,769,11
38,39,39,Woody Austin,69.92,839,12
39,T40,T40,Jeff Brehaut,70.0,1120,16
40,T40,T40,Steve Lowery,70.0,630,9
41,T40,T40,Arron Oberholser,70.0,910,13
42,T43,T43,Cameron Beckman,70.07,1051,15
43,T43,T43,Carlos Franco,70.07,1051,15
44,T43,T43,Shigeki Maruyama,70.07,981,14
45,T43,T43,Heath Slocum,70.07,981,14
46,T47,T47,Paul Gow,70.1,701,10
47,T47,T47,John Rollins,70.1,701,10
48,49,49,Retief Goosen,70.11,631,9
49,50,50,Brent Geiberger,70.17,421,6
50,T51,T51,Mark Calcavecchia,70.18,772,11
51,T51,T51,Davis Love III,70.18,772,11
52,T53,T53,Shaun Micheel,70.2,1053,15
53,T53,T53,Jesper Parnevik,70.2,1053,15
54,55,55,David Peoples,70.21,983,14
55,T56,T56,J.J. Henry,70.25,1124,16
56,T56,T56,Dicky Pride,70.25,843,12
57,58,58,Thomas Levet,70.27,773,11
58,59,59,Jerry Kelly,70.28,1265,18
59,T60,T60,David Gossett,70.31,914,13
60,T60,T60,Scott Laycock,70.31,914,13
61,T60,T60,Frank Lickliter II,70.31,1125,16
62,T63,T63,Harrison Frazar,70.33,844,12
63,T63,T63,Craig Perks,70.33,1055,15
64,T65,T65,Robert Gamez,70.38,1126,16
65,T65,T65,Chris Riley,70.38,1126,16
66,67,67,Jeff Sluman,70.39,1267,18
67,68,68,Hank Kuehne,70.4,704,10
68,69,69,John Senden,70.41,1197,17
69,70,70,Bob Estes,70.45,775,11
70,71,71,Kevin Sutherland,70.46,916,13
71,T72,T72,Jonathan Byrd,70.5,987,14
72,T72,T72,John Daly,70.5,423,6
73,T72,T72,Tom Lehman,70.5,987,14
74,T72,T72,Loren Roberts,70.5,987,14
75,T76,T76,Olin Browne,70.56,1129,16
76,T76,T76,Brandt Jobe,70.56,635,9
77,T78,T78,Andrew Magee,70.57,494,7
78,T78,T78,Chris Smith,70.57,988,14
79,T80,T80,Hal Sutton,70.58,847,12
80,T80,T80,David Toms,70.58,847,12
81,T82,T82,Tom Byrum,70.64,989,14
82,T82,T82,David Frost,70.64,777,11
83,T82,T82,Richard Johnson,70.64,777,11
84,T85,T85,Glen Day,70.67,1060,15
85,T85,T85,Jason Gore,70.67,1060,15
86,T85,T85,Rocco Mediate,70.67,636,9
87,T88,T88,Billy Mayfair,70.69,919,13
88,T88,T88,Kenny Perry,70.69,919,13
89,90,90,Mike Weir,70.7,707,10
90,91,91,Brenden Pappas,70.71,1202,17
91,92,92,Carl Pettersson,70.73,778,11
92,T93,T93,Tim Herron,70.75,849,12
93,T93,T93,Peter Lonard,70.75,849,12
94,T95,T95,Bob Burns,70.77,920,13
95,T95,T95,Mark Wilson,70.77,920,13
96,97,97,Donnie Hammond,70.79,991,14
97,T98,T98,Dudley Hart,70.8,708,10
98,T98,T98,Adam Scott,70.8,354,5
99,100,100,Rory Sabbatini,70.82,779,11
100,101,101,John Riegger,70.83,425,6
101,102,102,Geoff Ogilvy,70.86,992,14
102,103,103,Patrick Sheehan,70.89,1276,18
103,T104,T104,Rich Beem,70.9,709,10
