,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Vijay Singh,34.15,888,26
1,2,2,Nick Price,34.25,548,16
2,3,3,Carlos Franco,34.38,997,29
3,4,4,Ernie Els,34.4,516,15
4,5,5,Brian Henninger,34.41,585,17
5,6,6,Davis Love III,34.43,723,21
6,7,7,Tiger Woods,34.47,586,17
7,T8,T8,Stephen Ames,34.5,828,24
8,T8,T8,Paul Stankowski,34.5,690,20
9,T10,T10,Cameron Beckman,34.54,829,24
10,T10,T10,Tim Herron,34.54,967,28
11,12,12,Scott McCarron,34.6,865,25
12,13,13,Jim Furyk,34.62,900,26
13,14,14,David Peoples,34.63,935,27
14,15,15,Chad Campbell,34.65,901,26
15,16,16,Neal Lancaster,34.66,1109,32
16,17,17,J.P. Hayes,34.68,867,25
17,18,18,Charles Howell III,34.69,1006,29
18,T19,T19,Briny Baird,34.7,1041,30
19,T19,T19,John Huston,34.7,694,20
20,21,21,Tim Clark,34.71,833,24
21,T22,T22,Jeff Brehaut,34.74,1077,31
22,T22,T22,Dan Forsman,34.74,938,27
23,24,24,David Frost,34.75,834,24
24,25,25,Harrison Frazar,34.76,869,25
25,26,26,Loren Roberts,34.78,800,23
26,27,27,Bob Estes,34.79,835,24
27,28,28,Hidemichi Tanaka,34.8,1044,30
28,29,29,Paul Gow,34.81,731,21
29,30,30,Scott Verplank,34.84,871,25
30,T31,T31,Woody Austin,34.86,1011,29
31,T31,T31,Justin Leonard,34.86,732,21
32,33,33,Jay Haas,34.87,802,23
33,34,34,Kevin Sutherland,34.88,907,26
34,35,35,Joe Durant,34.89,977,28
35,36,36,John Senden,34.91,1117,32
36,T37,T37,Shigeki Maruyama,34.92,908,26
37,T37,T37,Shaun Micheel,34.92,908,26
38,39,39,Brent Schwarzrock,34.94,629,18
39,T40,T40,Hank Kuehne,34.95,769,22
40,T40,T40,Mike Weir,34.95,664,19
41,T42,T42,Alex Cejka,34.96,909,26
42,T42,T42,Mathew Goggin,34.96,944,27
43,44,44,Robert Gamez,34.97,1084,31
44,45,45,David Gossett,35.0,980,28
45,T46,T46,Jonathan Byrd,35.03,1016,29
46,T46,T46,Chris Smith,35.03,1016,29
47,48,48,Corey Pavin,35.04,841,24
48,49,49,Peter Jacobsen,35.05,771,22
49,T50,T50,Fred Couples,35.06,596,17
50,T50,T50,Brian Gay,35.06,1157,33
51,52,52,Stewart Cink,35.07,947,27
52,T53,T53,Jonathan Kaye,35.08,912,26
53,T53,T53,Andy Miller,35.08,877,25
54,T53,T53,Arron Oberholser,35.08,842,24
55,T53,T53,David Sutherland,35.08,842,24
56,T57,T57,K.J. Choi,35.1,1053,30
57,T57,T57,Fred Funk,35.1,1088,31
58,T57,T57,J.J. Henry,35.1,1053,30
59,T57,T57,Tim Petrovic,35.1,1088,31
60,T57,T57,Jeff Sluman,35.1,1053,30
61,T62,T62,Peter Lonard,35.12,878,25
62,T62,T62,Andrew Magee,35.12,878,25
63,T62,T62,Rory Sabbatini,35.12,913,26
64,65,65,Brent Geiberger,35.13,527,15
65,T66,T66,Akio Sadakata,35.15,949,27
66,T66,T66,Steve Stricker,35.15,703,20
67,68,68,Bob Tway,35.16,879,25
68,T69,T69,Billy Andrade,35.17,1020,29
69,T69,T69,Mark Calcavecchia,35.17,809,23
70,T69,T69,Mark Wilson,35.17,1020,29
71,72,72,Retief Goosen,35.18,598,17
72,T73,T73,Brad Faxon,35.19,915,26
73,T73,T73,Brett Quigley,35.19,915,26
74,75,75,Tommy Armour III,35.2,704,20
75,76,76,Joey Sindelar,35.21,986,28
76,T77,T77,David Toms,35.22,810,23
77,T77,T77,Kirk Triplett,35.22,810,23
78,79,79,Kenny Perry,35.24,881,25
79,T80,T80,Paul Goydos,35.25,846,24
80,T80,T80,Jerry Kelly,35.25,987,28
81,T82,T82,Chris Anderson,35.26,1093,31
82,T82,T82,Brian Bateman,35.26,811,23
83,T82,T82,José Coceres,35.26,670,19
84,T82,T82,Dicky Pride,35.26,811,23
85,T82,T82,Chris Riley,35.26,952,27
86,T87,T87,Olin Browne,35.27,1164,33
87,T87,T87,Tom Pernice Jr.,35.27,1058,30
88,T89,T89,Steven Alker,35.28,1023,29
89,T89,T89,Thomas Levet,35.28,882,25
90,91,91,Chris DiMarco,35.29,847,24
91,92,92,Kenichi Kuboya,35.31,1024,29
92,93,93,Steve Lowery,35.32,883,25
93,T94,T94,Rich Beem,35.33,848,24
94,T94,T94,Scott Laycock,35.33,848,24
95,T94,T94,Dean Wilson,35.33,954,27
96,T97,T97,Steve Flesch,35.34,1131,32
97,T97,T97,Brenden Pappas,35.34,1131,32
98,T99,T99,Pat Bates,35.35,1202,34
99,T99,T99,John Rollins,35.35,919,26
100,T101,T101,Stuart Appleby,35.36,884,25
101,T101,T101,Glen Hnatiuk,35.36,990,28
102,T101,T101,Geoff Ogilvy,35.36,884,25
103,T104,T104,Robert Allenby,35.38,743,21
104,T104,T104,Glen Day,35.38,1026,29
105,T104,T104,Rocco Mediate,35.38,743,21
106,107,107,Spike McRoy,35.39,1168,33
107,108,108,Donnie Hammond,35.41,956,27
108,109,109,Per-Ulrik Johansson,35.42,1098,31
109,T110,T110,Michael Clark II,35.43,744,21
110,T110,T110,Brandt Jobe,35.43,744,21
111,T110,T110,Tom Lehman,35.43,815,23
112,T110,T110,Frank Lickliter II,35.43,992,28
113,T114,T114,Craig Perks,35.44,957,27
114,T114,T114,Carl Pettersson,35.44,886,25
115,T116,T116,Marco Dawson,35.45,1028,29
116,T116,T116,Billy Mayfair,35.45,1099,31
117,T116,T116,Deane Pappas,35.45,780,22
118,T119,T119,Rod Pampling,35.46,922,26
119,T119,T119,Adam Scott,35.46,461,13
120,T119,T119,Mike Sposa,35.46,851,24
121,T122,T122,Bob Burns,35.48,958,27
122,T122,T122,Robert Damron,35.48,1100,31
123,T122,T122,Lee Janzen,35.48,816,23
124,T122,T122,Ian Leggatt,35.48,816,23
125,T126,T126,Dudley Hart,35.5,639,18
126,T126,T126,Jeff Maggert,35.5,852,24
127,T126,T126,Len Mattiace,35.5,923,26
128,T126,T126,Hal Sutton,35.5,852,24
129,T126,T126,Jay Williamson,35.5,994,28
130,T131,T131,Carl Paulson,35.52,1101,31
131,T131,T131,Heath Slocum,35.52,1101,31
132,T133,T133,Richard Johnson,35.54,995,28
133,T133,T133,Vance Veazey,35.54,853,24
134,135,135,Todd Barranger,35.55,1031,29
135,136,136,Jay Don Blake,35.56,889,25
136,T137,T137,Tom Byrum,35.57,1067,30
137,T137,T137,Phil Mickelson,35.57,747,21
138,T137,T137,John Riegger,35.57,498,14
139,T137,T137,Darron Stiles,35.57,996,28
140,141,141,Mike Grob,35.58,925,26
141,T142,T142,Jim Carter,35.61,1104,31
142,T142,T142,Jason Gore,35.61,997,28
143,144,144,Duffy Waldorf,35.63,855,24
144,145,145,Kent Jones,35.64,784,22
145,T146,T146,Steve Allan,35.65,606,17
146,T146,T146,Jason Buha,35.65,820,23
147,148,148,Jesper Parnevik,35.66,1034,29
148,149,149,Skip Kendall,35.67,1070,30
149,T150,T150,Cliff Kresge,35.7,1071,30
150,T150,T150,J.L. Lewis,35.7,1071,30
151,T150,T150,"Dave Stockton, Jr.",35.7,1071,30
152,T153,T153,Craig Barlow,35.71,1000,28
153,T153,T153,Patrick Sheehan,35.71,1107,31
154,T153,T153,Kaname Yokoo,35.71,750,21
155,156,156,John Daly,35.72,643,18
156,T157,T157,Jason Caron,35.75,1001,28
157,T157,T157,Ty Tryon,35.75,715,20
158,159,159,Ben Curtis,35.76,751,21
159,160,160,Cameron Yancey,35.77,787,22
160,161,161,Aaron Baddeley,35.78,644,18
161,T162,T162,Mark Brooks,35.79,1002,28
162,T162,T162,Matt Gogel,35.79,859,24
163,T162,T162,Mike Heinen,35.79,1002,28
164,T162,T162,John Maginnes,35.79,1038,29
165,166,166,Gavin Coles,35.81,967,27
166,167,167,Todd Fischer,35.84,1111,31
167,168,168,John Morgan,35.85,968,27
168,169,169,Darren Clarke,35.86,502,14
169,T170,T170,Joel Edwards,35.91,826,23
170,T170,T170,Tom Gillis,35.91,826,23
171,172,172,Gene Sauers,35.97,1043,29
172,T173,T173,Notah Begay III,36.0,1044,29
173,T173,T173,Ben Crane,36.0,936,26
174,T173,T173,Bernhard Langer,36.0,720,20
175,T176,T176,Pat Perez,36.03,1045,29
176,T176,T176,Garrett Willis,36.03,1045,29
177,178,178,Kenneth Staton,36.05,757,21
178,179,179,Esteban Toledo,36.06,1190,33
179,180,180,Aaron Barber,36.09,1155,32
180,181,181,Mark O'Meara,36.14,795,22
