,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,63.0,63,1
1,T2,T2,Robert Allenby,66.0,66,1
2,T2,T2,Peter Jacobsen,66.0,132,2
3,T2,T2,Davis Love III,66.0,132,2
4,5,5,Charles Howell III,67.33,202,3
5,6,6,Chad Campbell,67.5,135,2
6,T7,T7,Ben Curtis,68.0,68,1
7,T7,T7,Ernie Els,68.0,68,1
8,T7,T7,Jim Furyk,68.0,476,7
9,T7,T7,Rod Pampling,68.0,272,4
10,T7,T7,David Toms,68.0,136,2
11,12,12,Kent Jones,68.57,480,7
12,13,13,Bob Tway,68.75,275,4
13,14,14,Tom Pernice Jr.,68.8,344,5
14,15,15,David Peoples,68.83,413,6
15,T16,T16,Steve Allan,69.0,69,1
16,T16,T16,Chris DiMarco,69.0,414,6
17,T16,T16,Sergio Garcia,69.0,69,1
18,T16,T16,Jonathan Kaye,69.0,207,3
19,T16,T16,Nick Price,69.0,207,3
20,21,21,Rich Beem,69.2,346,5
21,22,22,Aaron Baddeley,69.25,277,4
22,23,23,Rocco Mediate,69.33,208,3
23,T24,T24,Retief Goosen,69.5,278,4
24,T24,T24,Justin Leonard,69.5,139,2
25,26,26,Brian Bateman,69.75,558,8
26,27,27,John Riegger,69.8,349,5
27,T28,T28,Briny Baird,70.0,490,7
28,T28,T28,Jay Haas,70.0,210,3
29,T28,T28,John Huston,70.0,280,4
30,T28,T28,Lee Janzen,70.0,280,4
31,T28,T28,Shaun Micheel,70.0,420,6
32,T28,T28,Tim Petrovic,70.0,560,8
33,T28,T28,Mike Sposa,70.0,350,5
34,35,35,Spike McRoy,70.13,561,8
35,T36,T36,Tom Byrum,70.2,351,5
36,T36,T36,David Frost,70.2,351,5
37,T38,T38,Jay Don Blake,70.33,422,6
38,T38,T38,Kenny Perry,70.33,211,3
39,T38,T38,Chris Smith,70.33,422,6
40,41,41,Tim Herron,70.38,563,8
41,T42,T42,Stephen Ames,70.5,423,6
42,T42,T42,Pat Bates,70.5,564,8
43,T42,T42,Marco Dawson,70.5,705,10
44,T42,T42,J.L. Lewis,70.5,282,4
45,T42,T42,Adam Scott,70.5,141,2
46,47,47,Mike Grob,70.57,494,7
47,T48,T48,Jim Carter,70.6,353,5
48,T48,T48,Loren Roberts,70.6,353,5
49,T48,T48,John Senden,70.6,353,5
50,T51,T51,Fred Couples,70.67,212,3
51,T51,T51,Joel Edwards,70.67,212,3
52,T51,T51,Dan Forsman,70.67,212,3
53,T51,T51,Donnie Hammond,70.67,424,6
54,T51,T51,Jerry Kelly,70.67,212,3
55,T51,T51,Ian Leggatt,70.67,212,3
56,T51,T51,Len Mattiace,70.67,424,6
57,58,58,Jeff Brehaut,70.7,707,10
58,T59,T59,Mark Brooks,70.75,283,4
59,T59,T59,Glen Day,70.75,283,4
60,T59,T59,Paul Gow,70.75,283,4
61,T59,T59,Brett Quigley,70.75,283,4
62,T63,T63,Matt Kuchar,70.8,354,5
63,T63,T63,Duffy Waldorf,70.8,354,5
64,65,65,Neal Lancaster,70.82,779,11
65,T66,T66,K.J. Choi,70.83,425,6
66,T66,T66,Joe Durant,70.83,425,6
67,68,68,Geoff Ogilvy,70.86,496,7
68,T69,T69,Stuart Appleby,71.0,213,3
69,T69,T69,Olin Browne,71.0,639,9
70,T69,T69,Mark Calcavecchia,71.0,355,5
71,T69,T69,Stewart Cink,71.0,568,8
72,T69,T69,Robert Damron,71.0,781,11
73,T69,T69,Luke Donald,71.0,355,5
74,T69,T69,Tom Gillis,71.0,213,3
75,T69,T69,Brandt Jobe,71.0,355,5
76,T69,T69,Skip Kendall,71.0,568,8
77,T69,T69,Jeff Maggert,71.0,213,3
78,T69,T69,Phil Mickelson,71.0,426,6
79,T69,T69,Deane Pappas,71.0,426,6
80,T69,T69,Jesper Parnevik,71.0,284,4
81,T69,T69,Hidemichi Tanaka,71.0,355,5
82,T69,T69,Scott Verplank,71.0,284,4
83,84,84,Brian Gay,71.14,498,7
84,T85,T85,Brad Elder,71.2,356,5
85,T85,T85,Paul Goydos,71.2,356,5
86,87,87,Joey Sindelar,71.22,641,9
87,88,88,Paul Stankowski,71.25,285,4
88,89,89,Tim Clark,71.29,499,7
89,T90,T90,Woody Austin,71.3,713,10
90,T90,T90,David Sutherland,71.3,713,10
91,92,92,Chris Riley,71.33,428,6
92,93,93,Craig Barlow,71.38,571,8
93,T94,T94,Dudley Hart,71.4,357,5
94,T94,T94,Dicky Pride,71.4,357,5
95,96,96,Richard Johnson,71.44,643,9
96,T97,T97,Doug Barron,71.5,572,8
97,T97,T97,Darren Clarke,71.5,286,4
98,T97,T97,Matt Gogel,71.5,143,2
99,T97,T97,Kenichi Kuboya,71.5,572,8
100,T97,T97,Frank Lickliter II,71.5,572,8
101,T97,T97,Kirk Triplett,71.5,286,4
102,T103,T103,Alex Cejka,71.56,644,9
103,T103,T103,J.J. Henry,71.56,644,9
104,T105,T105,Corey Pavin,71.6,358,5
105,T105,T105,Esteban Toledo,71.6,716,10
106,T107,T107,Steven Alker,71.67,430,6
107,T107,T107,Ben Crane,71.67,430,6
108,T107,T107,Carl Pettersson,71.67,430,6
109,110,110,Jay Williamson,71.7,717,10
110,111,111,Hank Kuehne,71.71,502,7
111,T112,T112,Tommy Armour III,71.75,287,4
112,T112,T112,Carlos Franco,71.75,574,8
113,T112,T112,Tom Lehman,71.75,287,4
114,T112,T112,Shigeki Maruyama,71.75,287,4
115,116,116,Brenden Pappas,71.78,646,9
116,T117,T117,John Morgan,71.88,575,8
117,T117,T117,Arron Oberholser,71.88,575,8
118,T117,T117,Heath Slocum,71.88,575,8
119,120,120,John Rollins,71.89,647,9
120,T121,T121,Bob Estes,72.0,72,1
121,T121,T121,Brad Faxon,72.0,288,4
122,T121,T121,Steve Flesch,72.0,504,7
123,T121,T121,Fred Funk,72.0,432,6
124,T121,T121,Cliff Kresge,72.0,576,8
125,T121,T121,Bernhard Langer,72.0,72,1
126,T121,T121,Scott Laycock,72.0,504,7
127,T121,T121,Carl Paulson,72.0,288,4
128,T121,T121,Vijay Singh,72.0,288,4
129,T121,T121,Cameron Yancey,72.0,504,7
130,131,131,Steve Lowery,72.08,865,12
131,132,132,Mike Heinen,72.11,649,9
132,T133,T133,Harrison Frazar,72.13,577,8
133,T133,T133,Rory Sabbatini,72.13,577,8
134,135,135,Todd Fischer,72.15,938,13
135,136,136,Craig Perks,72.2,361,5
136,137,137,Jason Gore,72.22,650,9
137,138,138,Peter Lonard,72.25,289,4
138,139,139,Per-Ulrik Johansson,72.29,506,7
139,T140,T140,Jason Caron,72.33,651,9
140,T140,T140,Greg Chalmers,72.33,217,3
141,T140,T140,Patrick Sheehan,72.33,434,6
142,T140,T140,Kevin Sutherland,72.33,217,3
143,144,144,Gene Sauers,72.38,579,8
144,145,145,John Maginnes,72.43,507,7
145,T146,T146,Notah Begay III,72.5,145,2
146,T146,T146,Bob Burns,72.5,435,6
