,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
214,T215,T215,John Cook,10
215,T215,T215,Joel Kribel,16
216,T215,T215,Larry Mize,19
217,T215,T215,Tom Scherrer,16
218,T215,T215,Phil Tataurangi,11
219,T215,T215,Stan Utley,11
220,T215,T215,Cameron Yancey,23
221,T222,T222,Blaine McCallister,8
222,T222,T222,Craig Parry,16
223,T222,T222,Phillip Price,9
224,T222,T222,Mike Springer,9
225,T226,T226,Robin Freeman,12
226,T226,T226,Greg Kraft,9
227,T226,T226,Mike Standly,9
228,T229,T229,Tom Carter,8
229,T229,T229,Russ Cochran,4
230,T229,T229,Trevor Immelman,12
231,T229,T229,Craig Stadler,10
232,T233,T233,Guy Boros,6
233,T233,T233,Ángel Cabrera,14
234,T233,T233,Nick Faldo,7
235,T233,T233,Keith Fergus,5
236,T237,T237,Ricky Barnes,10
237,T237,T237,Scott Hoch,17
238,T237,T237,Hunter Mahan,9
239,T240,T240,Brad Bryant,4
240,T240,T240,David Duval,20
241,T240,T240,"Jim Gallagher, Jr.",9
242,T240,T240,Ken Green,7
243,T240,T240,Stephen Leaney,9
244,T240,T240,Richard Zokol,13
245,T246,T246,Paul Lawrie,7
246,T246,T246,Patrick Moore,3
247,T246,T246,John Morse,8
248,T246,T246,Michael Muehr,7
249,T246,T246,Greg Norman,7
250,T251,T251,Trevor Dodds,3
251,T251,T251,Gary Hallberg,8
252,T251,T251,Brad Lardon,8
253,T251,T251,Graeme McDowell,3
254,T251,T251,Gary Nicklaus,6
255,T251,T251,Jeff Quinney,2
256,T251,T251,Tag Ridings,6
257,T251,T251,Lee Westwood,8
258,T259,T259,Fulton Allem,15
259,T259,T259,Paul Casey,7
260,T259,T259,Barry Cheesman,2
261,T259,T259,Chris Downes,1
262,T259,T259,Mathias Grönberg,4
263,T259,T259,Yasuharu Imano,3
264,T259,T259,Kelly Mitchum,3
265,T259,T259,Colin Montgomerie,12
266,T259,T259,Alan Morin,4
267,T259,T259,Ian Poulter,4
268,T259,T259,Eduardo Romero,12
269,T270,T270,Thomas Bjørn,6
270,T270,T270,Michael Bradley,4
271,T270,T270,Brian Davis,4
272,T270,T270,Paul Dietsche,3
273,T270,T270,Edward Fryatt,1
274,T270,T270,Ignacio Garrido,5
275,T270,T270,Ernie Gonzalez,1
276,T270,T270,Nolan Henke,6
277,T270,T270,Mark Hensby,1
278,T270,T270,Mike Hulbert,14
279,T270,T270,Pete Jordan,1
280,T270,T270,Sandy Lyle,5
281,T270,T270,Hennie Otto,3
282,T270,T270,Matt Peterson,2
283,T270,T270,Dave Rummells,7
284,T270,T270,D.J. Trahan,6
285,T270,T270,Nick Watney,8
286,T270,T270,D.A. Weibring,2
287,T288,T288,Jeremy Anderson,1
288,T288,T288,Andy Bean,2
289,T288,T288,Phil Blackmar,1
290,T288,T288,Danny Briggs,1
291,T288,T288,Brian Claar,2
292,T288,T288,Michael Flynn,1
293,T288,T288,Dan Halldorson,5
294,T288,T288,Mark Hayes,1
295,T288,T288,Gabriel Hjertstedt,9
296,T288,T288,Toshi Izawa,6
297,T288,T288,Shawn Kelly,1
298,T288,T288,Franklin Langham,2
299,T288,T288,Troy Matteson,3
300,T288,T288,Peter O'Malley,3
301,T288,T288,David Ogrin,4
302,T288,T288,Chris Perry,3
303,T288,T288,Larry Rinker,3
304,T288,T288,Mark Roe,1
305,T288,T288,Mike Small,1
306,T288,T288,Kevin Stadler,2
307,T288,T288,Curtis Strange,8
308,T288,T288,Toru Taniguchi,4
309,T288,T288,Robert Thompson,2
310,T288,T288,Mario Tiziani,1
311,T288,T288,Tom Watson,4
312,T313,T313,"Joe Acosta, Jr.",3
313,T313,T313,Brad Adamonis,1
314,T313,T313,Jason Allred,2
315,T313,T313,Chris Baryla,2
316,T313,T313,Jim Benepe,1
317,T313,T313,Roy Biancalana,2
318,T313,T313,Craig Bowden,2
319,T313,T313,Rex Caldwell,1
320,T313,T313,Michael Campbell,14
321,T313,T313,Ben Case,1
322,T313,T313,Keith Clearwater,3
323,T313,T313,Bobby Cole,1
324,T313,T313,Tim Conley,1
325,T313,T313,Patrick Damron,2
326,T313,T313,Bubba Dickerson,1
327,T313,T313,Ryan Dillon,1
328,T313,T313,Mike Donald,3
329,T313,T313,Scott Dunlap,1
330,T313,T313,Gary Evans,2
331,T313,T313,Barry Evans,6
332,T313,T313,Rick Fehr,1
333,T313,T313,Jon Fiedler,1
334,T313,T313,Alastair Forsyth,3
335,T313,T313,Peter Fowler,1
336,T313,T313,Bob Friend,1
337,T313,T313,Pierre Fulke,3
338,T313,T313,Derek Gillespie,1
339,T313,T313,Philip Golding,2
340,T313,T313,Chris Greenwood,2
341,T313,T313,Damian Hale,1
342,T313,T313,Lon Hinkle,1
343,T313,T313,S.K. Ho,1
344,T313,T313,Ryan Hogue,1
345,T313,T313,J.B. Holmes,1
346,T313,T313,David Howell,2
347,T313,T313,Ryuji Imada,1
348,T313,T313,Raphael Jacquelin,2
349,T313,T313,Zach Johnson,1
350,T313,T313,Craig Kanada,2
351,T313,T313,Taichiro Kiyota,3
352,T313,T313,John Klauk,2
353,T313,T313,Tomohiro Kondo,1
354,T313,T313,Trip Kuehne,1
355,T313,T313,John Ray Leary,1
356,T313,T313,Regan Lee,1
357,T313,T313,Wayne Levi,1
358,T313,T313,Edward Loar,1
359,T313,T313,David Lundstrom,1
360,T313,T313,Steve Marino,1
361,T313,T313,Gibby Martens,2
362,T313,T313,Richard Massey,2
363,T313,T313,Sean McCarty,2
364,T313,T313,Paul McGinley,3
365,T313,T313,George McNeill,1
366,T313,T313,Mark McNulty,1
367,T313,T313,Adam Mednick,1
368,T313,T313,Yusaku Miyazato,4
369,T313,T313,Will Moore,1
370,T313,T313,Sean Murphy,3
371,T313,T313,Kevin Na,2
372,T313,T313,Simon Nash,1
373,T313,T313,Nick O'Hern,1
374,T313,T313,Jerry Pate,3
375,T313,T313,Jyoti Randhawa,2
376,T313,T313,Greg Reynolds,1
377,T313,T313,Lee Rinker,1
378,T313,T313,Alexandre Rocha,1
379,T313,T313,Todd Rose,1
380,T313,T313,Kevin Shields,1
381,T313,T313,David Smail,4
382,T313,T313,Sal Spallone,1
383,T313,T313,Mike Sullivan,1
384,T313,T313,Nevin Sutcliffe,1
385,T313,T313,Roland Thatcher,2
386,T313,T313,Chris Toulson,1
387,T313,T313,John Traub,1
388,T313,T313,Greg Twiggs,1
389,T313,T313,Mark Walker,1
390,T313,T313,Jimmy Walker,1
391,T313,T313,Ryan Welborn,1
392,T313,T313,Tim Wilkinson,1
393,T313,T313,Jeff Wood,1
394,T313,T313,Jeff Yurkiewicz,2
