,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
126,T127,T127,Steve Stricker,71.6,358,5
127,T127,T127,Mark Wilson,71.6,358,5
128,129,129,Steve Flesch,71.63,573,8
129,130,130,Carlos Franco,71.64,788,11
130,T131,T131,Doug Barron,71.67,645,9
131,T131,T131,Loren Roberts,71.67,645,9
132,T131,T131,Esteban Toledo,71.67,860,12
133,T131,T131,Ty Tryon,71.67,215,3
134,T135,T135,Jonathan Byrd,71.71,502,7
135,T135,T135,Peter Jacobsen,71.71,502,7
136,T137,T137,Gene Sauers,71.75,574,8
137,T137,T137,Chris Smith,71.75,861,12
138,139,139,Lee Janzen,71.78,646,9
139,T140,T140,Paul Azinger,71.8,359,5
140,T140,T140,Sergio Garcia,71.8,359,5
141,142,142,Duffy Waldorf,71.82,790,11
142,143,143,Craig Perks,71.83,431,6
143,T144,T144,Aaron Baddeley,71.88,575,8
144,T144,T144,David Gossett,71.88,575,8
145,146,146,Craig Barlow,71.89,647,9
146,147,147,Neal Lancaster,71.9,719,10
147,148,148,Hidemichi Tanaka,71.94,1223,17
148,T149,T149,J.L. Lewis,72.0,864,12
149,T149,T149,John Morgan,72.0,504,7
150,T149,T149,Brett Quigley,72.0,792,11
151,T149,T149,Heath Slocum,72.0,720,10
152,T149,T149,Bob Tway,72.0,288,4
153,T149,T149,Kaname Yokoo,72.0,360,5
154,T155,T155,Mark Brooks,72.11,649,9
155,T155,T155,Kenichi Kuboya,72.11,649,9
156,T157,T157,Glen Hnatiuk,72.13,577,8
157,T157,T157,Darron Stiles,72.13,577,8
158,159,159,Shigeki Maruyama,72.14,505,7
159,T160,T160,Tim Clark,72.17,433,6
160,T160,T160,Anthony Painter,72.17,433,6
161,162,162,Cliff Kresge,72.22,650,9
162,T163,T163,Joel Edwards,72.25,289,4
163,T163,T163,Todd Fischer,72.25,578,8
164,165,165,Jim Carter,72.27,795,11
165,166,166,Bob Burns,72.3,723,10
166,T167,T167,Steven Alker,72.33,434,6
167,T167,T167,Matt Kuchar,72.33,217,3
168,169,169,Mark O'Meara,72.43,507,7
169,170,170,Andy Miller,72.44,652,9
170,171,171,Brian Henninger,72.57,508,7
171,T172,T172,Harrison Frazar,72.6,363,5
172,T172,T172,"Dave Stockton, Jr.",72.6,363,5
173,T174,T174,Aaron Barber,72.75,582,8
174,T174,T174,Jonathan Kaye,72.75,582,8
175,T176,T176,Woody Austin,72.82,801,11
176,T176,T176,Len Mattiace,72.82,801,11
177,178,178,Jason Caron,72.83,437,6
178,179,179,Rich Beem,73.17,439,6
179,180,180,Donnie Hammond,73.25,586,8
180,T181,T181,Fred Couples,73.33,220,3
181,T181,T181,Cameron Yancey,73.33,220,3
182,183,183,Adam Scott,73.5,147,2
183,184,184,Steve Allan,73.67,221,3
184,185,185,Hank Kuehne,73.71,516,7
185,186,186,Gavin Coles,74.0,296,4
186,187,187,John Daly,74.2,371,5
187,188,188,Chris Riley,75.0,75,1
188,189,189,José Coceres,75.5,453,6
189,190,190,Jeff Klein,78.0,78,1
