,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,74,4.37,568,130
1,T2,T2,Geoff Ogilvy,86,4.47,456,102
2,T2,T2,Vijay Singh,106,4.47,791,177
3,4,4,Robert Gamez,114,4.48,605,135
4,5,5,Ernie Els,65,4.49,453,101
5,T6,T6,Ian Leggatt,71,4.51,316,70
6,T6,T6,J.L. Lewis,99,4.51,446,99
7,T6,T6,Davis Love III,85,4.51,519,115
8,T6,T6,Bob Tway,89,4.51,546,121
9,T10,T10,Robert Allenby,87,4.52,447,99
10,T10,T10,Sergio Garcia,62,4.52,285,63
11,T10,T10,Neal Lancaster,110,4.52,457,101
12,T13,T13,Chad Campbell,105,4.53,657,145
13,T13,T13,K.J. Choi,112,4.53,548,121
14,T13,T13,Harrison Frazar,88,4.53,358,79
15,T13,T13,Jim Furyk,104,4.53,603,133
16,T13,T13,Retief Goosen,69,4.53,453,100
17,T13,T13,Tim Herron,102,4.53,458,101
18,T13,T13,Hank Kuehne,73,4.53,331,73
19,T20,T20,Olin Browne,113,4.54,517,114
20,T20,T20,Mathew Goggin,90,4.54,245,54
21,T20,T20,Mike Grob,83,4.54,304,67
22,T20,T20,Kenny Perry,98,4.54,672,148
23,T24,T24,Carl Paulson,101,4.55,414,91
24,T24,T24,John Rollins,89,4.55,355,78
25,T24,T24,John Senden,111,4.55,469,103
26,T27,T27,Tommy Armour III,66,4.56,283,62
27,T27,T27,Bob Estes,92,4.56,566,124
28,T27,T27,Steve Flesch,110,4.56,606,133
29,T27,T27,Carlos Franco,99,4.56,456,100
30,T27,T27,Tom Lehman,87,4.56,356,78
31,T27,T27,Billy Mayfair,105,4.56,383,84
32,T27,T27,Brenden Pappas,105,4.56,461,101
33,T27,T27,Jeff Sluman,106,4.56,520,114
34,T27,T27,David Toms,90,4.56,456,100
35,T36,T36,Charles Howell III,120,4.57,654,143
36,T36,T36,Kent Jones,74,4.57,306,67
37,T36,T36,Justin Leonard,80,4.57,420,92
38,T36,T36,Scott Verplank,97,4.57,525,115
39,T40,T40,Fred Couples,71,4.58,485,106
40,T40,T40,Glen Day,103,4.58,577,126
41,T40,T40,David Frost,80,4.58,325,71
42,T40,T40,John Huston,76,4.58,486,106
43,T40,T40,Andy Miller,75,4.58,298,65
