,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
33,T28,T28,Rocco Mediate,80,4.0,1641,410
34,T28,T28,David Peoples,96,4.0,1962,490
35,T28,T28,Kenny Perry,98,4.0,1712,428
36,T28,T28,Mike Sposa,72,4.0,1600,400
37,T28,T28,David Toms,90,4.0,1531,383
38,T28,T28,Duffy Waldorf,90,4.0,1888,472
39,T40,T40,Aaron Barber,94,4.01,2181,544
40,T40,T40,Notah Begay III,92,4.01,1875,468
41,T40,T40,Chris DiMarco,98,4.01,1899,473
42,T40,T40,Ernie Els,65,4.01,785,196
43,T40,T40,Steve Flesch,110,4.01,2180,543
44,T40,T40,Charles Howell III,120,4.01,2280,569
45,T40,T40,John Huston,76,4.01,1504,375
46,T40,T40,Richard Johnson,89,4.01,2168,540
47,T40,T40,Tom Lehman,87,4.01,1943,485
48,T40,T40,Arron Oberholser,80,4.01,1765,440
49,T40,T40,Deane Pappas,75,4.01,1671,417
50,T40,T40,Tom Pernice Jr.,105,4.01,2037,508
51,T40,T40,Paul Stankowski,67,4.01,1192,297
52,T40,T40,Bob Tway,89,4.01,1416,353
53,T54,T54,Pat Bates,111,4.02,2277,567
54,T54,T54,Jeff Brehaut,110,4.02,2138,532
55,T54,T54,Jonathan Byrd,101,4.02,1933,481
56,T54,T54,Darren Clarke,61,4.02,1086,270
57,T54,T54,Bob Estes,92,4.02,1701,423
58,T54,T54,Brad Faxon,97,4.02,1856,462
59,T54,T54,Dan Forsman,98,4.02,2290,570
60,T54,T54,Harrison Frazar,88,4.02,1766,439
61,T54,T54,David Frost,80,4.02,1925,479
62,T54,T54,Mike Heinen,89,4.02,1987,494
63,T54,T54,J.J. Henry,100,4.02,1976,492
64,T54,T54,Jerry Kelly,108,4.02,1863,464
65,T54,T54,Neal Lancaster,110,4.02,2437,606
66,T54,T54,Billy Mayfair,105,4.02,2434,606
67,T54,T54,Tim Petrovic,108,4.02,2001,498
68,T54,T54,Tiger Woods,74,4.02,832,207
69,T70,T70,Alex Cejka,98,4.03,2219,551
70,T70,T70,Robert Damron,96,4.03,2143,532
71,T70,T70,Joe Durant,96,4.03,2174,539
72,T70,T70,Brent Geiberger,51,4.03,1188,295
73,T70,T70,Jay Haas,89,4.03,1806,448
74,T70,T70,Per-Ulrik Johansson,96,4.03,1993,495
75,T70,T70,Scott Laycock,71,4.03,1583,393
76,T70,T70,Steve Lowery,86,4.03,1551,385
77,T70,T70,Spike McRoy,103,4.03,2497,619
78,T70,T70,Shaun Micheel,97,4.03,2150,533
79,T70,T70,Phil Mickelson,87,4.03,1655,411
80,T70,T70,Chris Riley,96,4.03,1514,376
81,T70,T70,Adam Scott,52,4.03,669,166
82,T70,T70,Joey Sindelar,93,4.03,2060,511
83,T70,T70,Hidemichi Tanaka,112,4.03,2436,604
84,T85,T85,Robert Allenby,87,4.04,1415,350
85,T85,T85,Chris Anderson,96,4.04,2238,554
86,T85,T85,Ben Crane,94,4.04,2092,518
87,T85,T85,Ben Curtis,69,4.04,1561,386
88,T85,T85,Luke Donald,88,4.04,1812,448
89,T85,T85,Carlos Franco,99,4.04,2081,515
90,T85,T85,J.P. Hayes,79,4.04,1888,467
91,T85,T85,Kent Jones,74,4.04,1443,357
92,T85,T85,Scott McCarron,86,4.04,1484,367
93,T85,T85,Pat Perez,95,4.04,1889,467
94,T85,T85,Carl Pettersson,80,4.04,1867,462
95,T85,T85,John Riegger,55,4.04,1212,300
96,T85,T85,Rory Sabbatini,95,4.04,2175,538
97,T85,T85,David Sutherland,77,4.04,1482,367
98,T85,T85,Garrett Willis,97,4.04,2195,543
99,T100,T100,Steve Allan,53,4.05,1058,261
100,T100,T100,Olin Browne,113,4.05,2351,581
101,T100,T100,Greg Chalmers,98,4.05,2157,533
102,T100,T100,Mathew Goggin,90,4.05,1893,467
103,T100,T100,David Gossett,92,4.05,1935,478
104,T100,T100,Paul Gow,62,4.05,1244,307
105,T100,T100,Mike Grob,83,4.05,1772,438
106,T100,T100,Donnie Hammond,92,4.05,2071,511
107,T100,T100,Brian Henninger,56,4.05,1350,333
108,T100,T100,Peter Jacobsen,75,4.05,1519,375
109,T100,T100,Jonathan Kaye,91,4.05,1865,460
110,T100,T100,Matt Kuchar,63,4.05,1284,317
111,T100,T100,John Maginnes,87,4.05,1976,488
112,T100,T100,Corey Pavin,88,4.05,1709,422
113,T100,T100,Loren Roberts,87,4.05,1718,424
114,T100,T100,John Rollins,89,4.05,1867,461
115,T100,T100,Brent Schwarzrock,60,4.05,1479,365
116,T117,T117,Tommy Armour III,66,4.06,1328,327
117,T117,T117,Jay Don Blake,77,4.06,1792,441
118,T117,T117,Mark Brooks,90,4.06,1972,486
119,T117,T117,Tom Byrum,97,4.06,2207,544
120,T117,T117,Fred Couples,71,4.06,1087,268
121,T117,T117,Marco Dawson,86,4.06,2034,501
122,T117,T117,Glen Hnatiuk,92,4.06,2003,493
123,T117,T117,Thomas Levet,85,4.06,2003,493
124,T117,T117,Peter Lonard,96,4.06,1931,476
125,T117,T117,Geoff Ogilvy,86,4.06,1471,362
126,T117,T117,Brenden Pappas,105,4.06,2127,524
127,T117,T117,Brett Quigley,92,4.06,2008,494
128,T117,T117,John Senden,111,4.06,2333,574
129,T117,T117,Darron Stiles,93,4.06,1791,441
130,T117,T117,Jay Williamson,93,4.06,1975,487
131,T132,T132,Paul Azinger,73,4.07,1687,415
132,T132,T132,Doug Barron,90,4.07,2095,515
133,T132,T132,Tim Clark,79,4.07,1584,389
134,T132,T132,Todd Fischer,97,4.07,2019,496
135,T132,T132,Brian Gay,100,4.07,2204,541
136,T132,T132,Dudley Hart,66,4.07,1350,332
137,T132,T132,Lee Janzen,83,4.07,1724,424
138,T132,T132,Jeff Maggert,81,4.07,1678,412
139,T132,T132,Carl Paulson,101,4.07,2399,590
140,T141,T141,Craig Barlow,95,4.08,1997,490
141,T141,T141,Rich Beem,80,4.08,1582,388
142,T141,T141,K.J. Choi,112,4.08,2218,543
143,T141,T141,Michael Clark II,54,4.08,1310,321
144,T141,T141,Jason Gore,83,4.08,1907,467
145,T141,T141,Cliff Kresge,102,4.08,2308,565
146,T141,T141,Ian Leggatt,71,4.08,1601,392
147,T141,T141,Len Mattiace,94,4.08,1978,485
148,T141,T141,Kenneth Staton,59,4.08,1237,303
149,T141,T141,Esteban Toledo,109,4.08,2668,654
150,T151,T151,Jason Caron,74,4.09,1763,431
151,T151,T151,Matt Gogel,77,4.09,1705,417
152,T151,T151,Hank Kuehne,73,4.09,1596,390
153,T151,T151,Frank Lickliter II,94,4.09,1881,460
154,T151,T151,John Morgan,81,4.09,1773,434
155,T151,T151,Jesper Parnevik,102,4.09,2464,603
156,T151,T151,Dean Wilson,82,4.09,1825,446
157,T151,T151,Mark Wilson,82,4.09,1855,454
158,T159,T159,Steven Alker,87,4.1,1726,421
159,T159,T159,Aaron Baddeley,71,4.1,1533,374
160,T159,T159,Brian Bateman,70,4.1,1498,365
161,T159,T159,Sergio Garcia,62,4.1,1108,270
162,T159,T159,J.L. Lewis,99,4.1,2467,602
163,T159,T159,Andy Miller,75,4.1,1935,472
164,T159,T159,Akio Sadakata,83,4.1,1906,465
165,T159,T159,Gene Sauers,87,4.1,2052,501
166,T159,T159,Heath Slocum,101,4.1,1964,479
167,T159,T159,Chris Smith,92,4.1,2312,564
168,T169,T169,Jason Buha,61,4.11,1392,339
169,T169,T169,Bob Burns,88,4.11,2266,551
170,T169,T169,Jim Carter,95,4.11,2381,580
171,T169,T169,Kenichi Kuboya,91,4.11,1925,468
172,T169,T169,Bernhard Langer,65,4.11,1460,355
173,T169,T169,Steve Stricker,59,4.11,1343,327
174,T169,T169,Cameron Yancey,58,4.11,1155,281
175,T176,T176,Todd Barranger,78,4.12,1759,427
176,T176,T176,Brad Elder,51,4.12,1144,278
177,T176,T176,Shigeki Maruyama,87,4.12,1676,407
178,T179,T179,Gavin Coles,69,4.13,1548,375
179,T179,T179,Craig Perks,82,4.13,1725,418
180,T179,T179,Ty Tryon,52,4.13,1148,278
181,T182,T182,"Dave Stockton, Jr.",79,4.14,1799,435
182,T182,T182,Kaname Yokoo,56,4.14,1504,363
183,T184,T184,Anthony Painter,87,4.15,1765,425
184,T184,T184,Vance Veazey,66,4.15,1427,344
185,186,186,Joel Edwards,60,4.16,1428,343
186,187,187,Mark O'Meara,69,4.17,1586,380
187,188,188,Jeff Klein,60,4.2,1251,298
188,189,189,John Daly,56,4.22,1335,316
189,190,190,José Coceres,62,4.24,1335,315
