,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Vijay Singh,106,3.95,2210,559
1,T2,T2,Stephen Ames,91,3.96,1800,455
2,T2,T2,Jim Furyk,104,3.96,2208,557
3,T4,T4,Briny Baird,113,3.98,2351,590
4,T4,T4,Stewart Cink,104,3.98,2131,535
5,T6,T6,Woody Austin,107,3.99,2199,551
6,T6,T6,Robert Gamez,114,3.99,2408,604
7,T6,T6,Kent Jones,74,3.99,1520,381
8,T6,T6,Arron Oberholser,80,3.99,1725,432
9,T6,T6,Hal Sutton,81,3.99,1722,432
10,T11,T11,Robert Allenby,87,4.0,1777,444
11,T11,T11,Chris DiMarco,98,4.0,2028,507
12,T11,T11,Joe Durant,96,4.0,2053,513
13,T11,T11,Dan Forsman,98,4.0,2112,528
14,T11,T11,Harrison Frazar,88,4.0,1820,455
15,T11,T11,Brandt Jobe,77,4.0,1642,410
16,T11,T11,Skip Kendall,110,4.0,2250,563
17,T11,T11,Rod Pampling,87,4.0,1798,450
18,T11,T11,Deane Pappas,75,4.0,1564,391
19,T11,T11,Tim Petrovic,108,4.0,2226,556
20,T11,T11,Brett Quigley,92,4.0,1892,473
21,T22,T22,Stuart Appleby,90,4.01,1869,466
22,T22,T22,Chad Campbell,105,4.01,2221,554
23,T22,T22,Retief Goosen,69,4.01,1418,354
24,T22,T22,Peter Jacobsen,75,4.01,1572,392
25,T22,T22,Jerry Kelly,108,4.01,2194,547
26,T22,T22,Andrew Magee,91,4.01,1913,477
27,T22,T22,Rocco Mediate,80,4.01,1685,420
28,T22,T22,Jeff Sluman,106,4.01,2223,554
29,T22,T22,David Sutherland,77,4.01,1501,374
30,T22,T22,Bob Tway,89,4.01,1839,459
31,T32,T32,Ben Crane,94,4.02,1950,485
32,T32,T32,Glen Day,103,4.02,2126,529
33,T32,T32,Ernie Els,65,4.02,1382,344
34,T32,T32,Paul Goydos,86,4.02,1781,443
35,T32,T32,Steve Lowery,86,4.02,1687,420
36,T32,T32,Shaun Micheel,97,4.02,2031,505
37,T32,T32,Kenny Perry,98,4.02,2089,520
38,T32,T32,Tiger Woods,74,4.02,1513,376
39,T40,T40,Billy Andrade,100,4.03,2119,526
40,T40,T40,Aaron Barber,94,4.03,1987,493
41,T40,T40,Jeff Brehaut,110,4.03,2243,557
42,T40,T40,Mike Heinen,89,4.03,1861,462
43,T40,T40,Tim Herron,102,4.03,2166,537
44,T40,T40,Per-Ulrik Johansson,96,4.03,2065,512
45,T40,T40,Hank Kuehne,73,4.03,1531,380
46,T40,T40,Davis Love III,85,4.03,1673,415
47,T40,T40,David Peoples,96,4.03,2037,506
48,T40,T40,Tom Pernice Jr.,105,4.03,2152,534
49,T40,T40,Chris Riley,96,4.03,1980,491
50,T40,T40,Kirk Triplett,92,4.03,1909,474
51,T52,T52,Craig Barlow,95,4.04,1951,483
52,T52,T52,Notah Begay III,92,4.04,1937,480
53,T52,T52,Alex Cejka,98,4.04,2016,499
54,T52,T52,Steve Flesch,110,4.04,2329,577
55,T52,T52,Fred Funk,112,4.04,2426,601
56,T52,T52,David Gossett,92,4.04,1921,475
57,T52,T52,Paul Gow,62,4.04,1360,337
58,T52,T52,Glen Hnatiuk,92,4.04,1900,470
59,T52,T52,John Huston,76,4.04,1568,388
60,T52,T52,Neal Lancaster,110,4.04,2289,566
61,T52,T52,Billy Mayfair,105,4.04,2252,557
62,T52,T52,Spike McRoy,103,4.04,2160,535
63,T52,T52,Geoff Ogilvy,86,4.04,1741,431
64,T52,T52,Kevin Sutherland,97,4.04,2019,500
65,T52,T52,Hidemichi Tanaka,112,4.04,2401,595
66,T52,T52,David Toms,90,4.04,1801,446
67,T52,T52,Duffy Waldorf,90,4.04,1827,452
68,T69,T69,Chris Anderson,96,4.05,2089,516
69,T69,T69,Paul Azinger,73,4.05,1556,384
70,T69,T69,Doug Barron,90,4.05,1895,468
71,T69,T69,Pat Bates,111,4.05,2301,568
72,T69,T69,Cameron Beckman,86,4.05,1807,446
73,T69,T69,Jonathan Byrd,101,4.05,2207,545
74,T69,T69,Greg Chalmers,98,4.05,2031,501
75,T69,T69,Todd Fischer,97,4.05,2030,501
76,T69,T69,Tom Gillis,71,4.05,1514,374
77,T69,T69,Jay Haas,89,4.05,1852,457
78,T69,T69,Matt Kuchar,63,4.05,1333,329
79,T69,T69,Scott Laycock,71,4.05,1479,365
80,T69,T69,J.L. Lewis,99,4.05,2114,522
81,T69,T69,Brenden Pappas,105,4.05,2183,539
82,T69,T69,Dicky Pride,73,4.05,1605,396
83,T69,T69,John Rollins,89,4.05,1859,459
84,T69,T69,Brent Schwarzrock,60,4.05,1260,311
85,T69,T69,Patrick Sheehan,101,4.05,2165,535
86,T69,T69,Joey Sindelar,93,4.05,1954,483
87,T88,T88,Aaron Baddeley,71,4.06,1445,356
88,T88,T88,Olin Browne,113,4.06,2380,586
89,T88,T88,Darren Clarke,61,4.06,1238,305
90,T88,T88,Fred Couples,71,4.06,1472,363
91,T88,T88,Bob Estes,92,4.06,2025,499
92,T88,T88,Matt Gogel,77,4.06,1568,386
93,T88,T88,Dudley Hart,66,4.06,1421,350
94,T88,T88,J.J. Henry,100,4.06,2044,503
95,T88,T88,Charles Howell III,120,4.06,2527,623
96,T88,T88,Richard Johnson,89,4.06,1967,485
97,T88,T88,Cliff Kresge,102,4.06,2163,533
98,T88,T88,Justin Leonard,80,4.06,1647,406
99,T88,T88,Scott McCarron,86,4.06,1732,427
100,T88,T88,Carl Paulson,101,4.06,2180,537
101,T88,T88,Carl Pettersson,80,4.06,1680,414
102,T88,T88,John Riegger,55,4.06,1150,283
103,T88,T88,Paul Stankowski,67,4.06,1385,341
104,T88,T88,Esteban Toledo,109,4.06,2276,560
105,T106,T106,Steve Allan,53,4.07,1088,267
106,T106,T106,Brian Bateman,70,4.07,1437,353
107,T106,T106,Tom Byrum,97,4.07,2136,525
108,T106,T106,Mark Calcavecchia,84,4.07,1844,453
109,T106,T106,Tim Clark,79,4.07,1700,418
110,T106,T106,Robert Damron,96,4.07,2086,513
111,T106,T106,Luke Donald,88,4.07,1909,469
112,T106,T106,David Frost,80,4.07,1756,431
113,T106,T106,Brian Gay,100,4.07,2113,519
114,T106,T106,J.P. Hayes,79,4.07,1720,423
115,T106,T106,Tom Lehman,87,4.07,1763,433
116,T106,T106,John Morgan,81,4.07,1717,422
117,T106,T106,Jesper Parnevik,102,4.07,2168,533
118,T106,T106,Loren Roberts,87,4.07,1924,473
119,T106,T106,Rory Sabbatini,95,4.07,2046,503
120,T106,T106,John Senden,111,4.07,2317,569
121,T106,T106,Heath Slocum,101,4.07,2110,518
122,T106,T106,Scott Verplank,97,4.07,2134,524
123,T106,T106,Jay Williamson,93,4.07,2006,493
124,T125,T125,Tommy Armour III,66,4.08,1412,346
125,T125,T125,Bob Burns,88,4.08,1834,449
