,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
85,86,86,Jason Gore,83,13.45,46,342
86,T87,T87,Glen Day,103,13.41,55,410
87,T87,T87,Fred Funk,112,13.41,59,440
88,89,89,Todd Fischer,97,13.37,52,389
89,90,90,Tim Clark,79,13.33,42,315
90,91,91,Justin Leonard,80,13.25,40,302
91,92,92,Charles Howell III,120,13.23,61,461
92,93,93,Jim Furyk,104,13.22,53,401
93,94,94,Geoff Ogilvy,86,13.17,44,334
94,95,95,Todd Barranger,78,13.16,40,304
95,T96,T96,Kenichi Kuboya,91,13.15,48,365
96,T96,T96,Patrick Sheehan,101,13.15,53,403
97,98,98,Carl Paulson,101,13.14,54,411
98,99,99,Steve Lowery,86,13.11,43,328
99,100,100,Andrew Magee,91,13.09,47,359
100,101,101,K.J. Choi,112,13.05,56,429
101,T102,T102,Rich Beem,80,13.03,40,307
102,T102,T102,Jeff Maggert,81,13.03,43,330
103,104,104,Rory Sabbatini,95,13.0,49,377
104,105,105,Mark Brooks,90,12.92,46,356
105,106,106,Frank Lickliter II,94,12.87,48,373
106,107,107,Duffy Waldorf,90,12.86,45,350
107,108,108,Gene Sauers,87,12.83,44,343
108,109,109,Brian Bateman,70,12.82,35,273
109,110,110,Kirk Triplett,92,12.81,47,367
110,T111,T111,Hank Kuehne,73,12.8,37,289
111,T111,T111,Thomas Levet,85,12.8,43,336
112,T113,T113,Andy Miller,75,12.79,39,305
113,T113,T113,Deane Pappas,75,12.79,38,297
114,115,115,Tom Pernice Jr.,105,12.71,53,417
115,116,116,Skip Kendall,110,12.64,57,451
116,117,117,Phil Mickelson,87,12.62,41,325
117,118,118,Darron Stiles,93,12.57,46,366
118,119,119,Tommy Armour III,66,12.55,33,263
119,120,120,Kevin Sutherland,97,12.53,47,375
120,121,121,Aaron Barber,94,12.5,48,384
121,122,122,Mathew Goggin,90,12.39,43,347
122,123,123,Rocco Mediate,80,12.38,39,315
123,124,124,Dudley Hart,66,12.36,33,267
124,125,125,John Maginnes,87,12.32,44,357
125,126,126,Rod Pampling,87,12.24,41,335
126,127,127,J.J. Henry,100,12.21,48,393
127,128,128,Bob Burns,88,12.2,41,336
128,129,129,"Dave Stockton, Jr.",79,12.18,38,312
129,130,130,Jeff Sluman,106,12.14,51,420
130,131,131,Mark O'Meara,69,12.13,33,272
131,132,132,Peter Lonard,96,12.09,44,364
132,T133,T133,Stuart Appleby,90,12.06,41,340
133,T133,T133,Craig Perks,82,12.06,38,315
134,135,135,Garrett Willis,97,12.05,47,390
135,T136,T136,Stephen Ames,91,12.02,44,366
136,T136,T136,John Rollins,89,12.02,41,341
137,138,138,Mike Sposa,72,12.01,34,283
138,T139,T139,Pat Bates,111,11.99,53,442
139,T139,T139,Vance Veazey,66,11.99,32,267
140,141,141,Brad Faxon,97,11.95,46,385
141,142,142,Steve Allan,53,11.94,24,201
142,143,143,Jesper Parnevik,102,11.82,48,406
143,144,144,Alex Cejka,98,11.65,43,369
144,145,145,Mark Wilson,82,11.62,38,327
145,146,146,Donnie Hammond,92,11.61,44,379
146,147,147,Kenneth Staton,59,11.59,27,233
147,T148,T148,Shaun Micheel,97,11.58,44,380
148,T148,T148,Tim Petrovic,108,11.58,49,423
149,150,150,Darren Clarke,61,11.57,25,216
150,T151,T151,Harrison Frazar,88,11.56,40,346
151,T151,T151,Joey Sindelar,93,11.56,43,372
152,153,153,Pat Perez,95,11.49,44,383
153,T154,T154,Notah Begay III,92,11.44,42,367
154,T154,T154,Bob Tway,89,11.44,39,341
155,T156,T156,Jason Caron,74,11.42,33,289
156,T156,T156,Kaname Yokoo,56,11.42,25,219
157,158,158,Neal Lancaster,110,11.24,49,436
158,159,159,Carlos Franco,99,11.17,44,394
159,160,160,Paul Gow,62,11.16,28,251
160,161,161,Bernhard Langer,65,11.15,29,260
161,162,162,Chris Smith,92,11.08,41,370
162,163,163,Corey Pavin,88,11.05,39,353
163,164,164,Steven Alker,87,10.95,38,347
164,165,165,Jerry Kelly,108,10.87,46,423
165,166,166,Jonathan Byrd,101,10.86,44,405
166,167,167,Len Mattiace,94,10.75,40,372
167,168,168,Joel Edwards,60,10.66,26,244
168,169,169,Cameron Yancey,58,10.57,24,227
169,170,170,Jeff Brehaut,110,10.53,46,437
170,171,171,Tom Gillis,71,10.51,29,276
171,172,172,Glen Hnatiuk,92,10.5,38,362
172,173,173,Arron Oberholser,80,10.46,34,325
173,174,174,Matt Kuchar,63,10.37,25,241
174,175,175,Jeff Klein,60,10.3,24,233
175,176,176,John Morgan,81,10.28,33,321
176,177,177,Jason Buha,61,10.26,24,234
177,178,178,Jay Williamson,93,10.13,38,375
178,179,179,Brad Elder,51,10.1,20,198
179,180,180,Peter Jacobsen,75,10.03,31,309
180,181,181,Anthony Painter,87,9.86,34,345
181,182,182,Sergio Garcia,62,9.82,22,224
182,183,183,Adam Scott,52,9.78,18,184
183,184,184,Paul Azinger,73,9.76,29,297
184,185,185,Gavin Coles,69,9.67,26,269
185,186,186,Greg Chalmers,98,9.56,37,387
186,187,187,Ty Tryon,52,9.45,19,201
187,188,188,Doug Barron,90,9.44,34,360
188,189,189,Mike Grob,83,9.37,31,331
189,190,190,Chris Anderson,96,9.23,36,390
