,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Chris Riley,34.0,578,17
1,2,2,Paul Gow,34.27,377,11
2,3,3,Stuart Appleby,34.29,583,17
3,4,4,Rod Pampling,34.4,516,15
4,5,5,David Toms,34.41,585,17
5,6,6,Chad Campbell,34.46,827,24
6,7,7,Tiger Woods,34.47,586,17
7,8,8,Jeff Sluman,34.48,724,21
8,9,9,Mark O'Meara,34.55,380,11
9,T10,T10,Tim Petrovic,34.6,692,20
10,T10,T10,Esteban Toledo,34.6,692,20
11,12,12,Chris DiMarco,34.62,727,21
12,T13,T13,Arron Oberholser,34.63,554,16
13,T13,T13,Hal Sutton,34.63,554,16
14,T15,T15,Steve Flesch,34.64,762,22
15,T15,T15,Vijay Singh,34.64,866,25
16,17,17,Cameron Beckman,34.65,589,17
17,18,18,Stewart Cink,34.68,763,22
18,19,19,Darren Clarke,34.69,451,13
19,20,20,Rocco Mediate,34.71,590,17
20,21,21,Davis Love III,34.72,625,18
21,T22,T22,Scott Laycock,34.73,382,11
22,T22,T22,Scott Verplank,34.73,764,22
23,T24,T24,Fred Couples,34.75,556,16
24,T24,T24,Steve Stricker,34.75,278,8
25,26,26,Brett Quigley,34.78,626,18
26,27,27,Scott McCarron,34.8,522,15
27,T28,T28,Briny Baird,34.83,801,23
28,T28,T28,Fred Funk,34.83,801,23
29,T28,T28,David Gossett,34.83,627,18
30,T28,T28,Phil Mickelson,34.83,627,18
31,T28,T28,Kenny Perry,34.83,801,23
32,33,33,Anthony Painter,34.85,453,13
33,34,34,Spike McRoy,34.88,558,16
34,35,35,Sergio Garcia,34.91,384,11
35,36,36,Dudley Hart,34.92,454,13
36,37,37,Retief Goosen,34.93,524,15
37,38,38,Per-Ulrik Johansson,34.94,629,18
38,39,39,Robert Gamez,34.96,874,25
39,T40,T40,Pat Bates,35.0,700,20
40,T40,T40,Alex Cejka,35.0,700,20
41,T40,T40,Ben Crane,35.0,665,19
42,T40,T40,Lee Janzen,35.0,595,17
43,T40,T40,Joey Sindelar,35.0,595,17
44,45,45,David Peoples,35.05,701,20
45,46,46,Harrison Frazar,35.06,596,17
46,T47,T47,Doug Barron,35.08,456,13
47,T47,T47,Kent Jones,35.08,456,13
48,49,49,Bob Estes,35.1,737,21
49,50,50,Brandt Jobe,35.12,597,17
50,T51,T51,K.J. Choi,35.13,808,23
51,T51,T51,Todd Fischer,35.13,562,16
52,T51,T51,Jim Furyk,35.13,843,24
53,T51,T51,Shigeki Maruyama,35.13,562,16
54,T55,T55,Mark Brooks,35.14,492,14
55,T55,T55,Olin Browne,35.14,773,22
56,T55,T55,Brad Faxon,35.14,738,21
57,T55,T55,Dan Forsman,35.14,738,21
58,59,59,Rory Sabbatini,35.15,703,20
59,60,60,Bob Tway,35.17,633,18
60,T61,T61,Jeff Brehaut,35.18,774,22
61,T61,T61,Greg Chalmers,35.18,598,17
62,T61,T61,Jay Williamson,35.18,598,17
63,T64,T64,Jonathan Byrd,35.19,739,21
64,T64,T64,Neal Lancaster,35.19,739,21
65,66,66,Jonathan Kaye,35.22,634,18
66,67,67,Marco Dawson,35.23,458,13
67,T68,T68,Billy Andrade,35.24,740,21
68,T68,T68,John Senden,35.24,740,21
69,T70,T70,Skip Kendall,35.25,846,24
70,T70,T70,Justin Leonard,35.25,564,16
71,T70,T70,Geoff Ogilvy,35.25,564,16
72,T73,T73,Tom Gillis,35.27,388,11
73,T73,T73,John Riegger,35.27,388,11
74,75,75,Robert Allenby,35.28,635,18
75,76,76,Deane Pappas,35.29,494,14
76,T77,T77,Notah Begay III,35.31,565,16
77,T77,T77,John Huston,35.31,565,16
78,79,79,Cliff Kresge,35.32,671,19
79,T80,T80,Ernie Els,35.33,530,15
80,T80,T80,Matt Gogel,35.33,424,12
81,T80,T80,J.J. Henry,35.33,636,18
82,T83,T83,Steven Alker,35.36,495,14
83,T83,T83,Brian Henninger,35.36,389,11
84,T83,T83,Ian Leggatt,35.36,389,11
85,86,86,Jim Carter,35.38,566,16
86,87,87,Mike Weir,35.39,637,18
87,T88,T88,Hank Kuehne,35.43,496,14
88,T88,T88,Kirk Triplett,35.43,744,21
89,T90,T90,Woody Austin,35.45,780,22
90,T90,T90,Tom Pernice Jr.,35.45,709,20
91,T90,T90,Loren Roberts,35.45,709,20
92,T93,T93,Charles Howell III,35.46,993,28
93,T93,T93,Dicky Pride,35.46,461,13
94,T95,T95,Stephen Ames,35.47,674,19
95,T95,T95,Paul Goydos,35.47,603,17
96,T95,T95,Tom Lehman,35.47,603,17
97,98,98,Jerry Kelly,35.48,816,23
98,T99,T99,Rich Beem,35.5,497,14
99,T99,T99,Hidemichi Tanaka,35.5,923,26
100,T101,T101,Tim Herron,35.52,746,21
101,T101,T101,Billy Mayfair,35.52,746,21
102,T103,T103,Corey Pavin,35.53,675,19
103,T103,T103,Garrett Willis,35.53,675,19
104,105,105,Brenden Pappas,35.55,711,20
105,T106,T106,Craig Barlow,35.56,640,18
106,T106,T106,Richard Johnson,35.56,569,16
107,108,108,Joel Edwards,35.57,249,7
108,109,109,Joe Durant,35.58,676,19
109,110,110,Luke Donald,35.59,605,17
110,T111,T111,Aaron Barber,35.6,534,15
111,T111,T111,Peter Lonard,35.6,712,20
112,113,113,Donnie Hammond,35.61,641,18
113,114,114,Andy Miller,35.62,463,13
114,T115,T115,Mike Grob,35.63,570,16
115,T115,T115,Mike Heinen,35.63,570,16
116,T115,T115,Frank Lickliter II,35.63,570,16
117,T115,T115,Jeff Maggert,35.63,570,16
118,119,119,Robert Damron,35.65,606,17
119,T120,T120,Tim Clark,35.67,535,15
120,T120,T120,Jay Haas,35.67,642,18
121,T120,T120,J.P. Hayes,35.67,535,15
122,T120,T120,Nick Price,35.67,535,15
123,T120,T120,Paul Stankowski,35.67,428,12
124,T120,T120,Kevin Sutherland,35.67,749,21
125,T120,T120,Duffy Waldorf,35.67,642,18
126,T127,T127,Brian Gay,35.69,571,16
127,T127,T127,Steve Lowery,35.69,464,13
128,129,129,Shaun Micheel,35.7,714,20
129,130,130,Andrew Magee,35.74,679,19
130,T131,T131,Steve Allan,35.75,286,8
131,T131,T131,Tommy Armour III,35.75,429,12
132,T131,T131,Glen Hnatiuk,35.75,572,16
133,134,134,Mathew Goggin,35.76,608,17
134,135,135,Chris Anderson,35.78,644,18
135,T136,T136,Aaron Baddeley,35.8,537,15
136,T136,T136,Carlos Franco,35.8,716,20
137,T136,T136,Carl Paulson,35.8,716,20
138,139,139,Jesper Parnevik,35.81,752,21
139,T140,T140,Jason Buha,35.83,215,6
140,T140,T140,Tom Byrum,35.83,645,18
141,T140,T140,Brad Elder,35.83,215,6
142,T143,T143,David Frost,35.88,574,16
143,T143,T143,John Rollins,35.88,610,17
144,T145,T145,Mark Calcavecchia,35.89,646,18
145,T145,T145,Patrick Sheehan,35.89,646,18
146,T147,T147,Glen Day,35.9,754,21
147,T147,T147,Brent Geiberger,35.9,359,10
148,T149,T149,Paul Azinger,35.91,395,11
149,T149,T149,Brent Schwarzrock,35.91,395,11
150,151,151,David Sutherland,35.92,467,13
151,152,152,Darron Stiles,35.94,647,18
152,T153,T153,Brian Bateman,36.0,360,10
153,T153,T153,John Daly,36.0,288,8
154,T153,T153,Matt Kuchar,36.0,324,9
155,T153,T153,Len Mattiace,36.0,720,20
156,T153,T153,Craig Perks,36.0,468,13
157,T153,T153,Heath Slocum,36.0,648,18
158,T153,T153,Chris Smith,36.0,612,17
159,T153,T153,Mike Sposa,36.0,432,12
160,T153,T153,Kenneth Staton,36.0,288,8
161,162,162,Dean Wilson,36.07,505,14
162,163,163,José Coceres,36.09,397,11
163,T164,T164,Bob Burns,36.14,506,14
164,T164,T164,Ben Curtis,36.14,506,14
165,166,166,Jay Don Blake,36.15,470,13
166,167,167,Cameron Yancey,36.17,217,6
167,T168,T168,Peter Jacobsen,36.2,543,15
168,T168,T168,Kenichi Kuboya,36.2,543,15
169,T168,T168,Carl Pettersson,36.2,543,15
170,171,171,Gene Sauers,36.21,507,14
171,172,172,Pat Perez,36.24,616,17
172,173,173,Bernhard Langer,36.25,435,12
173,174,174,J.L. Lewis,36.28,653,18
174,175,175,John Maginnes,36.33,545,15
175,176,176,Thomas Levet,36.35,618,17
176,177,177,Michael Clark II,36.43,255,7
177,178,178,Jason Caron,36.63,293,8
178,179,179,Akio Sadakata,36.64,513,14
179,180,180,Jeff Klein,36.67,220,6
180,181,181,Gavin Coles,36.71,257,7
181,182,182,Mark Wilson,36.73,404,11
182,183,183,John Morgan,36.77,478,13
183,184,184,Adam Scott,36.9,369,10
184,185,185,Vance Veazey,37.13,297,8
185,186,186,"Dave Stockton, Jr.",37.22,335,9
186,187,187,Jason Gore,37.57,526,14
187,188,188,Todd Barranger,37.89,341,9
188,189,189,Ty Tryon,38.0,228,6
189,190,190,Kaname Yokoo,38.14,267,7
