,Top_10_Final_Round_Performance_RANK THIS WEEK,Top_10_Final_Round_Performance_RANK LAST WEEK,Top_10_Final_Round_Performance_PLAYER NAME,Top_10_Final_Round_Performance_EVENTS,Top_10_Final_Round_Performance_% TIMES IMPROVED,Top_10_Final_Round_Performance_# OF TIMES IMPROVED
37,T36,T36,Stuart Appleby,27,66.7,4.0
38,T36,T36,Craig Barlow,29,66.7,2.0
39,T36,T36,Jonathan Byrd,29,66.7,2.0
40,T36,T36,Alex Cejka,30,66.7,2.0
41,T36,T36,Joe Durant,28,66.7,2.0
42,T36,T36,Brad Faxon,27,66.7,4.0
43,T36,T36,Frank Lickliter II,30,66.7,2.0
44,T36,T36,Steve Lowery,29,66.7,2.0
45,T36,T36,Arron Oberholser,25,66.7,2.0
46,T36,T36,Brenden Pappas,33,66.7,2.0
47,T36,T36,Tom Pernice Jr.,31,66.7,2.0
48,T36,T36,Brett Quigley,27,66.7,2.0
49,T36,T36,Paul Stankowski,21,66.7,2.0
50,T36,T36,Mike Weir,21,66.7,6.0
51,T52,T52,Ernie Els,17,60.0,3.0
52,T52,T52,Bob Estes,25,60.0,3.0
53,T52,T52,Jonathan Kaye,27,60.0,3.0
54,T52,T52,Rocco Mediate,24,60.0,3.0
55,T52,T52,Chris Riley,29,60.0,6.0
56,T52,T52,David Toms,26,60.0,3.0
57,T52,T52,Scott Verplank,26,60.0,3.0
58,T59,T59,K.J. Choi,32,55.6,5.0
59,T59,T59,Fred Funk,33,55.6,5.0
60,T59,T59,Kenny Perry,26,55.6,5.0
61,62,62,Retief Goosen,19,54.5,6.0
62,T63,T63,Tommy Armour III,23,50.0,1.0
63,T63,T63,Woody Austin,31,50.0,2.0
64,T63,T63,Stewart Cink,28,50.0,4.0
65,T63,T63,Darren Clarke,16,50.0,2.0
66,T63,T63,Glen Day,31,50.0,1.0
67,T63,T63,Chris DiMarco,27,50.0,5.0
68,T63,T63,John Huston,23,50.0,2.0
69,T63,T63,Peter Jacobsen,22,50.0,1.0
70,T63,T63,Bernhard Langer,21,50.0,1.0
71,T63,T63,Andrew Magee,26,50.0,1.0
72,T63,T63,John Maginnes,29,50.0,1.0
73,T63,T63,Shigeki Maruyama,28,50.0,2.0
74,T63,T63,Len Mattiace,27,50.0,1.0
75,T63,T63,Shaun Micheel,28,50.0,1.0
76,T63,T63,John Morgan,29,50.0,1.0
77,T63,T63,Tim Petrovic,32,50.0,3.0
78,T63,T63,Rory Sabbatini,27,50.0,2.0
79,T63,T63,Heath Slocum,32,50.0,1.0
80,T63,T63,Kevin Sutherland,27,50.0,1.0
81,T63,T63,Hal Sutton,24,50.0,3.0
82,T63,T63,Kirk Triplett,25,50.0,3.0
83,T84,T84,Briny Baird,33,42.9,3.0
84,T84,T84,Jerry Kelly,30,42.9,3.0
85,86,86,Rod Pampling,27,40.0,2.0
86,T87,T87,Stephen Ames,27,33.3,1.0
87,T87,T87,Aaron Baddeley,20,33.3,1.0
88,T87,T87,Rich Beem,26,33.3,1.0
89,T87,T87,Mark Calcavecchia,24,33.3,1.0
90,T87,T87,Tim Clark,25,33.3,1.0
91,T87,T87,Sergio Garcia,20,33.3,1.0
92,T87,T87,David Gossett,28,33.3,1.0
93,T87,T87,Lee Janzen,25,33.3,1.0
94,T87,T87,Jeff Maggert,24,33.3,1.0
95,96,96,Steve Flesch,33,30.0,3.0
96,97,97,Robert Gamez,31,28.6,2.0
97,T98,T98,Cameron Beckman,26,25.0,1.0
98,T98,T98,Notah Begay III,30,25.0,1.0
99,T98,T98,Harrison Frazar,27,25.0,1.0
100,T98,T98,Charles Howell III,31,25.0,2.0
101,T98,T98,Billy Mayfair,31,25.0,1.0
102,T98,T98,Scott McCarron,27,25.0,1.0
103,T98,T98,Loren Roberts,24,25.0,1.0
104,T105,T105,Fred Couples,18,16.7,1.0
105,T105,T105,Jeff Sluman,31,16.7,1.0
106,T107,T107,Steven Alker,30,0.0,
107,T107,T107,Billy Andrade,29,0.0,
108,T107,T107,Doug Barron,32,0.0,
109,T107,T107,Jay Don Blake,27,0.0,
110,T107,T107,Jeff Brehaut,32,0.0,
111,T107,T107,Mark Brooks,31,0.0,
112,T107,T107,Olin Browne,34,0.0,
113,T107,T107,Tom Byrum,31,0.0,
114,T107,T107,Greg Chalmers,32,0.0,
115,T107,T107,José Coceres,21,0.0,
116,T107,T107,Robert Damron,32,0.0,
117,T107,T107,Marco Dawson,31,0.0,
118,T107,T107,Luke Donald,27,0.0,
119,T107,T107,Joel Edwards,23,0.0,
120,T107,T107,Todd Fischer,32,0.0,
121,T107,T107,Dan Forsman,27,0.0,
122,T107,T107,Carlos Franco,30,0.0,
123,T107,T107,David Frost,26,0.0,
124,T107,T107,Brian Gay,34,0.0,
125,T107,T107,Tom Gillis,25,0.0,
126,T107,T107,Paul Gow,21,0.0,
127,T107,T107,Paul Goydos,25,0.0,
128,T107,T107,J.P. Hayes,25,0.0,
129,T107,T107,Brian Henninger,17,0.0,
130,T107,T107,J.J. Henry,31,0.0,
131,T107,T107,Glen Hnatiuk,29,0.0,
132,T107,T107,Brandt Jobe,22,0.0,
133,T107,T107,Per-Ulrik Johansson,31,0.0,
134,T107,T107,Kent Jones,23,0.0,
135,T107,T107,Cliff Kresge,32,0.0,
136,T107,T107,Neal Lancaster,35,0.0,
137,T107,T107,Ian Leggatt,26,0.0,
138,T107,T107,Peter Lonard,26,0.0,
139,T107,T107,Spike McRoy,35,0.0,
140,T107,T107,Andy Miller,25,0.0,
141,T107,T107,Mark O'Meara,25,0.0,
142,T107,T107,Carl Paulson,32,0.0,
143,T107,T107,Corey Pavin,26,0.0,
144,T107,T107,David Peoples,30,0.0,
145,T107,T107,Craig Perks,28,0.0,
146,T107,T107,Dicky Pride,23,0.0,
147,T107,T107,John Riegger,17,0.0,
148,T107,T107,John Senden,33,0.0,
149,T107,T107,Patrick Sheehan,32,0.0,
150,T107,T107,Darron Stiles,29,0.0,
151,T107,T107,Steve Stricker,21,0.0,
152,T107,T107,David Sutherland,25,0.0,
153,T107,T107,Esteban Toledo,35,0.0,
154,T107,T107,Jay Williamson,31,0.0,
155,T107,T107,Garrett Willis,32,0.0,
156,T107,T107,Cameron Yancey,23,0.0,
