,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
105,T101,T101,Jesper Parnevik,102,4.68,753,161
106,T101,T101,Tom Pernice Jr.,105,4.68,838,179
107,T101,T101,Dicky Pride,73,4.68,533,114
108,T109,T109,Olin Browne,113,4.69,848,181
109,T109,T109,Jason Buha,61,4.69,422,90
110,T109,T109,Alex Cejka,98,4.69,652,139
111,T109,T109,Heath Slocum,101,4.69,792,169
112,T109,T109,"Dave Stockton, Jr.",79,4.69,619,132
113,T109,T109,Garrett Willis,97,4.69,765,163
114,T109,T109,Dean Wilson,82,4.69,615,131
115,T116,T116,Glen Day,103,4.7,818,174
116,T116,T116,Paul Gow,62,4.7,461,98
117,T116,T116,Dudley Hart,66,4.7,512,109
118,T116,T116,Thomas Levet,85,4.7,653,139
119,T116,T116,Jay Williamson,93,4.7,686,146
120,T116,T116,Cameron Yancey,58,4.7,456,97
121,T122,T122,Billy Andrade,100,4.71,792,168
122,T122,T122,Stuart Appleby,90,4.71,626,133
123,T122,T122,Pat Bates,111,4.71,866,184
124,T122,T122,Skip Kendall,110,4.71,951,202
125,T122,T122,Tom Lehman,87,4.71,650,138
126,T122,T122,Andrew Magee,91,4.71,693,147
127,T122,T122,Corey Pavin,88,4.71,659,140
128,T122,T122,David Peoples,96,4.71,767,163
129,T130,T130,Jim Carter,95,4.72,737,156
130,T130,T130,Mike Heinen,89,4.72,722,153
131,T130,T130,Jeff Maggert,81,4.72,656,139
132,T130,T130,Chris Riley,96,4.72,647,137
133,T134,T134,Steven Alker,87,4.73,667,141
134,T134,T134,Darren Clarke,61,4.73,345,73
135,T134,T134,Brad Faxon,97,4.73,677,143
136,T134,T134,Mathew Goggin,90,4.73,705,149
137,T134,T134,Peter Jacobsen,75,4.73,625,132
138,T134,T134,Mark O'Meara,69,4.73,506,107
139,T134,T134,Anthony Painter,87,4.73,676,143
140,T141,T141,Matt Gogel,77,4.74,607,128
141,T141,T141,Paul Goydos,86,4.74,668,141
142,T141,T141,Scott Laycock,71,4.74,555,117
143,T141,T141,John Maginnes,87,4.74,650,137
144,T141,T141,John Morgan,81,4.74,616,130
145,T146,T146,Todd Barranger,78,4.75,584,123
146,T146,T146,Jay Don Blake,77,4.75,561,118
147,T146,T146,Brian Henninger,56,4.75,385,81
148,T146,T146,Brent Schwarzrock,60,4.75,456,96
149,T146,T146,Steve Stricker,59,4.75,484,102
150,T151,T151,Rich Beem,80,4.76,576,121
151,T151,T151,Robert Damron,96,4.76,748,157
152,T151,T151,Kenichi Kuboya,91,4.76,729,153
153,T151,T151,Scott McCarron,86,4.76,671,141
154,T155,T155,Chris Anderson,96,4.77,735,154
155,T155,T155,Woody Austin,107,4.77,840,176
156,T155,T155,Michael Clark II,54,4.77,420,88
157,T155,T155,Donnie Hammond,92,4.77,777,163
158,T155,T155,Carl Pettersson,80,4.77,649,136
159,T155,T155,Hal Sutton,81,4.77,639,134
160,T155,T155,Vance Veazey,66,4.77,530,111
161,T162,T162,Brian Bateman,70,4.78,550,115
162,T162,T162,Mark Brooks,90,4.78,755,158
163,T162,T162,Bob Burns,88,4.78,674,141
164,T162,T162,Richard Johnson,89,4.78,665,139
165,T162,T162,Spike McRoy,103,4.78,832,174
166,T167,T167,Paul Azinger,73,4.79,584,122
167,T167,T167,Brad Elder,51,4.79,345,72
168,T167,T167,Brian Gay,100,4.79,761,159
169,T167,T167,Rocco Mediate,80,4.79,608,127
170,T171,T171,José Coceres,62,4.8,490,102
171,T171,T171,Glen Hnatiuk,92,4.8,706,147
172,T171,T171,Andy Miller,75,4.8,614,128
173,T174,T174,Bernhard Langer,65,4.81,481,100
174,T174,T174,Nick Price,65,4.81,409,85
175,T174,T174,Akio Sadakata,83,4.81,650,135
176,T174,T174,Gene Sauers,87,4.81,707,147
177,T178,T178,Tom Byrum,97,4.83,739,153
178,T178,T178,Matt Kuchar,63,4.83,498,103
179,T178,T178,Adam Scott,52,4.83,319,66
180,T178,T178,Ty Tryon,52,4.83,415,86
181,T182,T182,Aaron Barber,94,4.84,779,161
182,T182,T182,Notah Begay III,92,4.84,712,147
183,T182,T182,Jason Caron,74,4.84,576,119
184,T182,T182,Mark Wilson,82,4.84,653,135
185,186,186,Kaname Yokoo,56,4.86,418,86
186,187,187,Ben Curtis,69,4.88,537,110
187,188,188,Steve Allan,53,4.92,379,77
188,189,189,Gavin Coles,69,4.94,538,109
189,190,190,Jeff Klein,60,4.95,480,97
