,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
75,T67,T67,Len Mattiace,94,4.02,664,165
76,T67,T67,Rocco Mediate,80,4.02,652,162
77,T67,T67,John Rollins,89,4.02,458,114
78,T67,T67,Patrick Sheehan,101,4.02,671,167
79,T67,T67,Tiger Woods,74,4.02,346,86
80,T81,T81,Robert Allenby,87,4.03,516,128
81,T81,T81,Bob Burns,88,4.03,805,200
82,T81,T81,Tom Byrum,97,4.03,746,185
83,T81,T81,Ben Crane,94,4.03,548,136
84,T81,T81,Joe Durant,96,4.03,966,240
85,T81,T81,Paul Goydos,86,4.03,600,149
86,T81,T81,Peter Jacobsen,75,4.03,749,186
87,T81,T81,Davis Love III,85,4.03,636,158
88,T81,T81,John Morgan,81,4.03,725,180
89,T81,T81,Deane Pappas,75,4.03,878,218
90,T81,T81,Carl Paulson,101,4.03,924,229
91,T81,T81,Brett Quigley,92,4.03,911,226
92,T81,T81,Loren Roberts,87,4.03,431,107
93,T81,T81,Brent Schwarzrock,60,4.03,785,195
94,T81,T81,Joey Sindelar,93,4.03,963,239
95,T81,T81,David Toms,90,4.03,435,108
96,T97,T97,Tommy Armour III,66,4.04,666,165
97,T97,T97,Carlos Franco,99,4.04,635,157
98,T97,T97,Jay Haas,89,4.04,521,129
99,T97,T97,Bernhard Langer,65,4.04,598,148
100,T97,T97,Jeff Sluman,106,4.04,759,188
101,T97,T97,Mike Sposa,72,4.04,626,155
102,T97,T97,Steve Stricker,59,4.04,327,81
103,T104,T104,Gavin Coles,69,4.05,717,177
104,T104,T104,Ben Curtis,69,4.05,535,132
105,T104,T104,Mathew Goggin,90,4.05,660,163
106,T104,T104,Mike Grob,83,4.05,709,175
107,T104,T104,Jerry Kelly,108,4.05,600,148
108,T104,T104,Peter Lonard,96,4.05,656,162
109,T104,T104,Pat Perez,95,4.05,673,166
110,T104,T104,John Riegger,55,4.05,523,129
111,T104,T104,Gene Sauers,87,4.05,538,133
112,T113,T113,Olin Browne,113,4.06,929,229
113,T113,T113,Jonathan Byrd,101,4.06,503,124
114,T113,T113,Scott Laycock,71,4.06,641,158
115,T113,T113,Ian Leggatt,71,4.06,788,194
116,T113,T113,Carl Pettersson,80,4.06,734,181
117,T113,T113,John Senden,111,4.06,1059,261
118,T113,T113,Kaname Yokoo,56,4.06,471,116
119,T120,T120,Aaron Barber,94,4.07,998,245
120,T120,T120,Jeff Brehaut,110,4.07,915,225
121,T120,T120,Mark Brooks,90,4.07,892,219
122,T120,T120,Jason Buha,61,4.07,713,175
123,T120,T120,K.J. Choi,112,4.07,598,147
124,T120,T120,Marco Dawson,86,4.07,798,196
125,T120,T120,Joel Edwards,60,4.07,606,149
126,T120,T120,Todd Fischer,97,4.07,716,176
127,T120,T120,Harrison Frazar,88,4.07,603,148
128,T120,T120,Brian Gay,100,4.07,871,214
129,T120,T120,Mike Heinen,89,4.07,675,166
130,T120,T120,J.J. Henry,100,4.07,745,183
131,T120,T120,Cliff Kresge,102,4.07,1009,248
132,T120,T120,Frank Lickliter II,94,4.07,671,165
133,T120,T120,Jeff Maggert,81,4.07,687,169
134,T120,T120,Spike McRoy,103,4.07,976,240
135,T120,T120,Mark O'Meara,69,4.07,468,115
136,T120,T120,Corey Pavin,88,4.07,631,155
137,T120,T120,Nick Price,65,4.07,167,41
138,T139,T139,Steve Allan,53,4.08,473,116
139,T139,T139,Stuart Appleby,90,4.08,608,149
140,T139,T139,Rich Beem,80,4.08,530,130
141,T139,T139,Jay Don Blake,77,4.08,535,131
142,T139,T139,Greg Chalmers,98,4.08,1131,277
143,T139,T139,Darren Clarke,61,4.08,216,53
144,T139,T139,Robert Damron,96,4.08,600,147
145,T139,T139,Donnie Hammond,92,4.08,860,211
146,T139,T139,Brian Henninger,56,4.08,514,126
147,T139,T139,Brandt Jobe,77,4.08,518,127
148,T139,T139,Matt Kuchar,63,4.08,551,135
149,T139,T139,Shigeki Maruyama,87,4.08,776,190
150,T139,T139,Andy Miller,75,4.08,1107,271
151,T139,T139,Jesper Parnevik,102,4.08,1155,283
152,T153,T153,Paul Azinger,73,4.09,863,211
153,T153,T153,Thomas Levet,85,4.09,761,186
154,T153,T153,Craig Perks,82,4.09,589,144
155,T153,T153,Jay Williamson,93,4.09,703,172
156,T157,T157,Jason Caron,74,4.1,717,175
157,T157,T157,Jim Carter,95,4.1,829,202
158,T157,T157,Tim Petrovic,108,4.1,578,141
159,T157,T157,Esteban Toledo,109,4.1,1065,260
160,T157,T157,Cameron Yancey,58,4.1,472,115
161,T162,T162,Steven Alker,87,4.11,805,196
162,T162,T162,Brad Elder,51,4.11,341,83
163,T162,T162,Matt Gogel,77,4.11,891,217
164,T162,T162,Kent Jones,74,4.11,358,87
165,T162,T162,Shaun Micheel,97,4.11,715,174
166,T162,T162,"Dave Stockton, Jr.",79,4.11,510,124
167,T168,T168,Brian Bateman,70,4.12,705,171
168,T168,T168,Michael Clark II,54,4.12,523,127
169,T168,T168,Paul Gow,62,4.12,523,127
170,T168,T168,Glen Hnatiuk,92,4.12,758,184
171,T168,T168,Brenden Pappas,105,4.12,774,188
172,T173,T173,Hank Kuehne,73,4.13,388,94
173,T173,T173,Chris Smith,92,4.13,731,177
174,T173,T173,Mark Wilson,82,4.13,756,183
175,T176,T176,Geoff Ogilvy,86,4.14,518,125
176,T176,T176,Kenneth Staton,59,4.14,476,115
177,T176,T176,David Sutherland,77,4.14,662,160
178,179,179,Kenichi Kuboya,91,4.15,822,198
179,T180,T180,Jason Gore,83,4.16,641,154
180,T180,T180,Vance Veazey,66,4.16,737,177
181,182,182,Ty Tryon,52,4.17,384,92
182,T183,T183,José Coceres,62,4.18,673,161
183,T183,T183,Sergio Garcia,62,4.18,568,136
184,T183,T183,Anthony Painter,87,4.18,778,186
185,T183,T183,Heath Slocum,101,4.18,803,192
186,187,187,John Daly,56,4.2,420,100
187,188,188,Todd Barranger,78,4.21,577,137
188,T189,T189,Jeff Klein,60,4.22,536,127
189,T189,T189,Dean Wilson,82,4.22,772,183
