,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,John Daly,64.0,64,1
1,2,2,Woody Austin,65.0,65,1
2,T3,T3,Kent Jones,66.0,66,1
3,T3,T3,Hank Kuehne,66.0,66,1
4,5,5,Justin Leonard,66.33,199,3
5,6,6,Joey Sindelar,66.5,133,2
6,T7,T7,Stephen Ames,67.0,67,1
7,T7,T7,Dan Forsman,67.0,67,1
8,T7,T7,Brian Gay,67.0,67,1
9,T7,T7,Brent Geiberger,67.0,67,1
10,T7,T7,Jay Haas,67.0,67,1
11,T7,T7,Spike McRoy,67.0,67,1
12,T7,T7,Andy Miller,67.0,67,1
13,T7,T7,Brett Quigley,67.0,67,1
14,15,15,Brad Faxon,67.5,135,2
15,16,16,Briny Baird,67.67,203,3
16,T17,T17,Mark Calcavecchia,68.0,68,1
17,T17,T17,Jim Carter,68.0,136,2
18,T17,T17,Steve Flesch,68.0,68,1
19,T17,T17,Sergio Garcia,68.0,136,2
20,T17,T17,J.P. Hayes,68.0,68,1
21,T17,T17,Tim Herron,68.0,204,3
22,T17,T17,Peter Jacobsen,68.0,68,1
23,T17,T17,Steve Stricker,68.0,68,1
24,25,25,Skip Kendall,68.25,273,4
25,T26,T26,John Maginnes,68.33,205,3
26,T26,T26,Scott Verplank,68.33,205,3
27,T28,T28,Lee Janzen,68.5,137,2
28,T28,T28,Rod Pampling,68.5,274,4
29,T30,T30,Charles Howell III,68.67,206,3
30,T30,T30,Tim Petrovic,68.67,206,3
31,32,32,Robert Allenby,68.75,275,4
32,T33,T33,Doug Barron,69.0,138,2
33,T33,T33,Michael Clark II,69.0,69,1
34,T33,T33,Fred Couples,69.0,69,1
35,T33,T33,Ben Crane,69.0,69,1
36,T33,T33,Bob Estes,69.0,207,3
37,T33,T33,Jonathan Kaye,69.0,69,1
38,T33,T33,Jerry Kelly,69.0,69,1
39,T33,T33,Davis Love III,69.0,276,4
40,T33,T33,Dicky Pride,69.0,69,1
41,T33,T33,Esteban Toledo,69.0,69,1
42,T33,T33,Mike Weir,69.0,69,1
43,T44,T44,Mark Brooks,69.33,208,3
44,T44,T44,Olin Browne,69.33,208,3
45,T44,T44,Chris DiMarco,69.33,208,3
46,T47,T47,Brian Henninger,69.5,139,2
47,T47,T47,Shigeki Maruyama,69.5,139,2
48,T47,T47,Phil Mickelson,69.5,139,2
49,T47,T47,Jeff Sluman,69.5,139,2
50,51,51,Jeff Brehaut,69.6,348,5
51,T52,T52,Richard Johnson,69.67,209,3
52,T52,T52,Scott Laycock,69.67,209,3
53,T54,T54,Pat Bates,70.0,560,8
54,T54,T54,Jason Buha,70.0,70,1
55,T54,T54,Alex Cejka,70.0,140,2
56,T54,T54,Darren Clarke,70.0,140,2
57,T54,T54,Marco Dawson,70.0,140,2
58,T54,T54,Ernie Els,70.0,70,1
59,T54,T54,Mathew Goggin,70.0,280,4
60,T54,T54,Per-Ulrik Johansson,70.0,210,3
61,T54,T54,Cliff Kresge,70.0,70,1
62,T54,T54,Ian Leggatt,70.0,70,1
63,T54,T54,Thomas Levet,70.0,70,1
64,T54,T54,Frank Lickliter II,70.0,140,2
65,T54,T54,Mark O'Meara,70.0,140,2
66,T54,T54,Arron Oberholser,70.0,210,3
67,T54,T54,Akio Sadakata,70.0,70,1
68,T54,T54,Chris Smith,70.0,140,2
69,T54,T54,Jay Williamson,70.0,210,3
70,71,71,David Peoples,70.2,351,5
71,72,72,Jonathan Byrd,70.25,281,4
72,T73,T73,Cameron Beckman,70.33,211,3
73,T73,T73,John Senden,70.33,211,3
74,T75,T75,Paul Gow,70.5,141,2
75,T75,T75,Mike Heinen,70.5,282,4
76,T75,T75,Jeff Maggert,70.5,282,4
77,T75,T75,Shaun Micheel,70.5,141,2
78,T75,T75,Duffy Waldorf,70.5,141,2
79,80,80,Bob Tway,70.67,212,3
80,81,81,Billy Andrade,70.75,283,4
81,82,82,Corey Pavin,70.8,354,5
82,T83,T83,Chad Campbell,71.0,213,3
83,T83,T83,K.J. Choi,71.0,71,1
84,T83,T83,Harrison Frazar,71.0,71,1
85,T83,T83,David Frost,71.0,71,1
86,T83,T83,Robert Gamez,71.0,284,4
87,T83,T83,Glen Hnatiuk,71.0,213,3
88,T83,T83,Andrew Magee,71.0,284,4
89,T83,T83,Len Mattiace,71.0,71,1
90,T83,T83,Jesper Parnevik,71.0,142,2
91,T83,T83,John Riegger,71.0,213,3
92,T83,T83,Chris Riley,71.0,71,1
93,T83,T83,"Dave Stockton, Jr.",71.0,71,1
94,T83,T83,Cameron Yancey,71.0,142,2
95,T96,T96,Luke Donald,71.25,285,4
96,T96,T96,Dudley Hart,71.25,285,4
97,T96,T96,Pat Perez,71.25,285,4
98,T96,T96,Hidemichi Tanaka,71.25,285,4
99,T100,T100,Brian Bateman,71.33,214,3
100,T100,T100,Jay Don Blake,71.33,214,3
101,T102,T102,Steven Alker,71.5,286,4
102,T102,T102,Brad Elder,71.5,143,2
103,T102,T102,Donnie Hammond,71.5,143,2
104,T102,T102,J.J. Henry,71.5,286,4
105,T102,T102,Darron Stiles,71.5,286,4
106,T107,T107,Kenichi Kuboya,71.6,358,5
107,T107,T107,Anthony Painter,71.6,358,5
108,109,109,Heath Slocum,71.75,287,4
109,T110,T110,Chris Anderson,72.0,216,3
110,T110,T110,Bob Burns,72.0,72,1
111,T110,T110,Tim Clark,72.0,72,1
112,T110,T110,Robert Damron,72.0,72,1
113,T110,T110,Joe Durant,72.0,72,1
114,T110,T110,Brandt Jobe,72.0,144,2
115,T110,T110,Neal Lancaster,72.0,72,1
116,T110,T110,Craig Perks,72.0,144,2
117,T110,T110,Mike Sposa,72.0,72,1
118,119,119,Craig Barlow,72.33,217,3
119,120,120,Carl Pettersson,72.5,145,2
120,T121,T121,Tommy Armour III,72.67,218,3
121,T121,T121,Paul Goydos,72.67,218,3
122,T121,T121,Garrett Willis,72.67,218,3
123,T124,T124,Todd Fischer,72.75,291,4
124,T124,T124,Mike Grob,72.75,291,4
125,T126,T126,Aaron Barber,73.0,146,2
126,T126,T126,Rich Beem,73.0,146,2
127,T126,T126,Notah Begay III,73.0,146,2
128,T126,T126,Ben Curtis,73.0,146,2
129,T126,T126,Carlos Franco,73.0,73,1
130,T126,T126,Bernhard Langer,73.0,73,1
131,T126,T126,Tom Lehman,73.0,73,1
132,T126,T126,Brenden Pappas,73.0,219,3
133,T126,T126,Tom Pernice Jr.,73.0,146,2
134,T126,T126,Patrick Sheehan,73.0,73,1
135,T126,T126,Kenneth Staton,73.0,73,1
136,T126,T126,Dean Wilson,73.0,73,1
137,T138,T138,Glen Day,73.5,147,2
138,T138,T138,Deane Pappas,73.5,147,2
139,T140,T140,Steve Allan,74.0,74,1
140,T140,T140,Greg Chalmers,74.0,74,1
141,T140,T140,David Gossett,74.0,74,1
142,T140,T140,Gene Sauers,74.0,74,1
143,T140,T140,Adam Scott,74.0,148,2
144,T140,T140,Paul Stankowski,74.0,148,2
145,T140,T140,Kevin Sutherland,74.0,74,1
146,T147,T147,Stuart Appleby,74.5,149,2
147,T147,T147,Tom Byrum,74.5,149,2
148,T147,T147,Matt Kuchar,74.5,149,2
149,T147,T147,Loren Roberts,74.5,149,2
150,151,151,Jeff Klein,74.67,224,3
151,T152,T152,Gavin Coles,75.0,75,1
152,T152,T152,Jason Gore,75.0,150,2
153,T152,T152,Mark Wilson,75.0,150,2
154,155,155,Rory Sabbatini,76.0,152,2
155,T156,T156,Geoff Ogilvy,77.0,154,2
156,T156,T156,David Sutherland,77.0,77,1
157,T158,T158,Aaron Baddeley,78.0,78,1
158,T158,T158,Ty Tryon,78.0,78,1
159,160,160,Todd Barranger,79.0,79,1
160,161,161,John Morgan,80.0,80,1
