,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
138,T137,T137,John Rollins,73.5,147,2
139,140,140,Cliff Kresge,73.75,295,4
140,T141,T141,Sergio Garcia,74.0,148,2
141,T141,T141,Paul Goydos,74.0,74,1
142,T141,T141,David Sutherland,74.0,148,2
143,T141,T141,Vance Veazey,74.0,74,1
144,T141,T141,Mark Wilson,74.0,74,1
145,T141,T141,Cameron Yancey,74.0,74,1
146,T141,T141,Kaname Yokoo,74.0,74,1
147,T148,T148,Harrison Frazar,74.5,149,2
148,T148,T148,Glen Hnatiuk,74.5,149,2
149,T148,T148,Scott Laycock,74.5,149,2
150,T151,T151,Jonathan Byrd,75.0,75,1
151,T151,T151,Tim Herron,75.0,75,1
152,T151,T151,Matt Kuchar,75.0,75,1
153,T151,T151,Mark O'Meara,75.0,75,1
154,155,155,Jason Caron,76.0,76,1
155,T156,T156,Stuart Appleby,77.0,77,1
156,T156,T156,Gavin Coles,77.0,77,1
157,T156,T156,Heath Slocum,77.0,77,1
158,159,159,Steve Allan,78.0,78,1
