,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
46,T41,T41,Tim Petrovic,108,4.58,801,175
47,T41,T41,Paul Stankowski,67,4.58,536,117
48,T49,T49,Brad Faxon,97,4.59,739,161
49,T49,T49,Jeff Maggert,81,4.59,656,143
50,T49,T49,John Rollins,89,4.59,666,145
51,T49,T49,Brent Schwarzrock,60,4.59,496,108
52,T49,T49,David Toms,90,4.59,619,135
53,T54,T54,Briny Baird,113,4.6,847,184
54,T54,T54,Craig Barlow,95,4.6,741,161
55,T54,T54,Harrison Frazar,88,4.6,667,145
56,T54,T54,Kenny Perry,98,4.6,741,161
57,T54,T54,Jeff Sluman,106,4.6,814,177
58,T54,T54,David Sutherland,77,4.6,617,134
59,T54,T54,Bob Tway,89,4.6,658,143
60,T61,T61,Stewart Cink,104,4.61,802,174
61,T61,T61,Tim Herron,102,4.61,783,170
62,T61,T61,Geoff Ogilvy,86,4.61,700,152
63,T61,T61,Pat Perez,95,4.61,747,162
64,T61,T61,Adam Scott,52,4.61,350,76
65,T61,T61,Kevin Sutherland,97,4.61,742,161
66,T61,T61,Ty Tryon,52,4.61,452,98
67,T68,T68,Stephen Ames,91,4.62,702,152
68,T68,T68,Tommy Armour III,66,4.62,485,105
69,T68,T68,Olin Browne,113,4.62,836,181
70,T68,T68,David Gossett,92,4.62,771,167
71,T68,T68,Lee Janzen,83,4.62,633,137
72,T68,T68,Kenichi Kuboya,91,4.62,726,157
73,T68,T68,Andrew Magee,91,4.62,716,155
74,T68,T68,Arron Oberholser,80,4.62,615,133
75,T68,T68,Dean Wilson,82,4.62,670,145
76,T77,T77,Jonathan Byrd,101,4.63,811,175
77,T77,T77,Mark Calcavecchia,84,4.63,648,140
78,T77,T77,Brian Gay,100,4.63,773,167
79,T77,T77,Matt Gogel,77,4.63,583,126
80,T77,T77,Frank Lickliter II,94,4.63,708,153
81,T77,T77,Rocco Mediate,80,4.63,593,128
82,T77,T77,Darron Stiles,93,4.63,745,161
83,T77,T77,Duffy Waldorf,90,4.63,699,151
84,T85,T85,Tom Byrum,97,4.64,756,163
85,T85,T85,Greg Chalmers,98,4.64,747,161
86,T85,T85,Luke Donald,88,4.64,682,147
87,T85,T85,Todd Fischer,97,4.64,802,173
88,T85,T85,Dudley Hart,66,4.64,529,114
89,T85,T85,Thomas Levet,85,4.64,715,154
90,T85,T85,John Morgan,81,4.64,663,143
91,T85,T85,Corey Pavin,88,4.64,664,143
92,T85,T85,Craig Perks,82,4.64,654,141
93,T85,T85,Chris Riley,96,4.64,696,150
94,T95,T95,Chris Anderson,96,4.65,804,173
95,T95,T95,Aaron Barber,94,4.65,818,176
96,T95,T95,Dan Forsman,98,4.65,749,161
97,T95,T95,Mathew Goggin,90,4.65,739,159
98,T95,T95,Ian Leggatt,71,4.65,553,119
99,T95,T95,J.L. Lewis,99,4.65,748,161
100,T95,T95,Deane Pappas,75,4.65,619,133
101,T102,T102,Brian Bateman,70,4.66,555,119
102,T102,T102,Jim Carter,95,4.66,751,161
103,T102,T102,David Frost,80,4.66,680,146
104,T102,T102,Jason Gore,83,4.66,675,145
105,T102,T102,J.J. Henry,100,4.66,759,163
106,T102,T102,Neal Lancaster,110,4.66,913,196
107,T102,T102,Dicky Pride,73,4.66,615,132
108,T102,T102,Patrick Sheehan,101,4.66,797,171
109,T102,T102,Kirk Triplett,92,4.66,731,157
110,T111,T111,Steven Alker,87,4.67,705,151
111,T111,T111,Billy Andrade,100,4.67,799,171
112,T111,T111,J.P. Hayes,79,4.67,649,139
113,T111,T111,Len Mattiace,94,4.67,738,158
114,T111,T111,Kenneth Staton,59,4.67,486,104
115,T111,T111,"Dave Stockton, Jr.",79,4.67,668,143
116,T111,T111,Hidemichi Tanaka,112,4.67,910,195
117,T111,T111,Kaname Yokoo,56,4.67,430,92
118,T119,T119,Paul Azinger,73,4.68,571,122
119,T119,T119,Tim Clark,79,4.68,646,138
120,T119,T119,Fred Funk,112,4.68,842,180
121,T119,T119,Paul Goydos,86,4.68,651,139
122,T119,T119,Mike Grob,83,4.68,669,143
123,T119,T119,Donnie Hammond,92,4.68,773,165
124,T119,T119,Jonathan Kaye,91,4.68,678,145
125,T119,T119,Rod Pampling,87,4.68,679,145
126,T127,T127,Rich Beem,80,4.69,595,127
127,T127,T127,Peter Lonard,96,4.69,670,143
128,T127,T127,Steve Lowery,86,4.69,670,143
129,T127,T127,Spike McRoy,103,4.69,848,181
130,T127,T127,Chris Smith,92,4.69,746,159
131,T127,T127,Esteban Toledo,109,4.69,867,185
132,T127,T127,Garrett Willis,97,4.69,788,168
133,T134,T134,John Daly,56,4.7,470,100
134,T134,T134,Paul Gow,62,4.7,517,110
135,T134,T134,Glen Hnatiuk,92,4.7,738,157
136,T134,T134,Peter Jacobsen,75,4.7,602,128
137,T134,T134,Cliff Kresge,102,4.7,874,186
138,T134,T134,Shigeki Maruyama,87,4.7,662,141
139,T134,T134,Billy Mayfair,105,4.7,841,179
140,T134,T134,Shaun Micheel,97,4.7,724,154
141,T134,T134,Carl Pettersson,80,4.7,653,139
142,T134,T134,John Riegger,55,4.7,428,91
143,T134,T134,Loren Roberts,87,4.7,625,133
144,T145,T145,Todd Barranger,78,4.71,655,139
145,T145,T145,Notah Begay III,92,4.71,721,153
146,T145,T145,Ben Crane,94,4.71,753,160
147,T145,T145,Robert Damron,96,4.71,825,175
148,T145,T145,Joe Durant,96,4.71,772,164
149,T145,T145,Brandt Jobe,77,4.71,636,135
150,T145,T145,Per-Ulrik Johansson,96,4.71,796,169
151,T145,T145,Brett Quigley,92,4.71,759,161
152,T145,T145,Mike Sposa,72,4.71,584,124
153,T145,T145,Hal Sutton,81,4.71,626,133
154,T145,T145,Vance Veazey,66,4.71,560,119
155,T145,T145,Mark Wilson,82,4.71,673,143
156,T157,T157,Pat Bates,111,4.72,910,193
157,T157,T157,Alex Cejka,98,4.72,712,151
158,T157,T157,Michael Clark II,54,4.72,477,101
159,T157,T157,Fred Couples,71,4.72,548,116
160,T157,T157,Joel Edwards,60,4.72,486,103
161,T157,T157,Rory Sabbatini,95,4.72,731,155
162,T163,T163,Doug Barron,90,4.73,752,159
163,T163,T163,Jason Caron,74,4.73,610,129
164,T163,T163,Brad Elder,51,4.73,421,89
165,T163,T163,Richard Johnson,89,4.73,752,159
166,T163,T163,Jeff Klein,60,4.73,497,105
167,T163,T163,Bernhard Langer,65,4.73,530,112
168,T169,T169,Jason Buha,61,4.74,479,101
169,T169,T169,Bob Burns,88,4.74,664,140
170,T171,T171,Ben Curtis,69,4.75,584,123
171,T171,T171,Scott Laycock,71,4.75,575,121
172,T171,T171,John Maginnes,87,4.75,745,157
173,T171,T171,Anthony Painter,87,4.75,737,155
174,T171,T171,Jay Williamson,93,4.75,741,156
175,T176,T176,Jay Don Blake,77,4.76,614,129
176,T176,T176,Mark O'Meara,69,4.76,566,119
177,T176,T176,Heath Slocum,101,4.76,828,174
178,T179,T179,Akio Sadakata,83,4.77,663,139
179,T179,T179,Gene Sauers,87,4.77,673,141
180,T179,T179,Joey Sindelar,93,4.77,782,164
181,T179,T179,Steve Stricker,59,4.77,434,91
182,T183,T183,Steve Allan,53,4.78,382,80
183,T183,T183,Cameron Beckman,86,4.78,664,139
184,T183,T183,Brian Henninger,56,4.78,459,96
185,T183,T183,Matt Kuchar,63,4.78,545,114
186,T183,T183,Cameron Yancey,58,4.78,483,101
187,188,188,Tom Gillis,71,4.8,590,123
188,189,189,Gavin Coles,69,4.81,563,117
189,190,190,Mark Brooks,90,4.83,719,149
