,Par_5_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_5_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_5_Birdie_or_Better_Leaders_PLAYER NAME,Par_5_Birdie_or_Better_Leaders_ROUNDS,Par_5_Birdie_or_Better_Leaders_%,Par_5_Birdie_or_Better_Leaders_PAR 5 BIRDIES OR BETTER,Par_5_Birdie_or_Better_Leaders_PAR 5 HOLES
38,T38,T38,David Sutherland,77,46.3,125,270
39,40,40,Luke Donald,88,46.26,136,294
40,41,41,Stewart Cink,104,46.25,154,333
41,42,42,Carl Paulson,101,46.24,160,346
42,43,43,Brent Schwarzrock,60,46.08,94,204
43,44,44,Harrison Frazar,88,45.99,132,287
44,45,45,Jesper Parnevik,102,45.97,154,335
45,46,46,Tom Pernice Jr.,105,45.76,162,354
46,47,47,Rory Sabbatini,95,45.7,138,302
47,48,48,Kenny Perry,98,45.69,143,313
48,49,49,Brent Geiberger,51,45.45,80,176
49,50,50,Mark Calcavecchia,84,45.42,124,273
50,T51,T51,Greg Chalmers,98,45.4,148,326
51,T51,T51,Jerry Kelly,108,45.4,163,359
52,53,53,Bob Estes,92,45.36,132,291
53,54,54,Jonathan Byrd,101,45.24,152,336
54,55,55,Mike Grob,83,45.19,122,270
55,56,56,Kevin Sutherland,97,45.06,146,324
56,57,57,Stephen Ames,91,44.94,142,316
57,58,58,Patrick Sheehan,101,44.85,148,330
58,59,59,Briny Baird,113,44.79,159,355
59,T60,T60,Ian Leggatt,71,44.74,102,228
60,T60,T60,Frank Lickliter II,94,44.74,136,304
61,62,62,Andy Miller,75,44.7,118,264
62,63,63,Nick Price,65,44.68,84,188
63,64,64,Bob Tway,89,44.6,124,278
64,65,65,Darron Stiles,93,44.59,136,305
65,66,66,Tom Lehman,87,44.53,122,274
66,67,67,Jason Gore,83,44.52,126,283
67,68,68,Ben Crane,94,44.51,142,319
68,69,69,Lee Janzen,83,44.49,117,263
69,70,70,Marco Dawson,86,44.48,125,281
70,71,71,John Morgan,81,44.32,121,273
71,72,72,Scott McCarron,86,44.29,124,280
72,73,73,Deane Pappas,75,44.14,113,256
73,74,74,Duffy Waldorf,90,44.11,131,297
74,75,75,Neal Lancaster,110,44.03,166,377
75,76,76,Ernie Els,65,44.02,81,184
76,77,77,Mike Heinen,89,43.99,139,316
77,78,78,Fred Couples,71,43.95,98,223
78,79,79,Jonathan Kaye,91,43.91,119,271
79,80,80,Kirk Triplett,92,43.87,136,310
80,T81,T81,Cameron Beckman,86,43.84,121,276
81,T81,T81,John Daly,56,43.84,89,203
82,83,83,Dan Forsman,98,43.61,140,321
83,84,84,Arron Oberholser,80,43.56,115,264
84,85,85,Craig Perks,82,43.53,121,278
85,86,86,Ty Tryon,52,43.48,80,184
86,87,87,David Gossett,92,43.47,143,329
87,T88,T88,Tommy Armour III,66,43.2,89,206
88,T88,T88,Garrett Willis,97,43.2,143,331
89,90,90,Todd Barranger,78,43.13,113,262
90,91,91,David Peoples,96,43.11,144,334
91,92,92,Dudley Hart,66,43.05,96,223
92,T93,T93,J.L. Lewis,99,42.86,135,315
93,T93,T93,Brett Quigley,92,42.86,129,301
94,T93,T93,Chris Smith,92,42.86,138,322
95,96,96,Per-Ulrik Johansson,96,42.77,139,325
96,97,97,Dean Wilson,82,42.75,118,276
97,98,98,J.P. Hayes,79,42.7,117,274
98,T99,T99,Glen Day,103,42.58,152,357
99,T99,T99,Kenichi Kuboya,91,42.58,132,310
100,101,101,Jeff Maggert,81,42.55,120,282
101,102,102,Todd Fischer,97,42.51,142,334
102,103,103,Skip Kendall,110,42.5,170,400
103,104,104,Shaun Micheel,97,42.35,130,307
104,105,105,Kenneth Staton,59,42.21,84,199
105,106,106,Len Mattiace,94,42.14,126,299
106,107,107,Billy Mayfair,105,42.09,149,354
107,T108,T108,Tim Clark,79,41.83,110,263
108,T108,T108,Jeff Sluman,106,41.83,146,349
109,110,110,"Dave Stockton, Jr.",79,41.82,115,275
110,111,111,Andrew Magee,91,41.72,126,302
111,112,112,John Riegger,55,41.71,73,175
112,113,113,Adam Scott,52,41.55,59,142
113,114,114,Olin Browne,113,41.44,150,362
114,115,115,Woody Austin,107,41.35,153,370
115,116,116,Hidemichi Tanaka,112,41.34,160,387
116,117,117,Billy Andrade,100,41.3,140,339
117,118,118,Steve Lowery,86,40.79,113,277
118,119,119,Joe Durant,96,40.75,130,319
119,120,120,Brandt Jobe,77,40.68,107,263
120,121,121,Dicky Pride,73,40.65,100,246
121,122,122,Mathew Goggin,90,40.58,125,308
122,123,123,Cliff Kresge,102,40.57,142,350
123,124,124,Pat Perez,95,40.49,132,326
124,125,125,Shigeki Maruyama,87,40.43,114,282
125,126,126,Carl Pettersson,80,40.36,111,275
126,127,127,Brian Bateman,70,40.17,94,234
127,128,128,Matt Gogel,77,40.16,102,254
128,129,129,Brad Faxon,97,40.13,122,304
129,130,130,Peter Jacobsen,75,40.0,104,260
130,131,131,Corey Pavin,88,39.93,113,283
131,132,132,Mike Sposa,72,39.92,95,238
132,133,133,Cameron Yancey,58,39.9,79,198
133,134,134,Joey Sindelar,93,39.81,125,314
134,135,135,Fred Funk,112,39.77,136,342
135,136,136,Chris Riley,96,39.72,114,287
136,137,137,Rocco Mediate,80,39.61,101,255
137,138,138,Jim Carter,95,39.43,125,317
138,139,139,Alex Cejka,98,39.31,114,290
139,140,140,Joel Edwards,60,39.29,77,196
140,141,141,Thomas Levet,85,39.25,115,293
141,T142,T142,David Frost,80,39.21,109,278
142,T142,T142,J.J. Henry,100,39.21,129,329
143,144,144,Chris Anderson,96,39.14,128,327
144,145,145,Vance Veazey,66,39.13,90,230
145,146,146,Rich Beem,80,39.11,97,248
146,147,147,Paul Gow,62,38.94,81,208
147,148,148,Anthony Painter,87,38.93,116,298
148,149,149,Paul Azinger,73,38.52,94,244
149,150,150,Esteban Toledo,109,38.46,140,364
150,151,151,Doug Barron,90,38.36,117,305
151,152,152,Brian Gay,100,38.34,125,326
152,153,153,Tom Byrum,97,38.29,121,316
153,154,154,Jason Buha,61,38.22,73,191
154,155,155,Paul Goydos,86,38.21,107,280
155,156,156,Notah Begay III,92,38.0,114,300
156,157,157,Spike McRoy,103,37.75,134,355
157,158,158,Robert Damron,96,37.65,125,332
158,159,159,Brad Elder,51,37.27,60,161
159,160,160,Donnie Hammond,92,37.2,122,328
160,161,161,Jay Williamson,93,37.09,112,302
161,162,162,Kaname Yokoo,56,37.08,66,178
162,163,163,Heath Slocum,101,37.03,127,343
163,164,164,Steve Stricker,59,36.79,71,193
164,165,165,Loren Roberts,87,36.78,96,261
165,166,166,Tom Gillis,71,36.56,83,227
166,167,167,Hal Sutton,81,36.33,97,267
167,168,168,Jason Caron,74,36.29,90,248
168,169,169,Mark O'Meara,69,36.28,82,226
169,170,170,Scott Laycock,71,36.13,86,238
170,171,171,Pat Bates,111,36.07,136,377
171,172,172,Jay Don Blake,77,36.03,89,247
172,173,173,Brian Henninger,56,35.59,63,177
173,174,174,Matt Kuchar,63,35.48,77,217
174,175,175,Michael Clark II,54,35.45,67,189
175,176,176,John Maginnes,87,35.37,104,294
176,177,177,Mark Wilson,82,35.25,98,278
177,178,178,Aaron Barber,94,35.01,118,337
178,179,179,Steven Alker,87,34.93,102,292
179,180,180,Bernhard Langer,65,34.43,73,212
180,181,181,Bob Burns,88,33.81,95,281
181,182,182,Glen Hnatiuk,92,33.22,101,304
182,183,183,Mark Brooks,90,32.9,101,307
183,184,184,Richard Johnson,89,32.89,98,298
184,185,185,Gene Sauers,87,32.64,94,288
185,186,186,Akio Sadakata,83,32.12,88,274
186,187,187,Ben Curtis,69,31.76,74,233
187,188,188,Steve Allan,53,29.94,47,157
188,189,189,Gavin Coles,69,28.32,64,226
189,190,190,Jeff Klein,60,27.72,56,202
