,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Jim Furyk,104,3.92,1398,357
1,2,2,Retief Goosen,69,3.93,770,196
2,T3,T3,Briny Baird,113,3.95,1294,328
3,T3,T3,Mark Calcavecchia,84,3.95,1241,314
4,T5,T5,Stuart Appleby,90,3.96,1181,298
5,T5,T5,Aaron Barber,94,3.96,1183,299
6,T5,T5,Fred Funk,112,3.96,1296,327
7,T5,T5,Robert Gamez,114,3.96,1373,347
8,T5,T5,Brandt Jobe,77,3.96,1124,284
9,T5,T5,Davis Love III,85,3.96,645,163
10,T5,T5,Nick Price,65,3.96,882,223
11,T5,T5,Dicky Pride,73,3.96,880,222
12,T5,T5,Patrick Sheehan,101,3.96,1562,394
13,T5,T5,Vijay Singh,106,3.96,744,188
14,T5,T5,Jeff Sluman,106,3.96,1397,353
15,T5,T5,David Sutherland,77,3.96,820,207
16,T17,T17,Cameron Beckman,86,3.97,1100,277
17,T17,T17,Paul Goydos,86,3.97,942,237
18,T17,T17,Mike Weir,80,3.97,866,218
19,T20,T20,Jeff Brehaut,110,3.98,1223,307
20,T20,T20,Chad Campbell,105,3.98,1129,284
21,T20,T20,Stewart Cink,104,3.98,1143,287
22,T20,T20,J.J. Henry,100,3.98,1231,309
23,T20,T20,Skip Kendall,110,3.98,1308,329
24,T20,T20,Deane Pappas,75,3.98,793,199
25,T20,T20,Mike Sposa,72,3.98,974,245
26,T20,T20,Kevin Sutherland,97,3.98,1245,313
27,T28,T28,Justin Leonard,80,3.99,1105,277
28,T28,T28,Rocco Mediate,80,3.99,989,248
29,T28,T28,Rod Pampling,87,3.99,866,217
30,T28,T28,Tim Petrovic,108,3.99,1423,357
31,T28,T28,Hal Sutton,81,3.99,1129,283
32,T28,T28,David Toms,90,3.99,1096,275
33,T34,T34,Glen Day,103,4.0,1335,334
34,T34,T34,Harrison Frazar,88,4.0,1163,291
35,T34,T34,Mike Heinen,89,4.0,1312,328
36,T34,T34,Tim Herron,102,4.0,1455,364
37,T34,T34,John Huston,76,4.0,937,234
38,T34,T34,Jerry Kelly,108,4.0,1263,316
39,T34,T34,Shaun Micheel,97,4.0,1435,359
40,T34,T34,Kirk Triplett,92,4.0,1275,319
41,T34,T34,Scott Verplank,97,4.0,1369,342
42,T34,T34,Dean Wilson,82,4.0,1053,263
43,T44,T44,Notah Begay III,92,4.01,995,248
44,T44,T44,Jonathan Byrd,101,4.01,1430,357
45,T44,T44,Greg Chalmers,98,4.01,1026,256
46,T44,T44,Darren Clarke,61,4.01,870,217
47,T44,T44,Robert Damron,96,4.01,1543,385
48,T44,T44,Tom Gillis,71,4.01,721,180
49,T44,T44,Paul Gow,62,4.01,721,180
50,T44,T44,Scott Laycock,71,4.01,942,235
51,T44,T44,Andrew Magee,91,4.01,1151,287
52,T44,T44,Spike McRoy,103,4.01,1521,379
