,Early_Round_1_Scoring_Average_RANK THIS WEEK,Early_Round_1_Scoring_Average_RANK LAST WEEK,Early_Round_1_Scoring_Average_PLAYER NAME,Early_Round_1_Scoring_Average_AVG,Early_Round_1_Scoring_Average_TOTAL STROKES,Early_Round_1_Scoring_Average_TOTAL ROUNDS
44,T45,T45,Rocco Mediate,70.27,773,11
45,T45,T45,Brent Schwarzrock,70.27,773,11
46,47,47,Nick Price,70.29,492,7
47,48,48,Hal Sutton,70.31,914,13
48,49,49,Scott Verplank,70.33,844,12
49,50,50,Chris Riley,70.35,1196,17
50,51,51,Skip Kendall,70.36,985,14
51,52,52,Brandt Jobe,70.4,704,10
52,53,53,Rod Pampling,70.41,1197,17
53,54,54,Ben Crane,70.42,845,12
54,55,55,Steve Flesch,70.45,1409,20
55,T56,T56,John Senden,70.47,1198,17
56,T56,T56,Hidemichi Tanaka,70.47,1198,17
57,T58,T58,Stuart Appleby,70.5,987,14
58,T58,T58,Craig Barlow,70.5,846,12
59,T58,T58,Jeff Maggert,70.5,987,14
60,61,61,Shaun Micheel,70.53,1058,15
61,62,62,Darron Stiles,70.54,917,13
62,63,63,K.J. Choi,70.55,776,11
63,64,64,Justin Leonard,70.56,635,9
64,65,65,Donnie Hammond,70.57,988,14
65,66,66,Luke Donald,70.6,1059,15
66,T67,T67,Chris Anderson,70.64,989,14
67,T67,T67,Corey Pavin,70.64,989,14
68,T67,T67,Rory Sabbatini,70.64,777,11
69,T67,T67,Bob Tway,70.64,989,14
70,T71,T71,Jonathan Byrd,70.67,1060,15
71,T71,T71,David Peoples,70.67,1060,15
72,T71,T71,John Rollins,70.67,848,12
73,T71,T71,David Toms,70.67,848,12
74,75,75,Kenny Perry,70.69,919,13
75,T76,T76,Brad Faxon,70.71,990,14
76,T76,T76,Billy Mayfair,70.71,990,14
77,T76,T76,Tim Petrovic,70.71,990,14
78,79,79,Briny Baird,70.72,1273,18
79,T80,T80,Carlos Franco,70.73,1061,15
80,T80,T80,David Frost,70.73,778,11
81,T80,T80,Deane Pappas,70.73,778,11
82,T83,T83,Olin Browne,70.75,1132,16
83,T83,T83,David Gossett,70.75,849,12
84,T83,T83,Jonathan Kaye,70.75,849,12
85,T83,T83,Kenneth Staton,70.75,566,8
86,87,87,Brett Quigley,70.77,920,13
87,88,88,Peter Jacobsen,70.82,779,11
88,89,89,Shigeki Maruyama,70.85,921,13
89,90,90,Mike Sposa,70.87,1063,15
90,T91,T91,Glen Day,70.88,1205,17
91,T91,T91,Jerry Kelly,70.88,1134,16
92,93,93,Woody Austin,70.92,851,12
93,T94,T94,Doug Barron,70.93,1064,15
94,T94,T94,Notah Begay III,70.93,993,14
95,96,96,Joey Sindelar,70.94,1135,16
96,T97,T97,Mathew Goggin,71.0,781,11
97,T97,T97,Jason Gore,71.0,1065,15
98,T97,T97,J.J. Henry,71.0,1136,16
99,T97,T97,Tim Herron,71.0,994,14
100,T97,T97,Glen Hnatiuk,71.0,852,12
101,T97,T97,Andrew Magee,71.0,497,7
102,103,103,Craig Perks,71.07,995,14
103,104,104,Tom Byrum,71.12,1209,17
104,105,105,Frank Lickliter II,71.13,1138,16
105,106,106,Tom Gillis,71.15,925,13
106,107,107,José Coceres,71.2,712,10
107,T108,T108,Paul Azinger,71.27,1069,15
108,T108,T108,Len Mattiace,71.27,784,11
109,T110,T110,Cliff Kresge,71.29,998,14
110,T110,T110,Andy Miller,71.29,998,14
111,T110,T110,Tom Pernice Jr.,71.29,1212,17
112,113,113,Steve Lowery,71.3,713,10
113,114,114,Chris DiMarco,71.31,927,13
114,T115,T115,Thomas Levet,71.33,856,12
115,T115,T115,John Morgan,71.33,856,12
116,T115,T115,Carl Paulson,71.33,1284,18
117,118,118,Heath Slocum,71.36,999,14
118,119,119,Pat Bates,71.4,1428,20
119,120,120,Garrett Willis,71.41,1214,17
120,121,121,Matt Kuchar,71.42,857,12
121,122,122,Sergio Garcia,71.43,500,7
122,123,123,Brenden Pappas,71.44,1143,16
123,T124,T124,Brian Bateman,71.5,858,12
124,T124,T124,Dudley Hart,71.5,858,12
125,T124,T124,Esteban Toledo,71.5,1144,16
126,T127,T127,Mark Brooks,71.53,1216,17
127,T127,T127,Bob Burns,71.53,1073,15
128,T127,T127,J.P. Hayes,71.53,1073,15
129,T127,T127,John Maginnes,71.53,1073,15
130,T127,T127,Gene Sauers,71.53,1073,15
131,132,132,Tim Clark,71.55,787,11
132,133,133,Per-Ulrik Johansson,71.56,1288,18
133,T134,T134,Robert Allenby,71.58,859,12
134,T134,T134,Jay Williamson,71.58,859,12
135,136,136,Greg Chalmers,71.59,1217,17
136,T137,T137,Tommy Armour III,71.62,931,13
137,T137,T137,Scott Laycock,71.62,931,13
138,T137,T137,Ian Leggatt,71.62,931,13
139,140,140,Mike Grob,71.64,788,11
140,141,141,Jason Caron,71.69,932,13
141,142,142,Hank Kuehne,71.7,717,10
142,143,143,Jay Don Blake,71.71,1004,14
143,T144,T144,Steven Alker,71.73,1076,15
144,T144,T144,Peter Lonard,71.73,789,11
145,146,146,Ben Curtis,71.83,862,12
146,147,147,Matt Gogel,71.85,934,13
147,T148,T148,Mike Heinen,71.86,1006,14
148,T148,T148,Geoff Ogilvy,71.86,1006,14
149,150,150,John Daly,71.89,647,9
150,151,151,Paul Stankowski,71.9,719,10
151,152,152,"Dave Stockton, Jr.",71.93,1079,15
152,T153,T153,J.L. Lewis,72.0,1008,14
153,T153,T153,David Sutherland,72.0,792,11
154,T153,T153,Vance Veazey,72.0,1008,14
155,T156,T156,Jim Carter,72.18,1227,17
156,T156,T156,Paul Gow,72.18,794,11
157,158,158,Brian Gay,72.22,1300,18
158,159,159,Jesper Parnevik,72.25,1156,16
159,T160,T160,Marco Dawson,72.27,1084,15
160,T160,T160,Chris Smith,72.27,1084,15
161,162,162,Kenichi Kuboya,72.29,1012,14
162,163,163,Akio Sadakata,72.3,723,10
163,164,164,Todd Fischer,72.31,940,13
164,165,165,Gavin Coles,72.33,1085,15
165,T166,T166,Rich Beem,72.36,796,11
166,T166,T166,Joel Edwards,72.36,1013,14
167,168,168,Alex Cejka,72.38,579,8
168,T169,T169,Kent Jones,72.42,869,12
169,T169,T169,Scott McCarron,72.42,869,12
170,T169,T169,Kaname Yokoo,72.42,869,12
171,172,172,Robert Damron,72.47,1232,17
172,T173,T173,Michael Clark II,72.67,872,12
173,T173,T173,Steve Stricker,72.67,654,9
174,175,175,John Riegger,72.71,509,7
175,176,176,Dean Wilson,72.8,1092,15
176,177,177,Carl Pettersson,72.82,801,11
177,178,178,Jason Buha,72.85,947,13
178,179,179,Brad Elder,72.89,656,9
179,T180,T180,Neal Lancaster,73.0,1168,16
180,T180,T180,Spike McRoy,73.0,1168,16
181,182,182,Todd Barranger,73.07,1096,15
182,183,183,Anthony Painter,73.23,952,13
183,184,184,Bernhard Langer,73.25,879,12
184,185,185,Cameron Yancey,73.36,807,11
185,186,186,Mark Wilson,73.43,1028,14
186,187,187,Ty Tryon,73.57,515,7
187,188,188,Steve Allan,73.89,665,9
188,189,189,Jeff Klein,74.14,1038,14
189,190,190,Mark O'Meara,74.2,742,10
