,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Brenden Pappas,34.05,647,19
1,T2,T2,Tom Lehman,34.06,579,17
2,T2,T2,Mike Weir,34.06,613,18
3,4,4,Robert Allenby,34.17,615,18
4,5,5,Chris DiMarco,34.19,718,21
5,6,6,Adam Scott,34.2,342,10
6,7,7,Patrick Sheehan,34.22,616,18
7,8,8,Ben Curtis,34.23,445,13
8,9,9,Davis Love III,34.28,617,18
9,10,10,Tommy Armour III,34.3,343,10
10,11,11,Paul Stankowski,34.33,412,12
11,T12,T12,Brent Geiberger,34.4,344,10
12,T12,T12,Mike Sposa,34.4,344,10
13,14,14,Dean Wilson,34.46,448,13
14,15,15,Tiger Woods,34.47,586,17
15,16,16,Marco Dawson,34.5,414,12
16,17,17,Vijay Singh,34.52,863,25
17,18,18,Mike Heinen,34.53,518,15
18,T19,T19,Jim Furyk,34.58,830,24
19,T19,T19,Kent Jones,34.58,415,12
20,T19,T19,Skip Kendall,34.58,830,24
21,22,22,Bob Tway,34.59,588,17
22,23,23,Matt Gogel,34.64,381,11
23,24,24,Stuart Appleby,34.65,589,17
24,T25,T25,Kenny Perry,34.7,798,23
25,T25,T25,John Riegger,34.7,347,10
26,T27,T27,Jay Haas,34.72,625,18
27,T27,T27,Phil Mickelson,34.72,625,18
28,T27,T27,David Peoples,34.72,625,18
29,30,30,Brian Gay,34.73,521,15
30,T31,T31,Joe Durant,34.74,660,19
31,T31,T31,Jesper Parnevik,34.74,660,19
32,33,33,Steve Stricker,34.75,278,8
33,34,34,Dan Forsman,34.76,730,21
34,35,35,Tom Gillis,34.8,348,10
35,36,36,Brad Faxon,34.81,731,21
36,37,37,Pat Bates,34.84,662,19
37,T38,T38,Glen Day,34.85,697,20
38,T38,T38,Tom Pernice Jr.,34.85,697,20
39,T38,T38,Tim Petrovic,34.85,697,20
40,T41,T41,Carl Pettersson,34.86,488,14
41,T41,T41,Jeff Sluman,34.86,732,21
42,T43,T43,Tom Byrum,34.88,593,17
43,T43,T43,Spike McRoy,34.88,558,16
44,45,45,Bernhard Langer,34.92,419,12
45,T46,T46,Justin Leonard,34.94,559,16
46,T46,T46,Chris Riley,34.94,594,17
47,T48,T48,Steve Allan,35.0,245,7
48,T48,T48,Mark Calcavecchia,35.0,630,18
49,T48,T48,Ben Crane,35.0,665,19
50,T48,T48,Steve Flesch,35.0,735,21
51,T48,T48,David Frost,35.0,525,15
52,T48,T48,Scott Laycock,35.0,350,10
53,T48,T48,Scott McCarron,35.0,490,14
54,T48,T48,Arron Oberholser,35.0,525,15
55,T48,T48,Garrett Willis,35.0,595,17
56,57,57,Fred Funk,35.04,806,23
57,T58,T58,Olin Browne,35.05,736,21
58,T58,T58,Jerry Kelly,35.05,771,22
59,T58,T58,Kirk Triplett,35.05,701,20
60,T61,T61,Chad Campbell,35.08,842,24
61,T61,T61,Darren Clarke,35.08,421,12
62,T61,T61,Jason Gore,35.08,421,12
63,T61,T61,Dicky Pride,35.08,456,13
64,65,65,Sergio Garcia,35.1,351,10
65,66,66,Brian Bateman,35.11,316,9
66,T67,T67,Robert Gamez,35.12,878,25
67,T67,T67,David Toms,35.12,597,17
68,T69,T69,Ernie Els,35.13,527,15
69,T69,T69,John Huston,35.13,562,16
70,T71,T71,Bob Estes,35.14,738,21
71,T71,T71,Vance Veazey,35.14,246,7
72,T71,T71,Scott Verplank,35.14,773,22
73,74,74,John Senden,35.15,703,20
74,75,75,Anthony Painter,35.17,422,12
75,T76,T76,Stewart Cink,35.18,774,22
76,T76,T76,Charles Howell III,35.18,985,28
77,78,78,Chris Smith,35.19,563,16
78,79,79,Michael Clark II,35.2,176,5
79,80,80,Dudley Hart,35.23,458,13
80,81,81,Luke Donald,35.24,599,17
81,T82,T82,Shaun Micheel,35.25,705,20
82,T82,T82,Pat Perez,35.25,564,16
83,T82,T82,Loren Roberts,35.25,705,20
84,T82,T82,Kevin Sutherland,35.25,705,20
85,86,86,Briny Baird,35.3,812,23
86,87,87,Thomas Levet,35.31,565,16
87,T88,T88,Craig Barlow,35.33,636,18
88,T88,T88,Retief Goosen,35.33,530,15
89,T88,T88,J.L. Lewis,35.33,636,18
90,T88,T88,Rod Pampling,35.33,530,15
91,T88,T88,Duffy Waldorf,35.33,636,18
92,T93,T93,Greg Chalmers,35.35,601,17
93,T93,T93,Rocco Mediate,35.35,601,17
94,T95,T95,Stephen Ames,35.37,672,19
95,T95,T95,Carl Paulson,35.37,672,19
96,97,97,Shigeki Maruyama,35.38,566,16
97,T98,T98,K.J. Choi,35.39,814,23
98,T98,T98,Donnie Hammond,35.39,637,18
99,T98,T98,J.J. Henry,35.39,637,18
100,T98,T98,Andrew Magee,35.39,637,18
101,T102,T102,Aaron Baddeley,35.4,531,15
102,T102,T102,Geoff Ogilvy,35.4,531,15
103,T102,T102,Kaname Yokoo,35.4,177,5
104,105,105,Andy Miller,35.42,425,12
105,T106,T106,Jason Caron,35.43,248,7
106,T106,T106,Tim Herron,35.43,744,21
107,108,108,Peter Lonard,35.45,709,20
108,T109,T109,Corey Pavin,35.5,639,18
109,T109,T109,"Dave Stockton, Jr.",35.5,284,8
110,T109,T109,Hal Sutton,35.5,568,16
111,T112,T112,Brandt Jobe,35.53,604,17
112,T112,T112,Jonathan Kaye,35.53,604,17
113,T112,T112,Jay Williamson,35.53,604,17
114,115,115,Hank Kuehne,35.54,462,13
115,T116,T116,Richard Johnson,35.56,569,16
116,T116,T116,Heath Slocum,35.56,640,18
117,T118,T118,Aaron Barber,35.57,498,14
118,T118,T118,Peter Jacobsen,35.57,498,14
119,120,120,Billy Mayfair,35.62,748,21
120,121,121,Glen Hnatiuk,35.63,570,16
121,122,122,Paul Azinger,35.64,392,11
122,T123,T123,David Gossett,35.65,606,17
123,T123,T123,Joey Sindelar,35.65,606,17
124,T125,T125,Jeff Brehaut,35.67,749,21
125,T125,T125,Alex Cejka,35.67,642,18
126,T125,T125,Esteban Toledo,35.67,642,18
127,T128,T128,Robert Damron,35.69,571,16
128,T128,T128,John Maginnes,35.69,464,13
129,T128,T128,Darron Stiles,35.69,571,16
130,T131,T131,Billy Andrade,35.7,714,20
131,T131,T131,Brent Schwarzrock,35.7,357,10
132,T133,T133,Paul Goydos,35.71,607,17
133,T133,T133,Kenneth Staton,35.71,250,7
134,135,135,Notah Begay III,35.73,536,15
135,136,136,Akio Sadakata,35.75,429,12
136,T137,T137,Steve Lowery,35.77,465,13
137,T137,T137,Hidemichi Tanaka,35.77,930,26
