,Front_9_Par_3_Scoring_Average_RANK THIS WEEK,Front_9_Par_3_Scoring_Average_RANK LAST WEEK,Front_9_Par_3_Scoring_Average_PLAYER NAME,Front_9_Par_3_Scoring_Average_ROUNDS,Front_9_Par_3_Scoring_Average_AVG,Front_9_Par_3_Scoring_Average_TOTAL STROKES,Front_9_Par_3_Scoring_Average_TOTAL HOLES
39,T32,T32,Shaun Micheel,97,3.01,578,192
40,T32,T32,Rod Pampling,87,3.01,505,168
41,T42,T42,Robert Allenby,87,3.02,483,160
42,T42,T42,John Daly,56,3.02,350,116
43,T42,T42,Bob Estes,92,3.02,550,182
44,T42,T42,David Frost,80,3.02,501,166
45,T42,T42,Brian Henninger,56,3.02,362,120
46,T42,T42,Lee Janzen,83,3.02,483,160
47,T42,T42,Heath Slocum,101,3.02,616,204
48,T42,T42,Paul Stankowski,67,3.02,417,138
49,T50,T50,Fred Couples,71,3.03,418,138
50,T50,T50,Robert Damron,96,3.03,600,198
51,T50,T50,Robert Gamez,114,3.03,715,236
52,T50,T50,Retief Goosen,69,3.03,388,128
53,T50,T50,J.P. Hayes,79,3.03,497,164
54,T50,T50,Charles Howell III,120,3.03,697,230
55,T50,T50,Phil Mickelson,87,3.03,497,164
56,T50,T50,Andy Miller,75,3.03,473,156
57,T50,T50,Kenny Perry,98,3.03,600,198
58,T50,T50,Brett Quigley,92,3.03,551,182
59,T50,T50,Jeff Sluman,106,3.03,637,210
60,T50,T50,Kevin Sutherland,97,3.03,582,192
61,T50,T50,Jay Williamson,93,3.03,564,186
62,T63,T63,Cameron Beckman,86,3.04,517,170
63,T63,T63,Mark Brooks,90,3.04,547,180
64,T63,T63,Alex Cejka,98,3.04,572,188
65,T63,T63,Ben Crane,94,3.04,571,188
66,T63,T63,Marco Dawson,86,3.04,523,172
67,T63,T63,Brad Faxon,97,3.04,577,190
68,T63,T63,Mike Heinen,89,3.04,553,182
69,T63,T63,Tom Lehman,87,3.04,504,166
70,T63,T63,Justin Leonard,80,3.04,468,154
71,T63,T63,Frank Lickliter II,94,3.04,571,188
72,T63,T63,Jeff Maggert,81,3.04,505,166
73,T63,T63,Rocco Mediate,80,3.04,487,160
74,T63,T63,Arron Oberholser,80,3.04,510,168
75,T63,T63,Jesper Parnevik,102,3.04,608,200
76,T63,T63,Carl Paulson,101,3.04,632,208
77,T63,T63,Carl Pettersson,80,3.04,481,158
78,T63,T63,John Riegger,55,3.04,328,108
79,T63,T63,Akio Sadakata,83,3.04,505,166
80,T63,T63,Duffy Waldorf,90,3.04,529,174
81,T63,T63,Dean Wilson,82,3.04,505,166
82,T83,T83,Billy Andrade,100,3.05,623,204
83,T83,T83,Stuart Appleby,90,3.05,530,174
84,T83,T83,Brian Bateman,70,3.05,421,138
85,T83,T83,K.J. Choi,112,3.05,664,218
86,T83,T83,Tim Clark,79,3.05,476,156
87,T83,T83,Dan Forsman,98,3.05,623,204
88,T83,T83,Brandt Jobe,77,3.05,482,158
89,T83,T83,Per-Ulrik Johansson,96,3.05,586,192
90,T83,T83,Steve Lowery,86,3.05,494,162
91,T83,T83,Shigeki Maruyama,87,3.05,530,174
92,T83,T83,Geoff Ogilvy,86,3.05,512,168
93,T83,T83,Tom Pernice Jr.,105,3.05,646,212
94,T83,T83,Kirk Triplett,92,3.05,562,184
95,T96,T96,Woody Austin,107,3.06,654,214
96,T96,T96,Jim Carter,95,3.06,594,194
97,T96,T96,Peter Lonard,96,3.06,551,180
98,T96,T96,Brenden Pappas,105,3.06,648,212
99,T100,T100,Jay Don Blake,77,3.07,479,156
100,T100,T100,Glen Day,103,3.07,627,204
101,T100,T100,Carlos Franco,99,3.07,620,202
102,T100,T100,David Gossett,92,3.07,565,184
103,T100,T100,Jerry Kelly,108,3.07,663,216
104,T100,T100,Neal Lancaster,110,3.07,676,220
105,T100,T100,Thomas Levet,85,3.07,522,170
106,T100,T100,J.L. Lewis,99,3.07,602,196
107,T100,T100,Billy Mayfair,105,3.07,658,214
108,T100,T100,Patrick Sheehan,101,3.07,632,206
109,T100,T100,Mike Sposa,72,3.07,442,144
110,T100,T100,Scott Verplank,97,3.07,589,192
111,T100,T100,Mark Wilson,82,3.07,504,164
112,T113,T113,Pat Bates,111,3.08,683,222
113,T113,T113,Notah Begay III,92,3.08,566,184
114,T113,T113,Olin Browne,113,3.08,703,228
115,T113,T113,Jason Buha,61,3.08,370,120
116,T113,T113,Jason Caron,74,3.08,449,146
117,T113,T113,José Coceres,62,3.08,394,128
118,T113,T113,Gavin Coles,69,3.08,425,138
119,T113,T113,Brent Geiberger,51,3.08,320,104
120,T113,T113,Matt Gogel,77,3.08,462,150
121,T113,T113,Bernhard Langer,65,3.08,394,128
122,T113,T113,Ian Leggatt,71,3.08,437,142
123,T113,T113,Spike McRoy,103,3.08,640,208
124,T113,T113,Deane Pappas,75,3.08,475,154
125,T113,T113,Rory Sabbatini,95,3.08,586,190
126,T113,T113,John Senden,111,3.08,684,222
127,T113,T113,David Sutherland,77,3.08,475,154
128,T113,T113,Esteban Toledo,109,3.08,660,214
129,T130,T130,Steven Alker,87,3.09,543,176
130,T130,T130,Aaron Barber,94,3.09,594,192
131,T130,T130,Craig Barlow,95,3.09,580,188
132,T130,T130,Tom Byrum,97,3.09,611,198
133,T130,T130,Chad Campbell,105,3.09,643,208
134,T130,T130,Luke Donald,88,3.09,543,176
135,T130,T130,Mathew Goggin,90,3.09,537,174
136,T130,T130,Skip Kendall,110,3.09,698,226
137,T130,T130,Cliff Kresge,102,3.09,625,202
138,T130,T130,Hank Kuehne,73,3.09,451,146
139,T130,T130,Tim Petrovic,108,3.09,648,210
140,T130,T130,Chris Smith,92,3.09,581,188
141,T130,T130,David Toms,90,3.09,513,166
142,T143,T143,Bob Burns,88,3.1,527,170
143,T143,T143,J.J. Henry,100,3.1,614,198
144,T143,T143,Glen Hnatiuk,92,3.1,552,178
145,T143,T143,Andrew Magee,91,3.1,564,182
146,T143,T143,Len Mattiace,94,3.1,577,186
147,T143,T143,Joey Sindelar,93,3.1,577,186
148,T149,T149,Chris Anderson,96,3.11,609,196
149,T149,T149,Jonathan Byrd,101,3.11,628,202
150,T149,T149,Joel Edwards,60,3.11,386,124
151,T149,T149,Harrison Frazar,88,3.11,553,178
152,T149,T149,Tom Gillis,71,3.11,441,142
153,T149,T149,Richard Johnson,89,3.11,578,186
154,T149,T149,Brent Schwarzrock,60,3.11,370,119
155,T149,T149,Adam Scott,52,3.11,292,94
156,T157,T157,Sergio Garcia,62,3.12,356,114
157,T157,T157,Paul Gow,62,3.12,399,128
158,T157,T157,Kent Jones,74,3.12,456,146
159,T157,T157,Pat Perez,95,3.12,593,190
160,T157,T157,Vance Veazey,66,3.12,424,136
161,T157,T157,Garrett Willis,97,3.12,617,198
162,T163,T163,Doug Barron,90,3.13,570,182
163,T163,T163,Jason Gore,83,3.13,539,172
164,T163,T163,Craig Perks,82,3.13,495,158
165,T163,T163,Gene Sauers,87,3.13,545,174
166,T167,T167,Tommy Armour III,66,3.14,421,134
167,T167,T167,Todd Barranger,78,3.14,484,154
168,T167,T167,Jeff Brehaut,110,3.14,691,220
169,T167,T167,Greg Chalmers,98,3.14,621,198
170,T167,T167,John Morgan,81,3.14,509,162
171,T172,T172,Paul Azinger,73,3.15,460,146
172,T172,T172,Rich Beem,80,3.15,485,154
173,T172,T172,Peter Jacobsen,75,3.15,498,158
174,T172,T172,John Rollins,89,3.15,535,170
175,T172,T172,"Dave Stockton, Jr.",79,3.15,497,158
176,T172,T172,Kaname Yokoo,56,3.15,353,112
177,T178,T178,Steve Allan,53,3.16,329,104
178,T178,T178,John Maginnes,87,3.16,569,180
179,T178,T178,Mark O'Meara,69,3.16,424,134
180,T178,T178,Cameron Yancey,58,3.16,367,116
181,T182,T182,Darren Clarke,61,3.17,342,108
182,T182,T182,Anthony Painter,87,3.17,552,174
183,T182,T182,Kenneth Staton,59,3.17,387,122
184,T182,T182,Darron Stiles,93,3.17,590,186
185,186,186,Matt Kuchar,63,3.18,394,124
186,T187,T187,Brad Elder,51,3.19,325,102
187,T187,T187,Mike Grob,83,3.19,529,166
188,189,189,Jeff Klein,60,3.21,379,118
189,190,190,Ty Tryon,52,3.25,325,100
