,Tenth_Tee_Early_Round_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_5_Scoring_Average_AVG,Tenth_Tee_Early_Round_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Tom Byrum,65.0,65,1
1,T2,T2,Jonathan Kaye,67.0,67,1
2,T2,T2,Phil Mickelson,67.0,67,1
3,T2,T2,Mark Wilson,67.0,67,1
4,T5,T5,Pat Bates,68.0,68,1
5,T5,T5,Tom Lehman,68.0,68,1
6,T7,T7,Richard Johnson,69.0,69,1
7,T7,T7,Joey Sindelar,69.0,69,1
8,T7,T7,Jeff Sluman,69.0,138,2
9,T7,T7,Kirk Triplett,69.0,69,1
10,T11,T11,Kevin Sutherland,70.0,70,1
11,T11,T11,Duffy Waldorf,70.0,140,2
12,T13,T13,Andrew Magee,70.5,141,2
13,T13,T13,Chris Riley,70.5,141,2
14,T15,T15,Rich Beem,71.0,71,1
15,T15,T15,Darren Clarke,71.0,71,1
16,T15,T15,Deane Pappas,71.0,71,1
17,T18,T18,Ben Crane,72.0,72,1
18,T18,T18,Tim Herron,72.0,72,1
19,T18,T18,Jesper Parnevik,72.0,72,1
20,T18,T18,David Peoples,72.0,72,1
21,T18,T18,Dicky Pride,72.0,72,1
22,T23,T23,Greg Chalmers,74.0,74,1
23,T23,T23,Stewart Cink,74.0,74,1
24,T23,T23,Paul Stankowski,74.0,74,1
25,T26,T26,John Daly,75.0,75,1
26,T26,T26,Geoff Ogilvy,75.0,75,1
27,28,28,David Sutherland,76.0,76,1
28,T29,T29,Glen Hnatiuk,77.0,77,1
29,T29,T29,Spike McRoy,77.0,77,1
30,31,31,Shaun Micheel,79.0,79,1
31,32,32,Corey Pavin,80.0,80,1
