,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
93,T93,T93,Kenichi Kuboya,91,4.66,340,73
94,T93,T93,Patrick Sheehan,101,4.66,331,71
95,T93,T93,Esteban Toledo,109,4.66,270,58
96,T97,T97,Pat Bates,111,4.67,434,93
97,T97,T97,Joe Durant,96,4.67,266,57
98,T97,T97,Skip Kendall,110,4.67,327,70
99,T97,T97,John Maginnes,87,4.67,266,57
100,T97,T97,Scott McCarron,86,4.67,210,45
101,T97,T97,Tom Pernice Jr.,105,4.67,299,64
102,T97,T97,Chris Riley,96,4.67,280,60
103,T97,T97,Brent Schwarzrock,60,4.67,112,24
104,T97,T97,Hidemichi Tanaka,112,4.67,243,52
105,T97,T97,Jay Williamson,93,4.67,308,66
106,T97,T97,Cameron Yancey,58,4.67,257,55
107,T108,T108,Chris Anderson,96,4.68,342,73
108,T108,T108,Billy Andrade,100,4.68,346,74
109,T108,T108,Rich Beem,80,4.68,173,37
110,T108,T108,Tom Byrum,97,4.68,248,53
111,T108,T108,Jim Carter,95,4.68,309,66
112,T108,T108,Donnie Hammond,92,4.68,346,74
113,T108,T108,Scott Laycock,71,4.68,206,44
114,T108,T108,J.L. Lewis,99,4.68,173,37
115,T108,T108,John Senden,111,4.68,346,74
116,T117,T117,Mark Calcavecchia,84,4.69,258,55
117,T117,T117,Joel Edwards,60,4.69,122,26
118,T117,T117,Rory Sabbatini,95,4.69,291,62
119,T117,T117,Chris Smith,92,4.69,291,62
120,T117,T117,Vance Veazey,66,4.69,211,45
121,T122,T122,Todd Barranger,78,4.7,324,69
122,T122,T122,Stewart Cink,104,4.7,202,43
123,T122,T122,Ben Crane,94,4.7,296,63
124,T122,T122,Brad Elder,51,4.7,221,47
125,T122,T122,Bob Estes,92,4.7,141,30
126,T122,T122,Brandt Jobe,77,4.7,235,50
127,T122,T122,Richard Johnson,89,4.7,329,70
128,T122,T122,Andy Miller,75,4.7,207,44
129,T122,T122,Brenden Pappas,105,4.7,390,83
130,T122,T122,Pat Perez,95,4.7,348,74
131,T122,T122,Loren Roberts,87,4.7,216,46
132,T122,T122,Jeff Sluman,106,4.7,221,47
133,T134,T134,Steven Alker,87,4.71,306,65
134,T134,T134,Stephen Ames,91,4.71,259,55
135,T134,T134,Woody Austin,107,4.71,311,66
136,T134,T134,Olin Browne,113,4.71,367,78
137,T134,T134,Greg Chalmers,98,4.71,226,48
138,T134,T134,Steve Flesch,110,4.71,259,55
139,T134,T134,Paul Gow,62,4.71,198,42
140,T134,T134,J.J. Henry,100,4.71,391,83
141,T134,T134,Per-Ulrik Johansson,96,4.71,330,70
142,T134,T134,Deane Pappas,75,4.71,245,52
143,T134,T134,Corey Pavin,88,4.71,325,69
144,T145,T145,Aaron Barber,94,4.72,283,60
145,T145,T145,Cameron Beckman,86,4.72,359,76
146,T145,T145,Jay Don Blake,77,4.72,283,60
147,T145,T145,Mark Brooks,90,4.72,316,67
148,T145,T145,Robert Gamez,114,4.72,316,67
149,T145,T145,Tom Lehman,87,4.72,151,32
150,T145,T145,Gene Sauers,87,4.72,307,65
151,T152,T152,Brian Bateman,70,4.73,260,55
152,T152,T152,Fred Couples,71,4.73,104,22
153,T152,T152,Bernhard Langer,65,4.73,123,26
154,T152,T152,Mike Sposa,72,4.73,246,52
155,T152,T152,Hal Sutton,81,4.73,208,44
156,T157,T157,Jason Buha,61,4.74,166,35
157,T157,T157,Cliff Kresge,102,4.74,341,72
158,T159,T159,Matt Gogel,77,4.75,114,24
159,T159,T159,Matt Kuchar,63,4.75,252,53
160,T159,T159,Steve Stricker,59,4.75,280,59
161,T162,T162,Tim Clark,79,4.76,219,46
162,T162,T162,Glen Day,103,4.76,262,55
163,T162,T162,Paul Goydos,86,4.76,319,67
164,T162,T162,Steve Lowery,86,4.76,262,55
165,T162,T162,Darron Stiles,93,4.76,333,70
166,T162,T162,"Dave Stockton, Jr.",79,4.76,376,79
167,T168,T168,Brian Henninger,56,4.77,186,39
168,T168,T168,Glen Hnatiuk,92,4.77,334,70
169,T168,T168,Mark O'Meara,69,4.77,224,47
170,T168,T168,Mark Wilson,82,4.77,272,57
171,T172,T172,Todd Fischer,97,4.78,449,94
172,T172,T172,Jeff Klein,60,4.78,301,63
173,T172,T172,John Morgan,81,4.78,258,54
174,T175,T175,Harrison Frazar,88,4.79,297,62
175,T175,T175,Rocco Mediate,80,4.79,158,33
176,T175,T175,Dean Wilson,82,4.79,273,57
177,T178,T178,Tommy Armour III,66,4.8,192,40
178,T178,T178,Jason Caron,74,4.8,235,49
179,180,180,Alex Cejka,98,4.81,231,48
180,T181,T181,Andrew Magee,91,4.82,376,78
181,T181,T181,Kaname Yokoo,56,4.82,164,34
182,183,183,Steve Allan,53,4.83,111,23
183,T184,T184,Paul Azinger,73,4.84,237,49
184,T184,T184,Robert Damron,96,4.84,397,82
185,186,186,Ben Curtis,69,4.85,199,41
186,T187,T187,Carl Pettersson,80,4.86,214,44
187,T187,T187,Akio Sadakata,83,4.86,282,58
188,189,189,Notah Begay III,92,4.88,249,51
189,190,190,Gavin Coles,69,4.94,242,49
